kind	idx	trial	task	truth	formF	formG	chal	base	booster	ops
adv	200081	r2a_colordisc_200081	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200082	r2a_colordisc_200082	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200083	r2a_colordisc_200083	colordisc	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	4180
adv	200084	r2a_colordisc_200084	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200085	r2a_colordisc_200085	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200086	r2a_colordisc_200086	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200087	r2a_colordisc_200087	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200088	r2a_colordisc_200088	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200089	r2a_colordisc_200089	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200090	r2a_colordisc_200090	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200091	r2a_colordisc_200091	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200092	r2a_colordisc_200092	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200093	r2a_colordisc_200093	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200094	r2a_colordisc_200094	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200095	r2a_colordisc_200095	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200096	r2a_colordisc_200096	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200097	r2a_colordisc_200097	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200098	r2a_colordisc_200098	colordisc	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	4180
adv	200099	r2a_colordisc_200099	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200100	r2a_colordisc_200100	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200101	r2a_colordisc_200101	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200102	r2a_colordisc_200102	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200103	r2a_colordisc_200103	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200104	r2a_colordisc_200104	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200105	r2a_colordisc_200105	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200106	r2a_colordisc_200106	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200107	r2a_colordisc_200107	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200108	r2a_colordisc_200108	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200109	r2a_colordisc_200109	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200110	r2a_colordisc_200110	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200111	r2a_colordisc_200111	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200112	r2a_colordisc_200112	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200113	r2a_colordisc_200113	colordisc	DIFFERENT	SAME	DIFFERENT	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200114	r2a_colordisc_200114	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200115	r2a_colordisc_200115	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200116	r2a_colordisc_200116	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200117	r2a_colordisc_200117	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200118	r2a_colordisc_200118	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200119	r2a_colordisc_200119	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200120	r2a_colordisc_200120	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200121	r2a_colordisc_200121	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200122	r2a_colordisc_200122	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200123	r2a_colordisc_200123	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200124	r2a_colordisc_200124	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200125	r2a_colordisc_200125	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200126	r2a_colordisc_200126	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200127	r2a_colordisc_200127	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200128	r2a_colordisc_200128	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200129	r2a_colordisc_200129	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200130	r2a_colordisc_200130	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200131	r2a_colordisc_200131	colordisc	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	4180
adv	200132	r2a_colordisc_200132	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200133	r2a_colordisc_200133	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200134	r2a_colordisc_200134	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200135	r2a_colordisc_200135	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200136	r2a_colordisc_200136	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200137	r2a_colordisc_200137	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200138	r2a_colordisc_200138	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200139	r2a_colordisc_200139	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200140	r2a_colordisc_200140	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200141	r2a_colordisc_200141	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200142	r2a_colordisc_200142	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200143	r2a_colordisc_200143	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200144	r2a_colordisc_200144	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200145	r2a_colordisc_200145	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200146	r2a_colordisc_200146	colordisc	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	4180
adv	200147	r2a_colordisc_200147	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200148	r2a_colordisc_200148	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200149	r2a_colordisc_200149	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200150	r2a_colordisc_200150	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200151	r2a_colordisc_200151	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200152	r2a_colordisc_200152	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200153	r2a_colordisc_200153	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200154	r2a_colordisc_200154	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200155	r2a_colordisc_200155	colordisc	DIFFERENT	SAME	DIFFERENT	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200156	r2a_colordisc_200156	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200157	r2a_colordisc_200157	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200158	r2a_colordisc_200158	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200159	r2a_colordisc_200159	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200160	r2a_colordisc_200160	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200161	r2a_colordisc_200161	colordisc	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	4180
adv	200162	r2a_colordisc_200162	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200163	r2a_colordisc_200163	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200164	r2a_colordisc_200164	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200165	r2a_colordisc_200165	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200166	r2a_colordisc_200166	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200167	r2a_colordisc_200167	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200168	r2a_colordisc_200168	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200169	r2a_colordisc_200169	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200170	r2a_colordisc_200170	colordisc	DIFFERENT	SAME	DIFFERENT	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200171	r2a_colordisc_200171	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200172	r2a_colordisc_200172	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200173	r2a_colordisc_200173	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200174	r2a_colordisc_200174	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200175	r2a_colordisc_200175	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200176	r2a_colordisc_200176	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200177	r2a_colordisc_200177	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200178	r2a_colordisc_200178	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200179	r2a_colordisc_200179	colordisc	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	4180
adv	200180	r2a_colordisc_200180	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200181	r2a_colordisc_200181	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200182	r2a_colordisc_200182	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200183	r2a_colordisc_200183	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200184	r2a_colordisc_200184	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200185	r2a_colordisc_200185	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200186	r2a_colordisc_200186	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200187	r2a_colordisc_200187	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200188	r2a_colordisc_200188	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200189	r2a_colordisc_200189	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200190	r2a_colordisc_200190	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200191	r2a_colordisc_200191	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200192	r2a_colordisc_200192	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200193	r2a_colordisc_200193	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200194	r2a_colordisc_200194	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200195	r2a_colordisc_200195	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200196	r2a_colordisc_200196	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200197	r2a_colordisc_200197	colordisc	DIFFERENT	DIFFERENT	SAME	DIFFERENT	INSTALL	WITHHOLD	4180
adv	200198	r2a_colordisc_200198	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200199	r2a_colordisc_200199	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200200	r2a_colordisc_200200	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200201	r2a_colordisc_200201	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200202	r2a_colordisc_200202	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200203	r2a_colordisc_200203	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200204	r2a_colordisc_200204	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200205	r2a_colordisc_200205	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200206	r2a_colordisc_200206	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200207	r2a_colordisc_200207	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200208	r2a_colordisc_200208	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200209	r2a_colordisc_200209	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200210	r2a_colordisc_200210	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200211	r2a_colordisc_200211	colordisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	4180
adv	200212	r2a_colordisc_200212	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200213	r2a_colordisc_200213	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200214	r2a_colordisc_200214	colordisc	SAME	DIFFERENT	SAME	SAME	WITHHOLD	WITHHOLD	4180
adv	200215	r2a_colordisc_200215	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
adv	200216	r2a_colordisc_200216	colordisc	DIFFERENT	SAME	SAME	DIFFERENT	WITHHOLD	WITHHOLD	4180
