kind	idx	trial	task	truth	formF	formG	chal	base	booster	ops
adv	200099	r2a_colorconst_200099	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200100	r2a_colorconst_200100	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200101	r2a_colorconst_200101	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200102	r2a_colorconst_200102	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	WITHHOLD	WITHHOLD	13944
adv	200103	r2a_colorconst_200103	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200104	r2a_colorconst_200104	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200105	r2a_colorconst_200105	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200106	r2a_colorconst_200106	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200107	r2a_colorconst_200107	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200108	r2a_colorconst_200108	colorconst	DIFFERENT	SAME_SURFACE	SAME_SURFACE	DIFFERENT	WITHHOLD	WITHHOLD	13944
adv	200109	r2a_colorconst_200109	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200110	r2a_colorconst_200110	colorconst	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	INSTALL	INSTALL	13944
adv	200111	r2a_colorconst_200111	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200112	r2a_colorconst_200112	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200113	r2a_colorconst_200113	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200114	r2a_colorconst_200114	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200115	r2a_colorconst_200115	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200116	r2a_colorconst_200116	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	WITHHOLD	WITHHOLD	13944
adv	200117	r2a_colorconst_200117	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200118	r2a_colorconst_200118	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200119	r2a_colorconst_200119	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200120	r2a_colorconst_200120	colorconst	DIFFERENT	DIFFERENT	SAME_SURFACE	DIFFERENT	INSTALL	WITHHOLD	13944
adv	200121	r2a_colorconst_200121	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200122	r2a_colorconst_200122	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200123	r2a_colorconst_200123	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200124	r2a_colorconst_200124	colorconst	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	INSTALL	INSTALL	13944
adv	200125	r2a_colorconst_200125	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200126	r2a_colorconst_200126	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200127	r2a_colorconst_200127	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200128	r2a_colorconst_200128	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200129	r2a_colorconst_200129	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200130	r2a_colorconst_200130	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200131	r2a_colorconst_200131	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200132	r2a_colorconst_200132	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200133	r2a_colorconst_200133	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200134	r2a_colorconst_200134	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200135	r2a_colorconst_200135	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200136	r2a_colorconst_200136	colorconst	DIFFERENT	DIFFERENT	SAME_SURFACE	DIFFERENT	INSTALL	WITHHOLD	13944
adv	200137	r2a_colorconst_200137	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200138	r2a_colorconst_200138	colorconst	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	INSTALL	INSTALL	13944
adv	200139	r2a_colorconst_200139	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200140	r2a_colorconst_200140	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200141	r2a_colorconst_200141	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200142	r2a_colorconst_200142	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200143	r2a_colorconst_200143	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200144	r2a_colorconst_200144	colorconst	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	INSTALL	INSTALL	13944
adv	200145	r2a_colorconst_200145	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200146	r2a_colorconst_200146	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200147	r2a_colorconst_200147	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200148	r2a_colorconst_200148	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200149	r2a_colorconst_200149	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200150	r2a_colorconst_200150	colorconst	DIFFERENT	SAME_SURFACE	SAME_SURFACE	DIFFERENT	WITHHOLD	WITHHOLD	13944
adv	200151	r2a_colorconst_200151	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200152	r2a_colorconst_200152	colorconst	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	INSTALL	INSTALL	13944
adv	200153	r2a_colorconst_200153	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200154	r2a_colorconst_200154	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200155	r2a_colorconst_200155	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200156	r2a_colorconst_200156	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200157	r2a_colorconst_200157	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200158	r2a_colorconst_200158	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200159	r2a_colorconst_200159	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200160	r2a_colorconst_200160	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200161	r2a_colorconst_200161	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200162	r2a_colorconst_200162	colorconst	DIFFERENT	SAME_SURFACE	SAME_SURFACE	DIFFERENT	WITHHOLD	WITHHOLD	13944
adv	200163	r2a_colorconst_200163	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200164	r2a_colorconst_200164	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200165	r2a_colorconst_200165	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200166	r2a_colorconst_200166	colorconst	DIFFERENT	DIFFERENT	DIFFERENT	DIFFERENT	INSTALL	INSTALL	13944
adv	200167	r2a_colorconst_200167	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200168	r2a_colorconst_200168	colorconst	DIFFERENT	DIFFERENT	SAME_SURFACE	DIFFERENT	INSTALL	WITHHOLD	13944
adv	200169	r2a_colorconst_200169	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200170	r2a_colorconst_200170	colorconst	DIFFERENT	DIFFERENT	SAME_SURFACE	DIFFERENT	INSTALL	WITHHOLD	13944
adv	200171	r2a_colorconst_200171	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200172	r2a_colorconst_200172	colorconst	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	INSTALL	INSTALL	13944
adv	200173	r2a_colorconst_200173	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200174	r2a_colorconst_200174	colorconst	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	SAME_SURFACE	INSTALL	INSTALL	13944
adv	200175	r2a_colorconst_200175	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200176	r2a_colorconst_200176	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200177	r2a_colorconst_200177	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
adv	200178	r2a_colorconst_200178	colorconst	SAME_SURFACE	DIFFERENT	SAME_SURFACE	SAME_SURFACE	WITHHOLD	WITHHOLD	13944
