kind	idx	trial	task	truth	formF	formG	chal	base	booster	ops
adv	200070	r2a_timbredisc_200070	timbredisc	RICH	RICH	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200071	r2a_timbredisc_200071	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200072	r2a_timbredisc_200072	timbredisc	DARK	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200073	r2a_timbredisc_200073	timbredisc	RICH	RICH	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200074	r2a_timbredisc_200074	timbredisc	BRIGHT	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200075	r2a_timbredisc_200075	timbredisc	DARK	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200076	r2a_timbredisc_200076	timbredisc	RICH	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200077	r2a_timbredisc_200077	timbredisc	DARK	DARK	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200078	r2a_timbredisc_200078	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200079	r2a_timbredisc_200079	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200080	r2a_timbredisc_200080	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200081	r2a_timbredisc_200081	timbredisc	RICH	RICH	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200082	r2a_timbredisc_200082	timbredisc	RICH	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200083	r2a_timbredisc_200083	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200084	r2a_timbredisc_200084	timbredisc	DARK	RICH	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200085	r2a_timbredisc_200085	timbredisc	RICH	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200086	r2a_timbredisc_200086	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200087	r2a_timbredisc_200087	timbredisc	RICH	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200088	r2a_timbredisc_200088	timbredisc	RICH	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200089	r2a_timbredisc_200089	timbredisc	DARK	DARK	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200090	r2a_timbredisc_200090	timbredisc	DARK	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200091	r2a_timbredisc_200091	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200092	r2a_timbredisc_200092	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200093	r2a_timbredisc_200093	timbredisc	DARK	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200094	r2a_timbredisc_200094	timbredisc	RICH	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200095	r2a_timbredisc_200095	timbredisc	RICH	BRIGHT	PURE	BRIGHT	INSTALL	WITHHOLD	608000
adv	200096	r2a_timbredisc_200096	timbredisc	PURE	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200097	r2a_timbredisc_200097	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200098	r2a_timbredisc_200098	timbredisc	DARK	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200099	r2a_timbredisc_200099	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200100	r2a_timbredisc_200100	timbredisc	RICH	RICH	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200101	r2a_timbredisc_200101	timbredisc	DARK	DARK	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200102	r2a_timbredisc_200102	timbredisc	PURE	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200103	r2a_timbredisc_200103	timbredisc	RICH	RICH	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200104	r2a_timbredisc_200104	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200105	r2a_timbredisc_200105	timbredisc	DARK	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200106	r2a_timbredisc_200106	timbredisc	RICH	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200107	r2a_timbredisc_200107	timbredisc	DARK	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200108	r2a_timbredisc_200108	timbredisc	PURE	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200109	r2a_timbredisc_200109	timbredisc	RICH	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200110	r2a_timbredisc_200110	timbredisc	DARK	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200111	r2a_timbredisc_200111	timbredisc	PURE	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200112	r2a_timbredisc_200112	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200113	r2a_timbredisc_200113	timbredisc	BRIGHT	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200114	r2a_timbredisc_200114	timbredisc	PURE	DARK	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200115	r2a_timbredisc_200115	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200116	r2a_timbredisc_200116	timbredisc	BRIGHT	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200117	r2a_timbredisc_200117	timbredisc	PURE	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200118	r2a_timbredisc_200118	timbredisc	RICH	DARK	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200119	r2a_timbredisc_200119	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200120	r2a_timbredisc_200120	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200121	r2a_timbredisc_200121	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200122	r2a_timbredisc_200122	timbredisc	DARK	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200123	r2a_timbredisc_200123	timbredisc	RICH	RICH	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200124	r2a_timbredisc_200124	timbredisc	RICH	RICH	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200125	r2a_timbredisc_200125	timbredisc	BRIGHT	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200126	r2a_timbredisc_200126	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200127	r2a_timbredisc_200127	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200128	r2a_timbredisc_200128	timbredisc	BRIGHT	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200129	r2a_timbredisc_200129	timbredisc	PURE	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200130	r2a_timbredisc_200130	timbredisc	RICH	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200131	r2a_timbredisc_200131	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200132	r2a_timbredisc_200132	timbredisc	DARK	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200133	r2a_timbredisc_200133	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200134	r2a_timbredisc_200134	timbredisc	BRIGHT	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200135	r2a_timbredisc_200135	timbredisc	DARK	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200136	r2a_timbredisc_200136	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200137	r2a_timbredisc_200137	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200138	r2a_timbredisc_200138	timbredisc	DARK	RICH	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200139	r2a_timbredisc_200139	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200140	r2a_timbredisc_200140	timbredisc	DARK	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200141	r2a_timbredisc_200141	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200142	r2a_timbredisc_200142	timbredisc	RICH	RICH	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200143	r2a_timbredisc_200143	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200144	r2a_timbredisc_200144	timbredisc	DARK	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200145	r2a_timbredisc_200145	timbredisc	RICH	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200146	r2a_timbredisc_200146	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200147	r2a_timbredisc_200147	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200148	r2a_timbredisc_200148	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200149	r2a_timbredisc_200149	timbredisc	DARK	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200150	r2a_timbredisc_200150	timbredisc	PURE	BRIGHT	PURE	BRIGHT	INSTALL	WITHHOLD	608000
adv	200151	r2a_timbredisc_200151	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200152	r2a_timbredisc_200152	timbredisc	BRIGHT	BRIGHT	PURE	BRIGHT	INSTALL	WITHHOLD	608000
adv	200153	r2a_timbredisc_200153	timbredisc	RICH	BRIGHT	PURE	BRIGHT	INSTALL	WITHHOLD	608000
adv	200154	r2a_timbredisc_200154	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200155	r2a_timbredisc_200155	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200156	r2a_timbredisc_200156	timbredisc	DARK	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200157	r2a_timbredisc_200157	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200158	r2a_timbredisc_200158	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200159	r2a_timbredisc_200159	timbredisc	DARK	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200160	r2a_timbredisc_200160	timbredisc	RICH	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200161	r2a_timbredisc_200161	timbredisc	DARK	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200162	r2a_timbredisc_200162	timbredisc	PURE	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200163	r2a_timbredisc_200163	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200164	r2a_timbredisc_200164	timbredisc	DARK	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200165	r2a_timbredisc_200165	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200166	r2a_timbredisc_200166	timbredisc	RICH	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200167	r2a_timbredisc_200167	timbredisc	RICH	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200168	r2a_timbredisc_200168	timbredisc	DARK	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200169	r2a_timbredisc_200169	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200170	r2a_timbredisc_200170	timbredisc	DARK	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200171	r2a_timbredisc_200171	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200172	r2a_timbredisc_200172	timbredisc	RICH	RICH	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200173	r2a_timbredisc_200173	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200174	r2a_timbredisc_200174	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200175	r2a_timbredisc_200175	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200176	r2a_timbredisc_200176	timbredisc	RICH	DARK	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200177	r2a_timbredisc_200177	timbredisc	RICH	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200178	r2a_timbredisc_200178	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200179	r2a_timbredisc_200179	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200180	r2a_timbredisc_200180	timbredisc	RICH	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200181	r2a_timbredisc_200181	timbredisc	RICH	DARK	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200182	r2a_timbredisc_200182	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200183	r2a_timbredisc_200183	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200184	r2a_timbredisc_200184	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200185	r2a_timbredisc_200185	timbredisc	BRIGHT	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200186	r2a_timbredisc_200186	timbredisc	PURE	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200187	r2a_timbredisc_200187	timbredisc	RICH	DARK	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200188	r2a_timbredisc_200188	timbredisc	DARK	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200189	r2a_timbredisc_200189	timbredisc	DARK	BRIGHT	RICH	BRIGHT	INSTALL	WITHHOLD	608000
adv	200190	r2a_timbredisc_200190	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200191	r2a_timbredisc_200191	timbredisc	DARK	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200192	r2a_timbredisc_200192	timbredisc	PURE	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200193	r2a_timbredisc_200193	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200194	r2a_timbredisc_200194	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200195	r2a_timbredisc_200195	timbredisc	DARK	RICH	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200196	r2a_timbredisc_200196	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200197	r2a_timbredisc_200197	timbredisc	RICH	DARK	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200198	r2a_timbredisc_200198	timbredisc	DARK	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200199	r2a_timbredisc_200199	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200200	r2a_timbredisc_200200	timbredisc	DARK	DARK	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200201	r2a_timbredisc_200201	timbredisc	DARK	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200202	r2a_timbredisc_200202	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200203	r2a_timbredisc_200203	timbredisc	RICH	PURE	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200204	r2a_timbredisc_200204	timbredisc	DARK	BRIGHT	PURE	BRIGHT	INSTALL	WITHHOLD	608000
adv	200205	r2a_timbredisc_200205	timbredisc	RICH	PURE	DARK	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200206	r2a_timbredisc_200206	timbredisc	DARK	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200207	r2a_timbredisc_200207	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200208	r2a_timbredisc_200208	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200209	r2a_timbredisc_200209	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200210	r2a_timbredisc_200210	timbredisc	RICH	RICH	BRIGHT	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200211	r2a_timbredisc_200211	timbredisc	RICH	RICH	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200212	r2a_timbredisc_200212	timbredisc	RICH	PURE	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200213	r2a_timbredisc_200213	timbredisc	RICH	BRIGHT	BRIGHT	BRIGHT	INSTALL	INSTALL	608000
adv	200214	r2a_timbredisc_200214	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200215	r2a_timbredisc_200215	timbredisc	RICH	DARK	PURE	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200216	r2a_timbredisc_200216	timbredisc	DARK	RICH	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
adv	200217	r2a_timbredisc_200217	timbredisc	RICH	PURE	RICH	BRIGHT	WITHHOLD	WITHHOLD	608000
