R_shapetrans_0014	shapetrans	r2n_shapetrans_0014.img	r2q/companions/recall/r2q_recall_shapetrans_0014_g.img	r2q/companions/recall/r2q_recall_shapetrans_0014_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0014_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0014_p3.img	SQUARE
R_shapetrans_0015	shapetrans	r2n_shapetrans_0015.img	r2q/companions/recall/r2q_recall_shapetrans_0015_g.img	r2q/companions/recall/r2q_recall_shapetrans_0015_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0015_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0015_p3.img	CIRCLE
R_shapetrans_0016	shapetrans	r2n_shapetrans_0016.img	r2q/companions/recall/r2q_recall_shapetrans_0016_g.img	r2q/companions/recall/r2q_recall_shapetrans_0016_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0016_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0016_p3.img	TRIANGLE
R_shapetrans_0017	shapetrans	r2n_shapetrans_0017.img	r2q/companions/recall/r2q_recall_shapetrans_0017_g.img	r2q/companions/recall/r2q_recall_shapetrans_0017_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0017_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0017_p3.img	SQUARE
R_shapetrans_0018	shapetrans	r2n_shapetrans_0018.img	r2q/companions/recall/r2q_recall_shapetrans_0018_g.img	r2q/companions/recall/r2q_recall_shapetrans_0018_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0018_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0018_p3.img	CIRCLE
R_shapetrans_0019	shapetrans	r2n_shapetrans_0019.img	r2q/companions/recall/r2q_recall_shapetrans_0019_g.img	r2q/companions/recall/r2q_recall_shapetrans_0019_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0019_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0019_p3.img	TRIANGLE
R_shapetrans_0020	shapetrans	r2n_shapetrans_0020.img	r2q/companions/recall/r2q_recall_shapetrans_0020_g.img	r2q/companions/recall/r2q_recall_shapetrans_0020_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0020_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0020_p3.img	SQUARE
R_shapetrans_0021	shapetrans	r2n_shapetrans_0021.img	r2q/companions/recall/r2q_recall_shapetrans_0021_g.img	r2q/companions/recall/r2q_recall_shapetrans_0021_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0021_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0021_p3.img	CIRCLE
R_shapetrans_0022	shapetrans	r2n_shapetrans_0022.img	r2q/companions/recall/r2q_recall_shapetrans_0022_g.img	r2q/companions/recall/r2q_recall_shapetrans_0022_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0022_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0022_p3.img	TRIANGLE
R_shapetrans_0023	shapetrans	r2n_shapetrans_0023.img	r2q/companions/recall/r2q_recall_shapetrans_0023_g.img	r2q/companions/recall/r2q_recall_shapetrans_0023_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0023_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0023_p3.img	SQUARE
R_shapetrans_0024	shapetrans	r2n_shapetrans_0024.img	r2q/companions/recall/r2q_recall_shapetrans_0024_g.img	r2q/companions/recall/r2q_recall_shapetrans_0024_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0024_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0024_p3.img	CIRCLE
R_shapetrans_0025	shapetrans	r2n_shapetrans_0025.img	r2q/companions/recall/r2q_recall_shapetrans_0025_g.img	r2q/companions/recall/r2q_recall_shapetrans_0025_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0025_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0025_p3.img	TRIANGLE
R_shapetrans_0026	shapetrans	r2n_shapetrans_0026.img	r2q/companions/recall/r2q_recall_shapetrans_0026_g.img	r2q/companions/recall/r2q_recall_shapetrans_0026_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0026_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0026_p3.img	SQUARE
R_shapetrans_0027	shapetrans	r2n_shapetrans_0027.img	r2q/companions/recall/r2q_recall_shapetrans_0027_g.img	r2q/companions/recall/r2q_recall_shapetrans_0027_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0027_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0027_p3.img	CIRCLE
R_shapetrans_0028	shapetrans	r2n_shapetrans_0028.img	r2q/companions/recall/r2q_recall_shapetrans_0028_g.img	r2q/companions/recall/r2q_recall_shapetrans_0028_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0028_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0028_p3.img	TRIANGLE
R_shapetrans_0029	shapetrans	r2n_shapetrans_0029.img	r2q/companions/recall/r2q_recall_shapetrans_0029_g.img	r2q/companions/recall/r2q_recall_shapetrans_0029_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0029_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0029_p3.img	SQUARE
R_shapetrans_0030	shapetrans	r2n_shapetrans_0030.img	r2q/companions/recall/r2q_recall_shapetrans_0030_g.img	r2q/companions/recall/r2q_recall_shapetrans_0030_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0030_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0030_p3.img	CIRCLE
R_shapetrans_0031	shapetrans	r2n_shapetrans_0031.img	r2q/companions/recall/r2q_recall_shapetrans_0031_g.img	r2q/companions/recall/r2q_recall_shapetrans_0031_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0031_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0031_p3.img	TRIANGLE
R_shapetrans_0032	shapetrans	r2n_shapetrans_0032.img	r2q/companions/recall/r2q_recall_shapetrans_0032_g.img	r2q/companions/recall/r2q_recall_shapetrans_0032_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0032_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0032_p3.img	SQUARE
R_shapetrans_0033	shapetrans	r2n_shapetrans_0033.img	r2q/companions/recall/r2q_recall_shapetrans_0033_g.img	r2q/companions/recall/r2q_recall_shapetrans_0033_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0033_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0033_p3.img	CIRCLE
R_shapetrans_0034	shapetrans	r2n_shapetrans_0034.img	r2q/companions/recall/r2q_recall_shapetrans_0034_g.img	r2q/companions/recall/r2q_recall_shapetrans_0034_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0034_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0034_p3.img	TRIANGLE
R_shapetrans_0035	shapetrans	r2n_shapetrans_0035.img	r2q/companions/recall/r2q_recall_shapetrans_0035_g.img	r2q/companions/recall/r2q_recall_shapetrans_0035_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0035_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0035_p3.img	SQUARE
R_shapetrans_0036	shapetrans	r2n_shapetrans_0036.img	r2q/companions/recall/r2q_recall_shapetrans_0036_g.img	r2q/companions/recall/r2q_recall_shapetrans_0036_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0036_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0036_p3.img	CIRCLE
R_shapetrans_0037	shapetrans	r2n_shapetrans_0037.img	r2q/companions/recall/r2q_recall_shapetrans_0037_g.img	r2q/companions/recall/r2q_recall_shapetrans_0037_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0037_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0037_p3.img	TRIANGLE
R_shapetrans_0038	shapetrans	r2n_shapetrans_0038.img	r2q/companions/recall/r2q_recall_shapetrans_0038_g.img	r2q/companions/recall/r2q_recall_shapetrans_0038_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0038_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0038_p3.img	SQUARE
R_shapetrans_0039	shapetrans	r2n_shapetrans_0039.img	r2q/companions/recall/r2q_recall_shapetrans_0039_g.img	r2q/companions/recall/r2q_recall_shapetrans_0039_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0039_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0039_p3.img	CIRCLE
R_shapetrans_0040	shapetrans	r2n_shapetrans_0040.img	r2q/companions/recall/r2q_recall_shapetrans_0040_g.img	r2q/companions/recall/r2q_recall_shapetrans_0040_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0040_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0040_p3.img	TRIANGLE
R_shapetrans_0041	shapetrans	r2n_shapetrans_0041.img	r2q/companions/recall/r2q_recall_shapetrans_0041_g.img	r2q/companions/recall/r2q_recall_shapetrans_0041_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0041_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0041_p3.img	SQUARE
R_shapetrans_0042	shapetrans	r2n_shapetrans_0042.img	r2q/companions/recall/r2q_recall_shapetrans_0042_g.img	r2q/companions/recall/r2q_recall_shapetrans_0042_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0042_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0042_p3.img	CIRCLE
R_shapetrans_0043	shapetrans	r2n_shapetrans_0043.img	r2q/companions/recall/r2q_recall_shapetrans_0043_g.img	r2q/companions/recall/r2q_recall_shapetrans_0043_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0043_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0043_p3.img	TRIANGLE
R_shapetrans_0044	shapetrans	r2n_shapetrans_0044.img	r2q/companions/recall/r2q_recall_shapetrans_0044_g.img	r2q/companions/recall/r2q_recall_shapetrans_0044_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0044_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0044_p3.img	SQUARE
R_shapetrans_0045	shapetrans	r2n_shapetrans_0045.img	r2q/companions/recall/r2q_recall_shapetrans_0045_g.img	r2q/companions/recall/r2q_recall_shapetrans_0045_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0045_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0045_p3.img	CIRCLE
R_shapetrans_0046	shapetrans	r2n_shapetrans_0046.img	r2q/companions/recall/r2q_recall_shapetrans_0046_g.img	r2q/companions/recall/r2q_recall_shapetrans_0046_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0046_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0046_p3.img	TRIANGLE
R_shapetrans_0047	shapetrans	r2n_shapetrans_0047.img	r2q/companions/recall/r2q_recall_shapetrans_0047_g.img	r2q/companions/recall/r2q_recall_shapetrans_0047_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0047_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0047_p3.img	SQUARE
R_shapetrans_0048	shapetrans	r2n_shapetrans_0048.img	r2q/companions/recall/r2q_recall_shapetrans_0048_g.img	r2q/companions/recall/r2q_recall_shapetrans_0048_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0048_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0048_p3.img	CIRCLE
R_shapetrans_0049	shapetrans	r2n_shapetrans_0049.img	r2q/companions/recall/r2q_recall_shapetrans_0049_g.img	r2q/companions/recall/r2q_recall_shapetrans_0049_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0049_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0049_p3.img	TRIANGLE
R_shapetrans_0050	shapetrans	r2n_shapetrans_0050.img	r2q/companions/recall/r2q_recall_shapetrans_0050_g.img	r2q/companions/recall/r2q_recall_shapetrans_0050_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0050_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0050_p3.img	SQUARE
R_shapetrans_0051	shapetrans	r2n_shapetrans_0051.img	r2q/companions/recall/r2q_recall_shapetrans_0051_g.img	r2q/companions/recall/r2q_recall_shapetrans_0051_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0051_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0051_p3.img	CIRCLE
R_shapetrans_0052	shapetrans	r2n_shapetrans_0052.img	r2q/companions/recall/r2q_recall_shapetrans_0052_g.img	r2q/companions/recall/r2q_recall_shapetrans_0052_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0052_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0052_p3.img	TRIANGLE
R_shapetrans_0053	shapetrans	r2n_shapetrans_0053.img	r2q/companions/recall/r2q_recall_shapetrans_0053_g.img	r2q/companions/recall/r2q_recall_shapetrans_0053_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0053_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0053_p3.img	SQUARE
R_shapetrans_0054	shapetrans	r2n_shapetrans_0054.img	r2q/companions/recall/r2q_recall_shapetrans_0054_g.img	r2q/companions/recall/r2q_recall_shapetrans_0054_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0054_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0054_p3.img	CIRCLE
R_shapetrans_0055	shapetrans	r2n_shapetrans_0055.img	r2q/companions/recall/r2q_recall_shapetrans_0055_g.img	r2q/companions/recall/r2q_recall_shapetrans_0055_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0055_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0055_p3.img	TRIANGLE
R_shapetrans_0056	shapetrans	r2n_shapetrans_0056.img	r2q/companions/recall/r2q_recall_shapetrans_0056_g.img	r2q/companions/recall/r2q_recall_shapetrans_0056_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0056_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0056_p3.img	SQUARE
R_shapetrans_0057	shapetrans	r2n_shapetrans_0057.img	r2q/companions/recall/r2q_recall_shapetrans_0057_g.img	r2q/companions/recall/r2q_recall_shapetrans_0057_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0057_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0057_p3.img	CIRCLE
R_shapetrans_0058	shapetrans	r2n_shapetrans_0058.img	r2q/companions/recall/r2q_recall_shapetrans_0058_g.img	r2q/companions/recall/r2q_recall_shapetrans_0058_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0058_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0058_p3.img	TRIANGLE
R_shapetrans_0059	shapetrans	r2n_shapetrans_0059.img	r2q/companions/recall/r2q_recall_shapetrans_0059_g.img	r2q/companions/recall/r2q_recall_shapetrans_0059_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0059_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0059_p3.img	SQUARE
R_shapetrans_0060	shapetrans	r2n_shapetrans_0060.img	r2q/companions/recall/r2q_recall_shapetrans_0060_g.img	r2q/companions/recall/r2q_recall_shapetrans_0060_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0060_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0060_p3.img	CIRCLE
R_shapetrans_0061	shapetrans	r2n_shapetrans_0061.img	r2q/companions/recall/r2q_recall_shapetrans_0061_g.img	r2q/companions/recall/r2q_recall_shapetrans_0061_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0061_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0061_p3.img	TRIANGLE
R_shapetrans_0062	shapetrans	r2n_shapetrans_0062.img	r2q/companions/recall/r2q_recall_shapetrans_0062_g.img	r2q/companions/recall/r2q_recall_shapetrans_0062_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0062_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0062_p3.img	SQUARE
R_shapetrans_0063	shapetrans	r2n_shapetrans_0063.img	r2q/companions/recall/r2q_recall_shapetrans_0063_g.img	r2q/companions/recall/r2q_recall_shapetrans_0063_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0063_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0063_p3.img	CIRCLE
R_shapetrans_0064	shapetrans	r2n_shapetrans_0064.img	r2q/companions/recall/r2q_recall_shapetrans_0064_g.img	r2q/companions/recall/r2q_recall_shapetrans_0064_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0064_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0064_p3.img	TRIANGLE
R_shapetrans_0065	shapetrans	r2n_shapetrans_0065.img	r2q/companions/recall/r2q_recall_shapetrans_0065_g.img	r2q/companions/recall/r2q_recall_shapetrans_0065_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0065_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0065_p3.img	SQUARE
R_shapetrans_0066	shapetrans	r2n_shapetrans_0066.img	r2q/companions/recall/r2q_recall_shapetrans_0066_g.img	r2q/companions/recall/r2q_recall_shapetrans_0066_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0066_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0066_p3.img	CIRCLE
R_shapetrans_0067	shapetrans	r2n_shapetrans_0067.img	r2q/companions/recall/r2q_recall_shapetrans_0067_g.img	r2q/companions/recall/r2q_recall_shapetrans_0067_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0067_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0067_p3.img	TRIANGLE
R_shapetrans_0068	shapetrans	r2n_shapetrans_0068.img	r2q/companions/recall/r2q_recall_shapetrans_0068_g.img	r2q/companions/recall/r2q_recall_shapetrans_0068_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0068_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0068_p3.img	SQUARE
R_shapetrans_0069	shapetrans	r2n_shapetrans_0069.img	r2q/companions/recall/r2q_recall_shapetrans_0069_g.img	r2q/companions/recall/r2q_recall_shapetrans_0069_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0069_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0069_p3.img	CIRCLE
R_shapetrans_0070	shapetrans	r2n_shapetrans_0070.img	r2q/companions/recall/r2q_recall_shapetrans_0070_g.img	r2q/companions/recall/r2q_recall_shapetrans_0070_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0070_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0070_p3.img	TRIANGLE
R_shapetrans_0071	shapetrans	r2n_shapetrans_0071.img	r2q/companions/recall/r2q_recall_shapetrans_0071_g.img	r2q/companions/recall/r2q_recall_shapetrans_0071_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0071_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0071_p3.img	SQUARE
R_shapetrans_0072	shapetrans	r2n_shapetrans_0072.img	r2q/companions/recall/r2q_recall_shapetrans_0072_g.img	r2q/companions/recall/r2q_recall_shapetrans_0072_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0072_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0072_p3.img	CIRCLE
R_shapetrans_0073	shapetrans	r2n_shapetrans_0073.img	r2q/companions/recall/r2q_recall_shapetrans_0073_g.img	r2q/companions/recall/r2q_recall_shapetrans_0073_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0073_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0073_p3.img	TRIANGLE
R_shapetrans_0074	shapetrans	r2n_shapetrans_0074.img	r2q/companions/recall/r2q_recall_shapetrans_0074_g.img	r2q/companions/recall/r2q_recall_shapetrans_0074_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0074_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0074_p3.img	SQUARE
R_shapetrans_0075	shapetrans	r2n_shapetrans_0075.img	r2q/companions/recall/r2q_recall_shapetrans_0075_g.img	r2q/companions/recall/r2q_recall_shapetrans_0075_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0075_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0075_p3.img	CIRCLE
R_shapetrans_0076	shapetrans	r2n_shapetrans_0076.img	r2q/companions/recall/r2q_recall_shapetrans_0076_g.img	r2q/companions/recall/r2q_recall_shapetrans_0076_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0076_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0076_p3.img	TRIANGLE
R_shapetrans_0077	shapetrans	r2n_shapetrans_0077.img	r2q/companions/recall/r2q_recall_shapetrans_0077_g.img	r2q/companions/recall/r2q_recall_shapetrans_0077_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0077_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0077_p3.img	SQUARE
R_shapetrans_0078	shapetrans	r2n_shapetrans_0078.img	r2q/companions/recall/r2q_recall_shapetrans_0078_g.img	r2q/companions/recall/r2q_recall_shapetrans_0078_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0078_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0078_p3.img	CIRCLE
R_shapetrans_0079	shapetrans	r2n_shapetrans_0079.img	r2q/companions/recall/r2q_recall_shapetrans_0079_g.img	r2q/companions/recall/r2q_recall_shapetrans_0079_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0079_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0079_p3.img	TRIANGLE
R_shapetrans_0080	shapetrans	r2n_shapetrans_0080.img	r2q/companions/recall/r2q_recall_shapetrans_0080_g.img	r2q/companions/recall/r2q_recall_shapetrans_0080_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0080_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0080_p3.img	SQUARE
R_shapetrans_0081	shapetrans	r2n_shapetrans_0081.img	r2q/companions/recall/r2q_recall_shapetrans_0081_g.img	r2q/companions/recall/r2q_recall_shapetrans_0081_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0081_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0081_p3.img	CIRCLE
R_shapetrans_0082	shapetrans	r2n_shapetrans_0082.img	r2q/companions/recall/r2q_recall_shapetrans_0082_g.img	r2q/companions/recall/r2q_recall_shapetrans_0082_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0082_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0082_p3.img	TRIANGLE
R_shapetrans_0083	shapetrans	r2n_shapetrans_0083.img	r2q/companions/recall/r2q_recall_shapetrans_0083_g.img	r2q/companions/recall/r2q_recall_shapetrans_0083_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0083_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0083_p3.img	SQUARE
R_shapetrans_0084	shapetrans	r2n_shapetrans_0084.img	r2q/companions/recall/r2q_recall_shapetrans_0084_g.img	r2q/companions/recall/r2q_recall_shapetrans_0084_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0084_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0084_p3.img	CIRCLE
R_shapetrans_0085	shapetrans	r2n_shapetrans_0085.img	r2q/companions/recall/r2q_recall_shapetrans_0085_g.img	r2q/companions/recall/r2q_recall_shapetrans_0085_p1.img	r2q/companions/recall/r2q_recall_shapetrans_0085_p2.img	r2q/companions/recall/r2q_recall_shapetrans_0085_p3.img	TRIANGLE
