129852	e2	129849	wiki:simple:altenhohenau:sent000009	5419f9125828f607
129852	e2	129850	wiki:simple:altenhohenau:sent000010	6ad0a8927f6e526e
129852	e2	129851	wiki:simple:altenhohenau:sent000011	b09a24e212c037c8
129852	e2	129853	wiki:simple:altenhohenau:sent000013	399c44043bd63c36
129852	e2	129854	wiki:simple:altenkirchen:sent000000	37393f431ef9dc9e
129852	e2	129855	wiki:simple:altenkirchen:sent000001	7f080b180b7357c8
129852	e2	129856	wiki:simple:altenkirchen:sent000002	2cb2a2a7d11d1a38
129852	e2	129857	wiki:simple:altenkirchen_district:sent000000	b1f047cb4905f8c2
142837	e3	142832	wiki:simple:anabolic_steroid:sent000015	9ef72ea18f62b0da
142837	e3	142833	wiki:simple:anabolic_steroid:sent000016	94d9feb82c09584d
142837	e3	142834	wiki:simple:anabolism:sent000000	ca08420dba5a69c9
142837	e3	142835	wiki:simple:anabolism:sent000001	b3a1e91212691867
142837	e3	142836	wiki:simple:anacapri:sent000000	3f8d6c9a3b2951fe
142837	e3	142838	wiki:simple:anacardiaceae:sent000000	27b99c6ebc81df1f
142837	e3	142839	wiki:simple:anacardiaceae:sent000001	76fac1eabe8cfe96
142837	e3	142840	wiki:simple:anachronism:sent000000	52a9fd6e220f636c
142837	e3	142841	wiki:simple:anachronism:sent000001	fde090c600b2d33e
142837	e3	142842	wiki:simple:anachronism:sent000002	bf2f33f04d58a43d
155823	e2	155818	wiki:simple:angri:sent000000	94c57cdacbd401b9
155823	e2	155819	wiki:simple:angri:sent000001	2a3eb8f79084125a
155823	e2	155820	wiki:simple:angrogna:sent000000	12b3f8451fe1a19d
155823	e2	155821	wiki:simple:angry_anderson:sent000000	e2e35992524df558
155823	e2	155822	wiki:simple:angry_birds:sent000000	dd41999059b2de9b
155823	e2	155824	wiki:simple:angry_birds:sent000002	5e449af59736d4cc
155823	e2	155825	wiki:simple:angry_birds:sent000003	7e4381bc2a1e2c33
155823	e2	155826	wiki:simple:angry_birds:sent000004	e88ea1d4e60608e2
155823	e2	155827	wiki:simple:angry_birds:sent000005	8dee9da43085574f
155823	e2	155828	wiki:simple:angry_birds:sent000006	71a3501a5cebb4cb
168808	e3	168803	wiki:simple:august_25:sent000165	304b85c3b11b0ae2
168808	e3	168804	wiki:simple:august_25:sent000166	d3727364d3519337
168808	e3	168805	wiki:simple:august_25:sent000167	aea7c2d93d966cad
168808	e3	168806	wiki:simple:august_25:sent000168	210b6c60b45a1a03
168808	e3	168807	wiki:simple:august_25:sent000169	387c47abad2be193
168808	e3	168809	wiki:simple:august_25:sent000171	ff565a72050088fe
168808	e3	168810	wiki:simple:august_25:sent000172	3d7cbdd22df6bcf6
168808	e3	168811	wiki:simple:august_25:sent000173	419aa72e8f5bc829
168808	e3	168812	wiki:simple:august_25:sent000174	88fc832dfff8e54b
168808	e3	168813	wiki:simple:august_25:sent000175	8f1cbbddf5a70c75
181793	e2	181788	wiki:simple:ayl:sent000000	cc33dcae507b5406
181793	e2	181789	wiki:simple:ayl:sent000001	c3d6d7f0a3abcd1b
181793	e2	181790	wiki:simple:ayla_algan:sent000000	21db4cb7a4522d85
181793	e2	181791	wiki:simple:ayla_algan:sent000001	d47d1b60852cea91
181793	e2	181792	wiki:simple:ayla_algan:sent000002	44386932a5980060
181793	e2	181794	wiki:simple:ayla_erduran:sent000000	50ad17de1bb29fe4
181793	e2	181795	wiki:simple:ayla_erduran:sent000001	efb4c6fd50c6bda9
181793	e2	181796	wiki:simple:ayla_erduran:sent000002	121283518b1eb1fb
181793	e2	181797	wiki:simple:aylesbury:sent000000	716783204091614f
181793	e2	181798	wiki:simple:aylesbury:sent000001	f9c64992d2e1597f
194778	e3	194773	wiki:simple:bamboo_floor:sent000000	096af6e64215a91b
194778	e3	194774	wiki:simple:bambuco:sent000000	29deb8e0344811f3
194778	e3	194775	wiki:simple:bambuco:sent000001	aeb1e251b21f7695
194778	e3	194776	wiki:simple:bambuco:sent000002	49bf5c98e94df0f8
194778	e3	194777	wiki:simple:bambuco:sent000003	265764b578332a09
194778	e3	194779	wiki:simple:bambuco:sent000005	de23dc44f44345ae
194778	e3	194780	wiki:simple:bambuco:sent000006	e26d917eb1cb9af8
194778	e3	194781	wiki:simple:bamburgh_castle:sent000000	c62f7837df055468
194778	e3	194782	wiki:simple:bamburgh_castle:sent000001	f45e3dfb0e5dcfec
194778	e3	194783	wiki:simple:bamburgh_castle:sent000002	4911d136cdb1678f
207764	e2	207759	wiki:simple:batman_1989_movie:sent000019	aee8b7a0b0a1faca
207764	e2	207760	wiki:simple:batman_1989_movie:sent000020	16b7a11a828a249e
207764	e2	207761	wiki:simple:batman_1989_movie:sent000021	443a383667e7499e
207764	e2	207762	wiki:simple:batman_1989_movie:sent000022	46812665c1b2243b
207764	e2	207763	wiki:simple:batman_66:sent000000	5b95435f8793357a
207764	e2	207765	wiki:simple:batman_66:sent000002	dcfef290d1b01af1
207764	e2	207766	wiki:simple:batman_66:sent000003	4c8d41ebca09c7a0
207764	e2	207767	wiki:simple:batman_66:sent000004	1ae86274d3839d0f
207764	e2	207768	wiki:simple:batman_66:sent000005	9752b96d8e7f1f97
207764	e2	207769	wiki:simple:batman_89_comic_book:sent000000	a5e94605576037c6
220749	e3	220744	wiki:simple:beauty_of_loulan:sent000019	ebb22e5ea07ef300
220749	e3	220745	wiki:simple:beauty_shop:sent000000	3e5b24160b6da69b
220749	e3	220746	wiki:simple:beauty_shop:sent000001	4ed438680f3c0acd
220749	e3	220747	wiki:simple:beauty_shop:sent000002	d75ebb394e244e6a
220749	e3	220748	wiki:simple:beauty_shop:sent000003	2d3f80e8b0708a50
220749	e3	220750	wiki:simple:beauty_shop:sent000005	39a40e74a641af83
220749	e3	220751	wiki:simple:beauty_shop:sent000006	9b0c87834500af21
220749	e3	220752	wiki:simple:beauty_shop:sent000007	3e6e0d4155eccb4b
220749	e3	220753	wiki:simple:beauty_shop:sent000008	885d2fcc87e172c9
220749	e3	220754	wiki:simple:beauty_shop:sent000009	527d13e560e157a6
233735	e2	233730	wiki:simple:bernards_high_school:sent000012	b24d234eaad47d21
233735	e2	233731	wiki:simple:bernards_high_school:sent000013	49d993eee12c4d86
233735	e2	233732	wiki:simple:bernards_high_school:sent000014	2b04c3572caed19f
233735	e2	233733	wiki:simple:bernards_high_school:sent000015	e6428eb8672ff5e1
233735	e2	233734	wiki:simple:bernards_high_school:sent000016	280df3b1ed8249ff
233735	e2	233736	wiki:simple:bernards_high_school:sent000018	3458d50febaeb478
233735	e2	233737	wiki:simple:bernards_high_school:sent000019	e38f642e36f2ce8c
233735	e2	233738	wiki:simple:bernards_high_school:sent000020	c5216664d7aa8b3f
233735	e2	233739	wiki:simple:bernards_high_school:sent000021	aa2211805409f758
233735	e2	233740	wiki:simple:bernards_high_school:sent000022	4a98af340dbe4f70
246720	e3	246715	wiki:simple:billy_mcneill:sent000010	d366e80cc034a051
246720	e3	246716	wiki:simple:billy_mcneill:sent000011	376aa23af91f544f
246720	e3	246717	wiki:simple:billy_mcneill:sent000012	aa7c76a845866b2c
246720	e3	246718	wiki:simple:billy_mcneill:sent000013	d5d5d6a2b0e01863
246720	e3	246719	wiki:simple:billy_mcneill:sent000014	418956c8d31efa12
246720	e3	246721	wiki:simple:billy_mcneill:sent000016	31fc95002ae87a7d
246720	e3	246722	wiki:simple:billy_mcneill:sent000017	90579c24b49913cc
246720	e3	246723	wiki:simple:billy_mcneill:sent000018	f90e1161cc36a330
246720	e3	246724	wiki:simple:billy_mcneill:sent000019	52813b77eb242308
246720	e3	246725	wiki:simple:billy_mcneill:sent000020	99970bccef1d5e82
259705	e2	259700	wiki:simple:blog:sent000004	860e1d7b94ce471b
259705	e2	259701	wiki:simple:blog:sent000005	88aeaefc20d73892
259705	e2	259702	wiki:simple:blog:sent000006	a6249346533cfa78
259705	e2	259703	wiki:simple:blog:sent000007	106103cdedb9900d
259705	e2	259704	wiki:simple:blog:sent000008	50c9d7f4b4a3c9d8
259705	e2	259706	wiki:simple:blog:sent000010	d9d22758d9de32da
259705	e2	259707	wiki:simple:blog:sent000011	5b8a706a99cc51a0
259705	e2	259708	wiki:simple:blog:sent000012	1b693eac62bd9dbb
259705	e2	259709	wiki:simple:blog:sent000013	4a1e3ac851368142
259705	e2	259710	wiki:simple:blog:sent000014	eb735c759d74e251
272690	e3	272685	wiki:simple:bonn:sent000003	f0e0febfc1dffaf8
272690	e3	272686	wiki:simple:bonn:sent000004	68e97b560bc35b5c
272690	e3	272687	wiki:simple:bonn:sent000005	cd3448ff902a76f6
272690	e3	272688	wiki:simple:bonn:sent000006	a4d675ee398ad259
272690	e3	272689	wiki:simple:bonn:sent000007	bfe493dbadea3864
272690	e3	272691	wiki:simple:bonn:sent000009	5741248c8bd5ff57
272690	e3	272692	wiki:simple:bonn:sent000010	79a422b4d4174851
272690	e3	272693	wiki:simple:bonn:sent000011	8b9b70e80e28778b
272690	e3	272694	wiki:simple:bonn:sent000012	650a9313c7fc0731
272690	e3	272695	wiki:simple:bonn:sent000013	a80b231650dcf8ff
285676	e2	285671	wiki:simple:breakdance:sent000029	80fb347cf61d731d
285676	e2	285672	wiki:simple:breakdance:sent000030	dc3b768d8943146e
285676	e2	285673	wiki:simple:breakdance:sent000031	91aabb34e4f3e00e
285676	e2	285674	wiki:simple:breakdance:sent000032	732631f6ec9704b0
285676	e2	285675	wiki:simple:breakdance:sent000033	636a02220ac00ef4
285676	e2	285677	wiki:simple:breakdance:sent000035	444de1e1b5fe35b3
285676	e2	285678	wiki:simple:breakdance:sent000036	7c8a905b52a087b2
285676	e2	285679	wiki:simple:breakdance:sent000037	05d9e99f019a1473
285676	e2	285680	wiki:simple:breakdance:sent000038	52a895230c2b8fa7
285676	e2	285681	wiki:simple:breakdance:sent000039	d287dfa8d119ed19
298661	e3	298656	wiki:simple:bruce_smeaton:sent000001	673019b766562e90
298661	e3	298657	wiki:simple:bruce_smeaton:sent000002	7d5b95caf0ef4911
298661	e3	298658	wiki:simple:bruce_smeaton:sent000003	40161b59c8a46df3
298661	e3	298659	wiki:simple:bruce_springsteen:sent000000	41369b81e04fff2e
298661	e3	298660	wiki:simple:bruce_springsteen:sent000001	bb9285676c48884b
298661	e3	298662	wiki:simple:bruce_springsteen:sent000003	1f4c80be387ea3c6
298661	e3	298663	wiki:simple:bruce_springsteen:sent000004	5c2a14a378e59c79
298661	e3	298664	wiki:simple:bruce_springsteen:sent000005	5f03348da4723a81
298661	e3	298665	wiki:simple:bruce_springsteen:sent000006	cc0e7b5b86e4e0e4
298661	e3	298666	wiki:simple:bruce_springsteen:sent000007	079772014af43282
311646	e2	311641	wiki:simple:byumba:sent000000	d0f7eb20022a7687
311646	e2	311642	wiki:simple:byumba:sent000001	8de6b3923bb459d4
311646	e2	311643	wiki:simple:byumba:sent000002	6f76f40944ff4fb7
311646	e2	311644	wiki:simple:byun_baek-hyun:sent000000	d0f3d1eff44550a7
311646	e2	311645	wiki:simple:byun_baek-hyun:sent000001	9ef010c274b91b00
311646	e2	311647	wiki:simple:byun_baek-hyun:sent000003	ac79cbd1c93d810a
311646	e2	311648	wiki:simple:byun_baek-hyun:sent000004	38402563cd20a351
311646	e2	311649	wiki:simple:byun_baek-hyun:sent000005	ab761e2f120c865e
311646	e2	311650	wiki:simple:byun_baek-hyun:sent000006	5376ee12aaf508ba
311646	e2	311651	wiki:simple:byun_baek-hyun:sent000007	518e731200340a08
324631	e3	324626	wiki:simple:canning:sent000011	2e7e0e4ccc778721
324631	e3	324627	wiki:simple:canning:sent000012	cfd7cb66f99d9c20
324631	e3	324628	wiki:simple:canning:sent000013	bf9a8ac1bf080688
324631	e3	324629	wiki:simple:canning:sent000014	b71c3c19b3fca754
324631	e3	324630	wiki:simple:canning:sent000015	114ae0750bd7218f
324631	e3	324632	wiki:simple:canning:sent000017	7296e0d63d48d78b
324631	e3	324633	wiki:simple:canning:sent000018	63103b6be42c7cee
324631	e3	324634	wiki:simple:canning:sent000019	082e659933fa7c53
324631	e3	324635	wiki:simple:canning:sent000020	0f75b9dca90b1aa8
324631	e3	324636	wiki:simple:canning:sent000021	ddbf10cd063e3b25
337617	e2	337612	wiki:simple:carter_lake_iowa:sent000021	2f26b177fbd1eed1
337617	e2	337613	wiki:simple:carter_lake_iowa:sent000022	65e7af13647757ec
337617	e2	337614	wiki:simple:carter_lake_iowa:sent000023	f9c16c7e6d26619c
337617	e2	337615	wiki:simple:carter_oklahoma:sent000000	9593ff8dbe8d16a5
337617	e2	337616	wiki:simple:carter_pewterschmidt:sent000000	456168818fe5a605
337617	e2	337618	wiki:simple:carter_pewterschmidt:sent000002	940b93c1dc3198e7
337617	e2	337619	wiki:simple:carteret_county_north_carolina:sent000000	b72a4d3534721159
337617	e2	337620	wiki:simple:carteret_county_north_carolina:sent000001	03c6dbe78ef7cc35
337617	e2	337621	wiki:simple:carteret_county_north_carolina:sent000002	1b907397d1a79fd5
337617	e2	337622	wiki:simple:carteret_county_north_carolina:sent000003	c837bf53b0c91c05
350602	e3	350597	wiki:simple:centre_de_documentation_et_dtude_sur_la_langue_internationale:sent000000	c82dbc0c91249c02
350602	e3	350598	wiki:simple:centre_de_documentation_et_dtude_sur_la_langue_internationale:sent000001	fd292e8acbda4297
350602	e3	350599	wiki:simple:centre_de_documentation_et_dtude_sur_la_langue_internationale:sent000002	9e5c3289c27c8de1
350602	e3	350600	wiki:simple:centre_de_documentation_et_dtude_sur_la_langue_internationale:sent000003	8c2ac28ae3cff367
350602	e3	350601	wiki:simple:centre_department:sent000000	c787aa8b34a5a48b
350602	e3	350603	wiki:simple:centre_department:sent000002	84faa75c75e94055
350602	e3	350604	wiki:simple:centre_department:sent000003	80ad5e5d60556170
350602	e3	350605	wiki:simple:centre_department:sent000004	3105baa0e6e8277a
350602	e3	350606	wiki:simple:centre_department:sent000005	87fed16b93ca4295
350602	e3	350607	wiki:simple:centre_department:sent000006	14130b2cc432e5fd
363587	e2	363582	wiki:simple:charlotte_checkers:sent000012	0f9c699b0f8021ab
363587	e2	363583	wiki:simple:charlotte_checkers:sent000013	ebc1c3a3c6e2159b
363587	e2	363584	wiki:simple:charlotte_checkers:sent000014	18fef095592b0526
363587	e2	363585	wiki:simple:charlotte_checkers:sent000015	45a47bb716e51b33
363587	e2	363586	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000000	831bb61c947a9876
363587	e2	363588	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000002	af6409215d055db8
363587	e2	363589	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000003	2f6d895eeab107b7
363587	e2	363590	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000004	591882dd440a2473
363587	e2	363591	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000005	2d2934faa0346a35
363587	e2	363592	wiki:simple:charlotte_christine_of_brunswick-wolfenbttel:sent000006	3babb16d951204ae
376572	e3	376567	wiki:simple:child_development:sent000133	a5fe611fc5be2c5f
376572	e3	376568	wiki:simple:child_development:sent000134	a6d7a09b7270e460
376572	e3	376569	wiki:simple:child_development:sent000135	3708b7b5999a9e00
376572	e3	376570	wiki:simple:child_development:sent000136	36f61af40048a295
376572	e3	376571	wiki:simple:child_development:sent000137	b9ad16a6913b398d
376572	e3	376573	wiki:simple:child_development:sent000139	64067e2e3323da40
376572	e3	376574	wiki:simple:child_development:sent000140	c08cf99635b5d542
376572	e3	376575	wiki:simple:child_development:sent000141	7e1e8f1977c4d608
376572	e3	376576	wiki:simple:child_development:sent000142	bf2e96392425d028
376572	e3	376577	wiki:simple:child_development:sent000143	412f41905d400449
389558	e2	389553	wiki:simple:christopher_hill:sent000000	b2d197b3b7fa5a6b
389558	e2	389554	wiki:simple:christopher_hill:sent000001	8dfecd357a64e151
389558	e2	389555	wiki:simple:christopher_hill:sent000002	3c0fbc991d81abc5
389558	e2	389556	wiki:simple:christopher_hill:sent000003	3dbbe11a18eb03ec
389558	e2	389557	wiki:simple:christopher_hill:sent000004	dd5b8f291e76354c
389558	e2	389559	wiki:simple:christopher_hill:sent000006	195219789e77d839
389558	e2	389560	wiki:simple:christopher_hill:sent000007	536c71563792a089
389558	e2	389561	wiki:simple:christopher_hill:sent000008	39adc25e9a7235eb
389558	e2	389562	wiki:simple:christopher_hill:sent000009	f96171c6a300914b
389558	e2	389563	wiki:simple:christopher_hill:sent000010	008593face8c5a7c
402543	e3	402538	wiki:simple:claude_monet:sent000001	dcf4dc346f856f5a
402543	e3	402539	wiki:simple:claude_monet:sent000002	7c054e7b35dd0f1d
402543	e3	402540	wiki:simple:claude_monet:sent000003	07710692ceade4ee
402543	e3	402541	wiki:simple:claude_monet:sent000004	b698832c83ece649
402543	e3	402542	wiki:simple:claude_monet:sent000005	00d73eab2763376c
402543	e3	402544	wiki:simple:claude_monet:sent000007	3758ede0e40b0be9
402543	e3	402545	wiki:simple:claude_monet:sent000008	46fb189f0b0e795a
402543	e3	402546	wiki:simple:claude_monet:sent000009	f7e28d3b89f6ccd2
402543	e3	402547	wiki:simple:claude_monet:sent000010	2b359986314087dd
402543	e3	402548	wiki:simple:claude_monet:sent000011	2204524e037cba28
415529	e2	415524	wiki:simple:collectivity_of_saint_martin:sent000002	0dec13b92ac8aee8
415529	e2	415525	wiki:simple:collectivity_of_saint_martin:sent000003	001e48b8aea9f83c
415529	e2	415526	wiki:simple:collectivity_of_saint_martin:sent000004	39bbc185fca4cf50
415529	e2	415527	wiki:simple:collectivity_of_saint_martin:sent000005	38eb2e9001c97a02
415529	e2	415528	wiki:simple:collectivity_of_saint_martin:sent000006	dffe5c14d65de45b
415529	e2	415530	wiki:simple:collectivity_of_saint_martin:sent000008	a26ebd1f9cc9fbfc
415529	e2	415531	wiki:simple:collectivity_of_saint_martin:sent000009	21b87006ae816441
415529	e2	415532	wiki:simple:collectivity_of_saint_martin:sent000010	8834784d666bdb96
415529	e2	415533	wiki:simple:collectivity_of_saint_martin:sent000011	1393c024e6101961
415529	e2	415534	wiki:simple:collectivity_of_saint_martin:sent000012	4a2c5fc405de35b7
428514	e3	428509	wiki:simple:conflict_resolution:sent000078	f5b304c544ca52c4
428514	e3	428510	wiki:simple:conflict_resolution:sent000079	393da139bc91b8d6
428514	e3	428511	wiki:simple:conflict_resolution:sent000080	46e94b1e07cd13e5
428514	e3	428512	wiki:simple:conflict_resolution:sent000081	a761e06b0d87b177
428514	e3	428513	wiki:simple:conflict_resolution:sent000082	f3db792462cec5cb
428514	e3	428515	wiki:simple:conflict_resolution:sent000084	8f3b3469ace81db8
428514	e3	428516	wiki:simple:conflict_resolution:sent000085	4bea6df12399f496
428514	e3	428517	wiki:simple:conflict_resolution:sent000086	e65ef98e68a0f775
428514	e3	428518	wiki:simple:conflict_resolution:sent000087	5894134ffdebac7f
428514	e3	428519	wiki:simple:conflict_resolution:sent000088	9aef5386f71f60b2
441499	e2	441494	wiki:simple:cosmetics:sent000031	8c437fa77f72219d
441499	e2	441495	wiki:simple:cosmetics:sent000032	b9f2e1aa1cba357e
441499	e2	441496	wiki:simple:cosmetics:sent000033	5df322208190cd96
441499	e2	441497	wiki:simple:cosmetics:sent000034	596ed0841b432d5f
441499	e2	441498	wiki:simple:cosmetics:sent000035	ed06a26a5d142b13
441499	e2	441500	wiki:simple:cosmetics:sent000037	3980727a48d10837
