colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p028.img	DIFFERENT	SAME	250	4	36	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p029.img	DIFFERENT	DIFFERENT	520	13	53	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p030.img	DIFFERENT	SAME	478	11	29	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p031.img	DIFFERENT	DIFFERENT	400	8	48	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p032.img	DIFFERENT	DIFFERENT	478	11	51	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p033.img	DIFFERENT	SAME	368	7	33	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p034.img	DIFFERENT	SAME	555	15	25	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p035.img	DIFFERENT	SAME	675	25	15	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p036.img	DIFFERENT	SAME	142	2	38	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p037.img	DIFFERENT	SAME	571	16	24	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p038.img	DIFFERENT	DIFFERENT	400	8	48	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p039.img	DIFFERENT	SAME	538	14	26	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p040.img	DIFFERENT	SAME	739	34	6	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p041.img	DIFFERENT	SAME	647	22	18	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p042.img	DIFFERENT	SAME	600	18	22	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p043.img	DIFFERENT	SAME	0	0	40	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p044.img	DIFFERENT	SAME	625	20	20	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p045.img	DIFFERENT	SAME	500	12	28	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p046.img	DIFFERENT	SAME	538	14	26	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p047.img	DIFFERENT	SAME	600	18	22	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p048.img	DIFFERENT	SAME	733	33	7	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p049.img	DIFFERENT	SAME	657	23	17	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p050.img	DIFFERENT	SAME	727	32	8	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p051.img	DIFFERENT	SAME	707	29	11	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p052.img	DIFFERENT	SAME	739	34	6	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p053.img	DIFFERENT	SAME	720	31	9	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p054.img	DIFFERENT	SAME	707	29	11	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p055.img	DIFFERENT	SAME	684	26	14	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p056.img	DIFFERENT	SAME	707	29	11	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p057.img	DIFFERENT	SAME	707	29	11	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p058.img	DIFFERENT	SAME	612	19	21	8193
colordisc	senses/rebuild/harness/fixtures/t1_colordisc/primary/p059.img	DIFFERENT	SAME	733	33	7	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p000.img	SAME_SURFACE	SAME_SURFACE	747	89	61	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p001.img	DIFFERENT	SAME_SURFACE	375	18	132	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p002.img	SAME_SURFACE	SAME_SURFACE	117	4	146	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p003.img	DIFFERENT	DIFFERENT	962	768	918	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p004.img	SAME_SURFACE	SAME_SURFACE	662	59	91	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p005.img	DIFFERENT	DIFFERENT	939	463	613	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p006.img	SAME_SURFACE	SAME_SURFACE	817	134	16	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p007.img	DIFFERENT	DIFFERENT	914	320	470	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p008.img	SAME_SURFACE	SAME_SURFACE	818	135	15	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p009.img	DIFFERENT	DIFFERENT	927	381	531	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p010.img	SAME_SURFACE	SAME_SURFACE	743	87	63	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p011.img	DIFFERENT	DIFFERENT	763	97	247	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p012.img	SAME_SURFACE	SAME_SURFACE	729	81	69	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p013.img	DIFFERENT	DIFFERENT	790	113	263	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p014.img	SAME_SURFACE	SAME_SURFACE	745	88	62	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p015.img	DIFFERENT	DIFFERENT	950	576	726	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p016.img	SAME_SURFACE	SAME_SURFACE	702	71	79	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p017.img	DIFFERENT	DIFFERENT	927	384	534	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p018.img	SAME_SURFACE	DIFFERENT	538	35	185	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p019.img	DIFFERENT	DIFFERENT	849	169	319	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p020.img	SAME_SURFACE	SAME_SURFACE	230	9	141	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p021.img	DIFFERENT	DIFFERENT	189	7	157	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p022.img	SAME_SURFACE	SAME_SURFACE	117	4	146	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p023.img	DIFFERENT	DIFFERENT	867	197	347	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p024.img	SAME_SURFACE	SAME_SURFACE	690	67	83	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p025.img	DIFFERENT	DIFFERENT	914	319	469	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p026.img	SAME_SURFACE	SAME_SURFACE	677	63	87	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p027.img	DIFFERENT	DIFFERENT	957	681	831	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p028.img	SAME_SURFACE	DIFFERENT	166	6	156	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p029.img	DIFFERENT	SAME_SURFACE	531	34	116	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p030.img	SAME_SURFACE	SAME_SURFACE	666	60	90	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p031.img	DIFFERENT	DIFFERENT	32	1	151	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p032.img	SAME_SURFACE	SAME_SURFACE	716	76	74	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p033.img	DIFFERENT	DIFFERENT	975	1193	1343	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p034.img	SAME_SURFACE	SAME_SURFACE	268	11	139	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p035.img	DIFFERENT	DIFFERENT	696	69	219	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p036.img	SAME_SURFACE	SAME_SURFACE	571	40	110	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p037.img	DIFFERENT	DIFFERENT	754	92	242	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p038.img	SAME_SURFACE	DIFFERENT	117	4	154	8193
colorconst	senses/rebuild/harness/fixtures/t2_colorconst/primary/p039.img	DIFFERENT	DIFFERENT	944	507	657	8193
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p000.img	CIRCLE	CIRCLE	783	253	945	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p001.img	TRIANGLE	TRIANGLE	718	179	436	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p002.img	SQUARE	SQUARE	754	215	633	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p003.img	CIRCLE	CIRCLE	831	345	991	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p004.img	TRIANGLE	TRIANGLE	694	159	446	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p005.img	SQUARE	SQUARE	739	199	625	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p006.img	CIRCLE	CIRCLE	807	293	965	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p007.img	TRIANGLE	TRIANGLE	718	179	436	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p008.img	SQUARE	SQUARE	750	211	631	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p009.img	CIRCLE	CIRCLE	694	159	898	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p010.img	TRIANGLE	TRIANGLE	761	223	409	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p011.img	SQUARE	SQUARE	737	197	624	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p012.img	CIRCLE	CIRCLE	767	231	934	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p013.img	TRIANGLE	TRIANGLE	709	171	440	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p014.img	SQUARE	SQUARE	761	223	698	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p015.img	CIRCLE	CIRCLE	781	251	944	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p016.img	TRIANGLE	TRIANGLE	745	205	423	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p017.img	SQUARE	SQUARE	761	223	662	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p018.img	CIRCLE	CIRCLE	714	175	906	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p019.img	TRIANGLE	TRIANGLE	723	183	434	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p020.img	SQUARE	SQUARE	702	165	608	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p021.img	CIRCLE	CIRCLE	789	263	950	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p022.img	TRIANGLE	TRIANGLE	745	205	423	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p023.img	SQUARE	SQUARE	761	223	663	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p024.img	CIRCLE	CIRCLE	789	263	950	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p025.img	TRIANGLE	TRIANGLE	761	223	414	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p026.img	SQUARE	SQUARE	761	223	661	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p027.img	CIRCLE	CIRCLE	799	279	958	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p028.img	TRIANGLE	TRIANGLE	761	223	410	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p029.img	SQUARE	SQUARE	761	223	670	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p030.img	CIRCLE	CIRCLE	747	207	922	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p031.img	TRIANGLE	TRIANGLE	756	217	417	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p032.img	SQUARE	SQUARE	750	211	631	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p033.img	CIRCLE	CIRCLE	674	145	891	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p034.img	TRIANGLE	TRIANGLE	723	183	434	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p035.img	SQUARE	SQUARE	761	223	656	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p036.img	CIRCLE	CIRCLE	756	217	927	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p037.img	TRIANGLE	TRIANGLE	727	187	432	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p038.img	SQUARE	SQUARE	723	183	617	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p039.img	CIRCLE	CIRCLE	832	347	992	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p040.img	TRIANGLE	TRIANGLE	752	213	419	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p041.img	SQUARE	SQUARE	761	223	657	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p042.img	CIRCLE	CIRCLE	779	247	942	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p043.img	TRIANGLE	TRIANGLE	699	163	444	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p044.img	SQUARE	SQUARE	761	223	654	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p045.img	CIRCLE	CIRCLE	780	249	943	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p046.img	TRIANGLE	TRIANGLE	737	197	427	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p047.img	SQUARE	SQUARE	761	223	671	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p048.img	CIRCLE	CIRCLE	792	267	952	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p049.img	TRIANGLE	TRIANGLE	723	183	434	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p050.img	SQUARE	SQUARE	739	199	625	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p051.img	CIRCLE	CIRCLE	691	157	897	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p052.img	TRIANGLE	TRIANGLE	718	179	436	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p053.img	SQUARE	SQUARE	759	221	636	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p054.img	CIRCLE	CIRCLE	709	171	904	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p055.img	TRIANGLE	TRIANGLE	723	183	434	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p056.img	SQUARE	SQUARE	761	223	669	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p057.img	CIRCLE	CIRCLE	637	123	880	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p058.img	TRIANGLE	TRIANGLE	674	145	453	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p059.img	SQUARE	SQUARE	761	223	657	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p060.img	CIRCLE	CIRCLE	727	187	912	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p061.img	TRIANGLE	TRIANGLE	749	209	421	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p062.img	SQUARE	SQUARE	761	223	653	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p063.img	CIRCLE	CIRCLE	810	299	968	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p064.img	TRIANGLE	TRIANGLE	741	201	425	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p065.img	SQUARE	SQUARE	761	223	663	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p066.img	CIRCLE	CIRCLE	731	191	914	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p067.img	TRIANGLE	TRIANGLE	749	209	421	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p068.img	SQUARE	SQUARE	757	219	635	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p069.img	CIRCLE	CIRCLE	745	205	921	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p070.img	TRIANGLE	TRIANGLE	735	195	428	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p071.img	SQUARE	SQUARE	752	213	632	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p072.img	CIRCLE	CIRCLE	789	263	950	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p073.img	TRIANGLE	TRIANGLE	688	155	448	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p074.img	SQUARE	SQUARE	759	221	636	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p075.img	CIRCLE	CIRCLE	759	221	929	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p076.img	TRIANGLE	TRIANGLE	668	141	455	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p077.img	SQUARE	SQUARE	757	219	635	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p078.img	CIRCLE	CIRCLE	727	187	912	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p079.img	TRIANGLE	TRIANGLE	759	221	415	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p080.img	SQUARE	SQUARE	707	169	610	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p081.img	CIRCLE	CIRCLE	741	201	919	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p082.img	TRIANGLE	TRIANGLE	674	145	453	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p083.img	SQUARE	SQUARE	761	223	663	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p084.img	CIRCLE	CIRCLE	733	193	915	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p085.img	TRIANGLE	TRIANGLE	741	201	425	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p086.img	SQUARE	SQUARE	759	221	636	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p087.img	CIRCLE	CIRCLE	789	263	950	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p088.img	TRIANGLE	TRIANGLE	756	217	417	27651
shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p089.img	SQUARE	SQUARE	743	203	627	27651
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p000.vid	STILL	STILL	750	3	0	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p001.vid	STILL	STILL	750	3	0	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p002.vid	STILL	STILL	750	3	0	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p003.vid	STILL	STILL	750	3	0	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p004.vid	E	W	900	9	12	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p005.vid	N	STILL	750	3	0	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p006.vid	NE	N	800	4	7	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p007.vid	NW	S	978	46	49	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p008.vid	S	NW	800	4	7	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p009.vid	SE	S	857	6	9	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p010.vid	SW	W	500	1	4	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p011.vid	W	STILL	750	3	0	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p012.vid	E	E	800	4	7	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p013.vid	N	N	900	9	12	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p014.vid	NE	E	956	22	25	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p015.vid	NW	NW	875	7	10	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p016.vid	S	S	800	4	7	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p017.vid	SE	S	750	3	6	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p018.vid	SW	S	800	4	7	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p019.vid	W	SE	928	13	16	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p020.vid	E	STILL	500	1	2	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p021.vid	N	N	857	6	9	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p022.vid	NE	N	666	2	5	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p023.vid	NW	S	0	0	3	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p024.vid	S	S	857	6	9	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p025.vid	SE	S	666	2	5	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p026.vid	SW	STILL	500	1	2	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p027.vid	W	W	0	0	3	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p028.vid	E	E	0	0	3	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p029.vid	N	N	833	5	8	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p030.vid	NE	STILL	666	2	1	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p031.vid	NW	W	833	5	8	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p032.vid	S	STILL	666	2	1	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p033.vid	SE	N	974	38	41	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p034.vid	SW	SW	666	2	5	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p035.vid	W	STILL	500	1	2	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p036.vid	E	STILL	500	1	2	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p037.vid	N	N	666	2	5	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p038.vid	NE	N	857	6	9	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p039.vid	NW	N	833	5	8	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p040.vid	S	S	750	3	6	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p041.vid	SE	S	800	4	7	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p042.vid	SW	S	857	6	9	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p043.vid	W	W	900	9	12	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p044.vid	E	E	900	9	12	28674
motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p045.vid	N	N	500	1	4	28674
