T_colordisc_0010	colordisc	r2a/adversarial/r2a_colordisc_0010.img	r2q/companions/colordisc/r2q_colordisc_0010_g.img	r2q/companions/colordisc/r2q_colordisc_0010_q1.img	r2q/companions/colordisc/r2q_colordisc_0010_q2.img	r2q/companions/colordisc/r2q_colordisc_0010_q3.img	DIFFERENT	SAME	727	8	SAME	727	SAME	727	8	PASS	SAME	720	9	PASS	SAME	744	5	FAIL	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0011	colordisc	r2a/adversarial/r2a_colordisc_0011.img	r2q/companions/colordisc/r2q_colordisc_0011_g.img	r2q/companions/colordisc/r2q_colordisc_0011_q1.img	r2q/companions/colordisc/r2q_colordisc_0011_q2.img	r2q/companions/colordisc/r2q_colordisc_0011_q3.img	DIFFERENT	SAME	733	7	SAME	733	SAME	733	7	PASS	SAME	760	2	FAIL	SAME	733	7	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0012	colordisc	r2a/adversarial/r2a_colordisc_0012.img	r2q/companions/colordisc/r2q_colordisc_0012_g.img	r2q/companions/colordisc/r2q_colordisc_0012_q1.img	r2q/companions/colordisc/r2q_colordisc_0012_q2.img	r2q/companions/colordisc/r2q_colordisc_0012_q3.img	DIFFERENT	SAME	714	10	SAME	714	SAME	714	10	PASS	SAME	720	9	PASS	SAME	727	8	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0013	colordisc	r2a/adversarial/r2a_colordisc_0013.img	r2q/companions/colordisc/r2q_colordisc_0013_g.img	r2q/companions/colordisc/r2q_colordisc_0013_q1.img	r2q/companions/colordisc/r2q_colordisc_0013_q2.img	r2q/companions/colordisc/r2q_colordisc_0013_q3.img	DIFFERENT	SAME	720	9	SAME	720	SAME	720	9	PASS	SAME	727	8	PASS	SAME	733	7	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0014	colordisc	r2a/adversarial/r2a_colordisc_0014.img	r2q/companions/colordisc/r2q_colordisc_0014_g.img	r2q/companions/colordisc/r2q_colordisc_0014_q1.img	r2q/companions/colordisc/r2q_colordisc_0014_q2.img	r2q/companions/colordisc/r2q_colordisc_0014_q3.img	DIFFERENT	SAME	707	11	SAME	707	SAME	707	11	PASS	SAME	675	15	FAIL	SAME	714	10	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0015	colordisc	r2a/adversarial/r2a_colordisc_0015.img	r2q/companions/colordisc/r2q_colordisc_0015_g.img	r2q/companions/colordisc/r2q_colordisc_0015_q1.img	r2q/companions/colordisc/r2q_colordisc_0015_q2.img	r2q/companions/colordisc/r2q_colordisc_0015_q3.img	DIFFERENT	SAME	750	4	SAME	750	SAME	750	4	PASS	SAME	744	5	PASS	SAME	744	5	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0016	colordisc	r2a/adversarial/r2a_colordisc_0016.img	r2q/companions/colordisc/r2q_colordisc_0016_g.img	r2q/companions/colordisc/r2q_colordisc_0016_q1.img	r2q/companions/colordisc/r2q_colordisc_0016_q2.img	r2q/companions/colordisc/r2q_colordisc_0016_q3.img	DIFFERENT	SAME	707	11	SAME	707	SAME	707	11	PASS	SAME	684	14	FAIL	SAME	714	10	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0017	colordisc	r2a/adversarial/r2a_colordisc_0017.img	r2q/companions/colordisc/r2q_colordisc_0017_g.img	r2q/companions/colordisc/r2q_colordisc_0017_q1.img	r2q/companions/colordisc/r2q_colordisc_0017_q2.img	r2q/companions/colordisc/r2q_colordisc_0017_q3.img	DIFFERENT	SAME	714	10	SAME	714	SAME	714	10	PASS	SAME	700	12	PASS	SAME	720	9	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0018	colordisc	r2a/adversarial/r2a_colordisc_0018.img	r2q/companions/colordisc/r2q_colordisc_0018_g.img	r2q/companions/colordisc/r2q_colordisc_0018_q1.img	r2q/companions/colordisc/r2q_colordisc_0018_q2.img	r2q/companions/colordisc/r2q_colordisc_0018_q3.img	DIFFERENT	SAME	750	4	SAME	750	SAME	750	4	PASS	SAME	744	5	PASS	SAME	744	5	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0019	colordisc	r2a/adversarial/r2a_colordisc_0019.img	r2q/companions/colordisc/r2q_colordisc_0019_g.img	r2q/companions/colordisc/r2q_colordisc_0019_q1.img	r2q/companions/colordisc/r2q_colordisc_0019_q2.img	r2q/companions/colordisc/r2q_colordisc_0019_q3.img	DIFFERENT	SAME	684	14	SAME	684	SAME	684	14	PASS	SAME	657	17	FAIL	SAME	666	16	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0020	colordisc	r2a/adversarial/r2a_colordisc_0020.img	r2q/companions/colordisc/r2q_colordisc_0020_g.img	r2q/companions/colordisc/r2q_colordisc_0020_q1.img	r2q/companions/colordisc/r2q_colordisc_0020_q2.img	r2q/companions/colordisc/r2q_colordisc_0020_q3.img	DIFFERENT	SAME	707	11	SAME	707	SAME	707	11	PASS	SAME	692	13	PASS	SAME	720	9	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0021	colordisc	r2a/adversarial/r2a_colordisc_0021.img	r2q/companions/colordisc/r2q_colordisc_0021_g.img	r2q/companions/colordisc/r2q_colordisc_0021_q1.img	r2q/companions/colordisc/r2q_colordisc_0021_q2.img	r2q/companions/colordisc/r2q_colordisc_0021_q3.img	DIFFERENT	SAME	750	4	SAME	750	SAME	750	4	PASS	SAME	744	5	PASS	SAME	760	2	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0022	colordisc	r2a/adversarial/r2a_colordisc_0022.img	r2q/companions/colordisc/r2q_colordisc_0022_g.img	r2q/companions/colordisc/r2q_colordisc_0022_q1.img	r2q/companions/colordisc/r2q_colordisc_0022_q2.img	r2q/companions/colordisc/r2q_colordisc_0022_q3.img	DIFFERENT	SAME	684	14	SAME	684	SAME	684	14	PASS	SAME	647	18	FAIL	SAME	692	13	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0023	colordisc	r2a/adversarial/r2a_colordisc_0023.img	r2q/companions/colordisc/r2q_colordisc_0023_g.img	r2q/companions/colordisc/r2q_colordisc_0023_q1.img	r2q/companions/colordisc/r2q_colordisc_0023_q2.img	r2q/companions/colordisc/r2q_colordisc_0023_q3.img	DIFFERENT	SAME	684	14	SAME	684	SAME	684	14	PASS	SAME	692	13	PASS	SAME	684	14	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0024	colordisc	r2a/adversarial/r2a_colordisc_0024.img	r2q/companions/colordisc/r2q_colordisc_0024_g.img	r2q/companions/colordisc/r2q_colordisc_0024_q1.img	r2q/companions/colordisc/r2q_colordisc_0024_q2.img	r2q/companions/colordisc/r2q_colordisc_0024_q3.img	DIFFERENT	SAME	684	14	SAME	684	SAME	692	13	PASS	SAME	657	17	FAIL	SAME	692	13	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0025	colordisc	r2a/adversarial/r2a_colordisc_0025.img	r2q/companions/colordisc/r2q_colordisc_0025_g.img	r2q/companions/colordisc/r2q_colordisc_0025_q1.img	r2q/companions/colordisc/r2q_colordisc_0025_q2.img	r2q/companions/colordisc/r2q_colordisc_0025_q3.img	DIFFERENT	SAME	727	8	SAME	727	SAME	727	8	PASS	SAME	707	11	FAIL	SAME	727	8	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0026	colordisc	r2a/adversarial/r2a_colordisc_0026.img	r2q/companions/colordisc/r2q_colordisc_0026_g.img	r2q/companions/colordisc/r2q_colordisc_0026_q1.img	r2q/companions/colordisc/r2q_colordisc_0026_q2.img	r2q/companions/colordisc/r2q_colordisc_0026_q3.img	DIFFERENT	SAME	707	11	SAME	707	SAME	707	11	PASS	SAME	684	14	FAIL	SAME	692	13	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0027	colordisc	r2a/adversarial/r2a_colordisc_0027.img	r2q/companions/colordisc/r2q_colordisc_0027_g.img	r2q/companions/colordisc/r2q_colordisc_0027_q1.img	r2q/companions/colordisc/r2q_colordisc_0027_q2.img	r2q/companions/colordisc/r2q_colordisc_0027_q3.img	DIFFERENT	SAME	684	14	SAME	700	SAME	700	12	PASS	SAME	666	16	PASS	SAME	707	11	FAIL	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0028	colordisc	r2a/adversarial/r2a_colordisc_0028.img	r2q/companions/colordisc/r2q_colordisc_0028_g.img	r2q/companions/colordisc/r2q_colordisc_0028_q1.img	r2q/companions/colordisc/r2q_colordisc_0028_q2.img	r2q/companions/colordisc/r2q_colordisc_0028_q3.img	DIFFERENT	SAME	684	14	SAME	684	SAME	684	14	PASS	SAME	657	17	FAIL	SAME	675	15	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0029	colordisc	r2a/adversarial/r2a_colordisc_0029.img	r2q/companions/colordisc/r2q_colordisc_0029_g.img	r2q/companions/colordisc/r2q_colordisc_0029_q1.img	r2q/companions/colordisc/r2q_colordisc_0029_q2.img	r2q/companions/colordisc/r2q_colordisc_0029_q3.img	DIFFERENT	SAME	720	9	SAME	720	SAME	720	9	PASS	SAME	707	11	PASS	SAME	727	8	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0030	colordisc	r2a/adversarial/r2a_colordisc_0030.img	r2q/companions/colordisc/r2q_colordisc_0030_g.img	r2q/companions/colordisc/r2q_colordisc_0030_q1.img	r2q/companions/colordisc/r2q_colordisc_0030_q2.img	r2q/companions/colordisc/r2q_colordisc_0030_q3.img	DIFFERENT	SAME	744	5	SAME	744	SAME	744	5	PASS	SAME	750	4	PASS	SAME	744	5	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0031	colordisc	r2a/adversarial/r2a_colordisc_0031.img	r2q/companions/colordisc/r2q_colordisc_0031_g.img	r2q/companions/colordisc/r2q_colordisc_0031_q1.img	r2q/companions/colordisc/r2q_colordisc_0031_q2.img	r2q/companions/colordisc/r2q_colordisc_0031_q3.img	DIFFERENT	SAME	733	7	SAME	733	SAME	733	7	PASS	SAME	764	1	FAIL	SAME	727	8	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0032	colordisc	r2a/adversarial/r2a_colordisc_0032.img	r2q/companions/colordisc/r2q_colordisc_0032_g.img	r2q/companions/colordisc/r2q_colordisc_0032_q1.img	r2q/companions/colordisc/r2q_colordisc_0032_q2.img	r2q/companions/colordisc/r2q_colordisc_0032_q3.img	DIFFERENT	SAME	707	11	SAME	707	SAME	707	11	PASS	SAME	684	14	FAIL	SAME	720	9	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0033	colordisc	r2a/adversarial/r2a_colordisc_0033.img	r2q/companions/colordisc/r2q_colordisc_0033_g.img	r2q/companions/colordisc/r2q_colordisc_0033_q1.img	r2q/companions/colordisc/r2q_colordisc_0033_q2.img	r2q/companions/colordisc/r2q_colordisc_0033_q3.img	DIFFERENT	SAME	714	10	SAME	720	SAME	714	10	PASS	SAME	707	11	PASS	SAME	700	12	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0034	colordisc	r2a/adversarial/r2a_colordisc_0034.img	r2q/companions/colordisc/r2q_colordisc_0034_g.img	r2q/companions/colordisc/r2q_colordisc_0034_q1.img	r2q/companions/colordisc/r2q_colordisc_0034_q2.img	r2q/companions/colordisc/r2q_colordisc_0034_q3.img	DIFFERENT	SAME	692	13	SAME	700	SAME	700	12	PASS	SAME	666	16	FAIL	SAME	692	13	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0035	colordisc	r2a/adversarial/r2a_colordisc_0035.img	r2q/companions/colordisc/r2q_colordisc_0035_g.img	r2q/companions/colordisc/r2q_colordisc_0035_q1.img	r2q/companions/colordisc/r2q_colordisc_0035_q2.img	r2q/companions/colordisc/r2q_colordisc_0035_q3.img	DIFFERENT	SAME	707	11	SAME	714	SAME	720	9	PASS	SAME	692	13	PASS	SAME	720	9	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0036	colordisc	r2a/adversarial/r2a_colordisc_0036.img	r2q/companions/colordisc/r2q_colordisc_0036_g.img	r2q/companions/colordisc/r2q_colordisc_0036_q1.img	r2q/companions/colordisc/r2q_colordisc_0036_q2.img	r2q/companions/colordisc/r2q_colordisc_0036_q3.img	DIFFERENT	SAME	692	13	SAME	700	SAME	700	12	PASS	SAME	684	14	PASS	SAME	692	13	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0037	colordisc	r2a/adversarial/r2a_colordisc_0037.img	r2q/companions/colordisc/r2q_colordisc_0037_g.img	r2q/companions/colordisc/r2q_colordisc_0037_q1.img	r2q/companions/colordisc/r2q_colordisc_0037_q2.img	r2q/companions/colordisc/r2q_colordisc_0037_q3.img	DIFFERENT	SAME	707	11	SAME	714	SAME	714	10	PASS	SAME	700	12	PASS	SAME	720	9	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0038	colordisc	r2a/adversarial/r2a_colordisc_0038.img	r2q/companions/colordisc/r2q_colordisc_0038_g.img	r2q/companions/colordisc/r2q_colordisc_0038_q1.img	r2q/companions/colordisc/r2q_colordisc_0038_q2.img	r2q/companions/colordisc/r2q_colordisc_0038_q3.img	DIFFERENT	SAME	700	12	SAME	700	SAME	700	12	PASS	SAME	707	11	PASS	SAME	692	13	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0039	colordisc	r2a/adversarial/r2a_colordisc_0039.img	r2q/companions/colordisc/r2q_colordisc_0039_g.img	r2q/companions/colordisc/r2q_colordisc_0039_q1.img	r2q/companions/colordisc/r2q_colordisc_0039_q2.img	r2q/companions/colordisc/r2q_colordisc_0039_q3.img	DIFFERENT	SAME	684	14	SAME	684	SAME	692	13	PASS	SAME	647	18	FAIL	SAME	666	16	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0040	colordisc	r2a/adversarial/r2a_colordisc_0040.img	r2q/companions/colordisc/r2q_colordisc_0040_g.img	r2q/companions/colordisc/r2q_colordisc_0040_q1.img	r2q/companions/colordisc/r2q_colordisc_0040_q2.img	r2q/companions/colordisc/r2q_colordisc_0040_q3.img	DIFFERENT	SAME	700	12	SAME	700	SAME	700	12	PASS	SAME	666	16	FAIL	SAME	700	12	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0041	colordisc	r2a/adversarial/r2a_colordisc_0041.img	r2q/companions/colordisc/r2q_colordisc_0041_g.img	r2q/companions/colordisc/r2q_colordisc_0041_q1.img	r2q/companions/colordisc/r2q_colordisc_0041_q2.img	r2q/companions/colordisc/r2q_colordisc_0041_q3.img	DIFFERENT	SAME	720	9	SAME	720	SAME	720	9	PASS	SAME	707	11	PASS	SAME	733	7	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0042	colordisc	r2a/adversarial/r2a_colordisc_0042.img	r2q/companions/colordisc/r2q_colordisc_0042_g.img	r2q/companions/colordisc/r2q_colordisc_0042_q1.img	r2q/companions/colordisc/r2q_colordisc_0042_q2.img	r2q/companions/colordisc/r2q_colordisc_0042_q3.img	DIFFERENT	SAME	707	11	SAME	707	SAME	707	11	PASS	SAME	684	14	FAIL	SAME	714	10	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0043	colordisc	r2a/adversarial/r2a_colordisc_0043.img	r2q/companions/colordisc/r2q_colordisc_0043_g.img	r2q/companions/colordisc/r2q_colordisc_0043_q1.img	r2q/companions/colordisc/r2q_colordisc_0043_q2.img	r2q/companions/colordisc/r2q_colordisc_0043_q3.img	DIFFERENT	SAME	692	13	SAME	700	SAME	692	13	PASS	SAME	657	17	FAIL	SAME	700	12	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0044	colordisc	r2a/adversarial/r2a_colordisc_0044.img	r2q/companions/colordisc/r2q_colordisc_0044_g.img	r2q/companions/colordisc/r2q_colordisc_0044_q1.img	r2q/companions/colordisc/r2q_colordisc_0044_q2.img	r2q/companions/colordisc/r2q_colordisc_0044_q3.img	DIFFERENT	SAME	727	8	SAME	727	SAME	727	8	PASS	SAME	714	10	PASS	SAME	727	8	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0045	colordisc	r2a/adversarial/r2a_colordisc_0045.img	r2q/companions/colordisc/r2q_colordisc_0045_g.img	r2q/companions/colordisc/r2q_colordisc_0045_q1.img	r2q/companions/colordisc/r2q_colordisc_0045_q2.img	r2q/companions/colordisc/r2q_colordisc_0045_q3.img	DIFFERENT	SAME	707	11	SAME	707	SAME	707	11	PASS	SAME	675	15	FAIL	SAME	707	11	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0046	colordisc	r2a/adversarial/r2a_colordisc_0046.img	r2q/companions/colordisc/r2q_colordisc_0046_g.img	r2q/companions/colordisc/r2q_colordisc_0046_q1.img	r2q/companions/colordisc/r2q_colordisc_0046_q2.img	r2q/companions/colordisc/r2q_colordisc_0046_q3.img	DIFFERENT	SAME	707	11	SAME	707	SAME	707	11	PASS	SAME	739	6	FAIL	SAME	707	11	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0047	colordisc	r2a/adversarial/r2a_colordisc_0047.img	r2q/companions/colordisc/r2q_colordisc_0047_g.img	r2q/companions/colordisc/r2q_colordisc_0047_q1.img	r2q/companions/colordisc/r2q_colordisc_0047_q2.img	r2q/companions/colordisc/r2q_colordisc_0047_q3.img	DIFFERENT	SAME	692	13	SAME	692	SAME	692	13	PASS	SAME	666	16	FAIL	SAME	692	13	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0048	colordisc	r2a/adversarial/r2a_colordisc_0048.img	r2q/companions/colordisc/r2q_colordisc_0048_g.img	r2q/companions/colordisc/r2q_colordisc_0048_q1.img	r2q/companions/colordisc/r2q_colordisc_0048_q2.img	r2q/companions/colordisc/r2q_colordisc_0048_q3.img	DIFFERENT	SAME	714	10	SAME	714	SAME	714	10	PASS	SAME	714	10	PASS	SAME	714	10	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0049	colordisc	r2a/adversarial/r2a_colordisc_0049.img	r2q/companions/colordisc/r2q_colordisc_0049_g.img	r2q/companions/colordisc/r2q_colordisc_0049_q1.img	r2q/companions/colordisc/r2q_colordisc_0049_q2.img	r2q/companions/colordisc/r2q_colordisc_0049_q3.img	DIFFERENT	SAME	707	11	SAME	707	SAME	707	11	PASS	SAME	684	14	FAIL	SAME	727	8	FAIL	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0050	colordisc	r2a/adversarial/r2a_colordisc_0050.img	r2q/companions/colordisc/r2q_colordisc_0050_g.img	r2q/companions/colordisc/r2q_colordisc_0050_q1.img	r2q/companions/colordisc/r2q_colordisc_0050_q2.img	r2q/companions/colordisc/r2q_colordisc_0050_q3.img	DIFFERENT	SAME	700	12	SAME	700	SAME	700	12	PASS	SAME	720	9	FAIL	SAME	707	11	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0051	colordisc	r2a/adversarial/r2a_colordisc_0051.img	r2q/companions/colordisc/r2q_colordisc_0051_g.img	r2q/companions/colordisc/r2q_colordisc_0051_q1.img	r2q/companions/colordisc/r2q_colordisc_0051_q2.img	r2q/companions/colordisc/r2q_colordisc_0051_q3.img	DIFFERENT	SAME	700	12	SAME	700	SAME	700	12	PASS	SAME	675	15	FAIL	SAME	692	13	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0052	colordisc	r2a/adversarial/r2a_colordisc_0052.img	r2q/companions/colordisc/r2q_colordisc_0052_g.img	r2q/companions/colordisc/r2q_colordisc_0052_q1.img	r2q/companions/colordisc/r2q_colordisc_0052_q2.img	r2q/companions/colordisc/r2q_colordisc_0052_q3.img	DIFFERENT	SAME	727	8	SAME	727	SAME	727	8	PASS	SAME	720	9	PASS	SAME	720	9	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0053	colordisc	r2a/adversarial/r2a_colordisc_0053.img	r2q/companions/colordisc/r2q_colordisc_0053_g.img	r2q/companions/colordisc/r2q_colordisc_0053_q1.img	r2q/companions/colordisc/r2q_colordisc_0053_q2.img	r2q/companions/colordisc/r2q_colordisc_0053_q3.img	DIFFERENT	SAME	700	12	SAME	700	SAME	700	12	PASS	SAME	666	16	FAIL	SAME	707	11	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0054	colordisc	r2a/adversarial/r2a_colordisc_0054.img	r2q/companions/colordisc/r2q_colordisc_0054_g.img	r2q/companions/colordisc/r2q_colordisc_0054_q1.img	r2q/companions/colordisc/r2q_colordisc_0054_q2.img	r2q/companions/colordisc/r2q_colordisc_0054_q3.img	DIFFERENT	SAME	744	5	SAME	744	SAME	744	5	PASS	SAME	744	5	PASS	SAME	755	3	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0055	colordisc	r2a/adversarial/r2a_colordisc_0055.img	r2q/companions/colordisc/r2q_colordisc_0055_g.img	r2q/companions/colordisc/r2q_colordisc_0055_q1.img	r2q/companions/colordisc/r2q_colordisc_0055_q2.img	r2q/companions/colordisc/r2q_colordisc_0055_q3.img	DIFFERENT	SAME	733	7	SAME	733	SAME	733	7	PASS	SAME	720	9	PASS	SAME	733	7	PASS	True	WITHHOLD	INSTALL	INSTALL
T_colordisc_0056	colordisc	r2a/adversarial/r2a_colordisc_0056.img	r2q/companions/colordisc/r2q_colordisc_0056_g.img	r2q/companions/colordisc/r2q_colordisc_0056_q1.img	r2q/companions/colordisc/r2q_colordisc_0056_q2.img	r2q/companions/colordisc/r2q_colordisc_0056_q3.img	DIFFERENT	SAME	684	14	SAME	707	SAME	700	12	PASS	SAME	666	16	PASS	SAME	692	13	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0057	colordisc	r2a/adversarial/r2a_colordisc_0057.img	r2q/companions/colordisc/r2q_colordisc_0057_g.img	r2q/companions/colordisc/r2q_colordisc_0057_q1.img	r2q/companions/colordisc/r2q_colordisc_0057_q2.img	r2q/companions/colordisc/r2q_colordisc_0057_q3.img	DIFFERENT	SAME	684	14	SAME	684	SAME	684	14	PASS	SAME	647	18	FAIL	SAME	700	12	PASS	False	WITHHOLD	WITHHOLD	WITHHOLD
T_colordisc_0058	colordisc	r2a/adversarial/r2a_colordisc_0058.img	r2q/companions/colordisc/r2q_colordisc_0058_g.img	r2q/companions/colordisc/r2q_colordisc_0058_q1.img	r2q/companions/colordisc/r2q_colordisc_0058_q2.img	r2q/companions/colordisc/r2q_colordisc_0058_q3.img	DIFFERENT	SAME	700	12	SAME	707	SAME	707	11	PASS	SAME	700	12	PASS	SAME	692	13	PASS	True	WITHHOLD	INSTALL	INSTALL
