EVPART1
22|ONLY|sparrow|POS|IS_A|bird|73200a052ea723cb7785bdf6da95c20d192badcdc6d7474fd0f829fed1ef2389
23|UNIT|sparrow|POS|IS_A|bird|67d5de34f51dcecd1f8aaa370862a692ad95fe3ca748057b8a2e538a9328a10d
24|UNIT|book|POS|LOC_ON|table|a2379cbfd1e633e1a5c55cbd613e33ef9b655bd8951f6718de7ebdb46f0722c1
25|UNIT|box|POS|LOC_UNDER|table|f118951b56168f3c1297df1ad9485c0c8c5a73a8ca2b940187e70fc0580c6a46
26|UNIT|lunch|POS|BEFORE|nap|58986985218c29a8bcf1c0ec4f054144144d2ce102493925386accf5f2b72c46
27|UNIT|wheel|POS|PART_OF|car|9b1403d15894e9e972d9a72ec756daf688a9bc081e01ba6e2c30b26d688752e5
28|UNIT|fall|POS|CAUSED_BY|slip|dca05c6fdabf9b1bbf1022dc9f6eca8bf214fdda98e6fa471d212ed5a57f8b61
29|UNIT|tank|POS|PROP_NUM|full:1/2|aa7d08a93fd473cb3a980c433e0ed28db9b4b0d4f2b0fd429c6923684ace0fc1
30|SOME|cat|NEG|IS_A|reptile|09492c3c0a9ce9cecf5288da673243b9bb607b85cb8aafd77635c925628ca933
31|SOME|dog|NEG|IS_A|reptile|2c8560e9a88470e5cd8d59649b11d61de180794856bb4bdecb2a48679e9a5ad2
32|SOME|bird|NEG|IS_A|mammal|d432f64f7d72a2eccc25bb0d1d363ba46e413095b23aae8410af6403b0a536b2
33|SOME|fish|NEG|IS_A|mammal|6e8dd6be9e108f0516aa0c2dcf07e659e008e185beb3b7bf4801ea127dc505e1
34|SOME|oak|NEG|IS_A|animal|4e2d8e647cd181acb13730c67e160e517a7abc2dad3f8d06d3bae6866add7d7c
35|SOME|apple|NEG|IS_A|vegetable|577df042870c6032b934daf448f4ec3dd45dfa58bd577ab14be56b981fde976c
36|SOME|car|NEG|IS_A|animal|21462bcc24c5cba06a07748baa389db8669b8fbd1e64ff6ceb7964e910c8b09e
37|SOME|hammer|NEG|IS_A|food|bf78710dc20869cbd9a6cb1b466f4ee0e5ba3db3ee311a96d281f329a96cf893
38|SOME|book|NEG|IS_A|food|75d2fee661b630ff4182f30ea9a12d8c9c399e342fa7cf1d6f40946dc2aec483
39|SOME|river|NEG|IS_A|road|fabab836b44e5bf19aa127552636955b15c98dc32fca55f5f8ac007579c84b07
40|SOME|stone|NEG|IS_A|plant|d1522973003e95aa2d51cbb79d337e52a441b2bfe54cb05c433a723fdcebbd6f
41|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|happy|bb1676609800c5270ea90ad013ad1a543af8d4ec3cc2a9c92fe647a9b2e31c4c
42|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|big|8e279935c923f2881e760fb6f72fe81518457472f921f93cc6e1cf1d7560506f
43|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|hot|1702a09febb8450f67128ba0ab00bb7d0f3d5484955aca808b3c901d58822d1d
44|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|cold|cddb64721629c3fe6bc270f2eea63d1146f4d138f3c74950e45a0ac0a2b81afb
45|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|bright|ee66af9c9a892f941b6600b9ec25cf6c884ae9eded88b6b32c1168cd45e9b8e8
46|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|loud|9f7a6cebb0abdc86f40f76bd8f62813770b7dfd48c89e099f3263277cf83fbc8
47|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|fast|5f2a009e7f6d85babb4b8cdf12565132d8cfcd057072a9ebd2cc3ce6c2efe0ea
48|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|clean|88f843c4d41fcd18ff0f791daeec237a75f12fda9e463c6ab728c36b4d409e00
49|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|soft|257cc67f83e63d7fb2a92423e425e99437dd41d4eba439145b21ea17857079ef
50|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|hard|e672b6850a54f6b8b1896a139a794f7fd2157353489a67e605c0f301ee1e31da
51|UNIT|friend_of_neighbor_of_baker|POS|HAS_PROPERTY|red|6b6ed49f0f0fa5922997ddeeada7283e0fcef55112c0b42a320d02223308108b
52|UNIT|friend_of_neighbor_of_baker|POS|PROP_NUM|full:1/2|8dd1c8cb7eb4cc3f666782339e59d554c2a0dfdf7fe1d6e7d6e2b151f78670d1
53|UNIT|friend_of_neighbor_of_baker|POS|PROP_NUM|empty:1/4|4cd73f8e1a4a28dd6fc6f06252eedc39202eae67bfb2bc4eb0c47573f6fe3c94
54|UNIT|friend_of_neighbor_of_baker|POS|PROP_NUM|clean:1/2|4a3eeed7fefd2466e6be5e0b847febef0180d3d5b162fd0707fba72ef924a3f9
55|UNIT|friend_of_neighbor_of_baker|POS|PROP_NUM|dirty:3/4|e5caa6cf55d3a8388412075b93c62b751d1e1f7efcc94bc06f2ce1ab6197ece6
56|UNIT|friend_of_neighbor_of_baker|POS|PROP_NUM|bright:1/4|7357bfc089ccac5026d576e37ac425e24e13fb9c73087db5bbf71cbe07779e4e
57|UNIT|friend_of_neighbor_of_baker|POS|PROP_NUM|loud:1/2|9b1579fb896075c1ac330925f68c7ebb82ebedb12b8506361673b82e4e53ac7f
58|UNIT|sister_of_brother_of_tailor|POS|PROP_NUM|full:3/4|9b396c99c7ac7ecdb719db14deba9bb265994965089122c5e1376571475c3154
59|UNIT|sister_of_brother_of_tailor|POS|PROP_NUM|empty:1/2|6db2acb63c3c13f263145d70aa1e2ce2e97e0f78716571d310a08a7eec75af79
60|UNIT|sister_of_brother_of_tailor|POS|PROP_NUM|clean:1/4|a0c0e97a9f7641a16f0d4630d480748acf3964113ee8185a1d7729faa0d1b7da
61|UNIT|sister_of_brother_of_tailor|POS|PROP_NUM|dirty:1/2|6f92ace706c9b5820b1ea76283409debac9fa531cb13607c1ed96ddbfe431ee5
62|UNIT|sister_of_brother_of_tailor|POS|PROP_NUM|bright:3/4|928950ddca9baea3c72d8fd76410bdf8ea811b369bb09380e83196367a589501
63|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|mat|9247bb8aeec348d16ef20e8d66ffda2f3b5921108499770a06bf2953d50f2ff9
64|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|table|63c5016ffdd5ae80a4caae2ece8e2b19d34f5960caa9a6a870a042f783c6a8a5
65|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|bench|c85566ec41e2e7a1222837b851203e077733bd95a8c09043c3dd8890977832c7
66|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|sofa|d7b33843d3df390e1292072f7acc0e953dd93997bba7c4e5b4e10773632ccdde
67|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|rug|c8c42c7ee5c396d9a6a3b128f830cf40e2dbe6ec242942645cc2904dccefe74b
68|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|porch|493b2d48ba41d10edb132c91902fef8bed6b50385ad02bedab95fa750f29b757
69|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|deck|f1f91c3b76a1488e1fe34c151312c84f2b3ea1d13a100d0c25d215fd3fc5dcb9
70|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|stool|7e027b43054474a82146c44a5416808d1f0cb08dce23145211f6e295be312cf0
71|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|shelf|67dac54d8a7084a6c540d1923174a24bf9a3e4847d50010e7769b73bfd8166d8
72|UNIT|friend_of_neighbor_of_baker|POS|LOC_ON|counter|607ab184bfb5d391acaa4624fe1cc31e730c9be93a2518228d6c443bb9776f70
