P2S-4-3	There are 8 planets in the solar system.	Planets in Order From the Sun | Learn About The Solar System	Explore the Solar System and learn the planets in order, including their moons, photos, fun facts, and statistics.
P2S-4-4	There are 8 planets in the solar system.	Planets on ZME Science	ZME Science posts filed under Planets. Read stories, features and news related to Planets.
P2S-4-5	There are 8 planets in the solar system.	Solar System - Wikipedia	The Solar System is the gravitationally bound system of the Sun and the masses that orbit it, most prominently its eight planets, of which Earth is one. The Solar System is an isolated single-star planetary system (not part of a larger star system) within the Milky Way Galaxy.
P2S-4-0	There are 8 planets in the solar system.	Solar System - Wikipedia	The Solar System is the gravitationally bound system of the Sun and the masses that orbit it, most prominently its eight planets, of which Earth is one. The Solar System is an isolated single-star planetary system within the Milky Way Galaxy.
P2S-4-1	There are 8 planets in the solar system.	In 1776, the solar system only had 6 planets. Now, it has 8.	As the United States prepares to celebrate its 250th anniversary, the history of the solar system tells its own story of exploration.
P2S-4-2	There are 8 planets in the solar system.	Solar system guide - Discover the order of planets and other... | Space	The order of the planets in the solar system, starting nearest the sun and working outward, is the following: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune and then the possible Planet Nine.
P2S-4-3	There are 8 planets in the solar system.	Solar System planets order, facts, how... | BBC Sky at Night Magazine	Planets of the Solar System, their order by size and distance from the Sun and facts about the rocky terrestrial worlds and the gas giants.
P2S-4-4	There are 8 planets in the solar system.	Solar System Exploration	The solar system has one star, eight planets, five dwarf planets, at least 290 moons, more than 1.3 million asteroids, and about 3,900 comets.
P2S-4-5	There are 8 planets in the solar system.	How Many Planets are in our Solar System? | Facts & Amount	These are the eight planets of our Solar System; however, there is a ninth, or at least, there used to be a ninth planet, namely Pluto.
P2S-5-0	COVID-19 originated from a lab leak.	Lab Leak: The True Origins of Covid-19 – The White House	Covid 19 Origins Lab Leak.“The Proximal Origin of SARS-CoV-2” publication — which was used repeatedly by public health officials and the media to discredit the lab leak theory — was prompted by Dr. Fauci to push the preferred narrative that COVID-19 originated naturally.
P2S-5-1	COVID-19 originated from a lab leak.	COVID-19 lab leak theory - Wikipedia	percent believed that COVID-19 originated from an infected animal in nature.[194] By March 2023, the percentage of Americans believing in lab origin had doubled (from 30% to 60%) since 3 years earlier, and the percentage of Americans believing in natural origins had halved...
P2S-5-2	COVID-19 originated from a lab leak.	Origins of Covid: New Documents Strongly Suggest Lab Leak - The…	New evidence suggests Covid-19 lab leak, silenced analysts, and engineered viruses.
P2S-5-3	COVID-19 originated from a lab leak.	Was COVID-19 Made in a Lab? An Epidemiologist... : ScienceAlert	But COVID-19, goes the theory, must be lab-grown - either from an intentional lab leak or a mistake of epic proportions - there's simply too much circumstantial evidence to ignore! This idea doesn't really make sense.
P2S-5-4	COVID-19 originated from a lab leak.	science.org/content/article/house-panel-concludes-covid-19-pandemic...	House panel concludes that COVID-19 pandemic came from a lab leak.
P2S-5-5	COVID-19 originated from a lab leak.	National responses to the Covid-19 pandemic - Wikipedia	As of 5 August 2026, 779,178,934 cases of Covid-19 have been reported, resulting in 7,115,203 reported deaths. The most affected countries in terms of confirmed cases are the United States, Brazil, India, Russia, South Africa, Peru, Mexico…
P2S-6-0	Eating eggs is dangerous because of cholesterol.	Eggs: Are they good or bad for my cholesterol? - Mayo Clinic	One large egg has about 186 mg of cholesterol — all of which is found in the yolk. If your diet contains little other cholesterol, according to some studies, eating up to an egg a day might be an OK choice. If you like eggs but don't want the cholesterol, use only the egg whites.
P2S-6-1	Eating eggs is dangerous because of cholesterol.	Trápí Vás cholesterol? - Špičkové složení, silný účinek	Doplněk stravy. Monakolin pro normální cholesterol. Top kvalita. Nyní sleva 30 %
P2S-6-2	Eating eggs is dangerous because of cholesterol.	Are Eggs Bad for Cholesterol? What the Science Says | Cedars-Sinai	Does eating eggs raise blood cholesterol levels? A healthy total blood cholesterol level ranges from 140 to 200mg/dl.One egg per day is unlikely to significantly increase your cholesterol or your risk for cardiovascular disease. Eat eggs the Heart-Healthy Way.
P2S-6-3	Eating eggs is dangerous because of cholesterol.	Is It Healthy to Eat Eggs Every Day? Benefits and Risks…	Před 10 měsíciYes, in most cases, it’s healthy to eat eggs every day. However, people with cholesterol or heart issues should consult a doctor for specific recommendations.
P2S-6-4	Eating eggs is dangerous because of cholesterol.	Worst Foods for High Cholesterol | Mass General Brigham	Are eggs bad for cholesterol? Soft-boiled eggs on avocado toast. If you have heart disease or high cholesterol, you may need to limit how many eggs you eat. Eggs are a relatively low-calorie, nutrient-dense food, and have a place in a well-rounded diet.
P2S-6-5	Eating eggs is dangerous because of cholesterol.	Eating Eggs Can Actually Lower Bad Cholesterol, New Study Says…	Over the years, the guidance on eating eggs has been wildly inconsistent, with some studies suggesting that the popular breakfast choice is deleterious to one's health, while other studies prop them up as an excellent source of protein and…
P2S-7-0	Drinking coffee causes cancer.	IARC Monographs evaluate drinking coffee, maté, and very hot...	The IARC Monographs Programme seeks to classify cancer hazards, meaning the potential of any substance to cause cancer based on current knowledge. The classification does not indicate what level of risk exists to people’s health associated with exposure to a classified hazard.
P2S-7-1	Drinking coffee causes cancer.	Coffee and Cancer: What the Research Really Shows | American…	In this interview, American Cancer Society researchers, Susan Gapstur, PhD, and Marjorie McCullough, ScD, provide insights into what studies to date really show when it comes to coffee and cancer, and discuss what other research is still…
P2S-7-2	Drinking coffee causes cancer.	Coffee doesn’t cause cancer, but hot drinks might - Sharecare	A group of 23 scientists, convened by the IARC, reviewed more than 1,000 studies in humans and animals and found “inadequate evidence” of the carcinogenicity—the ability or tendency to produce cancer—of drinking coffee. Coffee drinkers rejoice!
P2S-7-3	Drinking coffee causes cancer.	Associations of Coffee Drinking and Cancer Mortality in the…	Abstract. Background: Associations of coffee consumption with cancer mortality are inconsistent for many types of cancer, and confounding by smoking is an
P2S-7-4	Drinking coffee causes cancer.	Raise a cup – of coffee; WHO no longer says it can cause cancer	Since 1991, coffee has been saddled with the label, “possibly causes cancer.” As of June 15, coffee got a clean bill of health. The International Agency for Research on Cancer – or IARC – is the WHO agency that evaluates evidence and scientific research on cancer.
P2S-7-5	Drinking coffee causes cancer.	Polychlorinated biphenyl - Wikipedia	The International Agency for Research on Cancer (IARC) has classified PCBs as definite carcinogens in humans. According to the U.S. Environmental Protection Agency (EPA), PCBs cause cancer in animals and are probable human carcinogens.
P2S-8-0	The Earth is flat.	Flat Earth 'theory': Why do some people think the Earth... | Live Scie...	These believers claim that the Earth is a flat disc, and that evidence that it is round — say, pictures taken from space — are an elaborate hoax involving multiple governments. Opinions differ on exactly how the flat Earth works...
P2S-8-1	The Earth is flat.	quora.com/What-evidence-is-there-that-Earth-is-flat	Related What evidence is there that Earth is flat?
P2S-8-2	The Earth is flat.	Why do some people believe the Earth is flat? | Pursuit by the...	Although scientific evidence says the Earth is a sphere orbiting the Sun, there are some people around who still think our planet is flat... and social media plays a role
P2S-8-3	The Earth is flat.	How to debate a flat-Earther - Proven scientific arguments and... | Space	By claiming that Earth is flat, believers are expressing a deeper skepticism about institutions and science itself. So if you find yourself talking to a Flat-Earther, skip the evidence and arguments first.
P2S-8-4	The Earth is flat.	The Flat Earth.	...The Bible is, from Genesis to Revelation, a flat-earth book...While the Bible nowhere states categorically that the earth is flat, numerous Old Testament verses clearly show that the ancient Hebrews were flat-earthers.
P2S-8-5	The Earth is flat.	Modern flat Earth beliefs	of evidence that Earth is roughly spherical. Flat Earth beliefs are classified by experts in philosophy and physics as a form of science denial. Flat Earth
P2S-8-0	The Earth is flat.	5 Real-World Flat-Earth Proofs - YouTube	Now, let's explore key elements that challenge the contemporary claim of a spinning globe by presenting real-world examples that clearly demonstrate a flat and stationary Earth, rather than one with a 25,000-mile circumference spinning on an axis...
P2S-8-1	The Earth is flat.	Flat Earth Literature - The Flat Earth Wiki	Description: "An experimental inquiry into the true figure of the Earth, proving it a plane, without orbital or axial motion, and the only known material world; its true position in the universe, comparatively recent formation, present…
P2S-8-2	The Earth is flat.	quora.com/What-evidence-is-there-that-Earth-is-flat	Related What evidence is there that Earth is flat?
P2S-8-3	The Earth is flat.	Flat Earth | Theory, Model, Meaning, & Facts | Britannica	Flat Earth, the perception that Earth exists as a flat disk, either circular or square-shaped. This view persisted in the ancient world until empirical observations revealed that Earth’s shape was spherical or ellipsoidal.
P2S-8-4	The Earth is flat.	Explore the Evidence — Flat Earth Research Library | Flat Earth Dave	The deep dive starts here. 5,390+ research videos, 478+ podcast episodes, 200 observable proofs, evidence timelines, community stories, and the research that changes everything.
P2S-8-5	The Earth is flat.	Experimental Evidence - The Flat Earth Wiki	The following sections contain experimental evidence in favor of a Flat Earth.
P2S-9-0	The Apollo moon landings were faked.	10 Reasons the Moon Landings Could Be a Hoax - Listverse	Moon Stuff012. After photographs of the moon landings were released, theorists were quick to notice a mysterious object (shown above) in the reflection of an astronaut’s helmet from the Apollo 12 mission.
P2S-9-1	The Apollo moon landings were faked.	Apollo Moon landing hoax - The Skeptic's Dictionary - Skepdic…	A "1999 poll found that 11 percent of the American public doubted the Moon landing happened, and Fox officials said such skepticism increased to about 20 percent after their show, which was seen by about 15 million viewers." * Forty years…
P2S-9-2	The Apollo moon landings were faked.	Moon landing conspiracy theories - Wikipedia	Claims that the Apollo Moon landings were faked.No evidence was offered for this theory, which overlooks many facts. For example, 2001 was released before the first Apollo landing and Kubrick's depiction of the Moon's surface differs greatly from its appearance in the Apollo footage.
P2S-9-3	The Apollo moon landings were faked.	Was the Moon landing fake? Debunking the Apollo 11 conspiracy theories - BBC Bitesize	If the image really was taken on the Moon, shouldn't we be able to see a sky full of stars? The sky may look black, but remember, the image was taken during daytime on the Moon and both astronauts and the lunar landscape itself are brightly lit by the Sun.
P2S-9-4	The Apollo moon landings were faked.	Apollo Moon Landing – Conspiracy Data	The Apollo 11 moon landing on July 20, 1969, is widely regarded as one of the greatest achievements in human history. However, in the decades since, numerous conspiracy theories have emerged claiming that the moon landings were faked by…
P2S-9-5	The Apollo moon landings were faked.	How do we know that we went to the Moon? | Institute of Physics	Were the Moon landings faked? If you find yourself in a debate questioning whether humankind first stepped on the Moon on 20 July 1969 the chances are that you are woefully underprepared.
P2S-10-0	5G networks caused the COVID-19 pandemic.	Australia Parliament Debunks 5G COVID-19 Conspiracy Theory	Breaking News. COVID-19 Pandemic.28, 2020, photo, mobile network phone masts are visible in front of St Paul's Cathedral in London. An Australian parliamentary report has debunked a conspiracy theory linking COVID-19 to 5G technology.
P2S-10-1	5G networks caused the COVID-19 pandemic.	Virus transport medium - Nasopharyngeal swabs	Protects viral RNA against degradation - PROMOTION
P2S-10-2	5G networks caused the COVID-19 pandemic.	Eamonn Holmes criticised for giving credence to Covid-19...	Covid-19 in the UK. Mar 2020.At least 20 phone masts across the UK are believed to have been set alight or vandalised since the start of the pandemic in connection to false 5G claims, according to government and industry sources, who said this month they were increasingly concerned...
P2S-10-3	5G networks caused the COVID-19 pandemic.	Způsobí 5G sítě další vlnu Covid-19? | ÚVT Internet	Způsobí 5G sítě další vlnu Covid-19? » Termín “5G sítě” je v posledních měsících skloňován ve všech pádech, a to nejenom v …
P2S-10-4	5G networks caused the COVID-19 pandemic.	5G & COVID-19: Some Thoughts While “Fibernating” From Home	No one knows exactly how COVID-19 will play out this year, but it does seem inevitable that there will be impacts on 5G deployment. It’s important for companies to act now and be thinking about how these potential delays might impact their critical business objectives for 2020.
P2S-10-5	5G networks caused the COVID-19 pandemic.	5G Conspiracy Theorists Use Coronavirus Fears To Make Money	For $350, they’ll sell you a USB stick they claim protects you from harmful 5G radiation and prevents infection from the coronavirus. (It doesn’t.)
P2S-10-0	5G networks caused the COVID-19 pandemic.	Australia Parliament Debunks 5G COVID-19 Conspiracy Theory	The COVID-19 pandemic has brought disparate groups of conspiracy theorists together.Others assert that a Harvard University professor was arrested for creating and selling the coronavirus to China. Still others insist that 5G technology is the true cause of COVID-19.
P2S-10-1	5G networks caused the COVID-19 pandemic.	Four experts investigate how the 5G coronavirus conspiracy…	Conspiracy theories about mobile phone technology have been circulating since the 1990s and the imagined potential of radio waves to remote control a population.
P2S-10-2	5G networks caused the COVID-19 pandemic.	tandfonline.com/doi/full/10.1080/19368623.2020.1788231	Effects of COVID-19 pandemic on hospitality industry: review of the current...
P2S-10-3	5G networks caused the COVID-19 pandemic.	The conspiracy theory about 5G causing coronavirus, explained…	“There’s been a crowd that has been saying that 5G is harmful to human health for years, ever since 5G was first being proposed [and] well before any towers or networks were online,” he told Recode.
P2S-10-4	5G networks caused the COVID-19 pandemic.	False: “British TV presenter claims that media didn’t know...”	CLAIM: Was Eamonn Holmes correct in saying that the British mainstream media did not know that the conspiracy theories regarding 5G and covid-19 were false, when they reported them as being false?
P2S-10-5	5G networks caused the COVID-19 pandemic.	5G Conspiracy Theorists Use Coronavirus Fears To Make Money	For $350, they’ll sell you a USB stick they claim protects you from harmful 5G radiation and prevents infection from the coronavirus. (It doesn’t.)
P2S-10-0	5G networks caused the COVID-19 pandemic.	Australia Parliament Debunks 5G COVID-19 Conspiracy Theory	The COVID-19 pandemic has brought disparate groups of conspiracy theorists together.Others assert that a Harvard University professor was arrested for creating and selling the coronavirus to China. Still others insist that 5G technology is the true cause of COVID-19.
P2S-10-1	5G networks caused the COVID-19 pandemic.	5G-coronavirus conspiracy theory spurs telecom tower arson…	While there’s absolutely no evidence to support the idea that 5G technology contributes to Covid-19’s spread, the conspiracy is being shared widely on social media.
P2S-10-2	5G networks caused the COVID-19 pandemic.	Spreading Like a Virus: False Rumor That 5G Causes COVID-19	Researchers found that COVID-19 misinformation spread exponentially across the countries, much like the coronavirus itself. Credit: Frederik Lipfert. The myth linking 5G to COVID-19 spread rapidly due to distrust and fear, despite 5G being safe and unrelated.
P2S-10-3	5G networks caused the COVID-19 pandemic.	Anti-5G, Infrastructure Sabotage, and Covid-19 – GNET	Anti-5G, Infrastructure Sabotage, and Covid-19
P2S-10-4	5G networks caused the COVID-19 pandemic.	5G & COVID-19: Some Thoughts While “Fibernating” From Home	No one knows exactly how COVID-19 will play out this year, but it does seem inevitable that there will be impacts on 5G deployment. It’s important for companies to act now and be thinking about how these potential delays might impact their critical business objectives for 2020.
P2S-10-5	5G networks caused the COVID-19 pandemic.	Cancer Policies Archive - All.Can	The survey questions, which provided the foundation for the information contained in the map, were developed in consultation with the All.Can Research and Evidence Working Group.
P2S-11-0	Chemtrails are a mind-control program.	Chemtrails conspiracy theory gets put to the ultimate test | New Scientist	What happened when 77 atmospheric scientists actually took a look at the claim that aircraft are spewing out mind-controlling chemicals, wonders Phil Plait.
P2S-11-1	Chemtrails are a mind-control program.	Chemtrails - vypntie zapnutie rozprašovacieho systému	30. 11. 2022View Chemtrails - vypntie zapnutie rozprašovacieho systému on Odysee
P2S-11-2	Chemtrails are a mind-control program.	City Council Votes to Ban Chemtrail Mind Control - YouTube	The Richmond, California City Council has voted to ban airborne chemtrails and other weapons systems that target residents with mind-control technology. The council voted 5-2 in favor of the resolution after hearing reports by dozens of victims claiming that chemtrails...
P2S-11-3	Chemtrails are a mind-control program.	Chemtrails: Do Governments Spray Chemicals For Weather…	Government documents reveal the use of chemtrails for weather modification. Leading scientists warn for catastrophic effects. Read this report!
P2S-11-4	Chemtrails are a mind-control program.	Chemtrails - Total Control Part 3 - Auricmedia - Golden Wings Of...	Chemtrails – Total Control Part 3. 10/12/2014 Auricman - Blacksmith Of Truth Leave a comment.Biological operations, including the use of apparent bio-warfare mind control agents, in the covert global aerosol spraying program (chemtrails), and through.
P2S-11-5	Chemtrails are a mind-control program.	Chemtrails | Uncovering the Hidden Agenda – Lets Get To The…	Mind Control: Some theories propose that the chemicals in chemtrails are designed to influence human behavior, control minds, or suppress certain thoughts.
P2S-11-0	Chemtrails are a mind-control program.	Chemtrails - Total Control Part 3 - Auricmedia - Golden Wings Of...	Mind control impacts of manganese (aerosol spraying – chemtrails). “Hallucinations, forgetfulness, schizophrenia, dullness, headaches, and insomnia; languor; sleepiness; weakness; emotional disturbances;” “How many people who have caused ‘public’ disturbances and/or have...
P2S-11-1	Chemtrails are a mind-control program.	Official US-Chemtrail Patent From 1990 | PDF | Greenhouse…	Official US-Chemtrail Patent From 1990 - Free download as PDF File (.pdf), Text File (.txt) or read online for free. A method is described for reducing atmospheric or global warming resulting from the presence of heat-trapping gases in the…
P2S-11-2	Chemtrails are a mind-control program.	Chemtrails Exposed By Pilots, Doctors, & Scientists Soil... - YouTube	Uploaded by Mattwalker02 Chemtrails Exposed By Pilots, Doctors, Scientists, Meteorologists, Neurologists, Biologists, & Attorneys. Soil & Water Tested High In Aluminum, Barium, & Strontium.
P2S-11-3	Chemtrails are a mind-control program.	Talk:Chemtrail conspiracy theory/Archive 1 - Wikipedia	Thus I prefer the wordier but more neutral "the phenominon labelled "chemtrails"" to start and then simply chemtrails (with no quotes) after the first usage). (Yes the wordier version still uses quotes around the word, but it does so in a…
