PAIR|SM|P-SM-038|R_SYN_V|The dog waited under the mat.|The dog lingered under the mat.|STABLE
PAIR|SM|P-SM-039|R_SYN_O|The dog waited under the mat.|The dog waited under the rug.|STABLE
PAIR|SM|P-SM-040|R_REORD|The dog waited under the mat.|Under the mat waited the dog.|STABLE
PAIR|SM|P-SM-041|R_SYN_S|The child slept on the rug.|The kid slept on the rug.|STABLE
PAIR|SM|P-SM-042|R_SYN_V|The child slept on the rug.|The child dozed on the rug.|STABLE
PAIR|SM|P-SM-043|R_SYN_O|The child slept on the rug.|The child slept on the mat.|STABLE
PAIR|SM|P-SM-044|R_REORD|The child slept on the rug.|On the rug slept the child.|STABLE
PAIR|SM|P-SM-045|R_SYN_S|The car sat under the rug.|The automobile sat under the rug.|STABLE
PAIR|SM|P-SM-046|R_SYN_V|The car sat under the rug.|The car rested under the rug.|STABLE
PAIR|SM|P-SM-047|R_SYN_O|The car sat under the rug.|The car sat under the mat.|STABLE
PAIR|SM|P-SM-048|R_REORD|The car sat under the rug.|Under the rug sat the car.|STABLE
PAIR|SM|P-SM-049|R_SYN_S|The house waited on the rug.|The home waited on the rug.|STABLE
PAIR|SM|P-SM-050|R_SYN_V|The house waited on the rug.|The house lingered on the rug.|STABLE
PAIR|SM|P-SM-051|R_SYN_O|The house waited on the rug.|The house waited on the mat.|STABLE
PAIR|SM|P-SM-052|R_REORD|The house waited on the rug.|On the rug waited the house.|STABLE
PAIR|SM|P-SM-053|R_SYN_S|The cat sat in the rug.|The feline sat in the rug.|STABLE
PAIR|SM|P-SM-054|R_SYN_V|The cat sat in the rug.|The cat rested in the rug.|STABLE
PAIR|SM|P-SM-055|R_SYN_O|The cat sat in the rug.|The cat sat in the mat.|STABLE
PAIR|SM|P-SM-056|R_REORD|The cat sat in the rug.|In the rug sat the cat.|STABLE
PAIR|SM|P-SM-057|R_SYN_S|The dog slept on the mat.|The canine slept on the mat.|STABLE
PAIR|SM|P-SM-058|R_SYN_V|The dog slept on the mat.|The dog dozed on the mat.|STABLE
PAIR|SM|P-SM-059|R_SYN_O|The dog slept on the mat.|The dog slept on the rug.|STABLE
PAIR|SM|P-SM-060|R_REORD|The dog slept on the mat.|On the mat slept the dog.|STABLE
PAIR|SM|P-SM-061|R_SYN_S|The child waited under the house.|The kid waited under the house.|STABLE
PAIR|SM|P-SM-062|R_SYN_V|The child waited under the house.|The child lingered under the house.|STABLE
PAIR|SM|P-SM-063|R_SYN_O|The child waited under the house.|The child waited under the home.|STABLE
PAIR|SM|P-SM-064|R_REORD|The child waited under the house.|Under the house waited the child.|STABLE
PAIR|SM|P-SM-065|R_SYN_S|The dog chased the cat.|The canine chased the cat.|STABLE
PAIR|SM|P-SM-066|R_SYN_V|The dog chased the cat.|The dog pursued the cat.|STABLE
PAIR|SM|P-SM-067|R_SYN_O|The dog chased the cat.|The dog chased the feline.|STABLE
PAIR|SM|P-SM-068|R_PASS|The dog chased the cat.|The cat was chased by the dog.|STABLE
PAIR|SM|P-SM-069|R_SYN_S|The cat chased the dog.|The feline chased the dog.|STABLE
PAIR|SM|P-SM-070|R_SYN_V|The cat chased the dog.|The cat pursued the dog.|STABLE
PAIR|SM|P-SM-071|R_SYN_O|The cat chased the dog.|The cat chased the canine.|STABLE
PAIR|SM|P-SM-072|R_PASS|The cat chased the dog.|The dog was chased by the cat.|STABLE
PAIR|SM|P-SM-073|R_SYN_S|The chef built the house.|The cook built the house.|STABLE
PAIR|SM|P-SM-074|R_SYN_V|The chef built the house.|The chef constructed the house.|STABLE
PAIR|SM|P-SM-075|R_SYN_O|The chef built the house.|The chef built the home.|STABLE
PAIR|SM|P-SM-076|R_PASS|The chef built the house.|The house was built by the chef.|STABLE
PAIR|SM|P-SM-077|R_SYN_S|The child bought the car.|The kid bought the car.|STABLE
PAIR|SM|P-SM-078|R_SYN_V|The child bought the car.|The child purchased the car.|STABLE
PAIR|SM|P-SM-079|R_SYN_O|The child bought the car.|The child bought the automobile.|STABLE
PAIR|SM|P-SM-080|R_PASS|The child bought the car.|The car was bought by the child.|STABLE
PAIR|SM|P-SM-081|R_SYN_S|The dog ate the cat.|The canine ate the cat.|STABLE
PAIR|SM|P-SM-082|R_SYN_V|The dog ate the cat.|The dog consumed the cat.|STABLE
PAIR|SM|P-SM-083|R_SYN_O|The dog ate the cat.|The dog ate the feline.|STABLE
PAIR|SM|P-SM-084|R_PASS|The dog ate the cat.|The cat was eaten by the dog.|STABLE
PAIR|SM|P-SM-085|R_SYN_S|The cat ate the dog.|The feline ate the dog.|STABLE
PAIR|SM|P-SM-086|R_SYN_V|The cat ate the dog.|The cat consumed the dog.|STABLE
PAIR|SM|P-SM-087|R_SYN_O|The cat ate the dog.|The cat ate the canine.|STABLE
PAIR|SM|P-SM-088|R_PASS|The cat ate the dog.|The dog was eaten by the cat.|STABLE
PAIR|SM|P-SM-089|R_SYN_S|The chef bought the house.|The cook bought the house.|STABLE
PAIR|SM|P-SM-090|R_SYN_V|The chef bought the house.|The chef purchased the house.|STABLE
PAIR|SM|P-SM-091|R_SYN_O|The chef bought the house.|The chef bought the home.|STABLE
PAIR|SM|P-SM-092|R_PASS|The chef bought the house.|The house was bought by the chef.|STABLE
PAIR|SM|P-SM-093|R_SYN_S|The child built the car.|The kid built the car.|STABLE
PAIR|SM|P-SM-094|R_SYN_V|The child built the car.|The child constructed the car.|STABLE
PAIR|SM|P-SM-095|R_SYN_O|The child built the car.|The child built the automobile.|STABLE
PAIR|SM|P-SM-096|R_PASS|The child built the car.|The car was built by the child.|STABLE
PAIR|SM|P-SM-097|R_SYN_S|The dog built the house.|The canine built the house.|STABLE
PAIR|SM|P-SM-098|R_SYN_V|The dog built the house.|The dog constructed the house.|STABLE
PAIR|SM|P-SM-099|R_SYN_O|The dog built the house.|The dog built the home.|STABLE
PAIR|SM|P-SM-100|R_PASS|The dog built the house.|The house was built by the dog.|STABLE
PAIR|SM|P-SM-101|R_SYN_S|The cat bought the car.|The feline bought the car.|STABLE
PAIR|SM|P-SM-102|R_SYN_V|The cat bought the car.|The cat purchased the car.|STABLE
PAIR|SM|P-SM-103|R_SYN_O|The cat bought the car.|The cat bought the automobile.|STABLE
PAIR|SM|P-SM-104|R_PASS|The cat bought the car.|The car was bought by the cat.|STABLE
PAIR|SM|P-SM-105|R_SYN_S|The chef chased the cat.|The cook chased the cat.|STABLE
PAIR|SM|P-SM-106|R_SYN_V|The chef chased the cat.|The chef pursued the cat.|STABLE
PAIR|SM|P-SM-107|R_SYN_O|The chef chased the cat.|The chef chased the feline.|STABLE
PAIR|SM|P-SM-108|R_PASS|The chef chased the cat.|The cat was chased by the chef.|STABLE
PAIR|SM|P-SM-109|R_SYN_S|The child ate the dog.|The kid ate the dog.|STABLE
PAIR|SM|P-SM-110|R_SYN_V|The child ate the dog.|The child consumed the dog.|STABLE
PAIR|SM|P-SM-111|R_SYN_O|The child ate the dog.|The child ate the canine.|STABLE
PAIR|SM|P-SM-112|R_PASS|The child ate the dog.|The dog was eaten by the child.|STABLE
PAIR|SM|P-SM-113|R_SYN_S|The cat is happy.|The feline is happy.|STABLE
PAIR|SM|P-SM-114|R_SYN_ADJ|The cat is happy.|The cat is glad.|STABLE
PAIR|SM|P-SM-115|R_ANTNEG|The cat is happy.|The cat is not sad.|STABLE
PAIR|SM|P-SM-116|R_SYN_S|The dog is big.|The canine is big.|STABLE
PAIR|SM|P-SM-117|R_SYN_ADJ|The dog is big.|The dog is large.|STABLE
PAIR|SM|P-SM-118|R_ANTNEG|The dog is big.|The dog is not small.|STABLE
PAIR|SM|P-SM-119|R_SYN_S|The child is fast.|The kid is fast.|STABLE
PAIR|SM|P-SM-120|R_SYN_ADJ|The child is fast.|The child is quick.|STABLE
PAIR|SM|P-SM-121|R_ANTNEG|The child is fast.|The child is not slow.|STABLE
PAIR|SM|P-SM-122|R_SYN_S|The car is happy.|The automobile is happy.|STABLE
PAIR|SM|P-SM-123|R_SYN_ADJ|The car is happy.|The car is glad.|STABLE
PAIR|SM|P-SM-124|R_ANTNEG|The car is happy.|The car is not sad.|STABLE
PAIR|SM|P-SM-125|R_SYN_S|The house is big.|The home is big.|STABLE
PAIR|SM|P-SM-126|R_SYN_ADJ|The house is big.|The house is large.|STABLE
PAIR|SM|P-SM-127|R_ANTNEG|The house is big.|The house is not small.|STABLE
PAIR|SM|P-SM-128|R_SYN_S|The cat is fast.|The feline is fast.|STABLE
PAIR|SM|P-SM-129|R_SYN_ADJ|The cat is fast.|The cat is quick.|STABLE
PAIR|SM|P-SM-130|R_ANTNEG|The cat is fast.|The cat is not slow.|STABLE
PAIR|SM|P-SM-131|R_SYN_S|The dog is happy.|The canine is happy.|STABLE
PAIR|SM|P-SM-132|R_SYN_ADJ|The dog is happy.|The dog is glad.|STABLE
PAIR|SM|P-SM-133|R_ANTNEG|The dog is happy.|The dog is not sad.|STABLE
PAIR|SM|P-SM-134|R_SYN_S|The child is big.|The kid is big.|STABLE
PAIR|SM|P-SM-135|R_SYN_ADJ|The child is big.|The child is large.|STABLE
PAIR|SM|P-SM-136|R_ANTNEG|The child is big.|The child is not small.|STABLE
PAIR|SM|P-SM-137|R_SYN_S|The car is fast.|The automobile is fast.|STABLE
PAIR|SM|P-SM-138|R_SYN_ADJ|The car is fast.|The car is quick.|STABLE
PAIR|SM|P-SM-139|R_ANTNEG|The car is fast.|The car is not slow.|STABLE
PAIR|SM|P-SM-140|R_SYN_S|The house is happy.|The home is happy.|STABLE
PAIR|SM|P-SM-141|R_SYN_ADJ|The house is happy.|The house is glad.|STABLE
PAIR|SM|P-SM-142|R_ANTNEG|The house is happy.|The house is not sad.|STABLE
PAIR|SM|P-SM-143|R_NUM|Half of the crew left.|50% of the crew left.|STABLE
PAIR|SM|P-SM-144|R_NUM|Half of the crew left.|1/2 of the crew left.|STABLE
PAIR|SM|P-SM-145|R_NUM|A quarter of the team arrived.|25% of the team arrived.|STABLE
PAIR|SM|P-SM-146|R_NUM|A quarter of the team arrived.|1/4 of the team arrived.|STABLE
PAIR|SM|P-SM-147|R_NUM|Three quarters of the guests sang.|75% of the guests sang.|STABLE
PAIR|SM|P-SM-148|R_NUM|Three quarters of the guests sang.|3/4 of the guests sang.|STABLE
PAIR|SM|P-SM-149|R_NUM|Half of the birds left.|50% of the birds left.|STABLE
PAIR|SM|P-SM-150|R_NUM|Half of the birds left.|1/2 of the birds left.|STABLE
