GT|CF-084|CATCH
GT|CF-085|CATCH
GT|CF-086|CATCH
GT|CF-087|CATCH
GT|CF-088|CATCH
GT|CF-089|CATCH
GT|CF-090|CATCH
GT|CF-091|CATCH
GT|CF-092|CATCH
GT|CF-093|CATCH
GT|CF-094|CATCH
GT|CF-095|CATCH
GT|CF-096|CATCH
GT|CF-097|CATCH
GT|CF-098|CATCH
GT|CF-099|CATCH
GT|CF-100|CATCH
GT|CF-101|CATCH
GT|CF-102|CATCH
GT|CF-103|CATCH
GT|CF-104|CATCH
GT|CF-105|CATCH
GT|CF-106|CATCH
GT|CF-107|CATCH
GT|CF-108|CATCH
GT|CF-109|CATCH
GT|CF-110|CATCH
GT|CF-111|CATCH
GT|CF-112|CATCH
GT|CF-113|CATCH
GT|CF-114|CATCH
GT|CF-115|CATCH
GT|CF-116|CATCH
GT|CF-117|CATCH
GT|CF-118|CATCH
GT|CF-119|CATCH
GT|CF-120|CATCH
GT|CF-121|CATCH
GT|CF-122|CATCH
GT|CF-123|CATCH
GT|CF-124|CATCH
GT|CF-125|CATCH
GT|CF-126|CATCH
GT|CF-127|CATCH
GT|CF-128|CATCH
GT|CF-129|CATCH
GT|CF-130|CATCH
GT|CF-131|CATCH
GT|CF-132|CATCH
GT|CF-133|CATCH
GT|CF-134|CATCH
GT|CF-135|CATCH
GT|CF-136|CATCH
GT|CF-137|CATCH
GT|CF-138|CATCH
GT|CF-139|CATCH
GT|CF-140|CATCH
GT|CF-141|CATCH
GT|CF-142|CATCH
GT|CF-143|CATCH
GT|CF-144|CATCH
GT|CF-145|CATCH
GT|CF-146|CATCH
GT|CF-147|CATCH
GT|CF-148|CATCH
GT|CF-149|CATCH
GT|CF-150|CATCH
GT|GD-001|KEEP
GT|GD-002|KEEP
GT|GD-003|KEEP
GT|GD-004|KEEP
GT|GD-005|KEEP
GT|GD-006|KEEP
GT|GD-007|KEEP
GT|GD-008|KEEP
GT|GD-009|KEEP
GT|GD-010|KEEP
GT|GD-011|KEEP
GT|GD-012|KEEP
GT|GD-013|KEEP
GT|GD-014|KEEP
GT|GD-015|KEEP
GT|GD-016|KEEP
GT|GD-017|KEEP
GT|GD-018|KEEP
GT|GD-019|KEEP
GT|GD-020|KEEP
GT|GD-021|KEEP
GT|GD-022|KEEP
GT|GD-023|KEEP
GT|GD-024|KEEP
GT|GD-025|KEEP
GT|GD-026|KEEP
GT|GD-027|KEEP
GT|GD-028|KEEP
GT|GD-029|KEEP
GT|GD-030|KEEP
GT|GD-031|KEEP
GT|GD-032|KEEP
GT|GD-033|KEEP
GT|GD-034|KEEP
GT|GD-035|KEEP
GT|GD-036|KEEP
GT|GD-037|KEEP
GT|GD-038|KEEP
GT|GD-039|KEEP
GT|GD-040|KEEP
GT|GD-041|KEEP
GT|GD-042|KEEP
GT|GD-043|KEEP
GT|GD-044|KEEP
GT|GD-045|KEEP
GT|GD-046|KEEP
GT|GD-047|KEEP
GT|GD-048|KEEP
GT|GD-049|KEEP
GT|GD-050|KEEP
GT|GD-051|KEEP
GT|GD-052|KEEP
GT|GD-053|KEEP
GT|GD-054|KEEP
GT|GD-055|KEEP
GT|GD-056|KEEP
GT|GD-057|KEEP
GT|GD-058|KEEP
GT|GD-059|KEEP
GT|GD-060|KEEP
GT|GD-061|KEEP
GT|GD-062|KEEP
GT|GD-063|KEEP
GT|GD-064|KEEP
GT|GD-065|KEEP
GT|GD-066|KEEP
GT|GD-067|KEEP
GT|GD-068|KEEP
GT|GD-069|KEEP
GT|GD-070|KEEP
GT|GD-071|KEEP
GT|GD-072|KEEP
GT|GD-073|KEEP
GT|GD-074|KEEP
GT|GD-075|KEEP
GT|GD-076|KEEP
GT|GD-077|KEEP
GT|GD-078|KEEP
GT|GD-079|KEEP
GT|GD-080|KEEP
GT|GD-081|KEEP
GT|GD-082|KEEP
GT|GD-083|KEEP
GT|GD-084|KEEP
GT|GD-085|KEEP
GT|GD-086|KEEP
GT|GD-087|KEEP
GT|GD-088|KEEP
GT|GD-089|KEEP
GT|GD-090|KEEP
GT|GD-091|KEEP
GT|GD-092|KEEP
GT|GD-093|KEEP
GT|GD-094|KEEP
GT|GD-095|KEEP
GT|GD-096|KEEP
GT|GD-097|KEEP
GT|GD-098|KEEP
GT|GD-099|KEEP
GT|GD-100|KEEP
GT|GD-101|KEEP
GT|GD-102|KEEP
GT|GD-103|KEEP
GT|GD-104|KEEP
GT|GD-105|KEEP
GT|GD-106|KEEP
GT|GD-107|KEEP
GT|GD-108|KEEP
GT|GD-109|KEEP
GT|GD-110|KEEP
GT|GD-111|KEEP
GT|GD-112|KEEP
GT|GD-113|KEEP
GT|GD-114|KEEP
GT|GD-115|KEEP
GT|GD-116|KEEP
GT|GD-117|KEEP
GT|GD-118|KEEP
GT|GD-119|KEEP
GT|GD-120|KEEP
GT|GD-121|KEEP
GT|GD-122|KEEP
GT|GD-123|KEEP
GT|GD-124|KEEP
GT|GD-125|KEEP
GT|GD-126|KEEP
GT|GD-127|KEEP
GT|GD-128|KEEP
GT|GD-129|KEEP
GT|GD-130|KEEP
GT|GD-131|KEEP
GT|GD-132|KEEP
GT|GD-133|KEEP
GT|GD-134|KEEP
GT|GD-135|KEEP
GT|GD-136|KEEP
GT|GD-137|KEEP
GT|GD-138|KEEP
GT|GD-139|KEEP
GT|GD-140|KEEP
GT|GD-141|KEEP
GT|GD-142|KEEP
GT|GD-143|KEEP
GT|GD-144|KEEP
GT|GD-145|KEEP
GT|GD-146|KEEP
GT|GD-147|KEEP
GT|GD-148|KEEP
GT|GD-149|KEEP
GT|GD-150|KEEP
GT|AB-001|CATCH
GT|AB-002|CATCH
GT|AB-003|CATCH
GT|AB-004|CATCH
GT|AB-005|CATCH
GT|AB-006|CATCH
GT|AB-007|CATCH
GT|AB-008|CATCH
GT|AB-009|CATCH
GT|AB-010|CATCH
GT|AB-011|CATCH
GT|AB-012|CATCH
GT|AB-013|CATCH
GT|AB-014|CATCH
GT|AB-015|CATCH
GT|AB-016|CATCH
GT|AB-017|CATCH
GT|AB-018|CATCH
GT|AB-019|CATCH
GT|AB-020|CATCH
GT|AB-021|CATCH
GT|AB-022|CATCH
GT|AB-023|CATCH
GT|AB-024|CATCH
GT|AB-025|CATCH
GT|AB-026|CATCH
GT|AB-027|CATCH
GT|AB-028|CATCH
GT|AB-029|CATCH
GT|AB-030|CATCH
GT|AB-031|CATCH
GT|AB-032|CATCH
GT|AB-033|CATCH
GT|AB-034|CATCH
GT|AB-035|CATCH
GT|AB-036|CATCH
GT|AB-037|CATCH
GT|AB-038|CATCH
GT|AB-039|CATCH
GT|AB-040|CATCH
GT|AB-041|CATCH
GT|AB-042|CATCH
GT|AB-043|CATCH
GT|AB-044|CATCH
GT|AB-045|CATCH
GT|AB-046|CATCH
GT|AB-047|CATCH
GT|AB-048|CATCH
GT|AB-049|CATCH
GT|AB-050|CATCH
GT|AB-051|CATCH
GT|AB-052|CATCH
GT|AB-053|CATCH
GT|AB-054|CATCH
GT|AB-055|CATCH
GT|AB-056|CATCH
GT|AB-057|CATCH
GT|AB-058|CATCH
GT|AB-059|CATCH
GT|AB-060|CATCH
GT|RC-001|CATCH
GT|RC-002|CATCH
GT|RC-003|CATCH
GT|RC-004|CATCH
GT|RC-005|CATCH
GT|RC-006|CATCH
GT|RC-007|CATCH
GT|RC-008|CATCH
GT|RC-009|CATCH
GT|RC-010|CATCH
GT|RC-011|CATCH
GT|RC-012|CATCH
GT|RC-013|CATCH
GT|RC-014|CATCH
GT|RC-015|CATCH
GT|RC-016|CATCH
GT|RC-017|CATCH
GT|RC-018|CATCH
GT|RC-019|CATCH
GT|RC-020|CATCH
GT|RC-021|CATCH
GT|RC-022|CATCH
GT|RC-023|CATCH
GT|RC-024|CATCH
GT|RC-025|CATCH
GT|RC-026|CATCH
GT|RC-027|CATCH
GT|RC-028|CATCH
GT|RC-029|CATCH
GT|RC-030|CATCH
GT|RC-031|CATCH
GT|RC-032|CATCH
GT|RC-033|CATCH
GT|RC-034|CATCH
GT|RC-035|CATCH
GT|RC-036|CATCH
GT|RC-037|CATCH
GT|RC-038|CATCH
GT|RC-039|CATCH
GT|RC-040|CATCH
GT|RC-041|CATCH
GT|RC-042|CATCH
GT|RC-043|CATCH
GT|RC-044|CATCH
GT|RC-045|CATCH
GT|RC-046|CATCH
GT|RC-047|CATCH
GT|RC-048|CATCH
GT|RC-049|CATCH
GT|RC-050|CATCH
GT|RC-051|CATCH
GT|RC-052|CATCH
GT|RC-053|CATCH
GT|RC-054|CATCH
GT|RC-055|CATCH
GT|RC-056|CATCH
GT|RC-057|CATCH
GT|RC-058|CATCH
GT|RC-059|CATCH
GT|RC-060|CATCH
GT|SM-001|CATCH
GT|SM-002|CATCH
GT|SM-003|CATCH
GT|SM-004|CATCH
GT|SM-005|CATCH
GT|SM-006|CATCH
GT|SM-007|CATCH
GT|SM-008|CATCH
GT|SM-009|CATCH
GT|SM-010|CATCH
GT|SM-011|CATCH
GT|SM-012|CATCH
GT|SM-013|CATCH
GT|SM-014|CATCH
GT|SM-015|CATCH
GT|SM-016|CATCH
GT|SM-017|CATCH
GT|SM-018|CATCH
GT|SM-019|CATCH
GT|SM-020|CATCH
GT|SM-021|CATCH
GT|SM-022|CATCH
GT|SM-023|CATCH
GT|SM-024|CATCH
GT|SM-025|CATCH
GT|SM-026|CATCH
GT|SM-027|CATCH
GT|SM-028|CATCH
GT|SM-029|CATCH
GT|SM-030|CATCH
GT|SM-031|CATCH
GT|SM-032|CATCH
GT|SM-033|CATCH
GT|SM-034|CATCH
GT|SM-035|CATCH
GT|SM-036|CATCH
GT|SM-037|CATCH
GT|SM-038|CATCH
GT|SM-039|CATCH
GT|SM-040|CATCH
GT|SM-041|CATCH
GT|SM-042|CATCH
GT|SM-043|CATCH
GT|SM-044|CATCH
GT|SM-045|CATCH
GT|SM-046|CATCH
GT|SM-047|CATCH
GT|SM-048|CATCH
GT|SM-049|CATCH
GT|SM-050|CATCH
GT|SM-051|CATCH
GT|SM-052|CATCH
GT|SM-053|CATCH
GT|SM-054|CATCH
GT|SM-055|CATCH
GT|SM-056|CATCH
GT|SM-057|CATCH
GT|SM-058|CATCH
GT|SM-059|CATCH
GT|SM-060|CATCH
GT|SM-061|CATCH
GT|SM-062|CATCH
GT|SM-063|CATCH
GT|SM-064|CATCH
GT|SM-065|CATCH
GT|SM-066|CATCH
GT|SM-067|CATCH
GT|SM-068|CATCH
GT|SM-069|CATCH
GT|SM-070|CATCH
GT|SM-071|CATCH
GT|SM-072|CATCH
GT|SM-073|CATCH
GT|SM-074|CATCH
GT|SM-075|CATCH
GT|SM-076|CATCH
GT|SM-077|CATCH
GT|SM-078|CATCH
GT|SM-079|CATCH
GT|SM-080|CATCH
GT|SM-081|CATCH
GT|SM-082|CATCH
GT|SM-083|CATCH
GT|SM-084|CATCH
GT|SM-085|CATCH
GT|SM-086|CATCH
GT|SM-087|CATCH
GT|SM-088|CATCH
GT|SM-089|CATCH
GT|SM-090|CATCH
GT|SM-091|CATCH
GT|SM-092|CATCH
GT|SM-093|CATCH
GT|SM-094|CATCH
GT|SM-095|CATCH
GT|SM-096|CATCH
GT|SM-097|CATCH
GT|SM-098|CATCH
GT|SM-099|CATCH
GT|SM-100|CATCH
GT|UT-001|CATCH
GT|UT-002|CATCH
GT|UT-003|CATCH
GT|UT-004|CATCH
GT|UT-005|CATCH
GT|UT-006|CATCH
GT|UT-007|CATCH
GT|UT-008|CATCH
GT|UT-009|CATCH
GT|UT-010|CATCH
GT|UT-011|CATCH
GT|UT-012|CATCH
GT|UT-013|CATCH
GT|UT-014|CATCH
GT|UT-015|CATCH
GT|UT-016|CATCH
GT|UT-017|CATCH
GT|UT-018|CATCH
GT|UT-019|CATCH
GT|UT-020|CATCH
GT|UT-021|CATCH
GT|UT-022|CATCH
GT|UT-023|CATCH
GT|UT-024|CATCH
GT|UT-025|CATCH
GT|UT-026|CATCH
GT|UT-027|CATCH
GT|UT-028|CATCH
GT|UT-029|CATCH
GT|UT-030|CATCH
GT|UT-031|CATCH
GT|UT-032|CATCH
GT|UT-033|CATCH
GT|UT-034|CATCH
GT|UT-035|CATCH
GT|UT-036|CATCH
GT|UT-037|CATCH
GT|UT-038|CATCH
GT|UT-039|CATCH
GT|UT-040|CATCH
GT|UT-041|CATCH
GT|UT-042|CATCH
GT|UT-043|CATCH
GT|UT-044|CATCH
GT|UT-045|CATCH
GT|UT-046|CATCH
GT|UT-047|CATCH
GT|UT-048|CATCH
GT|UT-049|CATCH
GT|UT-050|CATCH
GT|UT-051|CATCH
GT|UT-052|CATCH
GT|UT-053|CATCH
GT|UT-054|CATCH
GT|UT-055|CATCH
GT|UT-056|CATCH
GT|UT-057|CATCH
GT|UT-058|CATCH
GT|UT-059|CATCH
GT|UT-060|CATCH
GT|CB-001|CATCH
GT|CB-002|CATCH
GT|CB-003|CATCH
GT|CB-004|CATCH
GT|CB-005|CATCH
GT|CB-006|CATCH
GT|CB-007|CATCH
GT|CB-008|CATCH
GT|CB-009|CATCH
GT|CB-010|CATCH
GT|CB-011|CATCH
GT|CB-012|CATCH
GT|CB-013|CATCH
GT|CB-014|CATCH
GT|CB-015|CATCH
GT|CB-016|CATCH
GT|CB-017|CATCH
GT|CB-018|CATCH
GT|CB-019|CATCH
GT|CB-020|CATCH
GT|CB-021|CATCH
GT|CB-022|CATCH
GT|CB-023|CATCH
GT|CB-024|CATCH
GT|CB-025|CATCH
GT|CB-026|CATCH
GT|CB-027|CATCH
GT|CB-028|CATCH
GT|CB-029|CATCH
GT|CB-030|CATCH
GT|CB-031|CATCH
GT|CB-032|CATCH
GT|CB-033|CATCH
GT|CB-034|CATCH
GT|CB-035|CATCH
GT|CB-036|CATCH
GT|CB-037|CATCH
GT|CB-038|CATCH
GT|CB-039|CATCH
GT|CB-040|CATCH
GT|PT-001|CATCH
GT|PT-002|CATCH
GT|PT-003|CATCH
GT|PT-004|CATCH
GT|PT-005|CATCH
GT|PT-006|CATCH
GT|PT-007|CATCH
GT|PT-008|CATCH
GT|PT-009|CATCH
GT|PT-010|CATCH
GT|PT-011|CATCH
GT|PT-012|CATCH
GT|PT-013|CATCH
GT|PT-014|CATCH
GT|PT-015|CATCH
GT|PT-016|CATCH
GT|PT-017|CATCH
GT|PT-018|CATCH
GT|PT-019|CATCH
GT|PT-020|CATCH
GT|PT-021|CATCH
GT|PT-022|CATCH
GT|PT-023|CATCH
GT|PT-024|CATCH
GT|PT-025|CATCH
GT|PT-026|CATCH
GT|PT-027|CATCH
GT|PT-028|CATCH
GT|PT-029|CATCH
GT|PT-030|CATCH
GT|PT-031|CATCH
GT|PT-032|CATCH
GT|PT-033|CATCH
GT|PT-034|CATCH
GT|PT-035|CATCH
GT|PT-036|CATCH
GT|PT-037|CATCH
GT|PT-038|CATCH
GT|PT-039|CATCH
GT|PT-040|CATCH
GTF|A-001|STABLEF
GTF|A-002|STABLEF
GTF|A-003|STABLEF
GTF|A-004|STABLEF
GTF|A-005|STABLEF
GTF|A-006|STABLEF
GTF|A-007|STABLEF
GTF|A-008|STABLEF
GTF|A-009|STABLEF
GTF|A-010|STABLEF
GTF|A-011|STABLEF
GTF|A-012|STABLEF
GTF|A-013|STABLEF
GTF|A-014|STABLEF
GTF|A-015|STABLEF
GTF|A-016|CATCHF
GTF|A-017|CATCHF
GTF|A-018|CATCHF
GTF|A-019|CATCHF
GTF|A-020|CATCHF
GTF|A-021|CATCHF
GTF|A-022|CATCHF
GTF|A-023|CATCHF
GTF|A-024|CATCHF
GTF|A-025|CATCHF
GTF|A-026|CATCHF
GTF|A-027|CATCHF
GTF|A-028|CATCHF
GTF|A-029|CATCHF
GTF|A-030|CATCHF
