ITEM|CONF|CF-039|The porch is far from the house.|CATCH
ITEM|CONF|CF-040|The child sat on the house.|CATCH
ITEM|CONF|CF-041|The dog sat under the rug.|CATCH
ITEM|CONF|CF-042|The cat waited on the mat.|CATCH
ITEM|CONF|CF-043|The chef built the car.|CATCH
ITEM|CONF|CF-044|The dancer taught the student.|CATCH
ITEM|CONF|CF-045|The painter admired the chef.|CATCH
ITEM|CONF|CF-046|The musician chased the guard.|CATCH
ITEM|CONF|CF-047|Three quarters of the crew left.|CATCH
ITEM|CONF|CF-048|Half of the team arrived.|CATCH
ITEM|CONF|CF-049|The cat is unhappy.|CATCH
ITEM|CONF|CF-050|The dog is tiny.|CATCH
ITEM|CONF|CF-051|The owl solved the puzzle.|CATCH
ITEM|CONF|CF-052|Paris is the capital of France.|CATCH
ITEM|CONF|CF-053|The queen drank tea at noon.|CATCH
ITEM|CONF|CF-054|Gravity pulls apples downward.|CATCH
ITEM|CONF|CF-055|The robot painted the fence blue.|CATCH
ITEM|CONF|CF-056|The wizard cast a spell at dawn.|CATCH
ITEM|CONF|CF-057|The train arrived exactly on time.|CATCH
ITEM|CONF|CF-058|The baker won the lottery.|CATCH
ITEM|CONF|CF-059|The river flows to the sea.|CATCH
ITEM|CONF|CF-060|The mountain is covered in snow.|CATCH
ITEM|CONF|CF-061|The pilot flew through the storm.|CATCH
ITEM|CONF|CF-062|The doctor cured the patient.|CATCH
ITEM|CONF|CF-063|The lawyer won the case.|CATCH
ITEM|CONF|CF-064|The farmer planted wheat in spring.|CATCH
ITEM|CONF|CF-065|The sailor crossed the ocean alone.|CATCH
ITEM|CONF|CF-066|The teacher graded the exams.|CATCH
ITEM|CONF|CF-067|The engine roared to life.|CATCH
ITEM|CONF|CF-068|The phone rang twice.|CATCH
ITEM|CONF|CF-069|The letter arrived yesterday.|CATCH
ITEM|CONF|CF-070|The clock struck thirteen.|CATCH
ITEM|CONF|CF-071|The mirror showed no reflection.|CATCH
ITEM|CONF|CF-072|The key opened the ancient door.|CATCH
ITEM|CONF|CF-073|The bridge collapsed at midnight.|CATCH
ITEM|CONF|CF-074|The fire burned all night.|CATCH
ITEM|CONF|CF-075|The storm knocked down the tree.|CATCH
ITEM|CONF|CF-076|The baby laughed at the clown.|CATCH
ITEM|CONF|CF-077|The athlete broke the record.|CATCH
ITEM|CONF|CF-078|The artist finished the portrait.|CATCH
ITEM|CONF|CF-079|The singer forgot the lyrics.|CATCH
ITEM|CONF|CF-080|The writer finished the novel.|CATCH
ITEM|CONF|CF-081|The garden bloomed in April.|CATCH
ITEM|CONF|CF-082|The lake froze solid.|CATCH
ITEM|CONF|CF-083|The desert stretched for miles.|CATCH
ITEM|CONF|CF-084|The volcano erupted at dawn.|CATCH
ITEM|CONF|CF-085|The earthquake shook the city.|CATCH
ITEM|CONF|CF-086|The rainbow appeared after rain.|CATCH
ITEM|CONF|CF-087|The eclipse darkened the sky.|CATCH
ITEM|CONF|CF-088|The comet crossed the heavens.|CATCH
ITEM|CONF|CF-089|The tide came in early.|CATCH
ITEM|CONF|CF-090|The fog lifted by noon.|CATCH
ITEM|CONF|CF-091|The wind howled through the pines.|CATCH
ITEM|CONF|CF-092|The snow fell softly all night.|CATCH
ITEM|CONF|CF-093|The ice cracked underfoot.|CATCH
ITEM|CONF|CF-094|The thunder rolled across the hills.|CATCH
ITEM|CONF|CF-095|The lightning split the oak.|CATCH
ITEM|CONF|CF-096|The hail dented the roof.|CATCH
ITEM|CONF|CF-097|The frost covered the fields.|CATCH
ITEM|CONF|CF-098|The dew sparkled on the grass.|CATCH
ITEM|CONF|CF-099|The mist hid the valley.|CATCH
ITEM|CONF|CF-100|The stars came out one by one.|CATCH
ITEM|CONF|CF-101|The cat sat on the mat and the cat flew to the moon.|CATCH
ITEM|CONF|CF-102|The dog slept in the house but the house is made of cheese.|CATCH
ITEM|CONF|CF-103|The child waited on the mat while birds drove cars at night.|CATCH
ITEM|CONF|CF-104|The cat is happy and all cats can fly.|CATCH
ITEM|CONF|CF-105|The dog is big and the dog built the car.|CATCH
ITEM|CONF|CF-106|Half of the crew left and the moon is a lantern.|CATCH
ITEM|CONF|CF-107|The chef built the house and swam across the desert.|CATCH
ITEM|CONF|CF-108|The moon is in the sky and made of cheese.|CATCH
ITEM|CONF|CF-109|The child bought the car and the car drank the ocean.|CATCH
ITEM|CONF|CF-110|The sun is hot and fish climb trees when it rains.|CATCH
ITEM|CONF|CF-111|The cat chased the dog but the dog built the car.|CATCH
ITEM|CONF|CF-112|The floor is cold and the house walked to the store.|CATCH
ITEM|CONF|CF-113|The cook bought the cake and the chef swam across the desert.|CATCH
ITEM|CONF|CF-114|The birds left in the morning and drive cars at night.|CATCH
ITEM|CONF|CF-115|The ocean is deep and the car drank it all.|CATCH
ITEM|CONF|CF-116|The student taught the dancer underwater on the moon.|CATCH
ITEM|CONF|CF-117|The guard chased the musician into outer space.|CATCH
ITEM|CONF|CF-118|The team left the house which then walked to the store.|CATCH
ITEM|CONF|CF-119|The guests sang at night to the lantern moon.|CATCH
ITEM|CONF|CF-120|None of the crew sang but all cats can fly.|CATCH
ITEM|CONF|CF-121|The cat rested on the mat after flying to the moon.|CATCH
ITEM|CONF|CF-122|The dog dozed in the house and the dog built the car.|CATCH
ITEM|CONF|CF-123|The child is glad and the moon is made of cheese.|CATCH
ITEM|CONF|CF-124|The porch is near the house that walked to the store.|CATCH
ITEM|CONF|CF-125|Fish swim in the ocean and climb trees when it rains.|CATCH
ITEM|CONF|CF-126|Birds fly in the sky and drive cars at night.|CATCH
ITEM|CONF|CF-127|The cat is a feline and can fly to the moon.|CATCH
ITEM|CONF|CF-128|The dog is a canine and built the car.|CATCH
ITEM|CONF|CF-129|All felines are mammals and all cats can fly.|CATCH
ITEM|CONF|CF-130|The mat is in the house that walked to the store.|CATCH
ITEM|CONF|CF-131|The child is fast and outran the desert-swimming chef.|CATCH
ITEM|CONF|CF-132|The car is fast but drank the ocean.|CATCH
ITEM|CONF|CF-133|The house is big and walked to the store.|CATCH
ITEM|CONF|CF-134|The cat sat on the mat on the moon.|CATCH
ITEM|CONF|CF-135|The dog slept in the house under the lantern moon.|CATCH
ITEM|CONF|CF-136|The child waited on the mat made of cheese.|CATCH
ITEM|CONF|CF-137|The chef admired the painter who swam the desert.|CATCH
ITEM|CONF|CF-138|The cook bought the cake on the moon.|CATCH
ITEM|CONF|CF-139|The team left the house for the moon.|CATCH
ITEM|CONF|CF-140|The guests sang at night about cheese.|CATCH
ITEM|CONF|CF-141|The birds left in the morning for the moon.|CATCH
ITEM|CONF|CF-142|The cat sat on the mat and can fly.|CATCH
ITEM|CONF|CF-143|The dog chased the cat that flew to the moon.|CATCH
ITEM|CONF|CF-144|The child bought the car that drank the ocean.|CATCH
ITEM|CONF|CF-145|The sun is hot and the moon is a lantern.|CATCH
ITEM|CONF|CF-146|The ocean is deep and full of climbing fish.|CATCH
ITEM|CONF|CF-147|The floor is cold as the cheese moon.|CATCH
ITEM|CONF|CF-148|The porch is near the walking house.|CATCH
ITEM|CONF|CF-149|The cat is happy on the cheese moon.|CATCH
ITEM|CONF|CF-150|The dog is big enough to build cars.|CATCH
