ITEM|GOLD|GD-035|The chef praised the painter.|KEEP
ITEM|GOLD|GD-036|The cook admired the artist.|KEEP
ITEM|GOLD|GD-037|The student instructed the dancer.|KEEP
ITEM|GOLD|GD-038|The pupil taught the dancer.|KEEP
ITEM|GOLD|GD-039|The feline is the cat.|KEEP
ITEM|GOLD|GD-040|The cat belongs to the feline family.|KEEP
ITEM|GOLD|GD-041|Every feline is a mammal.|KEEP
ITEM|GOLD|GD-042|All feline animals are mammals.|KEEP
ITEM|GOLD|GD-043|The dog is a canine animal.|KEEP
ITEM|GOLD|GD-044|The canine is the dog.|KEEP
ITEM|GOLD|GD-045|Every canine is a mammal.|KEEP
ITEM|GOLD|GD-046|The mat lies in the house.|KEEP
ITEM|GOLD|GD-047|The mat is inside the house.|KEEP
ITEM|GOLD|GD-048|The porch stands near the house.|KEEP
ITEM|GOLD|GD-049|The porch is close to the house.|KEEP
ITEM|GOLD|GD-050|The floor feels cold.|KEEP
ITEM|GOLD|GD-051|The floor is chilly.|KEEP
ITEM|GOLD|GD-052|The moon hangs in the sky.|KEEP
ITEM|GOLD|GD-053|The moon is in the heavens.|KEEP
ITEM|GOLD|GD-054|Birds soar in the sky.|KEEP
ITEM|GOLD|GD-055|Birds fly through the sky.|KEEP
ITEM|GOLD|GD-056|Fish swim in the sea.|KEEP
ITEM|GOLD|GD-057|Fish swim through the ocean.|KEEP
ITEM|GOLD|GD-058|The sun feels hot.|KEEP
ITEM|GOLD|GD-059|The sun is scorching.|KEEP
ITEM|GOLD|GD-060|The ocean runs deep.|KEEP
ITEM|GOLD|GD-061|The sea is deep.|KEEP
ITEM|GOLD|GD-062|The guard pursued the musician.|KEEP
ITEM|GOLD|GD-063|The guard ran after the musician.|KEEP
ITEM|GOLD|GD-064|The cook purchased the cake.|KEEP
ITEM|GOLD|GD-065|The cook bought the dessert.|KEEP
ITEM|GOLD|GD-066|The team exited the house.|KEEP
ITEM|GOLD|GD-067|The team departed from the house.|KEEP
ITEM|GOLD|GD-068|The guests sang during the night.|KEEP
ITEM|GOLD|GD-069|The visitors sang at night.|KEEP
ITEM|GOLD|GD-070|The birds departed in the morning.|KEEP
ITEM|GOLD|GD-071|The birds flew off in the morning.|KEEP
ITEM|GOLD|GD-072|Not one crew member sang.|KEEP
ITEM|GOLD|GD-073|Zero crew sang.|KEEP
ITEM|GOLD|GD-074|The cat napped on the mat.|KEEP
ITEM|GOLD|GD-075|The feline rested on the mat.|KEEP
ITEM|GOLD|GD-076|The dog napped in the house.|KEEP
ITEM|GOLD|GD-077|The canine dozed in the house.|KEEP
ITEM|GOLD|GD-078|The child is cheerful.|KEEP
ITEM|GOLD|GD-079|The kid is glad.|KEEP
ITEM|GOLD|GD-080|On the mat sat the cat.|KEEP
ITEM|GOLD|GD-081|In the house slept the dog.|KEEP
ITEM|GOLD|GD-082|Under the rug slept the cat.|KEEP
ITEM|GOLD|GD-083|The mat was sat on by the cat.|KEEP
ITEM|GOLD|GD-084|The house was slept in by the dog.|KEEP
ITEM|GOLD|GD-085|The cat was chased by the dog.|KEEP
ITEM|GOLD|GD-086|The dog was chased by the cat.|KEEP
ITEM|GOLD|GD-087|The house was built by the chef.|KEEP
ITEM|GOLD|GD-088|The car was bought by the child.|KEEP
ITEM|GOLD|GD-089|The painter was admired by the chef.|KEEP
ITEM|GOLD|GD-090|The dancer was taught by the student.|KEEP
ITEM|GOLD|GD-091|The musician was chased by the guard.|KEEP
ITEM|GOLD|GD-092|The cake was bought by the cook.|KEEP
ITEM|GOLD|GD-093|The cat sat upon the mat.|KEEP
ITEM|GOLD|GD-094|The dog slept within the house.|KEEP
ITEM|GOLD|GD-095|The child waited atop the mat.|KEEP
ITEM|GOLD|GD-096|The cat is content.|KEEP
ITEM|GOLD|GD-097|The dog is huge.|KEEP
ITEM|GOLD|GD-098|The child is speedy.|KEEP
ITEM|GOLD|GD-099|The crew was half gone.|KEEP
ITEM|GOLD|GD-100|The team had fully arrived.|KEEP
ITEM|GOLD|GD-101|The moon was in the sky.|KEEP
ITEM|GOLD|GD-102|The birds were flying in the sky.|KEEP
ITEM|GOLD|GD-103|The fish were swimming in the ocean.|KEEP
ITEM|GOLD|GD-104|The sun had been hot.|KEEP
ITEM|GOLD|GD-105|The ocean had been deep.|KEEP
ITEM|GOLD|GD-106|The guests had sung at night.|KEEP
ITEM|GOLD|GD-107|The birds had left in the morning.|KEEP
ITEM|GOLD|GD-108|The floor had been cold.|KEEP
ITEM|GOLD|GD-109|The porch had been near the house.|KEEP
ITEM|GOLD|GD-110|The mat had been in the house.|KEEP
ITEM|GOLD|GD-111|The cat is a mammal.|KEEP
ITEM|GOLD|GD-112|The dog is a mammal.|KEEP
ITEM|GOLD|GD-113|The cat is not unhappy.|KEEP
ITEM|GOLD|GD-114|The dog is not small.|KEEP
ITEM|GOLD|GD-115|The child is not slow.|KEEP
ITEM|GOLD|GD-116|The house is not small.|KEEP
ITEM|GOLD|GD-117|The floor is not hot.|KEEP
ITEM|GOLD|GD-118|The sun is not cold.|KEEP
ITEM|GOLD|GD-119|None of the crew sang.|KEEP
ITEM|GOLD|GD-120|The guests sang at night.|KEEP
ITEM|GOLD|GD-121|The birds left in the morning.|KEEP
ITEM|GOLD|GD-122|The team left the house.|KEEP
ITEM|GOLD|GD-123|The porch is near the house.|KEEP
ITEM|GOLD|GD-124|The floor is cold.|KEEP
ITEM|GOLD|GD-125|The feline is a mammal.|KEEP
ITEM|GOLD|GD-126|The canine is a mammal.|KEEP
ITEM|GOLD|GD-127|The cat is not sad.|KEEP
ITEM|GOLD|GD-128|The dog is not tiny.|KEEP
ITEM|GOLD|GD-129|The child is not sad.|KEEP
ITEM|GOLD|GD-130|The car is not slow.|KEEP
ITEM|GOLD|GD-131|It is false that the cat is sad.|KEEP
ITEM|GOLD|GD-132|It is false that the dog is small.|KEEP
ITEM|GOLD|GD-133|The mat in the house held the cat.|KEEP
ITEM|GOLD|GD-134|The dog that chased the cat is big.|KEEP
ITEM|GOLD|GD-135|The happy cat sat on the mat.|KEEP
ITEM|GOLD|GD-136|The big dog slept in the house.|KEEP
ITEM|GOLD|GD-137|The fast child waited on the mat.|KEEP
ITEM|GOLD|GD-138|The chef who built the house admired the painter.|KEEP
ITEM|GOLD|GD-139|Half of the crew had left.|KEEP
ITEM|GOLD|GD-140|The cook bought the cake.|KEEP
ITEM|GOLD|GD-141|The guard chased the musician.|KEEP
ITEM|GOLD|GD-142|The cat on the mat is happy.|KEEP
ITEM|GOLD|GD-143|The dog in the house is big.|KEEP
ITEM|GOLD|GD-144|The mat is in the house and the cat sat on the mat.|KEEP
ITEM|GOLD|GD-145|The child waited on the mat and is fast.|KEEP
ITEM|GOLD|GD-146|The chef built the house and admired the painter.|KEEP
ITEM|GOLD|GD-147|The cook bought the cake and the chef built the house.|KEEP
ITEM|GOLD|GD-148|The birds left in the morning and fly in the sky.|KEEP
ITEM|GOLD|GD-149|Fish swim in the ocean which is deep.|KEEP
ITEM|GOLD|GD-150|The sun is hot and the moon is in the sky.|KEEP
