PAIR|SS|P-SS-109|E_ANT_ADJ|The cat is happy.|The cat is sad.|DIVERGE
PAIR|SS|P-SS-110|E_NEG|The cat is happy.|The cat is not happy.|DIVERGE
PAIR|SS|P-SS-111|E_ANT_ADJ|The dog is big.|The dog is small.|DIVERGE
PAIR|SS|P-SS-112|E_NEG|The dog is big.|The dog is not big.|DIVERGE
PAIR|SS|P-SS-113|E_ANT_ADJ|The child is fast.|The child is slow.|DIVERGE
PAIR|SS|P-SS-114|E_NEG|The child is fast.|The child is not fast.|DIVERGE
PAIR|SS|P-SS-115|E_ANT_ADJ|The car is happy.|The car is sad.|DIVERGE
PAIR|SS|P-SS-116|E_NEG|The car is happy.|The car is not happy.|DIVERGE
PAIR|SS|P-SS-117|E_ANT_ADJ|The house is big.|The house is small.|DIVERGE
PAIR|SS|P-SS-118|E_NEG|The house is big.|The house is not big.|DIVERGE
PAIR|SS|P-SS-119|E_ANT_ADJ|The cat is fast.|The cat is slow.|DIVERGE
PAIR|SS|P-SS-120|E_NEG|The cat is fast.|The cat is not fast.|DIVERGE
PAIR|SS|P-SS-121|E_ANT_ADJ|The dog is happy.|The dog is sad.|DIVERGE
PAIR|SS|P-SS-122|E_NEG|The dog is happy.|The dog is not happy.|DIVERGE
PAIR|SS|P-SS-123|E_ANT_ADJ|The child is big.|The child is small.|DIVERGE
PAIR|SS|P-SS-124|E_NEG|The child is big.|The child is not big.|DIVERGE
PAIR|SS|P-SS-125|E_ANT_ADJ|The car is fast.|The car is slow.|DIVERGE
PAIR|SS|P-SS-126|E_NEG|The car is fast.|The car is not fast.|DIVERGE
PAIR|SS|P-SS-127|E_ANT_ADJ|The house is happy.|The house is sad.|DIVERGE
PAIR|SS|P-SS-128|E_NEG|The house is happy.|The house is not happy.|DIVERGE
PAIR|SS|P-SS-129|E_ANT_ADJ|The cat is big.|The cat is small.|DIVERGE
PAIR|SS|P-SS-130|E_NEG|The cat is big.|The cat is not big.|DIVERGE
PAIR|SS|P-SS-131|E_ANT_ADJ|The dog is fast.|The dog is slow.|DIVERGE
PAIR|SS|P-SS-132|E_NEG|The dog is fast.|The dog is not fast.|DIVERGE
PAIR|SS|P-SS-133|E_QUANT|Half of the crew left.|All of the crew left.|DIVERGE
PAIR|SS|P-SS-134|E_DIGIT|50% of the crew left.|60% of the crew left.|DIVERGE
PAIR|SS|P-SS-135|E_QUANT|A quarter of the team arrived.|Half of the team arrived.|DIVERGE
PAIR|SS|P-SS-136|E_DIGIT|25% of the team arrived.|35% of the team arrived.|DIVERGE
PAIR|SS|P-SS-137|E_QUANT|Three quarters of the guests sang.|All of the guests sang.|DIVERGE
PAIR|SS|P-SS-138|E_DIGIT|75% of the guests sang.|85% of the guests sang.|DIVERGE
PAIR|SS|P-SS-139|E_QUANT|Half of the birds left.|All of the birds left.|DIVERGE
PAIR|SS|P-SS-140|E_DIGIT|50% of the birds left.|60% of the birds left.|DIVERGE
PAIR|SS|P-SS-141|E_QUANT|All of the crew arrived.|None of the crew arrived.|DIVERGE
PAIR|SS|P-SS-142|E_DIGIT|100% of the crew arrived.|90% of the crew arrived.|DIVERGE
PAIR|SS|P-SS-143|E_QUANT|None of the team left.|Half of the team left.|DIVERGE
PAIR|SS|P-SS-144|E_DIGIT|0% of the team left.|80% of the team left.|DIVERGE
PAIR|SS|P-SS-145|E_QUANT|A quarter of the guests sang.|Half of the guests sang.|DIVERGE
PAIR|SS|P-SS-146|E_DIGIT|25% of the guests sang.|35% of the guests sang.|DIVERGE
PAIR|SS|P-SS-147|E_QUANT|All of the birds arrived.|None of the birds arrived.|DIVERGE
PAIR|SS|P-SS-148|E_DIGIT|100% of the birds arrived.|90% of the birds arrived.|DIVERGE
PAIR|SS|P-SS-149|E_QUANT|None of the crew sang.|Half of the crew sang.|DIVERGE
PAIR|SS|P-SS-150|E_DIGIT|0% of the crew sang.|80% of the crew sang.|DIVERGE
