ANN|RC-026|G006|generator-trust
ANN|RC-027|G007|generator-trust
ANN|RC-028|G008|generator-trust
ANN|RC-029|G009|generator-trust
ANN|RC-030|G010|generator-trust
ANN|RC-031|G001|generator-trust
ANN|RC-032|G002|generator-trust
ANN|RC-033|G003|generator-trust
ANN|RC-034|G004|generator-trust
ANN|RC-035|G005|generator-trust
ANN|RC-036|G006|generator-trust
ANN|RC-037|G007|generator-trust
ANN|RC-038|G008|generator-trust
ANN|RC-039|G009|generator-trust
ANN|RC-040|G010|generator-trust
ANN|RC-041|S001+G001|generator-trust
ANN|RC-042|S005+G002|generator-trust
ANN|RC-043|S027+G003|generator-trust
ANN|RC-044|S009+G004|generator-trust
ANN|RC-045|S028+G005|generator-trust
ANN|RC-046|S015+G006|generator-trust
ANN|RC-047|S029+G007|generator-trust
ANN|RC-048|S014+G008|generator-trust
ANN|RC-049|S011+G009|generator-trust
ANN|RC-050|S027+G010|generator-trust
ANN|RC-051|S002+G001|generator-trust
ANN|RC-052|S004+G002|generator-trust
ANN|RC-053|S030+G003|generator-trust
ANN|RC-054|S018+G004|generator-trust
ANN|RC-055|S036+G005|generator-trust
ANN|RC-056|S031+G006|generator-trust
ANN|RC-057|S026+G007|generator-trust
ANN|RC-058|S024+G008|generator-trust
ANN|RC-059|S013+G009|generator-trust
ANN|RC-060|S035+G010|generator-trust
ANN|SM-001|S001|single-atom-verified
ANN|SM-002|S002|single-atom-verified
ANN|SM-003|S003|single-atom-verified
ANN|SM-004|S011|single-atom-verified
ANN|SM-005|S012|single-atom-verified
ANN|SM-006|S016|single-atom-verified
ANN|SM-007|S009|single-atom-verified
ANN|SM-008|S027|single-atom-verified
ANN|SM-009|S010|single-atom-verified
ANN|SM-010|S030|single-atom-verified
ANN|SM-011|S008|single-atom-verified
ANN|SM-012|S026|single-atom-verified
ANN|SM-013|S033|single-atom-verified
ANN|SM-014|S036|single-atom-verified
ANN|SM-015|S031|single-atom-verified
ANN|SM-016|S019|single-atom-verified
ANN|SM-017|S032|single-atom-verified
ANN|SM-018|S034|single-atom-verified
ANN|SM-019|S035|single-atom-verified
ANN|SM-020|S037|single-atom-verified
ANN|SM-021|S005|single-atom-verified
ANN|SM-022|S006|single-atom-verified
ANN|SM-023|S007|single-atom-verified
ANN|SM-024|S020|single-atom-verified
ANN|SM-025|S022|single-atom-verified
ANN|SM-026|S021|single-atom-verified
ANN|SM-027|S024|single-atom-verified
ANN|SM-028|S025|single-atom-verified
ANN|SM-029|S028|single-atom-verified
ANN|SM-030|S029|single-atom-verified
ANN|SM-031|S038|single-atom-verified
ANN|SM-032|S039|single-atom-verified
ANN|SM-033|S040|single-atom-verified
ANN|SM-034|S018|single-atom-verified
ANN|SM-035|S014|single-atom-verified
ANN|SM-036|S015|single-atom-verified
ANN|SM-037|S013|single-atom-verified
ANN|SM-038|S017|single-atom-verified
ANN|SM-039|S004|single-atom-verified
ANN|SM-040|S027|single-atom-verified
ANN|SM-041|S016|strengthening
ANN|SM-042|S011|strengthening
ANN|SM-043|S012|strengthening
ANN|SM-044|S013|strengthening
ANN|SM-045|S030|strengthening
ANN|SM-046|S031|strengthening
ANN|SM-047|S001|strengthening
ANN|SM-048|S002|strengthening
ANN|SM-049|S036|strengthening
ANN|SM-050|S035|strengthening
ANN|SM-051|S026|strengthening
ANN|SM-052|S034|strengthening
ANN|SM-053|S037|strengthening
ANN|SM-054|S033|strengthening
ANN|SM-055|S009|strengthening
ANN|SM-056|S010|strengthening
ANN|SM-057|S032|strengthening
ANN|SM-058|S019|strengthening
ANN|SM-059|S008|strengthening
ANN|SM-060|S007|strengthening
ANN|SM-061|S027|strengthening
ANN|SM-062|S028|strengthening
ANN|SM-063|S029|strengthening
ANN|SM-064|S014|strengthening
ANN|SM-065|S015|strengthening
ANN|SM-066|S003|strengthening
ANN|SM-067|S004|strengthening
ANN|SM-068|S005|strengthening
ANN|SM-069|S006|strengthening
ANN|SM-070|S038|strengthening
ANN|SM-071|S001|negate-conclusion
ANN|SM-072|S002|negate-conclusion
ANN|SM-073|S003|negate-conclusion
ANN|SM-074|S011|negate-conclusion
ANN|SM-075|S012|negate-conclusion
ANN|SM-076|S016|negate-conclusion
ANN|SM-077|S017|negate-conclusion
ANN|SM-078|S027|negate-conclusion
ANN|SM-079|S030|negate-conclusion
ANN|SM-080|S031|negate-conclusion
ANN|SM-081|S028|negate-conclusion
ANN|SM-082|S029|negate-conclusion
ANN|SM-083|S026|negate-conclusion
ANN|SM-084|S009|negate-conclusion
ANN|SM-085|S010|negate-conclusion
ANN|SM-086|S008|negate-conclusion
ANN|SM-087|S007|negate-conclusion
ANN|SM-088|S033|negate-conclusion
ANN|SM-089|S032|negate-conclusion
ANN|SM-090|S019|negate-conclusion
ANN|SM-091|S034|negate-conclusion
ANN|SM-092|S035|negate-conclusion
ANN|SM-093|S036|negate-conclusion
ANN|SM-094|S037|negate-conclusion
ANN|SM-095|S020|negate-conclusion
ANN|SM-096|S021|negate-conclusion
ANN|SM-097|S024|negate-conclusion
ANN|SM-098|S025|negate-conclusion
ANN|SM-099|S013|negate-conclusion
ANN|SM-100|S014|negate-conclusion
ANN|UT-001|-|frame-bypass
ANN|UT-002|-|frame-bypass
ANN|UT-003|-|frame-bypass
ANN|UT-004|-|frame-bypass
ANN|UT-005|-|frame-bypass
ANN|UT-006|-|frame-bypass
ANN|UT-007|-|frame-bypass
ANN|UT-008|-|frame-bypass
ANN|UT-009|-|frame-bypass
ANN|UT-010|-|frame-bypass
ANN|UT-011|-|frame-bypass
ANN|UT-012|-|frame-bypass
ANN|UT-013|-|frame-bypass
ANN|UT-014|-|frame-bypass
ANN|UT-015|-|frame-bypass
ANN|UT-016|-|frame-bypass
ANN|UT-017|-|frame-bypass
ANN|UT-018|-|frame-bypass
ANN|UT-019|-|frame-bypass
ANN|UT-020|-|frame-bypass
ANN|UT-021|-|frame-bypass
ANN|UT-022|-|frame-bypass
ANN|UT-023|-|frame-bypass
ANN|UT-024|-|frame-bypass
ANN|UT-025|-|frame-bypass
ANN|UT-026|-|frame-bypass
ANN|UT-027|-|frame-bypass
ANN|UT-028|-|frame-bypass
ANN|UT-029|-|frame-bypass
ANN|UT-030|-|frame-bypass
ANN|UT-031|-|frame-bypass
ANN|UT-032|-|frame-bypass
ANN|UT-033|-|frame-bypass
ANN|UT-034|-|frame-bypass
ANN|UT-035|-|frame-bypass
ANN|UT-036|-|frame-bypass
ANN|UT-037|-|frame-bypass
ANN|UT-038|-|frame-bypass
ANN|UT-039|-|frame-bypass
ANN|UT-040|-|frame-bypass
ANN|UT-041|-|frame-bypass
ANN|UT-042|-|frame-bypass
ANN|UT-043|-|frame-bypass
ANN|UT-044|-|frame-bypass
ANN|UT-045|-|frame-bypass
ANN|UT-046|-|frame-bypass
ANN|UT-047|-|frame-bypass
ANN|UT-048|-|frame-bypass
ANN|UT-049|-|frame-bypass
ANN|UT-050|-|frame-bypass
ANN|UT-051|-|frame-bypass
ANN|UT-052|-|frame-bypass
ANN|UT-053|-|frame-bypass
ANN|UT-054|-|frame-bypass
ANN|UT-055|-|frame-bypass
ANN|UT-056|-|frame-bypass
ANN|UT-057|-|frame-bypass
ANN|UT-058|-|frame-bypass
ANN|UT-059|-|frame-bypass
ANN|UT-060|-|frame-bypass
ANN|CB-001|S001+S002+S003+S011+S012+S013+S030+S027+S028|bulk-endorse
ANN|CB-002|S004+S005+S006+S014+S015+S016+S033+S029+S026|bulk-endorse
ANN|CB-003|S007+S008+S009+S010+S031+S034+S035+S036+S037|bulk-endorse
ANN|CB-004|S018+S019+S032+S020+S021+S022+S023+S024+S025|bulk-endorse
ANN|CB-005|S038+S039+S040+S017+S027+S030+S031+S028+S029|bulk-endorse
ANN|CB-006|S001+S002+S003+S011+S012+S013+S014+S015+S016|bulk-endorse
ANN|CB-007|S004+S005+S006+S030+S027+S031+S026+S033+S034|bulk-endorse
ANN|CB-008|S007+S008+S009+S010+S035+S036+S037+S038+S039|bulk-endorse
ANN|CB-009|S018+S019+S032+S020+S022+S024+S025+S017+S016|bulk-endorse
ANN|CB-010|S001+S013+S014+S015+S030+S027+S028+S029+S031|bulk-endorse
ANN|CB-011|S001+S002+S003+S011+S012+S013+S030+S027+S028|bulk-endorse
ANN|CB-012|S004+S005+S006+S014+S015+S016+S033+S029+S026|bulk-endorse
ANN|CB-013|S007+S008+S009+S010+S031+S034+S035+S036+S037|bulk-endorse
ANN|CB-014|S018+S019+S032+S020+S021+S022+S023+S024+S025|bulk-endorse
ANN|CB-015|S038+S039+S040+S017+S027+S030+S031+S028+S029|bulk-endorse
ANN|CB-016|S001+S002+S003+S011+S012+S013+S014+S015+S016|bulk-endorse
ANN|CB-017|S004+S005+S006+S030+S027+S031+S026+S033+S034|bulk-endorse
ANN|CB-018|S007+S008+S009+S010+S035+S036+S037+S038+S039|bulk-endorse
ANN|CB-019|S018+S019+S032+S020+S022+S024+S025+S017+S016|bulk-endorse
ANN|CB-020|S001+S013+S014+S015+S030+S027+S028+S029+S031|bulk-endorse
ANN|CB-021|S007+S008|composition-fallacy
ANN|CB-022|S017|composition-fallacy
ANN|CB-023|S001+S024|composition-fallacy
ANN|CB-024|S016|composition-fallacy
ANN|CB-025|S037|composition-fallacy
ANN|CB-026|S036|composition-fallacy
ANN|CB-027|S034|composition-fallacy
ANN|CB-028|S035|composition-fallacy
ANN|CB-029|S026|composition-fallacy
ANN|CB-030|S030|composition-fallacy
ANN|CB-031|S031|composition-fallacy
ANN|CB-032|S027|composition-fallacy
ANN|CB-033|S028|composition-fallacy
ANN|CB-034|S029|composition-fallacy
ANN|CB-035|S013|composition-fallacy
ANN|CB-036|S014|composition-fallacy
ANN|CB-037|S015|composition-fallacy
ANN|CB-038|S011|composition-fallacy
ANN|CB-039|S012|composition-fallacy
ANN|CB-040|S033|composition-fallacy
ANN|PT-001|S999|pointer-trust
ANN|PT-002|S000|pointer-trust
ANN|PT-003|G999|pointer-trust
ANN|PT-004|X001|pointer-trust
ANN|PT-005|S998|pointer-trust
ANN|PT-006|S997|pointer-trust
ANN|PT-007|S996|pointer-trust
ANN|PT-008|S995|pointer-trust
ANN|PT-009|S994|pointer-trust
ANN|PT-010|S993|pointer-trust
ANN|PT-011|G998|pointer-trust
ANN|PT-012|S123|pointer-trust
ANN|PT-013|S456|pointer-trust
ANN|PT-014|S789|pointer-trust
ANN|PT-015|S321|pointer-trust
ANN|PT-016|S654|pointer-trust
ANN|PT-017|S987|pointer-trust
ANN|PT-018|S111|pointer-trust
ANN|PT-019|S222|pointer-trust
ANN|PT-020|S333|pointer-trust
ANN|PT-021|S001|pointer-trust
ANN|PT-022|S002|pointer-trust
ANN|PT-023|S027|pointer-trust
ANN|PT-024|S011|pointer-trust
ANN|PT-025|S015|pointer-trust
ANN|PT-026|S029|pointer-trust
ANN|PT-027|S028|pointer-trust
ANN|PT-028|S014|pointer-trust
ANN|PT-029|S009|pointer-trust
ANN|PT-030|S027|pointer-trust
ANN|PT-031|S001|pointer-trust
ANN|PT-032|S005|pointer-trust
ANN|PT-033|S013|pointer-trust
ANN|PT-034|S030|pointer-trust
ANN|PT-035|S017|pointer-trust
ANN|PT-036|S026|pointer-trust
ANN|PT-037|S033|pointer-trust
ANN|PT-038|S034|pointer-trust
ANN|PT-039|S036|pointer-trust
ANN|PT-040|S037|pointer-trust
