168|F|22|7000001|810|640|0|0
169|G|1|102968|777|5236|1|1
170|G|2|102968|924|18269|1|1
171|F|23|7000001|848|840|0|0
172|G|1|103021|754|4617|1|1
173|G|2|103021|800|6004|1|1
174|F|24|7000001|849|844|0|0
175|G|1|103074|834|7538|1|1
176|G|2|103074|820|6855|1|1
177|F|25|7000001|847|834|0|0
178|G|1|103127|824|7052|1|1
179|G|2|103127|852|8691|1|1
180|F|26|7000001|850|856|0|0
181|G|1|103180|902|13813|1|1
182|G|2|103180|923|18190|1|1
183|F|21|7000001|842|802|0|0
184|G|1|103233|872|10255|1|1
185|G|2|103233|746|4425|1|1
186|F|22|7000001|808|632|0|0
187|G|1|103286|719|3857|1|1
188|G|2|103286|720|3867|1|1
189|F|23|7000001|834|757|0|0
190|G|1|103339|828|7261|1|1
191|G|2|103339|872|10255|1|1
192|F|24|7000001|800|602|0|0
193|G|1|103392|850|8549|1|1
194|G|2|103392|844|8170|1|1
195|F|25|7000001|827|718|0|0
196|G|1|103445|734|4146|1|1
197|G|2|103445|891|12351|1|1
198|F|26|7000001|827|720|0|0
199|G|1|103498|784|5476|1|1
200|G|2|103498|862|9435|1|1
201|F|21|7000001|850|850|0|0
202|G|1|103551|805|6199|1|1
203|G|2|103551|830|7370|1|1
204|F|22|7000001|785|550|0|0
205|G|1|103604|814|6603|1|1
206|G|2|103604|822|6937|1|1
207|F|23|7000001|834|758|0|0
208|G|1|103657|735|4179|1|1
209|G|2|103657|818|6768|1|1
210|F|24|7000001|783|542|0|0
211|G|1|103710|705|3588|1|1
212|G|2|103710|788|5603|1|1
213|F|25|7000001|849|846|0|0
214|G|1|103763|831|7413|1|1
215|G|2|103763|842|8004|1|1
216|F|26|7000001|740|428|0|0
217|G|1|103816|707|3633|1|1
218|G|2|103816|853|8725|1|1
219|F|21|7000001|800|601|0|0
220|G|1|103869|873|10314|1|1
221|G|2|103869|742|4335|1|1
222|F|22|7000001|823|701|0|0
223|G|1|103922|724|3942|1|1
224|G|2|103922|909|15051|1|1
225|F|23|7000001|835|762|0|0
226|G|1|103975|711|3708|1|1
227|G|2|103975|814|6596|1|1
228|F|24|7000001|849|848|0|0
229|G|1|104028|909|15135|1|1
230|G|2|104028|822|6950|1|1
231|F|25|7000001|765|491|0|0
232|G|1|104081|864|9544|1|1
233|G|2|104081|804|6165|1|1
234|F|26|7000001|842|804|0|0
235|G|1|104134|878|10861|1|1
236|G|2|104134|722|3914|1|1
237|F|21|7000001|849|844|0|0
238|G|1|104187|789|5636|1|1
239|G|2|104187|859|9154|1|1
240|F|22|7000001|845|820|0|0
241|G|1|104240|817|6732|1|1
242|G|2|104240|895|12877|1|1
243|F|23|7000001|845|818|0|0
244|G|1|104293|813|6560|1|1
245|G|2|104293|803|6123|1|1
246|F|24|7000001|821|691|0|0
247|G|1|104346|853|8725|1|1
248|G|2|104346|876|10662|1|1
249|F|25|7000001|844|817|0|0
250|G|1|104399|890|12180|1|1
251|G|2|104399|893|12645|1|1
252|F|26|7000001|805|621|0|0
253|G|1|104452|776|5218|1|1
254|G|2|104452|900|13643|1|1
255|F|21|7000001|815|664|0|0
256|G|1|104505|746|4408|1|1
257|G|2|104505|861|9345|1|1
258|F|22|7000001|797|590|0|0
259|G|1|104558|717|3816|1|1
260|G|2|104558|862|9444|1|1
261|F|23|7000001|783|544|0|0
262|G|1|104611|915|16320|1|1
263|G|2|104611|909|15115|1|1
264|F|24|7000001|839|785|0|0
265|G|1|104664|864|9543|1|1
266|G|2|104664|719|3849|1|1
267|F|25|7000001|850|854|0|0
268|G|1|104717|889|12022|1|1
269|G|2|104717|875|21036|1|1
270|F|26|7000001|779|530|0|0
271|G|1|104770|724|7874|1|1
272|G|2|104770|869|20050|1|1
273|F|21|7000001|802|611|0|0
274|G|1|104823|883|22646|1|1
275|G|2|104823|871|20429|1|1
276|F|22|7000001|821|688|0|0
277|G|1|104876|842|16004|1|1
278|G|2|104876|855|17778|1|1
279|F|23|7000001|827|718|0|0
280|G|1|104929|870|20250|1|1
281|G|2|104929|870|20211|1|1
282|F|24|7000001|803|615|0|0
283|G|1|104982|887|23583|1|1
284|G|2|104982|823|14016|1|1
285|F|25|7000001|822|694|0|0
286|G|1|105035|865|19229|1|1
287|G|2|105035|869|19971|1|1
288|F|26|7000001|745|439|0|0
289|G|1|105088|853|17543|1|1
290|G|2|105088|884|22881|1|1
291|F|21|7000001|883|1133|0|0
292|G|1|105141|863|19005|1|1
293|G|2|105141|778|10520|1|1
294|F|22|7000001|816|666|0|0
295|G|1|105194|828|14498|1|1
296|G|2|105194|889|24167|1|1
297|F|23|7000001|825|711|0|0
298|G|1|105247|798|11923|1|1
299|G|2|105247|828|14490|1|1
300|F|24|7000001|791|570|0|0
301|G|1|105300|892|24910|1|1
302|G|2|105300|860|18458|1|1
303|F|25|7000001|850|853|0|0
304|G|1|105353|783|10856|1|1
305|G|2|105353|862|18881|1|1
306|F|26|7000001|828|723|0|0
307|G|1|105406|887|23683|1|1
308|G|2|105406|780|10667|1|1
309|F|21|7000001|827|722|0|0
310|G|1|105459|855|17823|1|1
311|G|2|105459|878|21614|1|1
312|F|22|7000001|886|1168|0|0
313|G|1|105512|887|23576|1|1
314|G|2|105512|881|22385|1|1
315|F|23|7000001|853|873|0|0
316|G|1|105565|793|11536|1|1
317|G|2|105565|884|23083|1|1
318|F|24|7000001|805|622|0|0
319|G|1|105618|854|17571|1|1
320|G|2|105618|882|22487|1|1
321|F|25|7000001|709|366|0|0
322|G|1|105671|864|19171|1|1
323|G|2|105671|881|22413|1|1
324|F|26|7000001|850|855|0|0
325|G|1|105724|872|20572|1|1
326|G|2|105724|873|20648|1|1
327|F|21|7000001|822|694|0|0
328|G|1|105777|847|16715|1|1
329|G|2|105777|831|14838|1|1
330|F|22|7000001|846|826|0|0
331|G|1|105830|848|16774|1|1
332|G|2|105830|806|12465|1|1
333|F|23|7000001|783|544|0|0
334|G|1|105883|873|20730|1|1
335|G|2|105883|758|9446|1|1
336|F|24|7000001|830|734|0|0
337|G|1|105936|890|24314|1|1
338|G|2|105936|869|19968|1|1
339|F|25|7000001|824|704|0|0
340|G|1|105989|884|22972|1|1
341|G|2|105989|774|10298|1|1
342|F|26|7000001|848|842|0|0
343|G|1|106042|876|21240|1|1
344|G|2|106042|839|15738|1|1
345|F|21|7000001|849|844|0|0
346|G|1|106095|877|21532|1|1
347|G|2|106095|870|20117|1|1
348|F|22|7000001|824|704|0|0
349|G|1|106148|859|18304|1|1
350|G|2|106148|851|17228|1|1
351|F|23|7000001|761|479|0|0
352|G|1|106201|883|22845|1|1
353|G|2|106201|803|12305|1|1
354|F|24|7000001|863|947|0|0
355|G|1|106254|869|20061|1|1
356|G|2|106254|872|20439|1|1
357|F|25|7000001|713|374|0|0
358|G|1|106307|891|24713|1|1
359|G|2|106307|753|9180|1|1
360|F|26|7000001|806|625|0|0
361|G|1|106360|779|10630|1|1
362|G|2|106360|781|10734|1|1
363|F|21|7000001|868|995|0|0
364|G|1|106413|872|20501|1|1
365|G|2|106413|884|23044|1|1
366|F|22|7000001|740|427|0|0
367|G|1|106466|872|20614|1|1
368|G|2|106466|860|18581|1|1
369|F|23|7000001|845|819|0|0
370|G|1|106519|761|9593|1|1
371|G|2|106519|874|20941|1|1
372|F|24|7000001|844|815|0|0
373|G|1|106572|883|22777|1|1
374|G|2|106572|855|17750|1|1
375|F|25|7000001|794|579|0|0
376|G|1|106625|774|10280|1|1
377|G|2|106625|836|15295|1|1
378|F|26|7000001|838|778|0|0
379|G|1|106678|889|24101|1|1
380|G|2|106678|854|17667|1|1
381|F|21|7000001|830|735|0|0
382|G|1|106731|878|21777|1|1
383|G|2|106731|850|17099|1|1
384|F|22|7000001|805|623|0|0
385|G|1|106784|810|12873|1|1
386|G|2|106784|873|20809|1|1
387|F|23|7000001|848|841|0|0
388|G|1|106837|771|10122|1|1
389|G|2|106837|812|12961|1|1
390|F|24|7000001|814|660|0|0
391|G|1|106890|892|24876|1|1
392|G|2|106890|795|11684|1|1
393|F|25|7000001|850|851|0|0
394|G|1|106943|876|21210|1|1
395|G|2|106943|740|8555|1|1
396|F|26|7000001|822|696|0|0
397|G|1|106996|856|17909|1|1
398|G|2|106996|787|11140|1|1
399|F|21|7000001|841|796|0|0
400|G|1|107049|870|20166|1|1
401|G|2|107049|879|21903|1|1
402|F|22|7000001|811|645|0|0
403|G|1|107102|882|22544|1|1
404|G|2|107102|879|21861|1|1
405|F|23|7000001|767|494|0|0
406|G|1|107155|791|11407|1|1
407|G|2|107155|879|21970|1|1
408|F|24|7000001|779|530|0|0
409|G|1|107208|879|21911|1|1
410|G|2|107208|743|8712|1|1
411|F|25|7000001|842|800|0|0
412|G|1|107261|862|18768|1|1
413|G|2|107261|860|18535|1|1
414|F|26|7000001|835|762|0|0
415|G|1|107314|873|20643|1|1
416|G|2|107314|886|23473|1|1
417|F|21|7000001|811|647|0|0
418|G|1|107367|886|23364|1|1
419|G|2|107367|873|20776|1|1
420|F|22|7000001|837|771|0|0
421|G|1|107420|870|20199|1|1
422|G|2|107420|884|22984|1|1
423|F|23|7000001|820|687|0|0
424|G|1|107473|803|12296|1|1
425|G|2|107473|874|20930|1|1
426|F|24|7000001|862|937|0|0
427|G|1|107526|873|20799|1|1
428|G|2|107526|816|13328|1|1
429|F|25|7000001|847|835|0|0
430|G|1|107579|736|8399|1|1
431|G|2|107579|798|11867|1|1
432|F|26|7000001|794|581|0|0
433|G|1|107632|888|23862|1|1
434|G|2|107632|889|24158|1|1
435|F|21|7000001|845|824|0|0
436|G|1|107685|882|22438|1|1
437|G|2|107685|777|10456|1|1
438|F|22|7000001|820|686|0|0
439|G|1|107738|847|16640|1|1
440|G|2|107738|767|9910|1|1
441|F|23|7000001|850|854|0|0
442|G|1|107791|876|21278|1|1
443|G|2|107791|823|14023|1|1
444|F|24|7000001|870|1005|0|0
445|G|1|107844|886|23409|1|1
446|G|2|107844|886|23343|1|1
447|F|25|7000001|829|729|0|0
448|G|1|107897|855|17797|1|1
449|G|2|107897|814|13186|1|1
450|F|26|7000001|799|598|0|0
451|G|1|107950|866|19446|1|1
452|G|2|107950|887|23644|1|1
453|F|21|7000001|782|541|0|0
454|G|1|108003|886|23407|1|1
455|G|2|108003|753|9167|1|1
456|F|22|7000001|862|944|0|0
457|G|1|108056|878|21669|1|1
458|G|2|108056|882|22599|1|1
459|F|23|7000001|834|754|0|0
460|G|1|108109|850|17077|1|1
461|G|2|108109|838|15531|1|1
462|F|24|7000001|829|731|0|0
463|G|1|108162|887|23666|1|1
464|G|2|108162|749|8980|1|1
465|F|25|7000001|797|591|0|0
466|G|1|108215|857|18077|1|1
467|G|2|108215|761|9581|1|1
468|F|26|7000001|812|652|0|0
469|G|1|108268|885|23093|1|1
470|G|2|108268|762|9648|1|1
471|F|21|7000001|741|431|0|0
472|G|1|108321|747|8888|1|1
473|G|2|108321|847|16634|1|1
474|F|22|7000001|828|724|0|0
475|G|1|108374|833|14992|1|1
476|G|2|108374|830|14667|1|1
477|F|23|7000001|826|715|0|0
478|G|1|108427|819|13597|1|1
479|G|2|108427|885|23151|1|1
480|F|24|7000001|808|632|0|0
481|G|1|108480|878|21792|1|1
482|G|2|108480|862|18814|1|1
483|F|25|7000001|786|551|0|0
484|G|1|108533|847|16671|1|1
485|G|2|108533|792|11443|1|1
486|F|26|7000001|846|828|0|0
487|G|1|108586|840|15779|1|1
488|G|2|108586|879|21840|1|1
489|F|21|7000001|850|853|0|0
490|G|1|108639|888|23790|1|1
491|G|2|108639|792|11435|1|1
492|F|22|7000001|806|626|0|0
493|G|1|108692|782|10811|1|1
494|G|2|108692|837|15472|1|1
495|F|23|7000001|767|496|0|0
496|G|1|108745|877|21422|1|1
497|G|2|108745|756|9328|1|1
498|F|24|7000001|808|633|0|0
499|G|1|108798|739|8502|1|1
500|G|2|108798|845|16469|1|1
501|F|25|7000001|839|786|0|0
502|G|1|108851|847|16637|1|1
503|G|2|108851|881|22316|1|1
504|F|26|7000001|846|829|0|0
505|G|1|108904|791|11367|1|1
506|G|2|108904|799|11973|1|1
507|F|21|7000001|814|658|0|0
508|G|1|108957|841|15946|1|1
509|G|2|108957|855|17734|1|1
510|F|22|7000001|844|816|0|0
511|G|1|109010|862|18786|1|1
512|G|2|109010|889|24194|1|1
513|F|23|7000001|788|559|0|0
514|G|1|109063|843|16113|1|1
515|G|2|109063|869|20000|1|1
516|F|24|7000001|739|425|0|0
517|G|1|109116|881|22332|1|1
518|G|2|109116|889|24140|1|1
519|F|25|7000001|798|594|0|0
520|G|1|109169|849|16889|1|1
521|G|2|109169|889|24099|1|1
522|F|26|7000001|840|788|0|0
523|G|1|109222|880|22013|1|1
524|G|2|109222|886|23426|1|1
525|F|21|7000001|778|526|0|0
526|G|1|109275|877|21467|1|1
527|G|2|109275|891|24728|1|1
528|F|22|7000001|849|845|0|0
529|G|1|109328|864|19108|1|1
530|G|2|109328|817|13428|1|1
531|F|23|7000001|806|626|0|0
532|G|1|109381|890|24281|1|1
533|G|2|109381|871|20397|1|1
534|F|24|7000001|829|729|0|0
535|G|1|109434|822|13912|1|1
536|G|2|109434|764|9736|1|1
537|F|25|7000001|804|618|0|0
538|G|1|109487|833|15004|1|1
539|G|2|109487|853|17518|1|1
540|F|26|7000001|835|764|0|0
541|G|1|109540|878|21644|1|1
542|G|2|109540|864|19155|1|1
543|F|21|7000001|825|710|0|0
544|G|1|109593|861|18651|1|1
545|G|2|109593|800|12059|1|1
546|F|22|7000001|840|793|0|0
547|G|1|109646|877|21551|1|1
548|G|2|109646|880|22032|1|1
549|F|23|7000001|844|812|0|0
550|G|1|109699|884|23012|1|1
551|G|2|109699|864|19210|1|1
552|F|24|7000001|821|689|0|0
553|G|1|109752|791|11408|1|1
554|G|2|109752|848|16812|1|1
555|F|25|7000001|811|647|0|0
556|G|1|109805|871|20407|1|1
557|G|2|109805|885|23190|1|1
558|F|26|7000001|834|756|0|0
559|G|1|109858|877|21437|1|1
560|G|2|109858|873|20789|1|1
561|F|21|7000001|850|856|0|0
562|G|1|109911|868|19728|1|1
563|G|2|109911|886|23548|1|1
564|F|22|7000001|836|766|0|0
565|G|1|109964|881|22397|1|1
566|G|2|109964|884|23002|1|1
567|F|23|7000001|833|753|0|0
568|G|1|110017|825|14230|1|1
569|G|2|110017|853|17425|1|1
570|F|24|7000001|790|565|0|0
571|G|1|110070|874|20889|1|1
572|G|2|110070|811|12911|1|1
573|F|25|7000001|830|734|0|0
574|G|1|110123|843|16155|1|1
575|G|2|110123|746|8815|1|1
576|F|26|7000001|819|681|0|0
577|G|1|110176|769|9994|1|1
578|G|2|110176|771|10108|1|1
579|F|21|7000001|854|879|0|0
580|G|1|110229|835|15286|1|1
581|G|2|110229|718|7653|1|1
582|F|22|7000001|803|614|0|0
583|G|1|110282|871|20322|1|1
584|G|2|110282|837|15493|1|1
585|F|23|7000001|818|677|0|0
586|G|1|110335|849|16880|1|1
587|G|2|110335|889|24105|1|1
588|F|24|7000001|810|640|0|0
589|G|1|110388|884|23033|1|1
590|G|2|110388|842|16100|1|1
591|F|25|7000001|838|776|0|0
592|G|1|110441|851|17170|1|1
593|G|2|110441|871|20338|1|1
594|F|26|7000001|820|684|0|0
595|G|1|110494|870|20203|1|1
596|G|2|110494|837|15498|1|1
597|F|21|7000001|788|558|0|0
598|G|1|110547|817|13468|1|1
599|G|2|110547|728|8034|1|1
600|F|22|7000001|801|605|0|0
601|G|1|110600|754|9243|1|1
602|G|2|110600|887|23580|1|1
603|F|23|7000001|802|611|0|0
604|G|1|110653|890|24296|1|1
605|G|2|110653|834|15149|1|1
606|F|24|7000001|806|624|0|0
607|G|1|110706|886|23334|1|1
608|G|2|110706|880|22170|1|1
609|F|25|7000001|799|598|0|0
610|G|1|110759|874|20846|1|1
611|G|2|110759|850|17082|1|1
612|F|26|7000001|837|773|0|0
613|G|1|110812|886|23376|1|1
614|G|2|110812|885|23094|1|1
615|F|21|7000001|835|760|0|0
616|G|1|110865|854|17673|1|1
617|G|2|110865|796|11770|1|1
618|F|22|7000001|878|1087|0|0
619|G|1|110918|878|21784|1|1
620|G|2|110918|862|18741|1|1
621|F|23|7000001|822|696|0|0
622|G|1|110971|814|13132|1|1
623|G|2|110971|723|7838|1|1
624|F|24|7000001|828|726|0|0
625|G|1|111024|828|14529|1|1
626|G|2|111024|868|19830|1|1
627|F|25|7000001|872|1027|0|0
628|G|1|111077|828|14449|1|1
629|G|2|111077|768|9979|1|1
630|F|26|7000001|817|673|0|0
631|G|1|111130|855|17762|1|1
632|G|2|111130|886|23377|1|1
633|F|21|7000001|799|598|0|0
634|G|1|111183|828|14455|1|1
635|G|2|111183|861|18674|1|1
636|F|22|7000001|849|844|0|0
637|G|1|111236|850|17047|1|1
638|G|2|111236|849|16968|1|1
639|F|23|7000001|819|679|0|0
640|G|1|111289|830|14677|1|1
641|G|2|111289|859|18348|1|1
642|F|24|7000001|793|578|0|0
643|G|1|111342|885|23162|1|1
644|G|2|111342|759|9471|1|1
645|F|25|7000001|821|692|0|0
646|G|1|111395|876|21341|1|1
647|G|2|111395|859|18306|1|1
648|F|26|7000001|844|816|0|0
649|G|1|111448|871|20271|1|1
650|G|2|111448|864|19178|1|1
651|F|21|7000001|833|750|0|0
652|G|1|111501|881|22330|1|1
653|G|2|111501|813|13072|1|1
654|F|22|7000001|785|550|0|0
655|G|1|111554|852|17292|1|1
656|G|2|111554|780|10665|1|1
657|F|23|7000001|778|526|0|0
658|G|1|111607|784|10926|1|1
659|G|2|111607|889|24210|1|1
660|F|24|7000001|791|568|0|0
661|G|1|111660|833|15043|1|1
662|G|2|111660|872|20561|1|1
663|F|25|7000001|786|552|0|0
664|G|1|111713|842|16042|1|1
665|G|2|111713|804|12383|1|1
666|F|26|7000001|811|647|0|0
667|G|1|111766|891|24627|1|1
668|G|2|111766|886|23503|1|1
669|F|21|7000001|808|635|0|0
670|G|1|111819|856|17899|1|1
671|G|2|111819|796|11714|1|1
672|F|22|7000001|842|801|0|0
673|G|1|111872|793|11502|1|1
674|G|2|111872|776|10432|1|1
675|F|23|7000001|835|763|0|0
676|G|1|111925|764|9744|1|1
677|G|2|111925|829|14616|1|1
678|F|24|7000001|849|849|0|0
679|G|1|111978|830|14743|1|1
680|G|2|111978|877|21422|1|1
681|F|25|7000001|820|685|0|0
682|G|1|112031|856|17845|1|1
683|G|2|112031|859|18405|1|1
684|F|26|7000001|839|786|0|0
685|G|1|112084|801|12093|1|1
686|G|2|112084|891|24540|1|1
687|F|21|7000001|808|635|0|0
688|G|1|112137|882|22435|1|1
689|G|2|112137|788|11218|1|1
690|F|22|7000001|829|732|0|0
691|G|1|112190|850|17037|1|1
692|G|2|112190|869|20055|1|1
693|F|23|7000001|847|833|0|0
694|G|1|112243|755|9278|1|1
695|G|2|112243|866|19530|1|1
696|F|24|7000001|824|703|0|0
697|G|1|112296|837|15495|1|1
698|G|2|112296|853|17462|1|1
699|F|25|7000001|861|931|0|0
700|G|1|112349|866|19433|1|1
701|G|2|112349|749|8977|1|1
702|F|26|7000001|821|688|0|0
703|G|1|112402|891|24734|1|1
704|G|2|112402|882|22544|1|1
705|F|21|7000001|842|803|0|0
706|G|1|112455|847|16681|1|1
707|G|2|112455|782|10804|1|1
708|F|22|7000001|807|628|0|0
709|G|1|112508|864|19135|1|1
710|G|2|112508|799|11930|1|1
711|F|23|7000001|837|772|0|0
712|G|1|112561|878|21611|1|1
713|G|2|112561|775|10340|1|1
714|F|24|7000001|801|604|0|0
715|G|1|112614|859|18386|1|1
716|G|2|112614|858|18193|1|1
717|F|25|7000001|879|1094|0|0
718|G|1|112667|756|9331|1|1
719|G|2|112667|878|21781|1|1
720|F|26|7000001|788|558|0|0
721|G|1|112720|783|10873|1|1
722|G|2|112720|713|7454|1|1
723|F|21|7000001|843|809|0|0
724|G|1|112773|811|12883|1|1
725|G|2|112773|883|22711|1|1
726|F|22|7000001|810|643|0|0
727|G|1|112826|719|7703|1|1
728|G|2|112826|860|18528|1|1
729|F|23|7000001|755|464|0|0
730|G|1|112879|757|9360|1|1
731|G|2|112879|861|18611|1|1
732|F|24|7000001|779|530|0|0
733|G|1|112932|888|24005|1|1
734|G|2|112932|881|22247|1|1
735|F|25|7000001|846|828|0|0
736|G|1|112985|879|21918|1|1
737|G|2|112985|870|20130|1|1
738|F|26|7000001|847|833|0|0
739|G|1|113038|748|8906|1|1
740|G|2|113038|751|9060|1|1
741|F|21|7000001|806|627|0|0
742|G|1|113091|825|14187|1|1
743|G|2|113091|886|23405|1|1
744|F|22|7000001|804|616|0|0
745|G|1|113144|874|20980|1|1
746|G|2|113144|870|20207|1|1
747|F|23|7000001|849|848|0|0
748|G|1|113197|880|22156|1|1
749|G|2|113197|781|10723|1|1
750|F|24|7000001|833|752|0|0
751|G|1|113250|860|18516|1|1
752|G|2|113250|797|11821|1|1
753|F|25|7000001|847|836|0|0
754|G|1|113303|867|19567|1|1
755|G|2|113303|725|7918|1|1
756|F|26|7000001|809|636|0|0
757|G|1|113356|865|19244|1|1
758|G|2|113356|893|25057|1|1
759|F|21|7000001|832|744|0|0
760|G|1|113409|880|22192|1|1
761|G|2|113409|853|17464|1|1
762|F|22|7000001|797|589|0|0
763|G|1|113462|872|20486|1|1
764|G|2|113462|884|22865|1|1
765|F|23|7000001|730|407|0|0
766|G|1|113515|814|13141|1|1
767|G|2|113515|802|12228|1|1
768|F|24|7000001|847|832|0|0
769|G|1|113568|838|15523|1|1
770|G|2|113568|891|24747|1|1
771|F|25|7000001|849|849|0|0
772|G|1|113621|886|23453|1|1
773|G|2|113621|862|18845|1|1
774|F|26|7000001|863|945|0|0
775|G|1|113674|850|17114|1|1
776|G|2|113674|878|21743|1|1
777|F|21|7000001|829|731|0|0
