# pun.tsv — dual-meaning words/phrases; merged from pun_a_m.tsv + pun_n_z.tsv (two subagents), 2026-09-24
# format: word \t senseA_cues \t senseB_cues \t A=<sense>; B=<sense>
bore	drill,hole,oil,well	dull,tedious,yawn,snore	A=to drill; B=dull person
break	rest,pause,need a break,coffee	kitkat,snap,have a break	A=rest or pause; B=to fracture; kitkat slogan have a break plays on both
brief	short,quick,summary,concise	lawyer,case,legal,court	A=short in duration; B=legal document
buck	dollar,money,cash,change	deer,antler,male,stag	A=a dollar; B=male deer
bug	insect,ant,roach,beetle	annoy,bother,pester,wiretap	A=small insect; B=to annoy
call	phone,ring,dial,cellphone	shout,yell,summon,name	A=phone conversation; B=to shout or summon
can	tin,aluminum,soda,jar	able,ability,could,might	A=metal container; B=to be able
capital	city,government,washington,state	money,funds,invest,finance	A=seat of government; B=financial wealth
card	poker,deck,hand,spades	greeting,birthday,hallmark,valentine	A=playing card; B=greeting card
cast	throw,toss,fishing,net	actors,play,movie,ensemble	A=to throw; B=actors in a production
change	alter,modify,transform,shift	coins,pocket,spare,quarter	A=to alter; B=spare coins
channel	tv,station,remote,broadcast	river,water,strait,crossing	A=tv station; B=waterway
charge	attack,rush,bull,assault	pay,credit,bill,invoice	A=to rush at; B=payment demanded
check	verify,inspect,test,examine	bank,pay,money,account	A=to verify; B=bank draft
chicken	bird,hen,roast,egg	coward,scared,afraid,dare	A=barnyard bird; B=cowardly person
close	shut,door,lock,lid	near,nearby,adjacent,alongside	A=to shut; B=nearby
club	group,member,social,gathering	golf,stick,bat,cudgel	A=social group; B=heavy stick
cold	ice,winter,freeze,frost	flu,sick,sneeze,cough	A=low temperature; B=respiratory illness
cool	cold,chill,ice,breeze	stylish,hip,trendy,awesome	A=mildly cold; B=fashionable
court	judge,trial,law,lawsuit	tennis,basketball,game,net	A=legal tribunal; B=sports playing area
crack	fracture,break,split,fissure	joke,wisecrack,gag,laugh	A=a fracture; B=a joke
cross	angry,mad,upset,grumpy	traverse,bridge,river,intersection	A=angry; B=to go across
crush	squeeze,press,smash,compact	love,infatuation,adore,sweetheart	A=to squeeze; B=romantic infatuation
date	calendar,day,appointment,deadline	dinner,romance,couple,movie	A=calendar day; B=romantic outing
dear	beloved,love,darling,sweetheart	expensive,costly,pricey,price	A=beloved; B=expensive
deck	ship,boat,patio,porch	cards,shuffle,poker,hand	A=ship platform; B=pack of cards
degree	temperature,weather,heat,thermometer	college,diploma,university,graduate	A=unit of temperature; B=academic award
desert	sand,arid,cactus,dunes	abandon,leave,forsake,quit	A=arid land; B=to abandon
die	death,kill,funeral,pass	dice,roll,craps,game	A=to cease living; B=gaming cube
drive	car,steer,road,wheel	motivation,ambition,desire,urge	A=to operate a car; B=inner motivation
drop	fall,plunge,descend,slip	sip,ounce,teaspoon,taste	A=to fall; B=small amount of liquid
duck	bird,pond,quack,feather	dodge,avoid,evade,hide	A=waterfowl; B=to dodge
express	fast,train,quick,rapid	say,articulate,voice,convey	A=fast service; B=to articulate
face	nose,eyes,smile,cheek	confront,meet,challenge,oppose	A=front of head; B=to confront
fair	just,impartial,honest,equal	carnival,county,ride,booth	A=just and equal; B=traveling carnival
fall	drop,trip,stumble,tumble	autumn,leaves,october,harvest	A=to drop; B=autumn season
fan	admirer,supporter,cheer,devotee	breeze,ceiling,blade,ventilator	A=enthusiastic admirer; B=air-moving device
fine	ok,good,well,okay	ticket,penalty,pay,citation	A=satisfactory; B=monetary penalty
fire	flames,burn,smoke,blaze	dismiss,sack,terminate,layoff	A=combustion; B=to dismiss from a job
flat	apartment,rent,london,tenant	level,even,smooth,plane	A=rental apartment; B=level surface
flight	fly,plane,airline,pilot	stairs,steps,staircase,escalator	A=air travel; B=set of stairs
fly	insect,buzz,swatter,mosquito	plane,travel,pilot,airline	A=flying insect; B=to travel by air
foul	disgusting,rotten,smell,rancid	penalty,referee,whistle,violation	A=offensive; B=sports violation
frank	honest,candid,open,direct	hotdog,sausage,bun,mustard	A=honest; B=hot dog
free	gratis,cost,price,complimentary	liberated,release,prison,independent	A=costing nothing; B=liberated
game	sport,play,win,match	hunt,deer,wild,venison	A=contest of skill; B=hunted wild animals
gas	fuel,petrol,pump,station	fart,belch,bloat,flatulence	A=motor fuel; B=intestinal wind
goal	aim,objective,target,purpose	soccer,score,net,goalpost	A=objective; B=scoring target
green	color,grass,emerald,lime	novice,rookie,new,inexperienced	A=the color; B=inexperienced
guard	protect,defend,shield,secure	sentry,prison,watch,tower	A=to protect; B=sentry person
hand	finger,palm,wrist,thumb	applause,clap,ovation,cheer	A=body part; B=round of applause
hang	suspend,dangle,picture,hook	execute,gallows,noose,sentence	A=to suspend; B=to execute
head	skull,brain,hat,hair	leader,boss,chief,director	A=top of body; B=leader
hide	skin,leather,tan,cowhide	conceal,cover,secrete,stash	A=animal skin; B=to conceal
high	tall,lofty,tower,altitude	drunk,stoned,intoxicated,wasted	A=elevated; B=intoxicated
hit	strike,punch,smack,slap	success,song,chart,bestseller	A=to strike; B=popular success
ice	frozen,water,cube,frost	diamonds,jewelry,bling,ring	A=frozen water; B=diamonds
interest	lost interest,lost,curious,bored	bank,banker,rate,loan	A=curiosity/attention; B=financial charge
jam	jelly,toast,preserve,strawberry	stuck,traffic,crowded,blockage	A=fruit preserve; B=blockage
judge	court,gavel,trial,bench	evaluate,assess,critique,rate	A=court official; B=to evaluate
key	lock,door,unlock,ring	crucial,essential,important,vital	A=lock opener; B=crucial
kick	strike,foot,soccer,punt	thrill,rush,excitement,buzz	A=to strike with foot; B=thrill
kid	child,boy,girl,toddler	goat,baby,leather,young	A=child; B=young goat
kind	type,sort,variety,category	nice,gentle,caring,generous	A=type; B=nice
knock	hit,rap,door,tap	joke,humor,whosthere,punchline	A=to rap on; B=knock-knock joke
lead	metal,pencil,heavy,pipe	guide,direct,command,front	A=heavy metal; B=to guide
left	right,turn,direction,west	gone,departed,remained,abandoned	A=opposite of right; B=departed
lie	falsehood,fib,untrue,deception	recline,rest,down,nap	A=falsehood; B=to recline
lock	key,door,padlock,bolt	wrestling,hold,grip,embrace	A=fastening device; B=wrestling hold
low	short,small,ground,level	moo,cow,bellow,pasture	A=not high; B=cow sound
magazine	article,issue,subscribe,editor	ammo,bullets,gun,clip	A=periodical; B=ammunition holder
make	create,build,craft,produce	earn,salary,profit,income	A=to create; B=to earn
make up	reconcile,forgive,apologize,patch	cosmetics,lipstick,foundation,mascara	A=to reconcile; B=cosmetics
match	game,contest,tournament,final	pair,twin,equal,coordinate	A=contest; B=matching pair
mate	friend,buddy,pal,companion	chess,checkmate,king,board	A=friend; B=checkmate
matter	substance,material,physics,atom	importance,significance,care,concern	A=physical substance; B=importance
mean	average,median,statistics,normal	cruel,rude,nasty,bully	A=average; B=unkind
mock	ridicule,tease,taunt,scoff	fake,imitation,trial,rehearsal	A=to ridicule; B=imitation
nail	hammer,wood,carpenter,coffin	hit,succeed,perfect,test	A=fastener driven into wood; B=succeed perfectly
name	called,label,spelling,first	name,appoint,designate,shame	A=the label a person or thing is called; B=designate or appoint someone
nap	sleep,afternoon,tired,rest	fabric,velvet,texture,carpet	A=a short daytime sleep; B=the raised surface texture of fabric
note	music,song,pitch,play	letter,memo,write,notice	A=a musical tone; B=a short written message
novel	new,idea,unusual,fresh	book,read,author,publisher	A=new and unusual; B=a long fictional book
odd	strange,weird,peculiar,behavior	number,even,remainder,three	A=strange or peculiar; B=a number not divisible by two
one	first,single,number,count	united,together,alone,only	A=the number 1; B=single or united as a group
order	command,orders,obey,boss	restaurant,buy,sort,arrange	A=an authoritative command; B=a purchase request or arrangement
pass	by,through,street,drive	exam,test,grade,succeed	A=move past something; B=succeed at an exam
patient	doctor,hospital,sick,medicine	calm,wait,kind,tolerant	A=a person receiving medical care; B=able to wait calmly
pen	ink,write,paper,ballpoint	pigs,fence,confined,enclosure	A=a writing instrument; B=an enclosure for animals
pound	british,money,sterling,pay	hammer,beat,heart,door	A=british currency unit; B=strike heavily and repeatedly
power	electricity,outage,battery,energy	control,government,authority,ruler	A=electrical energy; B=authority or control over others
present	gift,birthday,wrap,give	now,absent,attendance,moment	A=a gift; B=the current time or being in attendance
problems	math,homework,school,book	sad,too many,trouble,difficulties	A=math exercises to solve; B=difficulties or troubles
produce	factory,make,manufacture,film	grocery,fruit,vegetable,fresh	A=make or create goods; B=fresh fruits and vegetables
project	plan,school,work,manager	jut,extend,beam,stick	A=a planned undertaking; B=extend outward beyond a surface
put down	set,table,down,lay	book,read,couldn't,engrossing	A=set something down on a surface; B=a book so engrossing it cannot be set aside
put off	delay,later,postpone,meeting	smell,repel,disgust,turn	A=postpone to a later time; B=repel or disgust someone
put on	wear,clothes,coat,shoes	act,pretend,fake,show	A=dress oneself in clothing; B=pretend or feign behavior
quarter	coin,dime,money,change	french,district,neighborhood,city	A=a 25-cent coin; B=a district of a city
quote	cite,author,words,saying	price,estimate,cost,insurance	A=cite someone's words; B=an estimate of price
race	run,win,finish,car	ethnicity,census,minority,identity	A=a contest of speed; B=ethnic background
racket	noise,loud,neighbors,din	tennis,squash,strings,serve	A=a loud unpleasant noise; B=a bat used in tennis or squash
raise	lift,hand,flag,higher	salary,pay,boss,increase	A=lift something upward; B=an increase in salary
range	stove,kitchen,cook,oven	variety,mountains,wide,scope	A=a cooking stove; B=variety or extent of something
rare	uncommon,scarce,find,collectible	steak,meat,cook,medium	A=uncommon or hard to find; B=meat cooked very little
record	document,file,register,official	vinyl,album,music,song	A=an official written account; B=a music album
reel	fishing,film,spool,line	drunk,stagger,dizzy,sway	A=a spool for line or film; B=stagger or sway unsteadily
rest	sleep,relax,break,tired	others,left,remaining,remainder	A=relaxation or sleep; B=the remaining part
right	correct,answer,wrong,yes	left,turn,direction,hand	A=correct or true; B=the direction opposite left
ring	wedding,finger,diamond,jewelry	phone,call,bell,doorbell	A=a circular band worn on a finger; B=the sound of a telephone or bell
rise	morning,up,wake,stand	prices,increase,salary,cost	A=get up from lying or sitting; B=an increase in amount
roast	oven,meat,turkey,cook	comedy,mock,tease,insult	A=cook meat in an oven; B=mock someone humorously
rock	stone,climb,throw,hard	music,band,guitar,roll	A=a stone or boulder; B=a genre of popular music
roll	bread,dinner,bun,butter	dice,turn,hill,over	A=a small bread bun; B=turn over and over
root	plant,tree,soil,grow	cheer,team,for,favorite	A=the underground part of a plant; B=cheer for a team
round	circle,shape,table,ball	drinks,bar,buy,beers	A=circular in shape; B=a round of drinks for everyone
ruler	inches,measure,desk,school	king,queen,kingdom,rule	A=a stick for measuring length; B=a monarch who rules a country
run	fast,jog,race,sprint	business,manage,company,operate	A=move fast on foot; B=manage or operate something
sack	potatoes,bag,grocery,burlap	fired,job,boss,fire	A=a large bag; B=dismissal from a job
safe	secure,danger,keep,lock	money,combination,vault,open	A=free from danger; B=a strongbox for valuables
scale	weigh,bathroom,pounds,kitchen	fish,music,map,climb	A=a device for weighing; B=a fish plate, musical series, or map ratio
school	teacher,class,students,learn	fish,swim,sharks,ocean	A=an institution of learning; B=a group of swimming fish
score	points,game,win,goal	music,film,compose,cut	A=points earned in a game; B=a musical composition or a cut mark
seal	ocean,clap,fish,arctic	envelope,stamp,close,deal	A=a marine mammal; B=close or stamp something shut
season	winter,summer,fall,spring	salt,pepper,flavor,spice	A=a time of year; B=flavor food with spices
serve	dinner,customer,restaurant,food	tennis,ball,ace,court	A=provide food or assistance; B=hit the ball to start a tennis point
set	down,table,put,place	tv,chess,collection,match	A=put or place something; B=a collection or a stage of a match
settle	dispute,argument,resolve,calm	land,west,pioneers,colony	A=resolve a dispute; B=establish a colony in new land
share	part,portion,piece,slice	divide,split,give,facebook	A=a portion of something; B=divide or distribute among people
sharp	knife,point,blade,cut	smart,dressed,clever,look	A=having a keen edge or point; B=smart or stylish
shock	surprise,stun,news,horror	electric,therapy,static,volt	A=a sudden surprise; B=an electric jolt
shoot	gun,fire,bullet,hunt	photo,camera,film,movie	A=fire a gun; B=photograph or film something
short	tall,height,small,stature	time,brief,story,notice	A=not tall; B=brief in duration
shot	try,chance,basketball,attempt	gun,vaccine,flu,needle	A=an attempt; B=gunfire or a medical injection
shoulder	arm,neck,muscle,injury	burden,blame,responsibility,carry	A=the joint between arm and torso; B=a burden or responsibility
show	display,exhibit,reveal,demonstrate	tv,watch,episode,broadway	A=display or demonstrate; B=a television program or stage production
side	edge,road,dish,other	team,war,take,argument	A=an edge or surface; B=a faction in a conflict
sign	language,hand,wave,peace	road,stop,neon,posted	A=a hand gesture; B=a placard with a message
sink	kitchen,dishes,faucet,bathroom	ship,boat,submarine,down	A=a basin with a faucet; B=go down below the surface
snap	fingers,break,twig,crack	photo,camera,picture,quick	A=break suddenly; B=take a quick photograph
sole	only,single,alone,responsibility	fish,shoe,leather,fillet	A=the only one; B=a flat fish or the bottom of a shoe
sort	kind,type,of,what	mail,arrange,laundry,order	A=a kind or type; B=arrange systematically
sound	noise,loud,hear,music	mind,body,healthy,advice	A=audible noise; B=healthy or sensible
space	room,area,parking,empty	outer,astronaut,rocket,stars	A=an empty area; B=outer space
spell	magic,witch,curse,harry	word,letters,correct,spelling	A=a magic incantation; B=form words with letters
spend	money,cash,shop,buy	time,day,vacation,together	A=use up money; B=use up time
spill	milk,cup,coffee,clean	beans,secrets,tell,gossip	A=pour liquid accidentally; B=reveal secrets
spring	flowers,season,april,break	coil,mattress,leap,bounce	A=the season after winter; B=a metal coil or a leap
square	shape,corners,block,four	deal,fair,honest,meal	A=a four-sided shape; B=fair or honest
stable	steady,job,relationship,calm	horse,barn,manure,ride	A=steady and unchanging; B=a building for horses
stage	theater,perform,concert,actor	cancer,phase,early,development	A=a platform for performance; B=a phase of development
stake	vampire,wood,tent,ground	bet,gamble,money,high	A=a pointed wooden pole; B=a wager or something risked
stamp	mail,postage,letter,collect	foot,angry,stomp,ground	A=postage for mail; B=stomp the foot down hard
star	sky,night,bright,twinkle	movie,famous,celebrity,hollywood	A=a luminous body in the sky; B=a famous performer
steal	thief,rob,car,take	deal,bargain,price,cheap	A=take without permission; B=a great bargain
stem	flower,plant,leaf,rose	bleeding,tide,flow,stop	A=the stalk of a plant; B=stop the flow of something
stick	tree,branch,twig,wood	glue,tape,adhere,mud	A=a thin piece of wood; B=adhere to a surface
stock	market,shares,inventory,store	chicken,soup,broth,pot	A=shares or inventory; B=a savory soup base
stone	rock,throw,granite,wall	cherry,peach,pit,fruit	A=a small rock; B=the hard pit of a fruit
stop	halt,quit,sign,red	bus,rest,station,next	A=come to a halt; B=a station or stopping point
store	shop,grocery,buy,retail	keep,data,save,memory	A=a retail shop; B=keep something for future use
storm	rain,thunder,weather,hurricane	troops,castle,attack,doors	A=violent weather; B=a sudden attack
story	tell,book,bedtime,true	building,floor,second,elevator	A=a tale or narrative; B=a floor of a building
strike	hit,baseball,bowl,lightning	workers,union,picket,labor	A=hit something; B=a work stoppage by labor
strip	paint,remove,naked,down	las,vegas,mall,avenue	A=remove a covering; B=a main avenue of shops
support	beam,bridge,hold,weight	team,cause,endorse,candidate	A=hold something up; B=back or endorse a cause
swallow	bird,nest,fly,barn	pill,food,gulp,hard	A=a small flying bird; B=pass food down the throat
sweat	gym,hot,exercise,brow	small,details,worry,dont	A=perspiration from exertion; B=worry over something
switch	change,flip,sides,roles	light,nintendo,bait,device	A=change from one thing to another; B=a control device
table	dinner,kitchen,wood,chair	chart,data,periodic,motion	A=a piece of furniture; B=a chart of data
tackle	football,quarterback,defense,linebacker	problem,issue,address,project	A=a football defensive move; B=take on a problem
tear	rip,paper,clothes,apart	cry,eye,drop,sad	A=rip something apart; B=a drop from crying
tell	story,truth,say,me	apart,difference,distinguish,can	A=say something to someone; B=distinguish one thing from another
tense	nervous,anxious,muscle,relax	past,grammar,verb,future	A=nervous or strained; B=a grammatical time form
term	word,phrase,technical,slang	school,semester,prison,long	A=a word or expression; B=a fixed period of time
test	exam,school,study,quiz	drive,trial,run,lab	A=an examination; B=a trial run of something
throw	ball,toss,pitch,frisbee	party,fit,punch,shade	A=toss something; B=host a party or lose one's temper
ticket	concert,movie,admission,buy	speeding,parking,fine,police	A=admission to an event; B=a fine for an offense
tide	ocean,high,low,moon	turn,trend,stem,public	A=the rise and fall of the sea; B=a prevailing trend
tie	suit,neck,knot,wear	game,score,draw,break	A=a necktie; B=an even score in a game
toast	bread,butter,breakfast,jam	wedding,cheers,drink,raise	A=browned bread; B=a drinking tribute
turn	left,right,corner,rotate	your,wait,chance,my	A=rotate or change direction; B=one's opportunity or chance
union	labor,workers,strike,teamsters	marriage,soviet,state,civil	A=a labor organization; B=a marriage or federation of states
uplift	elevator,lift,raise up,elevator ride	inspire,uplifting story,encourage,feel good	A=to raise up; B=to inspire
upset	stomach,disturbed,crying,mad	march,madness,underdog,win	A=disturbed or unhappy; B=an underdog sports victory
use	tool,phone,computer,car	no,what,good,for	A=employ something; B=a purpose or benefit
valid	point,argument,concern,logical	ticket,license,passport,until	A=sound and well-founded; B=legally acceptable for now
value	money,worth,great,added	family,moral,core,shared	A=monetary worth; B=a moral principle
vault	pole,gymnastics,jump,over	bank,money,lock,open	A=leap over something; B=a secure room for valuables
vent	air,duct,heater,dryer	anger,frustration,steam,spleen	A=an opening for air; B=express feelings forcefully
view	ocean,room,window,beautiful	point,opinion,express,my	A=what one sees; B=an opinion
vintage	wine,year,harvest,port	clothing,car,classic,retro	A=a wine's year of harvest; B=classic from an earlier era
virus	flu,cold,sick,spread	computer,malware,infected,antivirus	A=an infectious disease; B=malicious computer code
volume	loud,turn,up,mute	encyclopedia,book,two,library	A=loudness level; B=a single book of a set
wake	up,morning,alarm,call	funeral,irish,mourners,dead	A=rouse from sleep; B=a vigil for the dead
warrant	justify,merit,attention,deserve	arrest,search,judge,police	A=justify or deserve; B=a legal order from a judge
watch	wrist,apple,gold,time	movie,tv,game,keep	A=a wrist timepiece; B=observe something
wave	surf,beach,heat,tidal	hand,goodbye,flag,hello	A=an ocean swell; B=a hand gesture
weak	knees,moment,strong,feeble	coffee,tea,excuse,argument	A=feeble or lacking strength; B=diluted or unconvincing
weather	rain,forecast,sunny,storm	storm,crisis,hardship,survive	A=atmospheric conditions; B=endure through hardship
web	spider,spin,caught,fly	site,dark,browser,world	A=a spider's silk net; B=the world wide web
wind	blow,strong,gust,sail	up,clock,watch,coil	A=moving air; B=coil something up
work	job,office,hard,boss	out,doesnt,it,how	A=labor or employment; B=function correctly
working on	construction,building,job site,labor	still working,joke,developing,not ready	A=laboring at a task; B=developing something new
wound	open,salt,heal,gunshot	up,tightly,clock,spring	A=an injury; B=coiled tightly
wrap	gift,plastic,christmas,up	chicken,burrito,lunch,tortilla	A=cover something up; B=a tortilla sandwich
x-ray	doctor,chest,bones,hospital	luggage,vision,airport,scan	A=a medical image of bones; B=examine with penetrating rays
yard	front,back,mow,lawn	hundred,three,fabric,football	A=a grassy area by a house; B=a unit of three feet
yarn	knit,wool,crochet,ball	spin,tell,tall,sea	A=thread for knitting; B=a long tale
yellow	taxi,color,paint,sun	bellied,coward,journalism,press	A=a bright color; B=cowardly
yield	crop,harvest,bond,high	sign,traffic,right,way	A=produce a crop or return; B=give way in traffic
zip	jacket,code,pants,up	line,through,past,by	A=a clothing fastener; B=move fast
