TRAP-B6-004	16	3	A	0	1000	1000	0	0	4	993	993
TRAP-B6-005	16	3	A	0	1000	1000	0	0	4	993	993
TRAP-B6-006	16	3	A	0	1000	1000	0	0	4	993	993
TRAP-C1-001	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C1-002	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C1-003	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C1-004	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C1-005	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C1-006	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C2-001	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C2-002	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C2-003	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C2-004	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C2-005	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C2-006	16	4	A	0	800	1000	0	0	4	993	993
TRAP-CV-001	16	4	A	0	800	1000	0	0	4	993	993
TRAP-CV-002	16	4	A	0	800	1000	0	0	4	993	993
TRAP-CV-003	16	4	A	0	800	1000	0	0	4	993	993
TRAP-CV-004	16	4	A	0	800	1000	0	0	4	993	993
TRAP-CH-001	16	4	A	0	800	1000	0	0	4	993	993
TRAP-CH-002	16	4	A	0	800	1000	0	0	4	993	993
TRAP-CH-003	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C7-001	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C7-002	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C7-003	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C7-004	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C7-005	16	4	A	0	800	1000	0	0	4	993	993
TRAP-C5a	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C5b	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C5c	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C5d	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C5e	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C5f	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C3-001	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C3-002	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C3-003	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C3-004	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C3-005	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C3-006	16	2	A	0	500	1000	0	0	2	996	996
TRAP-C4-001	16	5	A	0	700	1000	0	0	3	900	900
TRAP-C4-002	16	5	A	0	700	1000	0	0	3	900	900
TRAP-C4-003	16	5	A	0	700	1000	0	0	3	900	900
TRAP-C4-004	16	5	A	0	700	1000	0	0	3	900	900
TRAP-C4-005	16	5	A	0	700	1000	0	0	3	900	900
TRAP-C4-006	16	5	A	0	700	1000	0	0	3	900	900
TRAP-C6-001	16	8	A	0	400	1000	0	0	2	996	996
TRAP-C6-002	16	8	A	0	400	1000	0	0	2	996	996
TRAP-C6-003	16	8	A	0	400	1000	0	0	2	996	996
TRAP-C6-004	16	8	A	0	400	1000	0	0	2	996	996
TRAP-C6-005	16	8	A	0	400	1000	0	0	2	996	996
