H5B-O-12-01	O	1	4	4	1	1	500	62	0	0	307	1000	0	0
H5B-O-12-01	O	1	8	8	1	1	500	125	0	0	615	1000	0	0
H5B-O-12-01	O	1	16	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-01	O	1	32	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-01	O	1	64	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-03	O	1	1	1	1	1	150	15	0	0	76	1000	0	0
H5B-O-12-03	O	1	2	2	1	1	500	31	0	350	153	1000	0	0
H5B-O-12-03	O	1	4	4	1	1	500	62	0	0	307	1000	0	0
H5B-O-12-03	O	1	8	8	1	1	500	125	0	0	615	1000	0	0
H5B-O-12-03	O	1	16	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-03	O	1	32	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-03	O	1	64	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-05	O	1	1	1	1	1	300	15	0	0	76	1000	0	0
H5B-O-12-05	O	1	2	2	1	1	500	31	0	200	153	1000	0	0
H5B-O-12-05	O	1	4	4	1	1	500	62	0	0	307	1000	0	0
H5B-O-12-05	O	1	8	8	1	1	500	125	0	0	615	1000	0	0
H5B-O-12-05	O	1	16	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-05	O	1	32	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-05	O	1	64	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-07	O	1	1	1	1	1	400	15	0	0	76	1000	0	0
H5B-O-12-07	O	1	2	2	1	1	500	31	0	100	153	1000	0	0
H5B-O-12-07	O	1	4	4	1	1	500	62	0	0	307	1000	0	0
H5B-O-12-07	O	1	8	8	1	1	500	125	0	0	615	1000	0	0
H5B-O-12-07	O	1	16	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-07	O	1	32	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-07	O	1	64	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-09	O	1	1	1	1	1	450	15	0	0	76	1000	0	0
H5B-O-12-09	O	1	2	2	1	1	500	31	0	50	153	1000	0	0
H5B-O-12-09	O	1	4	4	1	1	500	62	0	0	307	1000	0	0
H5B-O-12-09	O	1	8	8	1	1	500	125	0	0	615	1000	0	0
H5B-O-12-09	O	1	16	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-09	O	1	32	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-12-09	O	1	64	13	0	A	1000	203	1000	1000	1000	500	1000	0
H5B-O-20-01	O	1	1	1	1	1	250	15	0	0	47	1000	0	0
H5B-O-20-01	O	1	2	2	1	1	500	31	0	250	95	1000	0	0
H5B-O-20-01	O	1	4	4	1	1	500	62	0	0	190	1000	0	0
H5B-O-20-01	O	1	8	8	1	1	500	125	0	0	380	1000	0	0
H5B-O-20-01	O	1	16	16	1	1	500	250	0	0	761	1000	0	0
H5B-O-20-01	O	1	32	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-20-01	O	1	64	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-20-03	O	1	1	1	1	1	150	15	0	0	47	1000	0	0
H5B-O-20-03	O	1	2	2	1	1	500	31	0	350	95	1000	0	0
H5B-O-20-03	O	1	4	4	1	1	500	62	0	0	190	1000	0	0
H5B-O-20-03	O	1	8	8	1	1	500	125	0	0	380	1000	0	0
H5B-O-20-03	O	1	16	16	1	1	500	250	0	0	761	1000	0	0
H5B-O-20-03	O	1	32	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-20-03	O	1	64	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-20-05	O	1	1	1	1	1	300	15	0	0	47	1000	0	0
H5B-O-20-05	O	1	2	2	1	1	500	31	0	200	95	1000	0	0
H5B-O-20-05	O	1	4	4	1	1	500	62	0	0	190	1000	0	0
H5B-O-20-05	O	1	8	8	1	1	500	125	0	0	380	1000	0	0
H5B-O-20-05	O	1	16	16	1	1	500	250	0	0	761	1000	0	0
H5B-O-20-05	O	1	32	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-20-05	O	1	64	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-20-07	O	1	1	1	1	1	400	15	0	0	47	1000	0	0
H5B-O-20-07	O	1	2	2	1	1	500	31	0	100	95	1000	0	0
H5B-O-20-07	O	1	4	4	1	1	500	62	0	0	190	1000	0	0
H5B-O-20-07	O	1	8	8	1	1	500	125	0	0	380	1000	0	0
H5B-O-20-07	O	1	16	16	1	1	500	250	0	0	761	1000	0	0
H5B-O-20-07	O	1	32	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-20-07	O	1	64	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-20-09	O	1	1	1	1	1	450	15	0	0	47	1000	0	0
H5B-O-20-09	O	1	2	2	1	1	500	31	0	50	95	1000	0	0
H5B-O-20-09	O	1	4	4	1	1	500	62	0	0	190	1000	0	0
H5B-O-20-09	O	1	8	8	1	1	500	125	0	0	380	1000	0	0
H5B-O-20-09	O	1	16	16	1	1	500	250	0	0	761	1000	0	0
H5B-O-20-09	O	1	32	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-20-09	O	1	64	21	0	A	1000	328	1000	1000	1000	500	1000	0
H5B-O-40-01	O	1	1	1	1	1	250	15	0	0	24	1000	0	0
H5B-O-40-01	O	1	2	2	1	1	500	31	0	250	48	1000	0	0
H5B-O-40-01	O	1	4	4	1	1	500	62	0	0	97	1000	0	0
H5B-O-40-01	O	1	8	8	1	1	500	125	0	0	195	1000	0	0
H5B-O-40-01	O	1	16	16	1	1	500	250	0	0	390	1000	0	0
H5B-O-40-01	O	1	32	32	1	1	500	500	0	0	780	1000	0	0
H5B-O-40-01	O	1	64	41	0	A	1000	640	1000	1000	1000	500	1000	0
H5B-O-40-03	O	1	1	1	1	1	150	15	0	0	24	1000	0	0
H5B-O-40-03	O	1	2	2	1	1	500	31	0	350	48	1000	0	0
H5B-O-40-03	O	1	4	4	1	1	500	62	0	0	97	1000	0	0
H5B-O-40-03	O	1	8	8	1	1	500	125	0	0	195	1000	0	0
H5B-O-40-03	O	1	16	16	1	1	500	250	0	0	390	1000	0	0
H5B-O-40-03	O	1	32	32	1	1	500	500	0	0	780	1000	0	0
H5B-O-40-03	O	1	64	41	0	A	1000	640	1000	1000	1000	500	1000	0
H5B-O-40-05	O	1	1	1	1	1	300	15	0	0	24	1000	0	0
H5B-O-40-05	O	1	2	2	1	1	500	31	0	200	48	1000	0	0
H5B-O-40-05	O	1	4	4	1	1	500	62	0	0	97	1000	0	0
H5B-O-40-05	O	1	8	8	1	1	500	125	0	0	195	1000	0	0
H5B-O-40-05	O	1	16	16	1	1	500	250	0	0	390	1000	0	0
H5B-O-40-05	O	1	32	32	1	1	500	500	0	0	780	1000	0	0
H5B-O-40-05	O	1	64	41	0	A	1000	640	1000	1000	1000	500	1000	0
H5B-O-40-07	O	1	1	1	1	1	400	15	0	0	24	1000	0	0
H5B-O-40-07	O	1	2	2	1	1	500	31	0	100	48	1000	0	0
H5B-O-40-07	O	1	4	4	1	1	500	62	0	0	97	1000	0	0
H5B-O-40-07	O	1	8	8	1	1	500	125	0	0	195	1000	0	0
H5B-O-40-07	O	1	16	16	1	1	500	250	0	0	390	1000	0	0
H5B-O-40-07	O	1	32	32	1	1	500	500	0	0	780	1000	0	0
H5B-O-40-07	O	1	64	41	0	A	1000	640	1000	1000	1000	500	1000	0
H5B-O-40-09	O	1	1	1	1	1	450	15	0	0	24	1000	0	0
H5B-O-40-09	O	1	2	2	1	1	500	31	0	50	48	1000	0	0
H5B-O-40-09	O	1	4	4	1	1	500	62	0	0	97	1000	0	0
H5B-O-40-09	O	1	8	8	1	1	500	125	0	0	195	1000	0	0
H5B-O-40-09	O	1	16	16	1	1	500	250	0	0	390	1000	0	0
H5B-O-40-09	O	1	32	32	1	1	500	500	0	0	780	1000	0	0
H5B-O-40-09	O	1	64	41	0	A	1000	640	1000	1000	1000	500	1000	0
