COST-D1-010	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-011	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-011	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-011	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-011	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-011	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-012	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-012	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-012	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-012	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-012	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-013	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-013	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-013	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-013	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-013	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-014	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-014	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-014	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-014	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-014	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-015	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-015	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-015	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-015	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-015	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-016	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-016	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-016	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-016	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-016	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-017	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-017	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-017	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-017	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-017	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-018	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-018	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-018	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-018	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-018	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-019	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-019	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-019	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-019	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-019	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-020	cost	0	1	1	1	1	750	15	0	0	125	1000	0	0
COST-D1-020	cost	0	2	2	1	1	1000	31	0	500	250	500	1000	0
COST-D1-020	cost	0	4	4	1	1	1000	62	0	0	500	500	1000	0
COST-D1-020	cost	0	8	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D1-020	cost	0	16	8	1	1	1000	125	0	0	1000	500	1000	0
COST-D2-001	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-001	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-001	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-001	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-001	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-002	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-002	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-002	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-002	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-002	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-003	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-003	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-003	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-003	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-003	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-004	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-004	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-004	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-004	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-004	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-005	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-005	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-005	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-005	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-005	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-006	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-006	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-006	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-006	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-006	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-007	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-007	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-007	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-007	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-007	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-008	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-008	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-008	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-008	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-008	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-009	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-009	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-009	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-009	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-009	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-010	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-010	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-010	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-010	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-010	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-011	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-011	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-011	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-011	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-011	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-012	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-012	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-012	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-012	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-012	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-013	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-013	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-013	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-013	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-013	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-014	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-014	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-014	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-014	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-014	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-015	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-015	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-015	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-015	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-015	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-016	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-016	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-016	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-016	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-016	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-017	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-017	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-017	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-017	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-017	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-018	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-018	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-018	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-018	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-018	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-019	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-019	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-019	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-019	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-019	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-020	cost	0	1	1	1	1	500	15	0	0	166	1000	0	0
COST-D2-020	cost	0	2	2	1	1	1000	31	0	500	333	500	1000	0
COST-D2-020	cost	0	4	4	1	1	1000	62	0	500	666	500	1000	0
COST-D2-020	cost	0	8	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D2-020	cost	0	16	6	1	1	1000	93	0	500	1000	500	1000	0
COST-D3-001	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-001	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-001	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-001	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-001	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-002	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-002	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-002	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-002	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-002	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-003	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-003	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-003	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-003	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-003	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-004	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-004	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-004	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-004	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-004	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-005	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-005	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-005	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-005	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-005	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-006	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-006	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-006	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-006	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-006	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-007	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-007	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-007	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-007	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-007	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-008	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-008	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-008	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-008	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-008	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-009	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-009	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-009	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-009	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-009	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-010	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-010	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-010	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-010	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-010	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-011	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-011	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-011	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-011	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-011	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-012	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-012	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-012	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-012	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-012	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-013	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-013	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-013	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-013	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-013	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-014	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-014	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-014	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-014	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-014	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-015	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-015	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-015	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-015	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-015	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-016	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-016	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-016	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-016	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-016	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-017	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-017	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-017	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-017	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-017	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-018	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-018	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-018	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-018	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-018	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-019	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-019	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-019	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-019	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-019	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-020	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D3-020	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D3-020	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D3-020	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D3-020	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-001	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-001	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-001	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-001	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-001	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-002	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-002	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-002	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-002	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-002	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-003	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-003	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-003	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-003	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-003	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-004	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-004	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-004	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-004	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-004	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-005	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-005	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-005	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-005	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-005	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-006	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-006	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-006	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-006	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-006	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-007	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-007	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-007	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-007	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-007	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-008	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-008	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-008	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-008	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-008	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-009	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-009	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-009	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-009	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-009	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-010	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-010	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-010	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-010	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-010	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-011	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-011	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
COST-D4-011	cost	0	4	4	1	1	1000	62	0	500	800	500	1000	0
COST-D4-011	cost	0	8	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-011	cost	0	16	5	1	1	1000	78	0	500	1000	500	1000	0
COST-D4-012	cost	0	1	1	1	1	500	15	0	0	200	1000	0	0
COST-D4-012	cost	0	2	2	1	1	1000	31	0	500	400	500	1000	0
