u1	trap_t1	C	9a11b06c3bc347a4ad9d0955f59e32e6ed349c22da23ffaded36bde1398f48cf	results/u1_trap_t1_C.tsv
u1	trap_t3	A	e4969f49a20a5fc2c00eaec8908b904263355818f7436aa01d8861da2abc7c45	results/u1_trap_t3_A.tsv
u1	trap_t3	B	e4969f49a20a5fc2c00eaec8908b904263355818f7436aa01d8861da2abc7c45	results/u1_trap_t3_B.tsv
u1	trap_t3	C	e4969f49a20a5fc2c00eaec8908b904263355818f7436aa01d8861da2abc7c45	results/u1_trap_t3_C.tsv
u1	necc_input	A	3a6fe1f3dddfd56267b4a86f3d634f136cdd0f6319b7b34a4d9d25bcb54922ca	results/u1_necc_input_A.tsv
u1	necc_input	B	3a6fe1f3dddfd56267b4a86f3d634f136cdd0f6319b7b34a4d9d25bcb54922ca	results/u1_necc_input_B.tsv
u1	necc_input	C	3a6fe1f3dddfd56267b4a86f3d634f136cdd0f6319b7b34a4d9d25bcb54922ca	results/u1_necc_input_C.tsv
u2	trap_t1	A	659cc1505f1458d2edb7057e555c7c64bc8a54c5b0842121624b6e4349775158	results/u2_trap_t1_A.tsv
u2	trap_t1	B	659cc1505f1458d2edb7057e555c7c64bc8a54c5b0842121624b6e4349775158	results/u2_trap_t1_B.tsv
u2	trap_t1	C	659cc1505f1458d2edb7057e555c7c64bc8a54c5b0842121624b6e4349775158	results/u2_trap_t1_C.tsv
u2	trap_t3	A	0d20e40be168c33253b06464ffde72c2a6543d0eb1151cd0029f1c46e81add48	results/u2_trap_t3_A.tsv
u2	trap_t3	B	0d20e40be168c33253b06464ffde72c2a6543d0eb1151cd0029f1c46e81add48	results/u2_trap_t3_B.tsv
u2	trap_t3	C	0d20e40be168c33253b06464ffde72c2a6543d0eb1151cd0029f1c46e81add48	results/u2_trap_t3_C.tsv
u2	necc_input	A	351d7557aa3ff11d95baf34580a97431002d2cccbec7bac21843008622975fff	results/u2_necc_input_A.tsv
u2	necc_input	B	351d7557aa3ff11d95baf34580a97431002d2cccbec7bac21843008622975fff	results/u2_necc_input_B.tsv
u2	necc_input	C	351d7557aa3ff11d95baf34580a97431002d2cccbec7bac21843008622975fff	results/u2_necc_input_C.tsv
g	trap_t1	A	be00236783475434286f79218dcce05f3a50afd75f6b07254423793e32b71154	results/g_trap_t1_A.tsv
g	trap_t1	B	be00236783475434286f79218dcce05f3a50afd75f6b07254423793e32b71154	results/g_trap_t1_B.tsv
g	trap_t1	C	be00236783475434286f79218dcce05f3a50afd75f6b07254423793e32b71154	results/g_trap_t1_C.tsv
g	trap_t3	A	b5cda796cb7e7096eaa7c6238d43a9bb3c8e80adc591169e6a032da9ae9ecd03	results/g_trap_t3_A.tsv
g	trap_t3	B	b5cda796cb7e7096eaa7c6238d43a9bb3c8e80adc591169e6a032da9ae9ecd03	results/g_trap_t3_B.tsv
g	trap_t3	C	b5cda796cb7e7096eaa7c6238d43a9bb3c8e80adc591169e6a032da9ae9ecd03	results/g_trap_t3_C.tsv
g	necc_input	A	7edf3e680ac397b8cce5259517530a5964c4bc7e34f8934eca6f95228644da1d	results/g_necc_input_A.tsv
g	necc_input	B	7edf3e680ac397b8cce5259517530a5964c4bc7e34f8934eca6f95228644da1d	results/g_necc_input_B.tsv
g	necc_input	C	7edf3e680ac397b8cce5259517530a5964c4bc7e34f8934eca6f95228644da1d	results/g_necc_input_C.tsv
eb	trap_t1	A	0f7d90df351b763caccbae900671bb2a6c5117644b22acd4385537532040d044	results/eb_trap_t1_A.tsv
eb	trap_t1	B	0f7d90df351b763caccbae900671bb2a6c5117644b22acd4385537532040d044	results/eb_trap_t1_B.tsv
eb	trap_t1	C	0f7d90df351b763caccbae900671bb2a6c5117644b22acd4385537532040d044	results/eb_trap_t1_C.tsv
eb	trap_t3	A	b0154db8087b0786d89f3f2b18e3093dffc3d4693b8529a744e269c381064103	results/eb_trap_t3_A.tsv
eb	trap_t3	B	b0154db8087b0786d89f3f2b18e3093dffc3d4693b8529a744e269c381064103	results/eb_trap_t3_B.tsv
eb	trap_t3	C	b0154db8087b0786d89f3f2b18e3093dffc3d4693b8529a744e269c381064103	results/eb_trap_t3_C.tsv
eb	necc_input	A	081cf73836d32337cc0a57769a0e364bdcde9167f7834348ea833170fa8fc0c5	results/eb_necc_input_A.tsv
eb	necc_input	B	081cf73836d32337cc0a57769a0e364bdcde9167f7834348ea833170fa8fc0c5	results/eb_necc_input_B.tsv
eb	necc_input	C	081cf73836d32337cc0a57769a0e364bdcde9167f7834348ea833170fa8fc0c5	results/eb_necc_input_C.tsv
ind	trap_t1	A	2954e8b300521fa182c5f010600f781a1cfd999f48d7ff7ce53bb8970f7e6204	results/ind_trap_t1_A.tsv
ind	trap_t1	B	2954e8b300521fa182c5f010600f781a1cfd999f48d7ff7ce53bb8970f7e6204	results/ind_trap_t1_B.tsv
ind	trap_t1	C	2954e8b300521fa182c5f010600f781a1cfd999f48d7ff7ce53bb8970f7e6204	results/ind_trap_t1_C.tsv
ind	trap_t3	A	9f5923743a1c59c698a4d6848fe94839188cce9ac12d1f9d4a3e7ef93d2479b1	results/ind_trap_t3_A.tsv
ind	trap_t3	B	9f5923743a1c59c698a4d6848fe94839188cce9ac12d1f9d4a3e7ef93d2479b1	results/ind_trap_t3_B.tsv
ind	trap_t3	C	9f5923743a1c59c698a4d6848fe94839188cce9ac12d1f9d4a3e7ef93d2479b1	results/ind_trap_t3_C.tsv
ind	necc_input	A	d77daef4d2e02baabeb978c86afa350d94c645f73aa25a9f39f0c49f2cdeabb2	results/ind_necc_input_A.tsv
ind	necc_input	B	d77daef4d2e02baabeb978c86afa350d94c645f73aa25a9f39f0c49f2cdeabb2	results/ind_necc_input_B.tsv
ind	necc_input	C	d77daef4d2e02baabeb978c86afa350d94c645f73aa25a9f39f0c49f2cdeabb2	results/ind_necc_input_C.tsv
m9	necc_input	A	10b7a1f7ffac3006666943de074e306e899dd91e0d44be6613255e69f7cd471e	results/m9_necc_input_A.tsv
m9	necc_input	B	10b7a1f7ffac3006666943de074e306e899dd91e0d44be6613255e69f7cd471e	results/m9_necc_input_B.tsv
m9	necc_input	C	10b7a1f7ffac3006666943de074e306e899dd91e0d44be6613255e69f7cd471e	results/m9_necc_input_C.tsv
m9	trap_t1	A	b240e28768137e8635e4d29e4b59de2e21f3eda37c513786218b6d244bb86897	results/m9_trap_t1_A.tsv
