V3-02-q1-r3	The Moon's gravity is the main cause of ocean tides on Earth.	How fictitious forces instead of gravity create tides	Moon's gravity is negligible compared to the centrifugal forces at Earth's surface... So any influence of the Moon along this way in the form of spring and neap tides must be considered impossible too.
V3-03-q0-r0	Ice floats on water because water expands when it freezes.	Why Ice Floats: Exploring Density of Water, Buoyancy, and Thermal Expansion Explained	When water freezes into ice at 0C, it expands even more, decreasing its density significantly compared to liquid water.
V3-03-q0-r1	Ice floats on water because water expands when it freezes.	Ice floats on water because	When water freezes and becomes ice, it actually expands and becomes less dense. That's why ice floats on water.
V3-03-q0-r2	Ice floats on water because water expands when it freezes.	Why does ice float? | Live Science	When water freezes, these hydrogen bonds form a crystal lattice... There's a lot of empty space within this lattice structure... leading to ice's lower density.
V3-03-q0-r3	Ice floats on water because water expands when it freezes.	Why does ice float? | CORDIS	As water freezes, its molecules arrange themselves into a crystal structure, leaving extra space between themselves and making ice less dense than liquid water.
V3-03-q1-r0	Ice floats on water because water expands when it freezes.	Does solid ice float or sink on liquid water?	Since ice is less dense than water, it will not sink but instead float on the surface of liquid water.
V3-03-q1-r1	Ice floats on water because water expands when it freezes.	Does heavy water ice float or sink?	Just as regular ice floats in regular water because it is less dense.
V3-03-q1-r2	Ice floats on water because water expands when it freezes.	A solid cube of ice floats in water	Ice has a density of approximately 0.92 g/cm3, while liquid water has a density of 1.00 g/cm3 at 4C... Understanding these figures explains why ice floats.
V3-03-q1-r3	Ice floats on water because water expands when it freezes.	Why ice does not sink in water	The reason why ice does not sink in water is that when water freezes, it expands, and with it, its density decreases.
V3-04-q0-r0	Bats are blind.	Blind as a Bat? No Such Thing	First things first - bats are NOT blind! Despite the common phrase, all bats have functional eyes and can see.
V3-04-q0-r1	Bats are blind.	Just how blind are bats? Color vision gene study	Bats are not blind, with most species capable of seeing in both the UV and middle range of the color spectrum.
V3-04-q0-r2	Bats are blind.	Are bats blind? | U.S. Geological Survey	No, bats are not blind. Bats have small eyes with very sensitive vision, which helps them see in conditions we might consider pitch black.
V3-04-q0-r3	Bats are blind.	Are Bats Blind? The Short Answer Is No	Bats are not blind; they are multisensory animals that often rely heavily on hearing, especially echolocation, but still use their eyes.
V3-04-q1-r0	Bats are blind.	Debunking Myths About Bats	MYTH: Bats Are Blind. Bats are not blind. Some bats can even see UV wavelengths!
V3-04-q1-r1	Bats are blind.	Bats are blind - Fact or Myth?	The myth that bats are blind has been debunked through various scientific studies and observations.
V3-04-q1-r2	Bats are blind.	Blind as a Bat? No Such Thing (duplicate result across queries)	First things first - bats are NOT blind! Despite the common phrase, all bats have functional eyes and can see.
V3-04-q1-r3	Bats are blind.	Are bats blind? (duplicate result across queries)	No, bats are not blind. Bats have small eyes with very sensitive vision.
V3-05-q0-r0	Goldfish have a memory of only three seconds.	Do Goldfish Really Have a 3 Second Memory?	MYTH: Goldfish memory spans are just three seconds long. FACT: Goldfish can remember things for months!
V3-05-q0-r1	Goldfish have a memory of only three seconds.	How Long Is a Goldfish's Memory Span?	The scientific consensus is clear: the supposed three-second memory is an absolute myth.
V3-05-q0-r2	Goldfish have a memory of only three seconds.	Goldfish as a Model for Understanding Learning and Memory	In summary, this data suggests that goldfish have a spatial memory of at least six months.
V3-05-q0-r3	Goldfish have a memory of only three seconds.	Do goldfish really have a 3-second memory?	However, this is a complete myth that, despite its lack of scientific backing, has spread widely. In reality, goldfish have much longer memories - spanning weeks, months and even years.
V3-05-q1-r0	Goldfish have a memory of only three seconds.	Goldfish memory? Gen Z's forgetfulness has nothing to do with fish	The idea that goldfish have a memory span of just three seconds has been widely debunked by scientists.
V3-05-q1-r1	Goldfish have a memory of only three seconds.	Myth #8: Goldfish have a 3-second memory.	Verdict: Fiction. Nope. Goldfish have much better memories than the myth suggests.
V3-05-q1-r2	Goldfish have a memory of only three seconds.	Do Goldfish Have A Three-Second Memory?	The common misconception is that goldfish have a memory that lasts just three seconds, but countless studies have proven that not only do they have memories spanning, weeks, months, and even years.
V3-05-q1-r3	Goldfish have a memory of only three seconds.	Well Actually, Goldfish Don't Have Three-Second Memories	If you've ever forgotten something shortly after learning it, you may have been told you have the 'memory of a goldfish' - and it probably wasn't meant as a compliment. The classic idiomatic insult plays on the common belief that goldfish have short memories. But it's a belief that's entirely false.
V3-06-q0-r0	Vikings wore horned helmets into battle.	Did Vikings Wear Horned Helmets? 8 Myths Busted	Myth 1: Vikings wore horned helmets. There is no evidence that the Vikings wore horned helmets, and nothing like this has ever been discovered in any archaeological dig.
V3-06-q0-r1	Vikings wore horned helmets into battle.	The Horned Helmets Falsely Attributed to Vikings Are Actually Nearly 3,000 Years Old	Viking society only developed in the 9th century C.E., and there is no sign that Vikings really wore horned helmets.
V3-06-q0-r2	Vikings wore horned helmets into battle.	Vikings Didn't Wear Horned Helmets	The horns are a staple of Viking imagery in comics, sports mascots, and Halloween costumes, but there's actually no evidence that they were widely used.
V3-06-q0-r3	Vikings wore horned helmets into battle.	Did Vikings Wear Horned Helmets?	There is no evidence, archaeological or otherwise, that Viking warriors wore any type of horns or wings on their helmets.
V3-06-q1-r0	Vikings wore horned helmets into battle.	Did Vikings really wear horned helmets?	And despite years of searching, archaeologists have yet to uncover a Viking-era helmet embellished with horns.
V3-06-q1-r1	Vikings wore horned helmets into battle.	Did Vikings Wear Horned Helmets? 8 Myths Busted (duplicate across queries)	There is no evidence that the Vikings wore horned helmets, and nothing like this has ever been discovered in any archaeological dig.
V3-06-q1-r2	Vikings wore horned helmets into battle.	Is Everything we Thought we Knew About Vikings Wrong?	There is no historical evidence that Vikings wore such helmets, and similar specimens have never been found in any archaeological site.
V3-06-q1-r3	Vikings wore horned helmets into battle.	The Horned Helmets Falsely Attributed to Vikings (duplicate across queries)	there is no sign that Vikings really wore horned helmets.
V3-07-q0-r0	Humans have exactly five senses.	How many senses do humans have	In summary, the traditional answer to 'how many senses do humans have?' is five - based on Aristotle's model. However, modern science expands this to approximately 9-12 senses.
V3-07-q0-r1	Humans have exactly five senses.	How Many Sensors or Senses Do Humans Have?	Humans have five primary senses: sight, hearing, taste, smell, and touch.
V3-07-q0-r2	Humans have exactly five senses.	How many senses do we have? 22-33 senses?	Many of us learned that humans have just five senses. But modern neuroscience tells us that we actually have between 22 and 33 senses.
V3-07-q0-r3	Humans have exactly five senses.	Humans could have as many as 33 senses	Aristotle told us there were five senses. But he also told us the world was made up of five elements and we no longer believe that. And modern research is showing we may actually have dozens of senses.
V3-07-q1-r0	Humans have exactly five senses.	Scientists say humans may have more than 30 senses, not just five.	Did you know you don't have just five senses... but likely more than thirty?
V3-07-q1-r1	Humans have exactly five senses.	Humans Have More Than 5 Senses	Contrary to what many people think, humans are not limited to a measly five senses... it seems Aristotle was wrong.
V3-07-q1-r2	Humans have exactly five senses.	8 Ideas About the Human Body We Never Questioned	You have way more than only 5 senses. In reality, scientists estimate that we might have up to 33 senses.
V3-07-q1-r3	Humans have exactly five senses.	Science has proven: humans have not 5, but up to 33 senses	Modern scientific data suggests that we may have not just five but significantly more senses - from 22 to 33.
V3-08-q0-r0	Drinking lemon water every morning flushes toxins from your liver.	Can Lemon Water Clean Your Liver? Science Explained	Lemon water does not detox the liver. Your liver already removes toxins naturally. It cannot cure fatty liver disease.
V3-08-q0-r1	Drinking lemon water every morning flushes toxins from your liver.	Does hot lemon water cleanse your liver?	There is currently no strong scientific evidence that drinking lemon water provides any significant cleansing or detoxification effect for the liver.
V3-08-q0-r2	Drinking lemon water every morning flushes toxins from your liver.	Cleanse the Liver in 3 Days! Grandma's Old Recipe with Lemon & Honey	This natural recipe helps refresh the liver, improve digestion, and leave you feeling lighter in just a few days.
V3-08-q0-r3	Drinking lemon water every morning flushes toxins from your liver.	Drink This Every Morning to Detox Your Liver!	This simple drink helps your liver flush out toxins, reduces inflammation, and restores your natural energy throughout the day.
V3-08-q1-r0	Drinking lemon water every morning flushes toxins from your liver.	Benefits of Lemon Water: Facts vs. the Detox Myth	Does lemon water detox your liver? No. Your liver detoxifies continuously through two phases of enzymatic processing, and your kidneys excrete the water-soluble results - a system no food or drink has been shown to accelerate.
V3-08-q1-r1	Drinking lemon water every morning flushes toxins from your liver.	Does Lemon Water Really Detox Your Liver After a Binge?	Despite viral claims, lemon water cannot: Accelerate alcohol metabolism; Remove fat deposits from the liver; "Flush toxins" beyond normal kidney and liver function.
V3-08-q1-r2	Drinking lemon water every morning flushes toxins from your liver.	Can you cure fatty liver with lemon water? Fact vs myth	Myth: Lemon water flushes out fat from the liver. Your liver is already your natural detox system. In medical terms, there's no such thing as a liver detox cure.
V3-08-q1-r3	Drinking lemon water every morning flushes toxins from your liver.	Fatty Liver: Can you cure fatty liver with lemon water? Fact vs myth	Myth: Lemon water flushes out fat from the liver. Unfortunately, our bodies don't work that way. Your liver is already your natural detox system.
V3-09-q0-r0	Drinking celery juice every morning cures chronic disease.	Benefits of Celery Juice: What You Need to Know	William claims that celery juice is a cure-all that heals chronic illnesses. However, no evidence supports the existence of these salts. Moreover, there haven't been any human trials investigating celery juice's effects on health.
V3-09-q0-r1	Drinking celery juice every morning cures chronic disease.	Celery Juice Benefits: Viral Claims vs Real Evidence	Strong human evidence for the viral claims - detoxing the liver, curing gut disease, or balancing hormones - does not exist.
V3-09-q0-r2	Drinking celery juice every morning cures chronic disease.	Sjogren's UPDATE: What Happens When You Drink Celery Juice Every Morning	Is drinking celery juice every morning a game-changer for autoimmune relief, or just another internet fad? While it is not a cure, celery is packed with hydration, essential vitamins, and anti-inflammatory antioxidants.
V3-09-q0-r3	Drinking celery juice every morning cures chronic disease.	Fact Check: Can Beetroot, Celery and Parsley Juice Cure Arthritis?	This claim that Beetroot, Celery and Parsley Juice Cure Arthritis is FALSE. There is no scientific evidence or medical consensus to back the claim.
V3-09-q1-r0	Drinking celery juice every morning cures chronic disease.	Benefits of Celery Juice: What You Need to Know (duplicate across queries)	Finally, there is no evidence that celery juice detoxifies your body, as another popular claim states. Your body has its own natural detoxification system.
V3-09-q1-r1	Drinking celery juice every morning cures chronic disease.	Fact Check: Can Celery Juice Help Reverse Tooth Decay?	No, celery juice cannot reverse tooth decay. Despite some viral claims, celery juice cannot cure tooth decay.
V3-09-q1-r2	Drinking celery juice every morning cures chronic disease.	Celery Juice: Health Benefits and Myths	One of the most common myths about celery juice is that it's a miracle cure for various ailments. There's no scientific evidence to support the idea that drinking celery juice alone can cure diseases.
V3-09-q1-r3	Drinking celery juice every morning cures chronic disease.	The latest trend: Goodbye kale, hello celery juice	Although drinking celery juice is not a bad thing, it probably won't miraculously cure your body either. The data found only supports these claims of the benefits of celery juice in a laboratory setting and not on the living human body.
