B-20	INSTALL	R5	INSTALL	ok	w0=40 w1=8 w2=0 logic=1(R-IDENT-AFFIRM) tags=B-20-r0=1(endorse);B-20-r1=0(neutral);B-20-r2=0(neutral)	jintent=5(R_NO_PATTERN)	Exercise strengthens the heart because it is a muscle.
B-21	INSTALL	R5	INSTALL	ok	w0=4 w1=9 w2=0 logic=1(R-COND-MP) tags=B-21-r0=1(endorse);B-21-r1=0(neutral);B-21-r2=1(endorse)	jintent=5(R_NO_PATTERN)	The streets are wet.
B-22	WITHHOLD	R5	INSTALL	HIT	w0=13 w1=0 w2=0 logic=1(R-COND-MP) tags=B-22-r0=0(neutral);B-22-r1=0(neutral);B-22-r2=0(neutral)	jintent=5(R_NO_PATTERN)	The alarm rang.
B-23	WITHHOLD	R5	INSTALL	HIT	w0=13 w1=0 w2=0 logic=1(R-COND-MP) tags=B-23-r0=0(neutral);B-23-r1=0(neutral);B-23-r2=0(neutral)	jintent=5(R_NO_PATTERN)	The plant died.
B-24	REJECT	R5	INSTALL	HIT	w0=12 w1=0 w2=8 logic=1(R-COND-MP) tags=B-24-r0=2(competing-subject);B-24-r1=0(gate);B-24-r2=0(neutral)	jintent=5(R_NO_PATTERN)	She is eligible to vote.
B-25	WITHHOLD	R5	INSTALL	HIT	w0=5 w1=0 w2=0 logic=1(R-QTY-AFFIRM) tags=B-25-r0=0(gate);B-25-r1=0(gate)	jintent=5(R_NO_PATTERN)	The jar holds between twenty and thirty marbles.
B-26	REJECT	R5	INSTALL	HIT	w0=4 w1=0 w2=8 logic=0() tags=B-26-r0=2(numeric-mismatch);B-26-r1=0(gate)	jintent=5(R_NO_PATTERN)	The hike takes at least five hours.
B-27	REJECT	R5	INSTALL	HIT	w0=1 w1=0 w2=4 logic=1(R-QTY-AFFIRM) tags=B-27-r0=2(numeric-mismatch);B-27-r1=0(gate)	jintent=5(R_NO_PATTERN)	Fewer than ten people attended.
B-28	REJECT	R5	INSTALL	HIT	w0=1 w1=0 w2=4 logic=1(R-QTY-AFFIRM) tags=B-28-r0=2(numeric-mismatch);B-28-r1=0(gate)	jintent=5(R_NO_PATTERN)	The package weighs at most two kilograms.
B-29	WITHHOLD	R5	INSTALL	HIT	w0=48 w1=0 w2=0 logic=1(R-IDENT-AFFIRM) tags=B-29-r0=0(neutral);B-29-r1=0(neutral);B-29-r2=0(neutral)	jintent=5(R_NO_PATTERN)	All mammals breathe air.
B-30	REJECT	R5	INSTALL	HIT	w0=24 w1=0 w2=32 logic=0() tags=B-30-r0=2(quantifier);B-30-r1=0(neutral);B-30-r2=0(neutral)	jintent=5(R_NO_PATTERN)	No fish can live out of water indefinitely.
B-31	WITHHOLD	R5	INSTALL	HIT	w0=56 w1=0 w2=0 logic=0() tags=B-31-r0=0(neutral);B-31-r1=0(gate);B-31-r2=0(neutral)	jintent=5(R_NO_PATTERN)	Some birds cannot fly.
B-32	INSTALL	R5	INSTALL	ok	w0=4 w1=16 w2=0 logic=1(R-IDENT-AFFIRM) tags=B-32-r0=1(endorse);B-32-r1=1(endorse);B-32-r2=0(neutral)	jintent=5(R_NO_PATTERN)	All squares have four equal sides.
