# RT1d attack corpus frozen 2026-09-24T09:15:00+0000 -- id \t claim \t evidence \t oracle
A-026	wet(grass)	cause(not(rain),not(wet(grass)))	NEUTRAL
A-027	wet(grass)	cause(if(rain,storm),not(wet(grass)))	NEUTRAL
A-028	not(wet(grass))	cause(maybe(rain),wet(grass))	NEUTRAL
A-029	before(dawn,dusk)	before(dusk,dusk)	NEUTRAL
A-030	all(dogs,not(bark(dogs)))	none(cats,not(bark(cats)))	NEUTRAL
A-031	all(dogs,not(bark(dogs)))	none(dogs,not(meow(dogs)))	NEUTRAL
A-032	cause(rain,wet(grass))	not(storm)	NEUTRAL
A-033	cause(rain,wet(grass))	cause(hail,not(wet(grass)))	NEUTRAL
A-034	wet(grass)	maybe(cause(rain,wet(grass)))	NEUTRAL
A-035	rain	maybe(rain)	NEUTRAL
A-036	maybe(rain)	maybe(rain)	NEUTRAL
A-037	rain	cause(rain,wet(grass))	NEUTRAL
A-038	wet(grass)	cause(wet(grass),flood(town))	NEUTRAL
A-039	qty(rain,exactly,thirty)	qty(rain,exactly,30_years)	NEUTRAL
A-040	qty(rain,exactly,4294967296)	qty(rain,exactly,0)	NEUTRAL
A-041	qty(rain,range,10,5)	qty(rain,range,5,10)	NEUTRAL
A-042	rain	if(rain,rain)	NEUTRAL
A-043	storm	if(storm,rain);rain	NEUTRAL
A-044	wet(grass)	not(not(maybe(cause(rain,wet(grass)))))	NEUTRAL
A-045	wet(grass)	if(maybe(maybe(rain)),wet(grass));maybe(maybe(rain))	NEUTRAL
B-001	wet(grass)	if(not(rain),wet(grass));not(rain)	AFFIRM
B-002	dry(laundry)	if(if(rain,storm),dry(laundry));if(rain,storm)	AFFIRM
B-003	safe(town)	if(cause(rain,flood),safe(town));cause(rain,flood)	AFFIRM
B-004	fido(barks)	if(all(dogs,bark(dogs)),fido(barks));all(dogs,bark(dogs))	AFFIRM
B-005	late(train)	if(before(dawn,dusk),late(train));before(dawn,dusk)	AFFIRM
B-006	not(wet(grass))	if(not(rain),wet(grass));not(rain)	DENY
B-007	not(wet(grass))	cause(cause(rain,storm),wet(grass))	DENY
B-008	not(wet(grass))	cause(all(dogs,bark(dogs)),wet(grass))	DENY
B-009	cause(rain,wet(grass))	not(rain)	DENY
B-010	cause(rain,wet(grass))	not(wet(grass))	DENY
B-011	wet(grass)	cause(cause(rain,storm),wet(grass))	AFFIRM
B-012	wet(grass)	cause(before(dawn,dusk),wet(grass))	AFFIRM
B-013	wet(grass)	cause(some(dogs,bark(dogs)),wet(grass))	AFFIRM
B-014	qty(rain,at_least,5)	qty(rain,more_than,5)	AFFIRM
B-015	qty(rain,at_most,5)	qty(rain,more_than,5)	DENY
B-016	qty(rain,exactly,eighty)	qty(rain,exactly,80)	AFFIRM
B-017	qty(rain,exactly,3600_seconds)	qty(rain,exactly,one_hour)	AFFIRM
B-018	after(dawn,dusk)	after(dusk,dawn)	DENY
B-019	not(not(wet(grass)))	wet(grass)	AFFIRM
B-020	not(wet(grass))	cause(rain,not(wet(grass)))	DENY
B-021	not(wet(grass))	if(rain,not(wet(grass)));rain	AFFIRM
B-022	qty(rain,at_most,10_seconds)	qty(rain,exactly,5_seconds)	AFFIRM
B-023	qty(rain,range,1,10)	qty(rain,range,3,7)	AFFIRM
B-024	qty(rain,at_least,5)	qty(rain,range,5,10)	AFFIRM
B-025	all(dogs,not(bark(dogs)))	none(dogs,not(bark(dogs)))	DENY
B-026	none(dogs,not(bark(dogs)))	some(dogs,not(bark(dogs)))	DENY
B-027	all(dogs,bark(dogs))	all(dogs,not(bark(dogs)))	DENY
B-028	some(dogs,bark(dogs))	none(dogs,bark(dogs))	DENY
B-029	before(dusk,dawn)	before(dawn,dusk)	DENY
B-030	not(wet(grass))	wet(grass)	DENY
B-031	wet(grass)	not(wet(grass))	DENY
B-032	wet(grass)	wet(grass)	AFFIRM
B-033	wet(grass)	cause(rain,wet(grass))	AFFIRM
B-034	wet(grass)	cause(rain,not(wet(grass)))	DENY
B-035	wet(grass)	if(rain,wet(grass));rain	AFFIRM
B-036	cause(rain,wet(grass))	cause(rain,not(wet(grass)))	DENY
B-037	qty(rain,exactly,5)	qty(rain,exactly,6)	DENY
B-038	qty(rain,exactly,two_hours)	qty(rain,exactly,7200_seconds)	AFFIRM
B-039	wet(grass)	if(not(not(rain)),wet(grass));not(not(rain))	AFFIRM
B-040	qty(rain,range,one,ten)	qty(rain,range,three,seven)	AFFIRM
B-041	not(wet(grass))	not(wet(grass))	AFFIRM
B-042	before(dawn,dusk)	after(dusk,dawn)	AFFIRM
B-043	wet(grass)	if(qty(rain,at_least,5),wet(grass));qty(rain,at_least,5)	AFFIRM
B-044	wet(grass)	cause(after(dawn,dusk),wet(grass))	AFFIRM
B-045	not(wet(grass))	cause(rain,not(not(not(wet(grass)))))	DENY
B-046	qty(rain,more_than,5)	qty(rain,more_than,10)	AFFIRM
B-047	qty(rain,less_than,10)	qty(rain,less_than,5)	AFFIRM
B-048	qty(rain,at_most,10)	qty(rain,less_than,10)	AFFIRM
B-049	wet(grass)	rain;if(rain,wet(grass))	AFFIRM
D-01	wet(grass)	if(rain,storm);if(storm,wet(grass));rain	NEUTRAL
D-02	not(rain)	if(rain,storm);not(storm)	NEUTRAL
D-03	not(before(dawn,dusk))	before(dusk,dawn)	NEUTRAL
D-04	wet(grass)	if(before(dawn,dawn),wet(grass));before(dawn,dawn)	AFFIRM
D-05	wet(grass)	if(rain,wet(grass));rain;not(wet(grass))	DENY
D-06	brightly dimly	brightly dimly	AFFIRM
D-07	qty(rain,exactly,2147483647)	qty(rain,exactly,2147483647)	AFFIRM
D-08	qty(rain,exactly,2147483648)	qty(rain,exactly,2147483648)	AFFIRM
D-09	qty(rain,range,10,5)	qty(rain,range,10,5)	AFFIRM
D-10	maybe(rain)	rain	NEUTRAL
D-11	zqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzq	zqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzqzq	AFFIRM
D-12	not(maybe(rain))	maybe(rain)	NEUTRAL
D-13	not(wet(grass))	if(rain,wet(grass))	NEUTRAL
D-14	wet(grass)	rain;rain;rain;rain;rain;rain;rain;rain;rain;rain;rain;rain;rain;rain;rain;rain;rain	CAPACITY
