364|1|0|0|1|491|1|5|0|1|3
365|1|0|1|1|525|1|316|0|4|6
366|1|2|1|0|722|0|540|0|3|7
367|1|0|1|1|817|1|822|0|4|6
368|1|2|1|0|420|0|259|0|3|7
369|1|0|1|1|409|1|254|0|4|6
370|1|2|1|0|550|0|334|0|3|7
371|1|0|1|1|285|1|210|0|4|6
372|1|0|0|1|427|1|38|0|1|2
373|1|0|1|1|838|1|931|0|4|6
374|1|0|0|1|387|1|55|0|1|2
375|1|0|1|1|500|1|300|0|4|6
376|1|0|0|1|436|1|34|0|1|2
377|1|0|1|1|674|1|461|0|4|6
378|1|0|0|1|257|1|98|0|1|3
379|1|2|0|0|157|0|122|2|3|7
380|1|0|0|1|242|1|102|2|1|3
381|1|0|1|1|308|1|217|0|4|6
382|1|0|0|1|491|1|5|0|1|3
383|1|0|1|1|695|1|492|2|4|6
384|1|0|0|1|318|1|80|0|1|2
385|1|0|1|1|566|1|346|0|4|6
386|1|2|1|0|509|0|306|0|3|7
387|1|0|1|1|395|1|248|0|4|6
388|1|0|0|1|302|1|85|0|1|2
389|1|2|1|1|230|0|195|2|3|7
390|1|0|0|1|278|1|92|0|1|3
391|1|0|1|1|520|1|313|2|4|6
392|1|2|1|0|584|0|361|0|3|7
393|1|0|1|1|175|1|182|2|4|6
394|1|0|0|1|147|1|124|2|1|3
395|1|0|1|1|324|1|222|0|4|6
396|1|0|0|1|344|1|71|0|1|2
397|1|2|1|1|811|0|795|0|3|7
398|1|0|0|1|414|1|44|0|1|2
399|1|0|1|1|810|1|792|0|4|6
400|1|0|0|1|367|1|63|0|1|2
401|1|0|1|1|812|1|802|0|4|6
402|1|2|1|0|101|0|167|1|3|7
403|1|0|1|1|327|1|223|0|4|6
404|1|0|0|1|433|1|35|0|1|2
405|1|0|1|1|552|1|335|0|4|6
406|1|0|0|1|450|1|27|0|1|2
407|1|0|1|1|771|1|656|0|4|6
408|1|2|1|0|756|0|617|0|3|7
409|1|0|1|1|573|1|352|2|4|6
410|1|0|0|1|440|1|32|0|1|2
411|1|0|1|1|427|1|262|0|4|6
412|1|2|1|0|127|0|172|2|3|7
413|1|0|1|1|56|1|159|1|4|6
414|1|0|0|1|390|1|54|0|1|2
415|1|0|1|1|562|1|343|0|4|6
416|1|0|0|1|318|1|80|0|1|2
417|1|2|1|1|189|0|185|1|3|7
418|1|0|0|1|308|1|83|0|1|2
419|1|0|1|1|591|1|367|0|4|6
420|1|0|0|1|68|1|139|2|1|3
421|1|2|1|1|780|0|683|2|3|7
422|1|0|0|1|407|1|47|0|1|2
423|1|0|1|1|634|1|410|0|4|6
424|1|0|0|1|344|1|71|0|1|2
425|1|0|1|1|488|1|293|0|4|6
426|1|0|0|1|285|1|90|0|1|3
427|1|0|1|1|660|1|442|2|4|6
428|1|0|0|1|147|1|124|2|1|3
429|1|0|1|1|299|1|214|0|4|6
430|1|0|0|1|458|1|23|0|1|2
431|1|0|1|1|760|1|627|0|4|6
432|1|0|0|1|85|1|136|2|1|3
433|1|2|0|0|315|0|81|0|3|7
434|1|0|0|1|336|1|74|0|1|2
435|1|0|1|1|605|1|380|0|4|6
436|1|2|1|0|798|0|744|0|3|7
437|1|0|1|1|517|1|311|0|4|6
438|1|0|0|1|299|1|86|0|1|2
439|1|0|1|1|613|1|388|2|4|6
440|1|0|0|1|127|1|128|2|1|3
441|1|0|1|1|601|1|376|0|4|6
442|1|0|0|1|38|1|144|1|1|3
443|1|0|0|0|330|1|76|0|1|2
444|1|0|0|1|377|1|59|0|1|2
445|1|0|1|1|816|1|816|0|4|6
446|1|2|1|0|549|0|333|0|3|7
447|1|2|0|0|206|0|111|2|3|7
448|1|2|1|0|718|0|532|0|3|7
449|1|0|1|1|598|1|374|0|4|6
450|1|0|0|1|454|1|25|0|1|2
451|1|0|1|1|361|1|235|0|4|6
452|1|0|0|1|387|1|55|0|1|2
453|1|0|1|1|565|1|345|2|4|6
454|1|2|1|0|74|0|162|1|3|7
455|1|2|1|1|242|0|198|2|3|7
456|1|0|0|1|285|1|90|0|1|3
457|1|0|1|1|619|1|394|2|4|6
458|1|0|0|1|90|1|135|2|1|3
459|1|0|1|1|542|1|328|2|4|6
460|1|2|1|0|562|0|343|0|3|7
461|1|0|1|1|295|1|213|2|4|6
462|1|2|1|0|361|0|235|0|3|7
463|1|0|1|1|627|1|403|2|4|6
464|1|0|0|1|452|1|26|0|1|2
465|1|0|1|1|516|1|310|0|4|6
466|1|0|0|1|68|1|139|2|1|3
467|1|0|1|1|601|1|376|2|4|6
468|1|0|0|1|292|1|88|0|1|2
469|1|0|1|1|85|1|164|1|4|6
470|1|2|1|0|777|0|673|0|3|7
471|1|0|1|1|651|1|431|2|4|6
472|1|0|0|1|206|1|111|2|1|3
473|1|0|1|1|655|1|436|2|4|6
474|1|2|1|0|491|0|295|0|3|7
475|1|0|1|1|520|1|313|0|4|6
476|1|0|0|1|375|1|60|0|1|2
477|1|0|1|1|375|1|240|0|4|6
478|1|0|0|1|387|1|55|0|1|2
479|1|0|1|1|690|1|485|0|4|6
480|1|2|1|0|651|0|431|0|3|7
481|1|0|1|1|777|1|674|0|4|6
482|1|0|0|1|127|1|128|2|1|3
483|1|0|1|1|647|1|425|0|4|6
484|1|0|0|1|210|1|110|2|1|3
485|1|0|1|1|429|1|263|2|4|6
486|1|2|1|0|813|0|803|0|3|7
487|1|0|1|1|600|1|375|2|4|6
488|1|2|1|0|468|0|282|0|3|7
489|1|0|1|1|695|1|492|2|4|6
490|1|0|0|1|189|1|115|2|1|3
491|1|0|1|1|450|1|273|0|4|6
492|1|0|0|1|157|1|122|2|1|3
493|1|2|0|0|471|0|16|0|3|7
494|1|0|0|1|462|1|21|0|1|2
495|1|0|1|1|816|1|816|0|4|6
496|1|0|0|1|364|1|64|0|1|2
497|1|0|1|1|522|1|314|2|4|6
498|1|2|1|0|662|0|444|0|3|7
499|1|0|1|1|663|1|446|2|4|6
500|1|2|1|0|289|0|211|0|3|7
501|1|0|1|1|679|1|468|2|4|6
502|1|0|0|1|375|1|60|0|1|2
503|1|0|1|1|466|1|281|2|4|6
504|1|0|0|1|420|1|41|0|1|2
505|1|0|1|1|436|1|266|0|4|6
506|1|2|1|0|292|0|212|0|3|7
507|1|0|1|1|629|1|405|2|4|6
508|1|0|0|1|347|1|70|0|1|2
509|1|0|0|0|382|1|57|0|1|2
510|1|2|1|0|617|0|392|0|3|7
511|1|0|1|1|716|1|530|2|4|6
512|1|0|0|1|440|1|32|0|1|2
513|1|0|1|1|784|1|695|0|4|6
514|1|0|0|1|427|1|38|0|1|2
515|1|0|1|1|508|1|305|0|4|6
516|1|0|0|1|375|1|60|0|1|2
517|1|0|1|1|789|1|713|0|4|6
518|1|2|1|0|210|0|190|2|3|7
519|1|0|1|1|382|1|243|0|4|6
520|1|2|1|0|324|0|222|0|3|7
521|1|0|1|1|586|1|363|0|4|6
522|1|2|1|0|584|0|361|0|3|7
523|1|0|1|1|839|1|933|0|4|6
524|1|0|0|1|180|1|117|2|1|3
525|1|0|1|1|456|1|276|0|4|6
526|1|2|1|0|0|0|150|1|3|7
527|1|0|1|1|566|1|346|2|4|6
528|1|0|0|1|429|1|37|0|1|2
529|1|0|1|1|402|1|251|0|4|6
530|1|0|0|1|407|1|47|0|1|2
531|1|2|0|0|189|0|115|2|3|7
532|1|0|0|1|364|1|64|0|1|2
533|1|0|1|1|572|1|351|0|4|6
534|1|2|1|0|556|0|338|0|3|7
535|1|0|1|1|436|1|266|2|4|6
536|1|2|1|0|292|0|212|0|3|7
537|1|0|1|1|271|1|206|1|4|6
538|1|0|0|1|423|1|40|0|1|2
539|1|2|0|0|74|0|138|2|3|7
540|1|2|1|0|586|0|363|2|3|7
541|1|0|1|1|752|1|607|0|4|6
542|1|0|0|1|414|1|44|0|1|2
543|1|2|1|1|85|0|164|1|3|7
544|1|0|0|1|250|1|100|0|1|3
545|1|0|1|1|629|1|405|0|4|6
546|1|2|1|0|809|0|786|0|3|7
547|1|0|1|1|503|1|302|2|4|6
548|1|0|0|1|456|1|24|0|1|2
549|1|0|1|1|613|1|388|2|4|6
550|1|0|0|1|356|1|67|0|1|2
551|1|0|1|1|440|1|268|0|4|6
552|1|0|0|1|468|1|18|0|1|2
553|1|0|1|1|416|1|257|2|4|6
554|1|0|0|1|367|1|63|0|1|2
555|1|0|1|1|238|1|197|1|4|6
556|1|0|0|1|466|1|19|0|1|2
557|1|0|1|1|682|1|472|2|4|6
558|1|0|0|1|409|1|46|0|1|2
559|1|0|1|1|446|1|271|0|4|6
560|1|0|0|1|448|1|28|0|1|2
561|1|0|1|1|665|1|448|0|4|6
562|1|0|0|1|250|1|100|0|1|3
563|1|0|1|1|520|1|313|0|4|6
564|1|0|0|1|361|1|65|0|1|2
565|1|0|1|1|561|1|342|0|4|6
566|1|0|0|1|392|1|53|0|1|2
567|1|0|1|1|657|1|438|2|4|6
568|1|2|1|0|794|0|731|0|3|7
569|1|0|1|1|634|1|410|0|4|6
570|1|2|1|0|0|0|150|1|3|7
571|1|0|1|1|833|1|900|0|4|6
572|1|0|0|1|299|1|86|0|1|2
573|1|0|1|1|508|1|305|0|4|6
574|1|0|0|1|339|1|73|0|1|2
575|1|0|1|1|690|1|484|2|4|6
576|1|0|0|1|197|1|113|2|1|3
577|1|0|1|1|504|1|303|2|4|6
578|1|2|1|0|230|0|195|2|3|7
579|1|0|1|1|506|1|304|0|4|6
580|1|0|0|1|375|1|60|0|1|2
581|1|0|1|1|489|1|294|0|4|6
582|1|2|1|0|390|0|246|0|3|7
583|1|0|1|1|843|1|961|0|4|6
584|1|0|0|1|482|1|10|0|1|2
585|1|0|1|1|561|1|342|2|4|6
586|1|0|0|1|456|1|24|0|1|2
587|1|0|1|1|702|1|505|0|4|6
588|1|0|0|1|423|1|40|0|1|2
589|1|0|0|0|147|1|124|2|1|3
590|1|0|0|1|344|1|71|0|1|2
591|1|0|1|1|350|1|231|0|4|6
592|1|0|0|1|50|1|142|2|1|3
593|1|0|1|1|506|1|304|0|4|6
594|1|0|0|1|344|1|71|0|1|2
595|1|0|1|1|587|1|364|0|4|6
596|1|0|0|1|197|1|113|2|1|3
597|1|2|0|0|230|0|105|2|3|7
598|1|0|0|1|350|1|69|0|1|2
599|1|0|1|1|577|1|355|2|4|6
600|1|0|0|1|458|1|23|0|1|2
601|1|0|1|1|686|1|478|2|4|6
602|1|0|0|1|369|1|62|0|1|2
603|1|0|1|1|649|1|428|2|4|6
604|1|0|0|1|450|1|27|0|1|2
605|1|0|1|1|811|1|795|0|4|6
606|1|0|0|1|330|1|76|0|1|2
607|1|0|1|1|400|1|250|2|4|6
608|1|0|0|1|214|1|109|2|1|3
609|1|0|1|1|708|1|515|0|4|6
610|1|0|0|1|85|1|136|2|1|3
611|1|0|1|1|253|1|201|0|4|6
612|1|0|0|1|342|1|72|0|1|2
613|1|2|0|0|6|0|149|1|3|7
614|1|0|0|1|132|1|127|2|1|3
615|1|0|1|1|375|1|240|0|4|6
616|1|2|1|0|264|0|204|0|3|7
617|1|0|1|1|675|1|462|2|4|6
618|1|0|0|1|420|1|41|0|1|2
619|1|0|1|1|755|1|613|2|4|6
620|1|2|1|0|820|0|835|0|3|7
621|1|0|1|1|702|1|504|2|4|6
622|1|0|0|1|330|1|76|0|1|2
623|1|0|1|1|534|1|322|2|4|6
624|1|0|0|1|356|1|67|0|1|2
625|1|0|1|1|650|1|429|0|4|6
626|1|0|0|1|253|1|99|0|1|3
627|1|0|1|1|689|1|483|0|4|6
628|1|0|0|1|292|1|88|0|1|2
629|1|0|1|1|565|1|345|2|4|6
630|1|0|0|1|318|1|80|0|1|2
631|1|0|1|1|805|1|771|0|4|6
632|1|2|1|0|581|0|358|0|3|7
633|1|0|1|1|639|1|416|2|4|6
634|1|0|0|1|407|1|47|0|1|2
635|1|0|1|1|132|1|173|1|4|6
