ep	step	tier
DOS-RPL-08	20	1
DOS-RPL-08	21	1
DOS-RPL-08	22	1
DOS-RPL-08	23	1
DOS-RPL-08	24	1
DOS-RPL-08	25	1
DOS-RPL-08	26	1
DOS-RPL-08	27	1
DOS-RPL-08	28	1
DOS-RPL-08	29	1
DOS-RPL-08	30	1
DOS-RPL-08	31	1
DOS-RPL-08	32	1
DOS-RPL-08	33	1
DOS-RPL-08	34	1
DOS-RPL-08	35	1
DOS-RPL-08	36	1
DOS-RPL-08	37	1
DOS-RPL-08	38	1
DOS-RPL-08	39	1
DOS-RPL-08	40	1
DOS-RPL-08	41	1
DOS-RPL-08	42	1
DOS-RPL-08	43	1
DOS-RPL-08	44	1
DOS-RPL-08	45	1
DOS-RPL-08	46	1
DOS-RPL-08	47	1
DOS-RPL-08	48	1
DOS-RPL-08	49	1
DOS-RPL-08	50	1
DOS-RPL-08	51	1
DOS-RPL-08	52	1
DOS-RPL-08	53	1
DOS-RPL-08	54	1
DOS-RPL-08	55	1
DOS-RPL-08	56	1
DOS-RPL-08	57	1
DOS-RPL-08	58	1
DOS-RPL-08	59	1
DOS-RPL-09	0	4
DOS-RPL-09	1	4
DOS-RPL-09	2	1
DOS-RPL-09	3	1
DOS-RPL-09	4	1
DOS-RPL-09	5	1
DOS-RPL-09	6	1
DOS-RPL-09	7	1
DOS-RPL-09	8	1
DOS-RPL-09	9	1
DOS-RPL-09	10	1
DOS-RPL-09	11	1
DOS-RPL-09	12	1
DOS-RPL-09	13	1
DOS-RPL-09	14	1
DOS-RPL-09	15	1
DOS-RPL-09	16	1
DOS-RPL-09	17	1
DOS-RPL-09	18	1
DOS-RPL-09	19	1
DOS-RPL-09	20	1
DOS-RPL-09	21	1
DOS-RPL-09	22	1
DOS-RPL-09	23	1
DOS-RPL-09	24	1
DOS-RPL-09	25	1
DOS-RPL-09	26	1
DOS-RPL-09	27	1
DOS-RPL-09	28	1
DOS-RPL-09	29	1
DOS-RPL-09	30	1
DOS-RPL-09	31	1
DOS-RPL-09	32	1
DOS-RPL-09	33	1
DOS-RPL-09	34	1
DOS-RPL-09	35	1
DOS-RPL-09	36	1
DOS-RPL-09	37	1
DOS-RPL-09	38	1
DOS-RPL-09	39	1
DOS-RPL-09	40	1
DOS-RPL-09	41	1
DOS-RPL-09	42	1
DOS-RPL-09	43	1
DOS-RPL-09	44	1
DOS-RPL-09	45	1
DOS-RPL-09	46	1
DOS-RPL-09	47	1
DOS-RPL-09	48	1
DOS-RPL-09	49	1
DOS-RPL-09	50	1
DOS-RPL-09	51	1
DOS-RPL-09	52	1
DOS-RPL-09	53	1
DOS-RPL-09	54	1
DOS-RPL-09	55	1
DOS-RPL-09	56	1
DOS-RPL-09	57	1
DOS-RPL-09	58	1
DOS-RPL-09	59	1
DOS-RPL-10	0	4
DOS-RPL-10	1	4
DOS-RPL-10	2	1
DOS-RPL-10	3	1
DOS-RPL-10	4	1
DOS-RPL-10	5	1
DOS-RPL-10	6	1
DOS-RPL-10	7	1
DOS-RPL-10	8	1
DOS-RPL-10	9	1
DOS-RPL-10	10	1
DOS-RPL-10	11	1
DOS-RPL-10	12	1
DOS-RPL-10	13	1
DOS-RPL-10	14	1
DOS-RPL-10	15	1
DOS-RPL-10	16	1
DOS-RPL-10	17	1
DOS-RPL-10	18	1
DOS-RPL-10	19	1
DOS-RPL-10	20	1
DOS-RPL-10	21	1
DOS-RPL-10	22	1
DOS-RPL-10	23	1
DOS-RPL-10	24	1
DOS-RPL-10	25	1
DOS-RPL-10	26	1
DOS-RPL-10	27	1
DOS-RPL-10	28	1
DOS-RPL-10	29	1
DOS-RPL-10	30	1
DOS-RPL-10	31	1
DOS-RPL-10	32	1
DOS-RPL-10	33	1
DOS-RPL-10	34	1
DOS-RPL-10	35	1
DOS-RPL-10	36	1
DOS-RPL-10	37	1
DOS-RPL-10	38	1
DOS-RPL-10	39	1
DOS-RPL-10	40	1
DOS-RPL-10	41	1
DOS-RPL-10	42	1
DOS-RPL-10	43	1
DOS-RPL-10	44	1
DOS-RPL-10	45	1
DOS-RPL-10	46	1
DOS-RPL-10	47	1
DOS-RPL-10	48	1
DOS-RPL-10	49	1
DOS-RPL-10	50	1
DOS-RPL-10	51	1
DOS-RPL-10	52	1
DOS-RPL-10	53	1
DOS-RPL-10	54	1
DOS-RPL-10	55	1
DOS-RPL-10	56	1
DOS-RPL-10	57	1
DOS-RPL-10	58	1
DOS-RPL-10	59	1
DOS-RPL-11	0	4
DOS-RPL-11	1	4
DOS-RPL-11	2	1
DOS-RPL-11	3	1
DOS-RPL-11	4	1
DOS-RPL-11	5	1
DOS-RPL-11	6	1
DOS-RPL-11	7	1
DOS-RPL-11	8	1
DOS-RPL-11	9	1
DOS-RPL-11	10	1
DOS-RPL-11	11	1
DOS-RPL-11	12	1
DOS-RPL-11	13	1
DOS-RPL-11	14	1
DOS-RPL-11	15	1
DOS-RPL-11	16	1
DOS-RPL-11	17	1
DOS-RPL-11	18	1
DOS-RPL-11	19	1
DOS-RPL-11	20	1
DOS-RPL-11	21	1
DOS-RPL-11	22	1
DOS-RPL-11	23	1
DOS-RPL-11	24	1
DOS-RPL-11	25	1
DOS-RPL-11	26	1
DOS-RPL-11	27	1
DOS-RPL-11	28	1
DOS-RPL-11	29	1
DOS-RPL-11	30	1
DOS-RPL-11	31	1
DOS-RPL-11	32	1
DOS-RPL-11	33	1
DOS-RPL-11	34	1
DOS-RPL-11	35	1
DOS-RPL-11	36	1
DOS-RPL-11	37	1
DOS-RPL-11	38	1
DOS-RPL-11	39	1
DOS-RPL-11	40	1
DOS-RPL-11	41	1
DOS-RPL-11	42	1
DOS-RPL-11	43	1
DOS-RPL-11	44	1
DOS-RPL-11	45	1
DOS-RPL-11	46	1
DOS-RPL-11	47	1
DOS-RPL-11	48	1
DOS-RPL-11	49	1
DOS-RPL-11	50	1
DOS-RPL-11	51	1
DOS-RPL-11	52	1
DOS-RPL-11	53	1
DOS-RPL-11	54	1
DOS-RPL-11	55	1
DOS-RPL-11	56	1
DOS-RPL-11	57	1
DOS-RPL-11	58	1
DOS-RPL-11	59	1
DOS-RPL-12	0	4
DOS-RPL-12	1	4
DOS-RPL-12	2	1
DOS-RPL-12	3	1
DOS-RPL-12	4	1
DOS-RPL-12	5	1
DOS-RPL-12	6	1
DOS-RPL-12	7	1
DOS-RPL-12	8	1
DOS-RPL-12	9	1
DOS-RPL-12	10	1
DOS-RPL-12	11	1
DOS-RPL-12	12	1
DOS-RPL-12	13	1
DOS-RPL-12	14	1
DOS-RPL-12	15	1
DOS-RPL-12	16	1
DOS-RPL-12	17	1
DOS-RPL-12	18	1
DOS-RPL-12	19	1
DOS-RPL-12	20	1
DOS-RPL-12	21	1
DOS-RPL-12	22	1
DOS-RPL-12	23	1
DOS-RPL-12	24	1
DOS-RPL-12	25	1
DOS-RPL-12	26	1
DOS-RPL-12	27	1
DOS-RPL-12	28	1
DOS-RPL-12	29	1
DOS-RPL-12	30	1
DOS-RPL-12	31	1
DOS-RPL-12	32	1
DOS-RPL-12	33	1
DOS-RPL-12	34	1
DOS-RPL-12	35	1
DOS-RPL-12	36	1
DOS-RPL-12	37	1
DOS-RPL-12	38	1
DOS-RPL-12	39	1
DOS-RPL-12	40	1
DOS-RPL-12	41	1
DOS-RPL-12	42	1
DOS-RPL-12	43	1
DOS-RPL-12	44	1
DOS-RPL-12	45	1
DOS-RPL-12	46	1
DOS-RPL-12	47	1
DOS-RPL-12	48	1
DOS-RPL-12	49	1
DOS-RPL-12	50	1
DOS-RPL-12	51	1
DOS-RPL-12	52	1
DOS-RPL-12	53	1
DOS-RPL-12	54	1
DOS-RPL-12	55	1
DOS-RPL-12	56	1
DOS-RPL-12	57	1
DOS-RPL-12	58	1
DOS-RPL-12	59	1
DOS-RPL-13	0	4
DOS-RPL-13	1	4
DOS-RPL-13	2	1
DOS-RPL-13	3	1
DOS-RPL-13	4	1
DOS-RPL-13	5	1
DOS-RPL-13	6	1
DOS-RPL-13	7	1
DOS-RPL-13	8	1
DOS-RPL-13	9	1
DOS-RPL-13	10	1
DOS-RPL-13	11	1
DOS-RPL-13	12	1
DOS-RPL-13	13	1
DOS-RPL-13	14	1
DOS-RPL-13	15	1
DOS-RPL-13	16	1
DOS-RPL-13	17	1
DOS-RPL-13	18	1
DOS-RPL-13	19	1
DOS-RPL-13	20	1
DOS-RPL-13	21	1
DOS-RPL-13	22	1
DOS-RPL-13	23	1
DOS-RPL-13	24	1
DOS-RPL-13	25	1
DOS-RPL-13	26	1
DOS-RPL-13	27	1
DOS-RPL-13	28	1
DOS-RPL-13	29	1
DOS-RPL-13	30	1
DOS-RPL-13	31	1
DOS-RPL-13	32	1
DOS-RPL-13	33	1
DOS-RPL-13	34	1
DOS-RPL-13	35	1
DOS-RPL-13	36	1
DOS-RPL-13	37	1
DOS-RPL-13	38	1
DOS-RPL-13	39	1
DOS-RPL-13	40	1
DOS-RPL-13	41	1
DOS-RPL-13	42	1
DOS-RPL-13	43	1
DOS-RPL-13	44	1
DOS-RPL-13	45	1
DOS-RPL-13	46	1
DOS-RPL-13	47	1
DOS-RPL-13	48	1
DOS-RPL-13	49	1
DOS-RPL-13	50	1
DOS-RPL-13	51	1
DOS-RPL-13	52	1
DOS-RPL-13	53	1
DOS-RPL-13	54	1
DOS-RPL-13	55	1
DOS-RPL-13	56	1
DOS-RPL-13	57	1
DOS-RPL-13	58	1
DOS-RPL-13	59	1
DOS-RPL-14	0	4
DOS-RPL-14	1	4
DOS-RPL-14	2	1
DOS-RPL-14	3	1
DOS-RPL-14	4	1
DOS-RPL-14	5	1
DOS-RPL-14	6	1
DOS-RPL-14	7	1
DOS-RPL-14	8	1
DOS-RPL-14	9	1
DOS-RPL-14	10	1
DOS-RPL-14	11	1
DOS-RPL-14	12	1
DOS-RPL-14	13	1
DOS-RPL-14	14	1
DOS-RPL-14	15	1
DOS-RPL-14	16	1
DOS-RPL-14	17	1
DOS-RPL-14	18	1
DOS-RPL-14	19	1
DOS-RPL-14	20	1
DOS-RPL-14	21	1
DOS-RPL-14	22	1
DOS-RPL-14	23	1
DOS-RPL-14	24	1
DOS-RPL-14	25	1
DOS-RPL-14	26	1
DOS-RPL-14	27	1
DOS-RPL-14	28	1
DOS-RPL-14	29	1
DOS-RPL-14	30	1
DOS-RPL-14	31	1
DOS-RPL-14	32	1
DOS-RPL-14	33	1
DOS-RPL-14	34	1
DOS-RPL-14	35	1
DOS-RPL-14	36	1
DOS-RPL-14	37	1
DOS-RPL-14	38	1
DOS-RPL-14	39	1
DOS-RPL-14	40	1
DOS-RPL-14	41	1
DOS-RPL-14	42	1
DOS-RPL-14	43	1
DOS-RPL-14	44	1
DOS-RPL-14	45	1
DOS-RPL-14	46	1
DOS-RPL-14	47	1
DOS-RPL-14	48	1
DOS-RPL-14	49	1
DOS-RPL-14	50	1
DOS-RPL-14	51	1
DOS-RPL-14	52	1
DOS-RPL-14	53	1
DOS-RPL-14	54	1
DOS-RPL-14	55	1
DOS-RPL-14	56	1
DOS-RPL-14	57	1
DOS-RPL-14	58	1
DOS-RPL-14	59	1
DOS-RPL-15	0	4
DOS-RPL-15	1	4
DOS-RPL-15	2	1
DOS-RPL-15	3	1
DOS-RPL-15	4	1
DOS-RPL-15	5	1
DOS-RPL-15	6	1
DOS-RPL-15	7	1
DOS-RPL-15	8	1
DOS-RPL-15	9	1
DOS-RPL-15	10	1
DOS-RPL-15	11	1
DOS-RPL-15	12	1
DOS-RPL-15	13	1
DOS-RPL-15	14	1
DOS-RPL-15	15	1
DOS-RPL-15	16	1
DOS-RPL-15	17	1
DOS-RPL-15	18	1
DOS-RPL-15	19	1
DOS-RPL-15	20	1
DOS-RPL-15	21	1
DOS-RPL-15	22	1
DOS-RPL-15	23	1
DOS-RPL-15	24	1
DOS-RPL-15	25	1
DOS-RPL-15	26	1
DOS-RPL-15	27	1
DOS-RPL-15	28	1
DOS-RPL-15	29	1
DOS-RPL-15	30	1
DOS-RPL-15	31	1
DOS-RPL-15	32	1
DOS-RPL-15	33	1
DOS-RPL-15	34	1
DOS-RPL-15	35	1
DOS-RPL-15	36	1
DOS-RPL-15	37	1
DOS-RPL-15	38	1
DOS-RPL-15	39	1
DOS-RPL-15	40	1
DOS-RPL-15	41	1
DOS-RPL-15	42	1
DOS-RPL-15	43	1
DOS-RPL-15	44	1
DOS-RPL-15	45	1
DOS-RPL-15	46	1
DOS-RPL-15	47	1
DOS-RPL-15	48	1
DOS-RPL-15	49	1
DOS-RPL-15	50	1
DOS-RPL-15	51	1
DOS-RPL-15	52	1
DOS-RPL-15	53	1
DOS-RPL-15	54	1
DOS-RPL-15	55	1
DOS-RPL-15	56	1
DOS-RPL-15	57	1
DOS-RPL-15	58	1
DOS-RPL-15	59	1
DOS-RPL-16	0	4
DOS-RPL-16	1	4
DOS-RPL-16	2	1
DOS-RPL-16	3	1
DOS-RPL-16	4	1
DOS-RPL-16	5	1
DOS-RPL-16	6	1
DOS-RPL-16	7	1
DOS-RPL-16	8	1
DOS-RPL-16	9	1
DOS-RPL-16	10	1
DOS-RPL-16	11	1
DOS-RPL-16	12	1
DOS-RPL-16	13	1
DOS-RPL-16	14	1
DOS-RPL-16	15	1
DOS-RPL-16	16	1
DOS-RPL-16	17	1
DOS-RPL-16	18	1
DOS-RPL-16	19	1
DOS-RPL-16	20	1
DOS-RPL-16	21	1
DOS-RPL-16	22	1
DOS-RPL-16	23	1
DOS-RPL-16	24	1
DOS-RPL-16	25	1
DOS-RPL-16	26	1
DOS-RPL-16	27	1
DOS-RPL-16	28	1
DOS-RPL-16	29	1
DOS-RPL-16	30	1
DOS-RPL-16	31	1
DOS-RPL-16	32	1
DOS-RPL-16	33	1
DOS-RPL-16	34	1
DOS-RPL-16	35	1
DOS-RPL-16	36	1
DOS-RPL-16	37	1
DOS-RPL-16	38	1
DOS-RPL-16	39	1
DOS-RPL-16	40	1
DOS-RPL-16	41	1
DOS-RPL-16	42	1
DOS-RPL-16	43	1
DOS-RPL-16	44	1
DOS-RPL-16	45	1
DOS-RPL-16	46	1
DOS-RPL-16	47	1
DOS-RPL-16	48	1
DOS-RPL-16	49	1
DOS-RPL-16	50	1
DOS-RPL-16	51	1
DOS-RPL-16	52	1
DOS-RPL-16	53	1
DOS-RPL-16	54	1
DOS-RPL-16	55	1
DOS-RPL-16	56	1
DOS-RPL-16	57	1
DOS-RPL-16	58	1
DOS-RPL-16	59	1
DOS-RPL-17	0	4
DOS-RPL-17	1	4
DOS-RPL-17	2	1
DOS-RPL-17	3	1
DOS-RPL-17	4	1
DOS-RPL-17	5	1
DOS-RPL-17	6	1
DOS-RPL-17	7	1
DOS-RPL-17	8	1
DOS-RPL-17	9	1
DOS-RPL-17	10	1
DOS-RPL-17	11	1
DOS-RPL-17	12	1
DOS-RPL-17	13	1
DOS-RPL-17	14	1
DOS-RPL-17	15	1
DOS-RPL-17	16	1
DOS-RPL-17	17	1
DOS-RPL-17	18	1
DOS-RPL-17	19	1
DOS-RPL-17	20	1
DOS-RPL-17	21	1
DOS-RPL-17	22	1
DOS-RPL-17	23	1
DOS-RPL-17	24	1
DOS-RPL-17	25	1
DOS-RPL-17	26	1
DOS-RPL-17	27	1
DOS-RPL-17	28	1
DOS-RPL-17	29	1
DOS-RPL-17	30	1
DOS-RPL-17	31	1
DOS-RPL-17	32	1
DOS-RPL-17	33	1
DOS-RPL-17	34	1
DOS-RPL-17	35	1
DOS-RPL-17	36	1
DOS-RPL-17	37	1
