ep	step	tier
DRF-25-P00	101	4
DRF-25-P00	102	4
DRF-25-P00	103	4
DRF-25-P00	104	4
DRF-25-P00	105	4
DRF-25-P00	106	4
DRF-25-P00	107	4
DRF-25-P00	108	4
DRF-25-P00	109	4
DRF-25-P00	110	4
DRF-25-P00	111	4
DRF-25-P00	112	4
DRF-25-P00	113	4
DRF-25-P00	114	4
DRF-25-P00	115	4
DRF-25-P00	116	4
DRF-25-P00	117	4
DRF-25-P00	118	4
DRF-25-P00	119	4
DRF-25-P00	120	4
DRF-25-P00	121	4
DRF-25-P00	122	1
DRF-25-P00	123	1
DRF-25-P00	124	1
DRF-25-P00	125	1
DRF-25-P00	126	1
DRF-25-P00	127	1
DRF-25-P00	128	1
DRF-25-P00	129	1
DRF-25-P00	130	1
DRF-25-P00	131	1
DRF-25-P00	132	1
DRF-25-P00	133	1
DRF-25-P00	134	1
DRF-25-P00	135	1
DRF-25-P00	136	1
DRF-25-P00	137	1
DRF-25-P00	138	1
DRF-25-P00	139	1
DRF-25-P00	140	1
DRF-25-P00	141	1
DRF-25-P01	0	4
DRF-25-P01	1	4
DRF-25-P01	2	4
DRF-25-P01	3	4
DRF-25-P01	4	4
DRF-25-P01	5	4
DRF-25-P01	6	4
DRF-25-P01	7	4
DRF-25-P01	8	4
DRF-25-P01	9	4
DRF-25-P01	10	4
DRF-25-P01	11	4
DRF-25-P01	12	4
DRF-25-P01	13	4
DRF-25-P01	14	4
DRF-25-P01	15	4
DRF-25-P01	16	4
DRF-25-P01	17	4
DRF-25-P01	18	4
DRF-25-P01	19	4
DRF-25-P01	20	4
DRF-25-P01	21	4
DRF-25-P01	22	4
DRF-25-P01	23	4
DRF-25-P01	24	4
DRF-25-P01	25	4
DRF-25-P01	26	4
DRF-25-P01	27	4
DRF-25-P01	28	4
DRF-25-P01	29	4
DRF-25-P01	30	4
DRF-25-P01	31	4
DRF-25-P01	32	4
DRF-25-P01	33	4
DRF-25-P01	34	4
DRF-25-P01	35	4
DRF-25-P01	36	4
DRF-25-P01	37	4
DRF-25-P01	38	4
DRF-25-P01	39	4
DRF-25-P01	40	4
DRF-25-P01	41	4
DRF-25-P01	42	4
DRF-25-P01	43	4
DRF-25-P01	44	4
DRF-25-P01	45	4
DRF-25-P01	46	4
DRF-25-P01	47	4
DRF-25-P01	48	4
DRF-25-P01	49	4
DRF-25-P01	50	4
DRF-25-P01	51	4
DRF-25-P01	52	4
DRF-25-P01	53	4
DRF-25-P01	54	4
DRF-25-P01	55	4
DRF-25-P01	56	4
DRF-25-P01	57	4
DRF-25-P01	58	4
DRF-25-P01	59	4
DRF-25-P01	60	4
DRF-25-P01	61	4
DRF-25-P01	62	4
DRF-25-P01	63	4
DRF-25-P01	64	4
DRF-25-P01	65	4
DRF-25-P01	66	4
DRF-25-P01	67	4
DRF-25-P01	68	4
DRF-25-P01	69	4
DRF-25-P01	70	4
DRF-25-P01	71	4
DRF-25-P01	72	4
DRF-25-P01	73	4
DRF-25-P01	74	4
DRF-25-P01	75	4
DRF-25-P01	76	4
DRF-25-P01	77	4
DRF-25-P01	78	4
DRF-25-P01	79	4
DRF-25-P01	80	4
DRF-25-P01	81	4
DRF-25-P01	82	4
DRF-25-P01	83	4
DRF-25-P01	84	4
DRF-25-P01	85	4
DRF-25-P01	86	4
DRF-25-P01	87	4
DRF-25-P01	88	4
DRF-25-P01	89	4
DRF-25-P01	90	4
DRF-25-P01	91	4
DRF-25-P01	92	4
DRF-25-P01	93	4
DRF-25-P01	94	4
DRF-25-P01	95	4
DRF-25-P01	96	4
DRF-25-P01	97	4
DRF-25-P01	98	4
DRF-25-P01	99	4
DRF-25-P01	100	4
DRF-25-P01	101	4
DRF-25-P01	102	4
DRF-25-P01	103	4
DRF-25-P01	104	4
DRF-25-P01	105	4
DRF-25-P01	106	4
DRF-25-P01	107	4
DRF-25-P01	108	4
DRF-25-P01	109	4
DRF-25-P01	110	4
DRF-25-P01	111	4
DRF-25-P01	112	4
DRF-25-P01	113	4
DRF-25-P01	114	4
DRF-25-P01	115	4
DRF-25-P01	116	4
DRF-25-P01	117	4
DRF-25-P01	118	4
DRF-25-P01	119	4
DRF-25-P01	120	1
DRF-25-P01	121	1
DRF-25-P01	122	1
DRF-25-P01	123	1
DRF-25-P01	124	1
DRF-25-P01	125	1
DRF-25-P01	126	1
DRF-25-P01	127	1
DRF-25-P01	128	1
DRF-25-P01	129	1
DRF-25-P01	130	1
DRF-25-P01	131	1
DRF-25-P01	132	1
DRF-25-P01	133	1
DRF-25-P01	134	1
DRF-25-P01	135	1
DRF-25-P01	136	1
DRF-25-P01	137	1
DRF-25-P01	138	1
DRF-25-P01	139	1
DRF-25-P02	0	4
DRF-25-P02	1	4
DRF-25-P02	2	4
DRF-25-P02	3	4
DRF-25-P02	4	4
DRF-25-P02	5	4
DRF-25-P02	6	4
DRF-25-P02	7	4
DRF-25-P02	8	4
DRF-25-P02	9	4
DRF-25-P02	10	4
DRF-25-P02	11	4
DRF-25-P02	12	4
DRF-25-P02	13	4
DRF-25-P02	14	4
DRF-25-P02	15	4
DRF-25-P02	16	4
DRF-25-P02	17	4
DRF-25-P02	18	4
DRF-25-P02	19	4
DRF-25-P02	20	4
DRF-25-P02	21	4
DRF-25-P02	22	4
DRF-25-P02	23	4
DRF-25-P02	24	4
DRF-25-P02	25	4
DRF-25-P02	26	4
DRF-25-P02	27	4
DRF-25-P02	28	4
DRF-25-P02	29	4
DRF-25-P02	30	4
DRF-25-P02	31	4
DRF-25-P02	32	4
DRF-25-P02	33	4
DRF-25-P02	34	4
DRF-25-P02	35	4
DRF-25-P02	36	4
DRF-25-P02	37	4
DRF-25-P02	38	4
DRF-25-P02	39	4
DRF-25-P02	40	4
DRF-25-P02	41	4
DRF-25-P02	42	4
DRF-25-P02	43	4
DRF-25-P02	44	4
DRF-25-P02	45	4
DRF-25-P02	46	4
DRF-25-P02	47	4
DRF-25-P02	48	4
DRF-25-P02	49	4
DRF-25-P02	50	4
DRF-25-P02	51	4
DRF-25-P02	52	4
DRF-25-P02	53	4
DRF-25-P02	54	4
DRF-25-P02	55	4
DRF-25-P02	56	4
DRF-25-P02	57	4
DRF-25-P02	58	4
DRF-25-P02	59	4
DRF-25-P02	60	4
DRF-25-P02	61	4
DRF-25-P02	62	4
DRF-25-P02	63	4
DRF-25-P02	64	4
DRF-25-P02	65	4
DRF-25-P02	66	4
DRF-25-P02	67	4
DRF-25-P02	68	4
DRF-25-P02	69	4
DRF-25-P02	70	4
DRF-25-P02	71	4
DRF-25-P02	72	4
DRF-25-P02	73	4
DRF-25-P02	74	4
DRF-25-P02	75	4
DRF-25-P02	76	4
DRF-25-P02	77	4
DRF-25-P02	78	4
DRF-25-P02	79	4
DRF-25-P02	80	4
DRF-25-P02	81	4
DRF-25-P02	82	4
DRF-25-P02	83	4
DRF-25-P02	84	4
DRF-25-P02	85	4
DRF-25-P02	86	4
DRF-25-P02	87	4
DRF-25-P02	88	4
DRF-25-P02	89	4
DRF-25-P02	90	4
DRF-25-P02	91	4
DRF-25-P02	92	4
DRF-25-P02	93	4
DRF-25-P02	94	4
DRF-25-P02	95	4
DRF-25-P02	96	4
DRF-25-P02	97	4
DRF-25-P02	98	4
DRF-25-P02	99	4
DRF-25-P02	100	4
DRF-25-P02	101	4
DRF-25-P02	102	4
DRF-25-P02	103	4
DRF-25-P02	104	4
DRF-25-P02	105	4
DRF-25-P02	106	4
DRF-25-P02	107	4
DRF-25-P02	108	4
DRF-25-P02	109	4
DRF-25-P02	110	4
DRF-25-P02	111	4
DRF-25-P02	112	4
DRF-25-P02	113	4
DRF-25-P02	114	4
DRF-25-P02	115	4
DRF-25-P02	116	4
DRF-25-P02	117	4
DRF-25-P02	118	4
DRF-25-P02	119	4
DRF-25-P02	120	4
DRF-25-P02	121	4
DRF-25-P02	122	4
DRF-25-P02	123	4
DRF-25-P02	124	1
DRF-25-P02	125	1
DRF-25-P02	126	1
DRF-25-P02	127	1
DRF-25-P02	128	1
DRF-25-P02	129	1
DRF-25-P02	130	1
DRF-25-P02	131	1
DRF-25-P02	132	1
DRF-25-P02	133	1
DRF-25-P02	134	1
DRF-25-P02	135	1
DRF-25-P02	136	1
DRF-25-P02	137	1
DRF-25-P02	138	1
DRF-25-P02	139	1
DRF-25-P02	140	1
DRF-25-P02	141	1
DRF-25-P02	142	1
DRF-25-P02	143	1
DRF-25-P03	0	4
DRF-25-P03	1	4
DRF-25-P03	2	4
DRF-25-P03	3	4
DRF-25-P03	4	4
DRF-25-P03	5	4
DRF-25-P03	6	4
DRF-25-P03	7	4
DRF-25-P03	8	4
DRF-25-P03	9	4
DRF-25-P03	10	4
DRF-25-P03	11	4
DRF-25-P03	12	4
DRF-25-P03	13	4
DRF-25-P03	14	4
DRF-25-P03	15	4
DRF-25-P03	16	4
DRF-25-P03	17	4
DRF-25-P03	18	4
DRF-25-P03	19	4
DRF-25-P03	20	4
DRF-25-P03	21	4
DRF-25-P03	22	4
DRF-25-P03	23	4
DRF-25-P03	24	4
DRF-25-P03	25	4
DRF-25-P03	26	4
DRF-25-P03	27	4
DRF-25-P03	28	4
DRF-25-P03	29	4
DRF-25-P03	30	4
DRF-25-P03	31	4
DRF-25-P03	32	4
DRF-25-P03	33	4
DRF-25-P03	34	4
DRF-25-P03	35	4
DRF-25-P03	36	4
DRF-25-P03	37	4
DRF-25-P03	38	4
DRF-25-P03	39	4
DRF-25-P03	40	4
DRF-25-P03	41	4
DRF-25-P03	42	4
DRF-25-P03	43	4
DRF-25-P03	44	4
DRF-25-P03	45	4
DRF-25-P03	46	4
DRF-25-P03	47	4
DRF-25-P03	48	4
DRF-25-P03	49	4
DRF-25-P03	50	4
DRF-25-P03	51	4
DRF-25-P03	52	4
DRF-25-P03	53	4
DRF-25-P03	54	4
DRF-25-P03	55	4
DRF-25-P03	56	4
DRF-25-P03	57	4
DRF-25-P03	58	4
DRF-25-P03	59	4
DRF-25-P03	60	4
DRF-25-P03	61	4
DRF-25-P03	62	4
DRF-25-P03	63	4
DRF-25-P03	64	4
DRF-25-P03	65	4
DRF-25-P03	66	4
DRF-25-P03	67	4
DRF-25-P03	68	4
DRF-25-P03	69	4
DRF-25-P03	70	4
DRF-25-P03	71	4
DRF-25-P03	72	4
DRF-25-P03	73	4
DRF-25-P03	74	4
DRF-25-P03	75	4
DRF-25-P03	76	4
DRF-25-P03	77	4
DRF-25-P03	78	4
DRF-25-P03	79	4
DRF-25-P03	80	4
DRF-25-P03	81	4
DRF-25-P03	82	4
DRF-25-P03	83	4
DRF-25-P03	84	4
DRF-25-P03	85	4
DRF-25-P03	86	4
DRF-25-P03	87	4
DRF-25-P03	88	4
DRF-25-P03	89	4
DRF-25-P03	90	4
DRF-25-P03	91	4
DRF-25-P03	92	4
DRF-25-P03	93	4
DRF-25-P03	94	4
DRF-25-P03	95	4
DRF-25-P03	96	4
DRF-25-P03	97	4
DRF-25-P03	98	4
DRF-25-P03	99	4
DRF-25-P03	100	4
DRF-25-P03	101	4
DRF-25-P03	102	4
DRF-25-P03	103	4
DRF-25-P03	104	4
DRF-25-P03	105	4
DRF-25-P03	106	4
DRF-25-P03	107	4
DRF-25-P03	108	4
DRF-25-P03	109	4
DRF-25-P03	110	4
DRF-25-P03	111	4
DRF-25-P03	112	4
DRF-25-P03	113	4
DRF-25-P03	114	4
DRF-25-P03	115	4
DRF-25-P03	116	4
DRF-25-P03	117	4
DRF-25-P03	118	4
DRF-25-P03	119	4
DRF-25-P03	120	4
DRF-25-P03	121	4
DRF-25-P03	122	4
DRF-25-P03	123	4
DRF-25-P03	124	1
DRF-25-P03	125	1
DRF-25-P03	126	1
DRF-25-P03	127	1
DRF-25-P03	128	1
DRF-25-P03	129	1
DRF-25-P03	130	1
DRF-25-P03	131	1
DRF-25-P03	132	1
DRF-25-P03	133	1
DRF-25-P03	134	1
DRF-25-P03	135	1
DRF-25-P03	136	1
DRF-25-P03	137	1
DRF-25-P03	138	1
DRF-25-P03	139	1
DRF-25-P03	140	1
DRF-25-P03	141	1
DRF-25-P03	142	1
DRF-25-P03	143	1
DRF-25-P04	0	4
DRF-25-P04	1	4
DRF-25-P04	2	4
DRF-25-P04	3	4
DRF-25-P04	4	4
DRF-25-P04	5	4
DRF-25-P04	6	4
DRF-25-P04	7	4
DRF-25-P04	8	4
DRF-25-P04	9	4
DRF-25-P04	10	4
DRF-25-P04	11	4
DRF-25-P04	12	4
DRF-25-P04	13	4
DRF-25-P04	14	4
DRF-25-P04	15	4
DRF-25-P04	16	4
DRF-25-P04	17	4
DRF-25-P04	18	4
DRF-25-P04	19	4
DRF-25-P04	20	4
DRF-25-P04	21	4
DRF-25-P04	22	4
DRF-25-P04	23	4
DRF-25-P04	24	4
DRF-25-P04	25	4
DRF-25-P04	26	4
DRF-25-P04	27	4
DRF-25-P04	28	4
DRF-25-P04	29	4
DRF-25-P04	30	4
DRF-25-P04	31	4
DRF-25-P04	32	4
DRF-25-P04	33	4
DRF-25-P04	34	4
DRF-25-P04	35	4
DRF-25-P04	36	4
DRF-25-P04	37	4
DRF-25-P04	38	4
DRF-25-P04	39	4
DRF-25-P04	40	4
DRF-25-P04	41	4
DRF-25-P04	42	4
DRF-25-P04	43	4
DRF-25-P04	44	4
DRF-25-P04	45	4
DRF-25-P04	46	4
DRF-25-P04	47	4
DRF-25-P04	48	4
DRF-25-P04	49	4
DRF-25-P04	50	4
DRF-25-P04	51	4
DRF-25-P04	52	4
DRF-25-P04	53	4
DRF-25-P04	54	4
DRF-25-P04	55	4
DRF-25-P04	56	4
DRF-25-P04	57	4
DRF-25-P04	58	4
DRF-25-P04	59	4
DRF-25-P04	60	4
DRF-25-P04	61	4
DRF-25-P04	62	4
DRF-25-P04	63	4
DRF-25-P04	64	4
DRF-25-P04	65	4
DRF-25-P04	66	4
DRF-25-P04	67	4
DRF-25-P04	68	4
DRF-25-P04	69	4
DRF-25-P04	70	4
DRF-25-P04	71	4
DRF-25-P04	72	4
DRF-25-P04	73	4
DRF-25-P04	74	4
DRF-25-P04	75	4
DRF-25-P04	76	4
DRF-25-P04	77	4
DRF-25-P04	78	4
DRF-25-P04	79	4
DRF-25-P04	80	4
DRF-25-P04	81	4
DRF-25-P04	82	4
DRF-25-P04	83	4
DRF-25-P04	84	4
DRF-25-P04	85	4
DRF-25-P04	86	4
DRF-25-P04	87	4
DRF-25-P04	88	4
DRF-25-P04	89	4
DRF-25-P04	90	4
DRF-25-P04	91	4
DRF-25-P04	92	4
DRF-25-P04	93	4
DRF-25-P04	94	4
DRF-25-P04	95	4
DRF-25-P04	96	4
DRF-25-P04	97	4
DRF-25-P04	98	4
DRF-25-P04	99	4
DRF-25-P04	100	4
DRF-25-P04	101	4
DRF-25-P04	102	4
DRF-25-P04	103	4
DRF-25-P04	104	4
DRF-25-P04	105	4
DRF-25-P04	106	4
DRF-25-P04	107	4
DRF-25-P04	108	4
DRF-25-P04	109	4
DRF-25-P04	110	4
DRF-25-P04	111	4
DRF-25-P04	112	4
DRF-25-P04	113	4
DRF-25-P04	114	4
DRF-25-P04	115	4
DRF-25-P04	116	4
DRF-25-P04	117	4
DRF-25-P04	118	4
DRF-25-P04	119	4
DRF-25-P04	120	1
DRF-25-P04	121	1
DRF-25-P04	122	1
DRF-25-P04	123	1
DRF-25-P04	124	1
DRF-25-P04	125	1
DRF-25-P04	126	1
DRF-25-P04	127	1
DRF-25-P04	128	1
DRF-25-P04	129	1
DRF-25-P04	130	1
DRF-25-P04	131	1
DRF-25-P04	132	1
DRF-25-P04	133	1
DRF-25-P04	134	1
DRF-25-P04	135	1
DRF-25-P04	136	1
DRF-25-P04	137	1
DRF-25-P04	138	1
DRF-25-P04	139	1
DRF-25-P05	0	4
DRF-25-P05	1	4
DRF-25-P05	2	4
DRF-25-P05	3	4
DRF-25-P05	4	4
DRF-25-P05	5	4
DRF-25-P05	6	4
DRF-25-P05	7	4
DRF-25-P05	8	4
DRF-25-P05	9	4
DRF-25-P05	10	4
DRF-25-P05	11	4
DRF-25-P05	12	4
DRF-25-P05	13	4
DRF-25-P05	14	4
DRF-25-P05	15	4
DRF-25-P05	16	4
DRF-25-P05	17	4
DRF-25-P05	18	4
DRF-25-P05	19	4
DRF-25-P05	20	4
DRF-25-P05	21	4
DRF-25-P05	22	4
DRF-25-P05	23	4
DRF-25-P05	24	4
DRF-25-P05	25	4
DRF-25-P05	26	4
DRF-25-P05	27	4
DRF-25-P05	28	4
DRF-25-P05	29	4
DRF-25-P05	30	4
DRF-25-P05	31	4
DRF-25-P05	32	4
DRF-25-P05	33	4
DRF-25-P05	34	4
DRF-25-P05	35	4
DRF-25-P05	36	4
DRF-25-P05	37	4
DRF-25-P05	38	4
DRF-25-P05	39	4
DRF-25-P05	40	4
DRF-25-P05	41	4
DRF-25-P05	42	4
DRF-25-P05	43	4
DRF-25-P05	44	4
DRF-25-P05	45	4
DRF-25-P05	46	4
DRF-25-P05	47	4
DRF-25-P05	48	4
DRF-25-P05	49	4
DRF-25-P05	50	4
DRF-25-P05	51	4
DRF-25-P05	52	4
DRF-25-P05	53	4
DRF-25-P05	54	4
DRF-25-P05	55	4
DRF-25-P05	56	4
DRF-25-P05	57	4
DRF-25-P05	58	4
DRF-25-P05	59	4
DRF-25-P05	60	4
DRF-25-P05	61	4
DRF-25-P05	62	4
DRF-25-P05	63	4
DRF-25-P05	64	4
DRF-25-P05	65	4
DRF-25-P05	66	4
DRF-25-P05	67	4
DRF-25-P05	68	4
DRF-25-P05	69	4
DRF-25-P05	70	4
DRF-25-P05	71	4
DRF-25-P05	72	4
DRF-25-P05	73	4
DRF-25-P05	74	4
DRF-25-P05	75	4
DRF-25-P05	76	4
DRF-25-P05	77	4
DRF-25-P05	78	4
DRF-25-P05	79	4
DRF-25-P05	80	4
DRF-25-P05	81	4
DRF-25-P05	82	4
DRF-25-P05	83	4
DRF-25-P05	84	4
DRF-25-P05	85	4
DRF-25-P05	86	4
DRF-25-P05	87	4
DRF-25-P05	88	4
DRF-25-P05	89	4
DRF-25-P05	90	1
DRF-25-P05	91	1
DRF-25-P05	92	1
DRF-25-P05	93	1
DRF-25-P05	94	1
DRF-25-P05	95	1
DRF-25-P05	96	1
DRF-25-P05	97	1
DRF-25-P05	98	1
DRF-25-P05	99	1
DRF-25-P05	100	1
DRF-25-P05	101	1
DRF-25-P05	102	1
DRF-25-P05	103	1
DRF-25-P05	104	1
DRF-25-P05	105	1
DRF-25-P05	106	1
DRF-25-P05	107	1
DRF-25-P05	108	1
DRF-25-P05	109	1
DRF-25-P06	0	4
DRF-25-P06	1	4
DRF-25-P06	2	4
DRF-25-P06	3	4
DRF-25-P06	4	4
DRF-25-P06	5	4
DRF-25-P06	6	4
DRF-25-P06	7	4
DRF-25-P06	8	4
DRF-25-P06	9	4
DRF-25-P06	10	4
DRF-25-P06	11	4
DRF-25-P06	12	4
DRF-25-P06	13	4
DRF-25-P06	14	4
DRF-25-P06	15	4
DRF-25-P06	16	4
DRF-25-P06	17	4
DRF-25-P06	18	4
DRF-25-P06	19	4
DRF-25-P06	20	4
DRF-25-P06	21	4
DRF-25-P06	22	4
DRF-25-P06	23	4
DRF-25-P06	24	4
DRF-25-P06	25	4
DRF-25-P06	26	4
DRF-25-P06	27	4
DRF-25-P06	28	4
DRF-25-P06	29	4
DRF-25-P06	30	4
DRF-25-P06	31	4
DRF-25-P06	32	4
DRF-25-P06	33	4
DRF-25-P06	34	4
DRF-25-P06	35	4
DRF-25-P06	36	4
DRF-25-P06	37	4
DRF-25-P06	38	4
DRF-25-P06	39	4
DRF-25-P06	40	4
DRF-25-P06	41	4
DRF-25-P06	42	4
DRF-25-P06	43	4
DRF-25-P06	44	4
DRF-25-P06	45	4
DRF-25-P06	46	4
DRF-25-P06	47	4
DRF-25-P06	48	4
DRF-25-P06	49	4
DRF-25-P06	50	4
DRF-25-P06	51	4
DRF-25-P06	52	4
DRF-25-P06	53	4
DRF-25-P06	54	4
DRF-25-P06	55	4
DRF-25-P06	56	4
DRF-25-P06	57	4
DRF-25-P06	58	4
DRF-25-P06	59	4
DRF-25-P06	60	4
DRF-25-P06	61	4
DRF-25-P06	62	4
DRF-25-P06	63	4
DRF-25-P06	64	4
DRF-25-P06	65	4
DRF-25-P06	66	4
DRF-25-P06	67	4
DRF-25-P06	68	4
DRF-25-P06	69	4
DRF-25-P06	70	4
DRF-25-P06	71	4
DRF-25-P06	72	4
DRF-25-P06	73	4
DRF-25-P06	74	4
DRF-25-P06	75	4
DRF-25-P06	76	4
DRF-25-P06	77	4
DRF-25-P06	78	4
DRF-25-P06	79	4
DRF-25-P06	80	4
DRF-25-P06	81	4
DRF-25-P06	82	4
DRF-25-P06	83	4
DRF-25-P06	84	4
DRF-25-P06	85	4
DRF-25-P06	86	1
DRF-25-P06	87	1
DRF-25-P06	88	1
DRF-25-P06	89	1
DRF-25-P06	90	1
DRF-25-P06	91	1
DRF-25-P06	92	1
DRF-25-P06	93	1
DRF-25-P06	94	1
DRF-25-P06	95	1
DRF-25-P06	96	1
DRF-25-P06	97	1
DRF-25-P06	98	1
DRF-25-P06	99	1
DRF-25-P06	100	1
DRF-25-P06	101	1
DRF-25-P06	102	1
DRF-25-P06	103	1
DRF-25-P06	104	1
DRF-25-P06	105	1
DRF-25-P07	0	4
DRF-25-P07	1	4
DRF-25-P07	2	4
DRF-25-P07	3	4
DRF-25-P07	4	4
DRF-25-P07	5	4
DRF-25-P07	6	4
DRF-25-P07	7	4
DRF-25-P07	8	4
DRF-25-P07	9	4
DRF-25-P07	10	4
DRF-25-P07	11	4
DRF-25-P07	12	4
DRF-25-P07	13	4
DRF-25-P07	14	4
DRF-25-P07	15	4
DRF-25-P07	16	4
DRF-25-P07	17	4
DRF-25-P07	18	4
DRF-25-P07	19	4
DRF-25-P07	20	4
DRF-25-P07	21	4
DRF-25-P07	22	4
DRF-25-P07	23	4
DRF-25-P07	24	4
DRF-25-P07	25	4
DRF-25-P07	26	4
DRF-25-P07	27	4
DRF-25-P07	28	4
DRF-25-P07	29	4
DRF-25-P07	30	4
DRF-25-P07	31	4
DRF-25-P07	32	4
DRF-25-P07	33	4
DRF-25-P07	34	4
DRF-25-P07	35	4
DRF-25-P07	36	4
DRF-25-P07	37	4
DRF-25-P07	38	4
DRF-25-P07	39	4
DRF-25-P07	40	4
DRF-25-P07	41	4
DRF-25-P07	42	4
DRF-25-P07	43	4
DRF-25-P07	44	4
DRF-25-P07	45	4
DRF-25-P07	46	4
DRF-25-P07	47	4
DRF-25-P07	48	4
DRF-25-P07	49	4
DRF-25-P07	50	4
DRF-25-P07	51	4
DRF-25-P07	52	4
DRF-25-P07	53	4
DRF-25-P07	54	4
DRF-25-P07	55	4
DRF-25-P07	56	4
DRF-25-P07	57	4
DRF-25-P07	58	4
DRF-25-P07	59	4
DRF-25-P07	60	4
DRF-25-P07	61	4
DRF-25-P07	62	4
DRF-25-P07	63	4
DRF-25-P07	64	4
DRF-25-P07	65	4
DRF-25-P07	66	4
DRF-25-P07	67	4
DRF-25-P07	68	4
DRF-25-P07	69	4
DRF-25-P07	70	4
DRF-25-P07	71	4
DRF-25-P07	72	4
DRF-25-P07	73	4
DRF-25-P07	74	4
DRF-25-P07	75	4
DRF-25-P07	76	4
DRF-25-P07	77	4
DRF-25-P07	78	4
DRF-25-P07	79	4
DRF-25-P07	80	4
DRF-25-P07	81	4
DRF-25-P07	82	4
DRF-25-P07	83	4
DRF-25-P07	84	4
DRF-25-P07	85	4
DRF-25-P07	86	1
DRF-25-P07	87	1
DRF-25-P07	88	1
DRF-25-P07	89	1
DRF-25-P07	90	1
DRF-25-P07	91	1
DRF-25-P07	92	1
DRF-25-P07	93	1
DRF-25-P07	94	1
DRF-25-P07	95	1
DRF-25-P07	96	1
DRF-25-P07	97	1
DRF-25-P07	98	1
DRF-25-P07	99	1
DRF-25-P07	100	1
DRF-25-P07	101	1
DRF-25-P07	102	1
DRF-25-P07	103	1
DRF-25-P07	104	1
DRF-25-P07	105	1
DRF-25-P08	0	4
DRF-25-P08	1	4
DRF-25-P08	2	4
DRF-25-P08	3	4
DRF-25-P08	4	4
DRF-25-P08	5	4
DRF-25-P08	6	4
DRF-25-P08	7	4
DRF-25-P08	8	4
DRF-25-P08	9	4
DRF-25-P08	10	4
DRF-25-P08	11	4
DRF-25-P08	12	4
DRF-25-P08	13	4
DRF-25-P08	14	4
DRF-25-P08	15	4
DRF-25-P08	16	4
DRF-25-P08	17	4
DRF-25-P08	18	4
DRF-25-P08	19	4
DRF-25-P08	20	4
DRF-25-P08	21	4
DRF-25-P08	22	4
DRF-25-P08	23	4
DRF-25-P08	24	4
DRF-25-P08	25	4
DRF-25-P08	26	4
DRF-25-P08	27	4
DRF-25-P08	28	4
DRF-25-P08	29	4
DRF-25-P08	30	4
DRF-25-P08	31	4
DRF-25-P08	32	4
DRF-25-P08	33	4
DRF-25-P08	34	4
DRF-25-P08	35	4
DRF-25-P08	36	4
DRF-25-P08	37	4
DRF-25-P08	38	4
DRF-25-P08	39	4
DRF-25-P08	40	4
DRF-25-P08	41	4
DRF-25-P08	42	4
