R|124|0|1|656|828|172
R|125|0|1|794|897|103
R|126|0|1|440|720|280
R|127|0|1|502|751|249
R|128|0|1|698|849|151
R|129|0|1|686|843|157
R|130|0|1|792|896|104
R|131|0|1|720|860|140
R|132|0|1|732|866|134
R|133|0|1|806|903|97
R|134|0|1|712|856|144
R|135|0|1|842|921|79
R|136|0|1|486|743|257
R|137|0|1|728|864|136
R|138|0|1|866|933|67
R|139|0|1|826|913|87
R|140|0|1|752|876|124
R|141|0|1|678|839|161
R|142|0|1|752|876|124
R|143|0|1|534|767|233
R|144|0|1|738|869|131
R|145|0|1|814|907|93
R|146|0|1|794|897|103
R|147|0|1|746|873|127
R|148|0|1|590|795|205
R|149|0|1|760|880|120
R|150|0|1|544|772|228
R|151|0|1|428|714|286
R|152|0|1|458|729|271
R|153|0|1|632|816|184
R|154|0|1|450|725|275
R|155|0|1|868|934|66
R|156|0|1|708|854|146
R|157|0|1|770|885|115
R|158|0|1|824|912|88
R|159|0|1|724|862|138
R|160|0|1|480|740|260
R|161|0|0|-296|704|1000
R|162|0|1|738|869|131
R|163|0|1|688|844|156
R|164|0|1|810|905|95
R|165|0|1|860|930|70
R|166|0|1|590|795|205
R|167|0|1|544|772|228
R|168|0|1|706|853|147
R|169|0|1|604|802|198
R|170|0|1|726|863|137
R|171|0|1|762|881|119
R|172|0|1|792|896|104
R|173|0|1|644|822|178
R|174|0|1|782|891|109
R|175|0|1|760|880|120
R|176|0|1|646|823|177
R|177|0|1|818|909|91
R|178|0|1|554|777|223
R|179|0|1|848|924|76
R|180|0|1|508|754|246
R|181|0|1|600|800|200
R|182|0|1|668|834|166
R|183|0|1|640|820|180
R|184|0|1|648|824|176
R|185|0|1|704|852|148
R|186|0|1|804|902|98
R|187|0|1|846|923|77
R|188|0|1|744|872|128
R|189|0|1|492|746|254
R|190|0|1|438|719|281
R|191|0|1|440|720|280
R|192|0|1|656|828|172
R|193|0|1|744|872|128
R|194|0|1|700|850|150
R|195|0|1|688|844|156
R|196|0|1|468|734|266
R|197|0|1|782|891|109
R|198|0|1|568|784|216
R|199|0|1|724|862|138
R|200|0|1|610|805|195
R|201|0|1|660|830|170
R|202|0|1|628|814|186
R|203|0|1|644|822|178
R|204|0|1|470|735|265
R|205|0|1|636|818|182
R|206|0|1|410|705|295
R|207|0|1|576|788|212
R|208|0|1|662|831|169
R|209|0|1|684|842|158
R|210|0|1|414|707|293
R|211|0|0|-299|701|1000
R|212|0|1|706|853|147
R|213|0|1|746|873|127
R|214|0|1|484|742|258
R|215|0|1|448|724|276
R|216|0|1|818|909|91
R|217|0|1|422|711|289
R|218|0|1|628|814|186
R|219|0|1|818|909|91
R|220|0|1|644|822|178
R|221|0|1|728|864|136
R|222|0|1|608|804|196
R|223|0|1|756|878|122
R|224|0|1|444|722|278
R|225|0|1|578|789|211
R|226|0|1|718|859|141
R|227|0|1|634|817|183
R|228|0|1|790|895|105
R|229|0|1|626|813|187
R|230|0|1|606|803|197
R|231|0|1|706|853|147
R|232|0|1|752|876|124
R|233|0|1|780|890|110
R|234|0|1|786|893|107
R|235|0|1|552|776|224
R|236|0|1|800|900|100
R|237|0|1|492|746|254
R|238|0|1|722|861|139
R|239|0|1|434|717|283
R|240|0|1|724|862|138
R|241|0|1|830|915|85
R|242|0|1|818|909|91
R|243|0|1|728|864|136
R|244|0|1|438|719|281
R|245|0|1|778|889|111
R|246|0|1|750|875|125
R|247|0|1|448|724|276
R|248|0|1|738|869|131
R|249|0|1|766|883|117
R|250|0|1|742|871|129
R|251|0|1|684|842|158
R|252|0|1|710|855|145
R|253|0|1|740|870|130
R|254|0|1|740|870|130
R|255|0|1|774|887|113
R|256|0|1|646|823|177
R|257|0|1|730|865|135
R|258|0|1|456|728|272
R|259|0|1|424|712|288
R|260|0|1|738|869|131
R|261|0|1|706|853|147
R|262|0|1|768|884|116
R|263|0|1|726|863|137
R|264|0|1|556|778|222
R|265|0|1|656|828|172
R|266|0|1|778|889|111
R|267|0|1|596|798|202
R|268|0|1|604|802|198
R|269|0|1|656|828|172
R|270|0|1|784|892|108
R|271|0|1|720|860|140
R|272|0|1|566|783|217
R|273|0|1|640|820|180
R|274|0|1|724|862|138
R|275|0|1|774|887|113
R|276|0|1|560|780|220
R|277|0|1|710|855|145
R|278|0|1|756|878|122
R|279|0|1|774|887|113
R|280|0|1|652|826|174
R|281|0|1|762|881|119
R|282|0|1|492|746|254
R|283|0|1|586|793|207
R|284|0|1|768|884|116
R|285|0|1|708|854|146
R|286|0|1|764|882|118
R|287|0|1|728|864|136
R|288|0|1|762|881|119
R|289|0|1|744|872|128
R|290|0|1|746|873|127
R|291|0|1|694|847|153
R|292|0|1|662|831|169
R|293|0|1|696|848|152
R|294|0|1|466|733|267
R|295|0|1|480|740|260
R|296|0|1|612|806|194
R|297|0|1|468|734|266
R|298|0|1|746|873|127
R|299|0|1|516|758|242
R|300|0|1|780|890|110
R|301|0|1|738|869|131
R|302|0|1|768|884|116
R|303|0|1|548|774|226
R|304|0|1|752|876|124
R|305|0|1|678|839|161
R|306|0|1|754|877|123
R|307|0|1|740|870|130
R|308|0|1|718|859|141
R|309|0|1|702|851|149
R|310|0|1|766|883|117
R|311|0|1|576|788|212
R|312|0|1|686|843|157
R|313|0|1|606|803|197
R|314|0|1|738|869|131
R|315|0|1|744|872|128
R|316|0|1|782|891|109
R|317|0|1|506|753|247
R|318|0|1|460|730|270
R|319|0|1|558|779|221
R|320|0|1|414|707|293
R|321|0|1|562|781|219
R|322|0|1|744|872|128
R|323|0|1|768|884|116
R|324|0|1|744|872|128
R|325|0|1|720|860|140
R|326|0|1|522|761|239
R|327|0|1|748|874|126
R|328|0|1|766|883|117
R|329|0|1|506|753|247
R|330|0|1|710|855|145
R|331|0|1|548|774|226
R|332|0|1|672|836|164
R|333|0|1|778|889|111
R|334|0|1|708|854|146
R|335|0|1|756|878|122
R|336|0|1|462|731|269
R|337|0|1|700|850|150
R|338|0|1|620|810|190
R|339|0|1|746|873|127
R|340|0|1|542|771|229
R|341|0|1|624|812|188
R|342|0|1|672|836|164
R|343|0|1|546|773|227
R|344|0|1|450|725|275
R|345|0|1|516|758|242
R|346|0|1|784|892|108
R|347|0|1|590|795|205
R|348|0|1|752|876|124
R|349|0|1|480|740|260
R|350|0|1|712|856|144
R|351|0|1|574|787|213
R|352|0|1|740|870|130
R|353|0|1|758|879|121
R|354|0|1|764|882|118
R|355|0|1|758|879|121
R|356|0|1|582|791|209
R|357|0|1|758|879|121
R|358|0|1|758|879|121
R|359|0|1|486|743|257
R|360|0|1|724|862|138
R|361|0|1|720|860|140
R|362|0|1|746|873|127
R|363|0|1|772|886|114
R|364|0|1|772|886|114
R|365|0|1|746|873|127
R|366|0|1|740|870|130
R|367|0|1|768|884|116
R|368|0|1|606|803|197
R|369|0|1|748|874|126
R|370|0|1|746|873|127
R|371|0|1|632|816|184
R|372|0|1|558|779|221
R|373|0|1|472|736|264
R|374|0|1|524|762|238
R|375|0|1|596|798|202
R|376|0|1|776|888|112
R|377|0|1|778|889|111
R|378|0|1|764|882|118
R|379|0|1|512|756|244
R|380|0|1|554|777|223
R|381|0|1|656|828|172
R|382|0|1|694|847|153
R|383|0|1|534|767|233
R|384|0|1|752|876|124
R|385|0|1|646|823|177
R|386|0|1|772|886|114
R|387|0|1|772|886|114
R|388|0|1|710|855|145
R|389|0|1|628|814|186
R|390|0|1|732|866|134
R|391|0|1|774|887|113
R|392|0|1|772|886|114
R|393|0|1|506|753|247
R|394|0|1|756|878|122
R|395|0|1|764|882|118
R|396|0|1|700|850|150
R|397|0|1|676|838|162
R|398|0|1|774|887|113
R|399|0|1|498|749|251
R|400|0|1|714|857|143
R|401|0|1|522|761|239
R|402|0|1|770|885|115
R|403|0|1|524|762|238
R|404|0|1|494|747|253
R|405|0|1|694|847|153
R|406|0|1|666|833|167
R|407|0|1|660|830|170
R|408|0|1|638|819|181
R|409|0|1|770|885|115
R|410|0|1|756|878|122
R|411|0|1|724|862|138
R|412|0|1|490|745|255
R|413|0|1|694|847|153
R|414|0|1|584|792|208
R|415|0|1|680|840|160
R|416|0|1|548|774|226
R|417|0|1|758|879|121
R|418|0|1|776|888|112
R|419|0|1|584|792|208
R|420|0|1|564|782|218
R|421|0|1|674|837|163
R|422|0|1|754|877|123
R|423|0|1|512|756|244
R|424|0|1|478|739|261
R|425|0|1|690|845|155
R|426|0|1|676|838|162
R|427|0|1|660|830|170
R|428|0|1|400|700|300
R|429|0|1|694|847|153
R|430|0|1|762|881|119
R|431|0|1|500|750|250
R|432|0|1|582|791|209
R|433|0|1|598|799|201
R|434|0|1|682|841|159
R|435|0|1|710|855|145
R|436|0|1|578|789|211
R|437|0|1|724|862|138
R|438|0|1|642|821|179
R|439|0|1|778|889|111
R|440|0|1|686|843|157
R|441|0|1|576|788|212
R|442|0|1|738|869|131
R|443|0|1|762|881|119
R|444|0|1|588|794|206
R|445|0|1|444|722|278
R|446|0|1|778|889|111
R|447|0|1|500|750|250
R|448|0|1|698|849|151
R|449|0|1|778|889|111
R|450|0|1|760|880|120
R|451|0|1|772|886|114
R|452|0|1|754|877|123
R|453|0|1|782|891|109
R|454|0|1|728|864|136
R|455|0|1|634|817|183
R|456|0|1|780|890|110
R|457|0|1|742|871|129
R|458|0|1|644|822|178
R|459|0|1|584|792|208
R|460|0|1|528|764|236
R|461|0|1|666|833|167
R|462|0|1|706|853|147
R|463|0|1|756|878|122
R|464|0|1|728|864|136
R|465|0|1|722|861|139
R|466|0|1|600|800|200
R|467|0|1|754|877|123
R|468|0|1|558|779|221
R|469|0|1|760|880|120
R|470|0|1|768|884|116
R|471|0|1|608|804|196
R|472|0|1|728|864|136
R|473|0|1|616|808|192
R|474|0|1|582|791|209
R|475|0|1|696|848|152
R|476|0|1|742|871|129
R|477|0|1|770|885|115
R|478|0|1|754|877|123
R|479|0|1|746|873|127
R|480|0|1|736|868|132
R|481|0|1|404|702|298
R|482|0|1|772|886|114
R|483|0|1|762|881|119
R|484|0|1|768|884|116
R|485|0|1|650|825|175
R|486|0|1|706|853|147
R|487|0|1|748|874|126
R|488|0|1|622|811|189
R|489|0|1|724|862|138
R|490|0|1|686|843|157
R|491|0|1|492|746|254
R|492|0|1|538|769|231
R|493|0|1|464|732|268
R|494|0|1|542|771|229
R|495|0|1|542|771|229
R|496|0|1|670|835|165
R|497|0|1|436|718|282
R|498|0|1|448|724|276
R|499|0|1|742|871|129
R|500|0|1|674|837|163
R|501|0|1|698|849|151
R|502|0|1|778|889|111
R|503|0|1|768|884|116
R|504|0|1|684|842|158
R|505|0|1|702|851|149
R|506|0|1|742|871|129
R|507|0|1|740|870|130
R|508|0|1|674|837|163
R|509|0|1|634|817|183
R|510|0|1|456|728|272
R|511|0|1|508|754|246
R|512|0|1|774|887|113
R|513|0|1|780|890|110
R|514|0|1|668|834|166
R|515|0|1|772|886|114
R|516|0|1|504|752|248
R|517|0|1|552|776|224
R|518|0|1|760|880|120
R|519|0|1|748|874|126
R|520|0|1|534|767|233
R|521|0|1|700|850|150
R|522|0|1|772|886|114
R|523|0|1|770|885|115
R|524|0|1|708|854|146
R|525|0|1|592|796|204
R|526|0|1|756|878|122
R|527|0|1|724|862|138
R|528|0|1|628|814|186
R|529|0|1|446|723|277
R|530|0|1|508|754|246
R|531|0|1|538|769|231
R|532|0|1|692|846|154
R|533|0|1|536|768|232
R|534|0|1|608|804|196
R|535|0|1|656|828|172
R|536|0|1|494|747|253
R|537|0|1|736|868|132
R|538|0|1|400|700|300
R|539|0|1|428|714|286
R|540|0|1|656|828|172
R|541|0|1|486|743|257
R|542|0|1|480|740|260
R|543|0|1|536|768|232
R|544|0|1|710|855|145
R|545|0|1|772|886|114
R|546|0|1|656|828|172
R|547|0|1|722|861|139
R|548|0|1|700|850|150
R|549|0|1|698|849|151
R|550|0|1|660|830|170
R|551|0|1|718|859|141
R|552|0|1|770|885|115
R|553|0|1|568|784|216
R|554|0|1|612|806|194
R|555|0|1|518|759|241
R|556|0|1|752|876|124
R|557|0|1|718|859|141
R|558|0|1|742|871|129
R|559|0|1|728|864|136
R|560|0|1|762|881|119
R|561|0|1|400|700|300
R|562|0|1|626|813|187
R|563|0|1|704|852|148
R|564|0|1|560|780|220
R|565|0|1|568|784|216
R|566|0|1|778|889|111
R|567|0|1|688|844|156
R|568|0|1|666|833|167
R|569|0|1|688|844|156
R|570|0|1|438|719|281
R|571|0|1|744|872|128
R|572|0|1|478|739|261
R|573|0|1|684|842|158
R|574|0|1|700|850|150
R|575|0|1|608|804|196
R|576|0|1|782|891|109
R|577|0|1|490|745|255
R|578|0|1|772|886|114
R|579|0|1|712|856|144
R|580|0|1|414|707|293
R|581|0|1|712|856|144
R|582|0|1|592|796|204
R|583|0|1|400|700|300
R|584|0|1|526|763|237
R|585|0|1|586|793|207
R|586|0|1|552|776|224
R|587|0|1|528|764|236
R|588|0|1|590|795|205
R|589|0|1|658|829|171
R|590|0|1|660|830|170
R|591|0|1|754|877|123
R|592|0|1|712|856|144
R|593|0|1|718|859|141
R|594|0|1|602|801|199
R|595|0|1|782|891|109
R|596|0|1|764|882|118
R|597|0|1|576|788|212
R|598|0|1|440|720|280
R|599|0|1|700|850|150
R|600|0|1|466|733|267
R|601|0|1|738|869|131
R|602|0|1|510|755|245
R|603|0|1|732|866|134
R|604|0|1|674|837|163
R|605|0|1|486|743|257
R|606|0|1|706|853|147
R|607|0|1|602|801|199
R|608|0|1|510|755|245
R|609|0|1|732|866|134
R|610|0|1|498|749|251
R|611|0|1|782|891|109
R|612|0|1|764|882|118
R|613|0|1|694|847|153
R|614|0|1|564|782|218
R|615|0|1|672|836|164
R|616|0|1|728|864|136
R|617|0|1|574|787|213
R|618|0|1|598|799|201
R|619|0|1|756|878|122
R|620|0|1|550|775|225
R|621|0|1|718|859|141
R|622|0|1|718|859|141
R|623|0|1|562|781|219
R|624|0|1|716|858|142
R|625|0|1|512|756|244
R|626|0|1|648|824|176
R|627|0|1|638|819|181
R|628|0|1|756|878|122
R|629|0|1|698|849|151
R|630|0|1|566|783|217
R|631|0|1|426|713|287
R|632|0|1|622|811|189
R|633|0|1|766|883|117
R|634|0|1|438|719|281
R|635|0|1|720|860|140
R|636|0|1|514|757|243
R|637|0|1|722|861|139
R|638|0|1|502|751|249
R|639|0|1|776|888|112
R|640|0|1|762|881|119
R|641|0|1|758|879|121
R|642|0|1|740|870|130
R|643|0|1|496|748|252
R|644|0|1|502|751|249
R|645|0|1|650|825|175
R|646|0|1|772|886|114
R|647|0|1|664|832|168
R|648|0|1|490|745|255
R|649|0|1|748|874|126
R|650|0|1|740|870|130
R|651|0|1|760|880|120
R|652|0|1|562|781|219
R|653|0|1|480|740|260
R|654|0|1|720|860|140
R|655|0|1|594|797|203
R|656|0|1|734|867|133
R|657|0|1|450|725|275
R|658|0|1|712|856|144
R|659|0|1|730|865|135
R|660|0|1|620|810|190
R|661|0|1|786|893|107
R|662|0|1|760|880|120
R|663|0|1|706|853|147
R|664|0|1|744|872|128
R|665|0|1|670|835|165
R|666|0|1|768|884|116
R|667|0|1|628|814|186
R|668|0|1|604|802|198
R|669|0|1|676|838|162
R|670|0|1|782|891|109
R|671|0|1|772|886|114
R|672|0|1|724|862|138
R|673|0|1|700|850|150
R|674|0|1|756|878|122
R|675|0|1|758|879|121
R|676|0|1|610|805|195
R|677|0|1|750|875|125
R|678|0|1|674|837|163
R|679|0|1|552|776|224
R|680|0|1|542|771|229
R|681|0|1|706|853|147
R|682|0|1|750|875|125
R|683|0|1|738|869|131
R|684|0|1|716|858|142
R|685|0|1|782|891|109
R|686|0|0|-175|825|1000
R|687|0|0|-284|716|1000
R|688|0|0|-188|812|1000
R|689|0|0|-299|701|1000
R|690|0|0|-296|704|1000
R|691|0|0|-195|805|1000
R|692|0|0|-115|885|1000
R|693|0|0|-210|790|1000
R|694|0|1|746|873|127
R|695|0|1|856|928|72
R|696|0|1|762|881|119
R|697|0|1|542|771|229
R|698|0|1|772|886|114
R|699|0|1|822|911|89
R|700|0|1|746|873|127
R|701|0|1|518|759|241
R|702|0|1|690|845|155
R|703|0|1|508|754|246
R|704|0|1|582|791|209
R|705|0|1|512|756|244
R|706|0|1|660|830|170
R|707|0|1|778|889|111
R|708|0|1|580|790|210
R|709|0|1|726|863|137
R|710|0|1|974|1000|26
R|711|0|1|748|874|126
R|712|0|1|982|1000|18
R|713|0|1|975|1000|25
R|714|0|1|987|1000|13
R|715|0|1|824|912|88
R|716|0|1|984|1000|16
R|717|0|1|792|896|104
R|718|0|1|980|1000|20
R|719|0|1|986|1000|14
R|720|0|1|981|1000|19
R|721|0|1|808|904|96
R|722|0|1|973|1000|27
R|723|0|1|696|848|152
R|724|0|1|969|1000|31
R|725|0|1|984|1000|16
R|726|0|1|975|1000|25
R|727|0|1|822|911|89
R|728|0|1|978|1000|22
R|729|0|1|868|934|66
R|730|0|1|973|1000|27
R|731|0|1|981|1000|19
R|732|0|1|970|1000|30
R|733|0|1|852|926|74
R|734|0|1|971|1000|29
R|735|0|1|826|913|87
R|736|0|1|981|1000|19
R|737|0|1|985|1000|15
R|738|0|1|985|1000|15
R|739|0|0|-180|820|1000
R|740|0|0|-284|716|1000
R|741|0|0|-193|807|1000
R|742|0|0|-299|701|1000
R|743|0|0|-196|804|1000
R|744|0|0|-121|879|1000
R|745|0|0|-218|782|1000
R|746|0|1|756|878|122
R|747|0|1|856|928|72
R|748|0|1|758|879|121
R|749|0|1|540|770|230
R|750|0|1|774|887|113
R|751|0|1|824|912|88
R|752|0|1|746|873|127
R|753|0|1|520|760|240
R|754|0|1|690|845|155
R|755|0|1|526|763|237
R|756|0|1|564|782|218
R|757|0|1|496|748|252
R|758|0|1|654|827|173
R|759|0|1|780|890|110
R|760|0|1|576|788|212
R|761|0|1|724|862|138
R|762|0|1|974|1000|26
R|763|0|1|748|874|126
R|764|0|1|982|1000|18
R|765|0|1|975|1000|25
R|766|0|1|987|1000|13
R|767|0|1|824|912|88
R|768|0|1|984|1000|16
R|769|0|1|792|896|104
R|770|0|1|980|1000|20
R|771|0|1|986|1000|14
R|772|0|1|981|1000|19
R|773|0|1|808|904|96
R|774|0|1|973|1000|27
R|775|0|1|696|848|152
R|776|0|1|969|1000|31
R|777|0|1|984|1000|16
R|778|0|1|975|1000|25
R|779|0|1|822|911|89
R|780|0|1|978|1000|22
R|781|0|1|868|934|66
R|782|0|1|973|1000|27
R|783|0|1|981|1000|19
R|784|0|1|970|1000|30
R|785|0|1|852|926|74
R|786|0|1|971|1000|29
R|787|0|1|826|913|87
R|788|0|1|981|1000|19
R|789|0|1|985|1000|15
R|790|0|1|985|1000|15
R|791|0|1|738|869|131
R|792|0|1|512|756|244
R|793|0|1|870|935|65
R|794|0|1|856|928|72
R|795|0|1|420|710|290
R|796|0|1|714|857|143
R|797|0|1|716|858|142
R|798|0|1|896|948|52
R|799|0|1|480|740|260
R|800|0|1|482|741|259
R|801|0|1|444|722|278
R|802|0|1|452|726|274
R|803|0|1|502|751|249
R|804|0|1|646|823|177
R|805|0|1|556|778|222
R|806|0|1|564|782|218
R|807|0|1|624|812|188
R|808|0|1|646|823|177
R|809|0|1|600|800|200
R|810|0|1|434|717|283
R|811|0|1|636|818|182
R|812|0|1|630|815|185
R|813|0|1|580|790|210
R|814|0|1|634|817|183
R|815|0|1|602|801|199
R|816|0|1|624|812|188
R|817|0|1|530|765|235
R|818|0|1|430|715|285
R|819|0|1|456|728|272
R|820|0|1|654|827|173
R|821|0|1|544|772|228
R|822|0|1|454|727|273
R|823|0|1|506|753|247
R|824|0|1|498|749|251
R|825|0|1|648|824|176
R|826|0|1|592|796|204
R|827|0|1|604|802|198
R|828|0|1|634|817|183
R|829|0|1|584|792|208
R|830|0|1|628|814|186
R|831|0|1|460|730|270
R|832|0|1|554|777|223
R|833|0|1|492|746|254
R|834|0|1|660|830|170
R|835|0|1|644|822|178
R|836|0|1|654|827|173
R|837|0|1|596|798|202
R|838|0|1|466|733|267
R|839|0|1|656|828|172
R|840|0|1|586|793|207
R|841|0|1|578|789|211
R|842|0|1|444|722|278
R|843|0|1|562|781|219
R|844|0|1|572|786|214
R|845|0|1|664|832|168
R|846|0|1|556|778|222
R|847|0|1|552|776|224
R|848|0|1|436|718|282
R|849|0|1|614|807|193
R|850|0|1|620|810|190
R|851|0|1|622|811|189
R|852|0|1|664|832|168
R|853|0|1|506|753|247
R|854|0|1|508|754|246
R|855|0|1|604|802|198
R|856|0|1|544|772|228
R|857|0|1|534|767|233
R|858|0|1|548|774|226
R|859|0|1|650|825|175
R|860|0|1|660|830|170
R|861|0|1|478|739|261
R|862|0|1|544|772|228
R|863|0|1|538|769|231
R|864|0|1|546|773|227
R|865|0|1|438|719|281
R|866|0|1|654|827|173
R|867|0|1|528|764|236
R|868|0|1|534|767|233
R|869|0|1|658|829|171
R|870|0|1|608|804|196
R|871|0|1|608|804|196
R|872|0|1|606|803|197
R|873|0|1|662|831|169
R|874|0|1|546|773|227
R|875|0|1|482|741|259
R|876|0|1|568|784|216
R|877|0|1|548|774|226
R|878|0|1|664|832|168
R|879|0|1|626|813|187
R|880|0|1|606|803|197
R|881|0|1|644|822|178
R|882|0|1|652|826|174
R|883|0|1|636|818|182
R|884|0|1|626|813|187
R|885|0|1|588|794|206
R|886|0|1|576|788|212
R|887|0|1|498|749|251
R|888|0|1|518|759|241
R|889|0|1|422|711|289
R|890|0|1|630|815|185
R|891|0|1|620|810|190
R|892|0|1|466|733|267
R|893|0|1|632|816|184
R|894|0|1|660|830|170
R|895|0|1|660|830|170
R|896|0|1|608|804|196
R|897|0|1|454|727|273
R|898|0|1|590|795|205
R|899|0|1|602|801|199
R|900|0|1|564|782|218
R|901|0|1|574|787|213
R|902|0|1|558|779|221
R|903|0|1|622|811|189
R|904|0|1|648|824|176
R|905|0|1|460|730|270
R|906|0|1|556|778|222
R|907|0|1|564|782|218
R|908|0|1|630|815|185
R|909|0|1|570|785|215
R|910|0|1|472|736|264
R|911|0|1|554|777|223
R|912|0|1|526|763|237
R|913|0|1|626|813|187
R|914|0|1|646|823|177
R|915|0|1|656|828|172
R|916|0|1|506|753|247
R|917|0|1|636|818|182
R|918|0|1|468|734|266
R|919|0|1|666|833|167
R|920|0|1|618|809|191
R|921|0|1|634|817|183
R|922|0|1|568|784|216
R|923|0|1|464|732|268
R|924|0|1|652|826|174
R|925|0|1|642|821|179
R|926|0|1|546|773|227
R|927|0|1|618|809|191
R|928|0|1|472|736|264
R|929|0|1|640|820|180
R|930|0|1|640|820|180
R|931|0|1|464|732|268
R|932|0|1|612|806|194
R|933|0|1|464|732|268
R|934|0|1|412|706|294
R|935|0|1|588|794|206
R|936|0|1|504|752|248
R|937|0|1|450|725|275
R|938|0|1|518|759|241
R|939|0|1|602|801|199
R|940|0|1|558|779|221
R|941|0|1|648|824|176
R|942|0|1|644|822|178
R|943|0|1|650|825|175
R|944|0|1|644|822|178
R|945|0|1|546|773|227
R|946|0|1|494|747|253
R|947|0|1|594|797|203
R|948|0|1|588|794|206
R|949|0|1|414|707|293
R|950|0|1|514|757|243
R|951|0|1|546|773|227
R|952|0|1|496|748|252
R|953|0|1|446|723|277
R|954|0|1|618|809|191
R|955|0|1|488|744|256
R|956|0|1|604|802|198
R|957|0|1|528|764|236
R|958|0|1|480|740|260
R|959|0|1|642|821|179
R|960|0|1|614|807|193
R|961|0|1|480|740|260
R|962|0|1|580|790|210
R|963|0|1|520|760|240
R|964|0|1|524|762|238
R|965|0|1|660|830|170
R|966|0|1|536|768|232
R|967|0|1|598|799|201
R|968|0|1|576|788|212
R|969|0|1|640|820|180
R|970|0|1|660|830|170
R|971|0|1|522|761|239
R|972|0|1|480|740|260
R|973|0|1|640|820|180
R|974|0|1|502|751|249
R|975|0|1|400|700|300
R|976|0|1|522|761|239
R|977|0|1|668|834|166
R|978|0|1|640|820|180
R|979|0|1|588|794|206
R|980|0|1|622|811|189
R|981|0|1|636|818|182
R|982|0|1|572|786|214
R|983|0|1|520|760|240
R|984|0|1|452|726|274
