R|447|0|1|1037
R|448|0|1|1909
R|449|0|1|9879
R|450|0|1|7613
R|451|0|1|9146
R|452|0|1|7007
R|453|0|1|10548
R|454|0|1|4388
R|455|0|1|2232
R|456|0|1|10081
R|457|0|1|5817
R|458|0|1|1648
R|459|0|1|4268
R|460|0|1|6984
R|461|0|1|344
R|462|0|1|2578
R|463|0|1|7204
R|464|0|1|4435
R|465|0|1|3871
R|466|0|1|3941
R|467|0|1|7091
R|468|0|1|3202
R|469|0|1|7632
R|470|0|1|8692
R|471|0|1|5424
R|472|0|1|4490
R|473|0|1|5838
R|474|0|1|4772
R|475|0|1|1852
R|476|0|1|5827
R|477|0|1|8890
R|478|0|1|6977
R|479|0|1|6249
R|480|0|1|5088
R|481|0|1|1859
R|482|0|1|9268
R|483|0|1|8017
R|484|0|1|8682
R|485|0|1|1270
R|486|0|1|2485
R|487|0|1|6369
R|488|0|1|2869
R|489|0|0|13090
R|490|0|1|1295
R|491|0|1|8265
R|492|0|1|6626
R|493|0|1|6446
R|494|0|1|2537
R|495|0|1|6472
R|496|0|1|586
R|497|0|1|9987
R|498|0|1|641
R|499|0|1|5742
R|500|0|1|753
R|501|0|1|1900
R|502|0|1|9885
R|503|0|1|8713
R|504|0|1|1260
R|505|0|1|2190
R|506|0|1|5758
R|507|0|1|5603
R|508|0|1|758
R|509|0|1|2192
R|510|0|1|9406
R|511|0|1|7677
R|512|0|1|9320
R|513|0|1|10096
R|514|0|1|469
R|515|0|1|9054
R|516|0|1|1163
R|517|0|1|2967
R|518|0|1|7770
R|519|0|1|6326
R|520|0|1|8833
R|521|0|1|2082
R|522|0|1|9096
R|523|0|1|8794
R|524|0|1|2753
R|525|0|1|4310
R|526|0|1|7344
R|527|0|1|3981
R|528|0|1|2588
R|529|0|1|9702
R|530|0|1|1314
R|531|0|1|2408
R|532|0|1|10439
R|533|0|1|2337
R|534|0|1|5417
R|535|0|1|911
R|536|0|1|936
R|537|0|1|5190
R|538|0|1|1991
R|539|0|1|5613
R|540|0|1|991
R|541|0|1|856
R|542|0|1|742
R|543|0|1|6661
R|544|0|1|2862
R|545|0|1|9097
R|546|0|1|985
R|547|0|1|3894
R|548|0|1|2047
R|549|0|1|1988
R|550|0|1|723
R|551|0|1|3528
R|552|0|1|8862
R|553|0|1|3587
R|554|0|1|5594
R|555|0|1|7349
R|556|0|1|6861
R|557|0|1|3486
R|558|0|1|5691
R|559|0|1|4458
R|560|0|1|7950
R|561|0|1|1973
R|562|0|1|2668
R|563|0|1|2332
R|564|0|1|5735
R|565|0|1|5394
R|566|0|1|9990
R|567|0|1|10213
R|568|0|1|383
R|569|0|1|10134
R|570|0|1|5723
R|571|0|1|6001
R|572|0|1|730
R|573|0|1|1202
R|574|0|0|11109
R|575|0|1|3537
R|576|0|1|10447
R|577|0|1|7270
R|578|0|1|9223
R|579|0|1|3019
R|580|0|1|1614
R|581|0|0|11956
R|582|0|1|4366
R|583|0|1|1994
R|584|0|1|1929
R|585|0|1|4638
R|586|0|1|6048
R|587|0|1|6976
R|588|0|1|4538
R|589|0|1|804
R|590|0|1|657
R|591|0|1|6962
R|592|0|1|2965
R|593|0|1|3585
R|594|0|1|3887
R|595|0|1|10360
R|596|0|1|8075
R|597|0|1|5022
R|598|0|1|848
R|599|0|1|2037
R|600|0|1|588
R|601|0|1|5435
R|602|0|1|7622
R|603|0|1|4850
R|604|0|1|755
R|605|0|1|849
R|606|0|1|2522
R|607|0|1|5150
R|608|0|1|1366
R|609|0|1|4753
R|610|0|1|8043
R|611|0|1|10554
R|612|0|1|8184
R|613|0|1|1741
R|614|0|1|5556
R|615|0|1|9034
R|616|0|1|4415
R|617|0|1|3848
R|618|0|1|4090
R|619|0|1|7171
R|620|0|1|6160
R|621|0|0|12566
R|622|0|1|3566
R|623|0|1|3324
R|624|0|1|3353
R|625|0|1|7549
R|626|0|1|7613
R|627|0|1|6981
R|628|0|1|7341
R|629|0|1|10907
R|630|0|1|5467
R|631|0|1|10286
R|632|0|1|2897
R|633|0|1|8371
R|634|0|1|9917
R|635|0|1|3728
R|636|0|1|7500
R|637|0|1|3831
R|638|0|1|1114
R|639|0|1|9765
R|640|0|1|7867
R|641|0|1|7498
R|642|0|1|5530
R|643|0|1|8134
R|644|0|1|7920
R|645|0|1|1313
R|646|0|1|9125
R|647|0|1|8516
R|648|0|1|7304
R|649|0|1|6460
R|650|0|1|5607
R|651|0|1|7756
R|652|0|1|5657
R|653|0|1|774
R|654|0|1|3716
R|655|0|1|4239
R|656|0|1|4907
R|657|0|1|9582
R|658|0|0|12024
R|659|0|1|4544
R|660|0|1|6002
R|661|0|1|10917
R|662|0|1|7792
R|663|0|1|2524
R|664|0|1|5926
R|665|0|1|8894
R|666|0|1|8545
R|667|0|1|2579
R|668|0|1|3732
R|669|0|1|763
R|670|0|1|10567
R|671|0|1|9173
R|672|0|1|4085
R|673|0|1|2114
R|674|0|1|7303
R|675|0|1|7449
R|676|0|1|3451
R|677|0|1|6621
R|678|0|1|678
R|679|0|1|6068
R|680|0|1|9171
R|681|0|1|2495
R|682|0|1|6601
R|683|0|1|5323
R|684|0|1|3429
R|685|0|1|10383
R|686|0|1|3389
R|687|0|1|1701
R|688|0|1|3191
R|689|0|1|2028
R|690|0|1|1962
R|691|0|1|3078
R|692|0|1|4139
R|693|0|1|2834
R|694|0|0|11458
R|695|0|0|21688
R|696|0|0|12333
R|697|0|1|4082
R|698|0|0|13083
R|699|0|0|17364
R|700|0|0|11427
R|701|0|1|3526
R|702|0|1|8693
R|703|0|1|3293
R|704|0|1|5126
R|705|0|1|3377
R|706|0|1|7545
R|707|0|0|13497
R|708|0|1|5070
R|709|0|0|19758
R|710|0|0|118051
R|711|0|0|21934
R|712|0|0|167350
R|713|0|0|124220
R|714|0|0|231228
R|715|0|0|32980
R|716|0|0|197137
R|717|0|0|27509
R|718|0|0|157595
R|719|0|0|215879
R|720|0|0|161254
R|721|0|0|30221
R|722|0|0|112256
R|723|0|0|17422
R|724|0|0|99606
R|725|0|0|192434
R|726|0|0|122969
R|727|0|0|32783
R|728|0|0|142726
R|729|0|0|45348
R|730|0|0|111192
R|731|0|0|158269
R|732|0|0|103247
R|733|0|0|40086
R|734|0|0|105487
R|735|0|0|33491
R|736|0|0|163640
R|737|0|0|211308
R|738|0|0|207232
R|739|0|1|3315
R|740|0|1|1700
R|741|0|1|3109
R|742|0|1|2027
R|743|0|1|3062
R|744|0|1|4082
R|745|0|1|2701
R|746|0|0|11996
R|747|0|0|21565
R|748|0|0|12166
R|749|0|1|4025
R|750|0|0|13208
R|751|0|0|17494
R|752|0|0|11383
R|753|0|1|3554
R|754|0|1|8712
R|755|0|1|3692
R|756|0|1|4637
R|757|0|1|3024
R|758|0|1|7335
R|759|0|0|13597
R|760|0|1|4963
R|761|0|0|19732
R|762|0|0|118053
R|763|0|0|21927
R|764|0|0|167351
R|765|0|0|124250
R|766|0|0|231225
R|767|0|0|32996
R|768|0|0|197131
R|769|0|0|27570
R|770|0|0|157595
R|771|0|0|215878
R|772|0|0|161234
R|773|0|0|30245
R|774|0|0|112246
R|775|0|0|17420
R|776|0|0|99593
R|777|0|0|192405
R|778|0|0|122978
R|779|0|0|32761
R|780|0|0|142722
R|781|0|0|45365
R|782|0|0|111218
R|783|0|0|158259
R|784|0|0|103237
R|785|0|0|40068
R|786|0|0|105484
R|787|0|0|33508
R|788|0|0|163635
R|789|0|0|211306
R|790|0|0|207236
R|791|0|1|5354
R|792|0|0|12209
R|793|0|0|17379
R|794|0|0|15032
R|795|0|0|14110
R|796|0|1|6120
R|797|0|1|6089
R|798|0|0|14357
R|799|0|1|8632
R|800|0|1|7044
R|801|0|1|732
R|802|0|1|9503
R|803|0|1|1107
R|804|0|1|1515
R|805|0|1|3127
R|806|0|1|5571
R|807|0|1|2797
R|808|0|1|1537
R|809|0|1|3927
R|810|0|1|10025
R|811|0|1|2113
R|812|0|1|2404
R|813|0|1|4881
R|814|0|1|6820
R|815|0|1|3842
R|816|0|1|2779
R|817|0|1|6932
R|818|0|1|5658
R|819|0|1|9408
R|820|0|1|1116
R|821|0|1|6374
R|822|0|1|475
R|823|0|1|7771
R|824|0|1|8064
R|825|0|1|1395
R|826|0|1|4338
R|827|0|1|3755
R|828|0|1|2245
R|829|0|1|4700
R|830|0|1|2571
R|831|0|1|9281
R|832|0|1|3043
R|833|0|1|898
R|834|0|1|692
R|835|0|1|1680
R|836|0|1|1053
R|837|0|1|4136
R|838|0|1|6525
R|839|0|1|977
R|840|0|1|4607
R|841|0|1|4965
R|842|0|1|9734
R|843|0|1|5678
R|844|0|1|5198
R|845|0|1|469
R|846|0|1|5867
R|847|0|1|6045
R|848|0|1|5716
R|849|0|1|3313
R|850|0|1|6044
R|851|0|1|6140
R|852|0|1|436
R|853|0|1|1247
R|854|0|1|1300
R|855|0|1|5222
R|856|0|1|2625
R|857|0|1|6734
R|858|0|1|6194
R|859|0|1|1274
R|860|0|1|677
R|861|0|1|8707
R|862|0|1|6351
R|863|0|1|6628
R|864|0|1|2714
R|865|0|1|5722
R|866|0|1|1082
R|867|0|1|2021
R|868|0|1|6729
R|869|0|1|838
R|870|0|1|3573
R|871|0|1|3592
R|872|0|1|3658
R|873|0|1|616
R|874|0|1|6272
R|875|0|1|8591
R|876|0|1|5394
R|877|0|1|6232
R|878|0|1|407
R|879|0|1|2680
R|880|0|1|5352
R|881|0|1|7369
R|882|0|1|1198
R|883|0|1|2121
R|884|0|1|2647
R|885|0|1|4508
R|886|0|1|5047
R|887|0|1|999
R|888|0|1|7368
R|889|0|1|10397
R|890|0|1|2447
R|891|0|1|2992
R|892|0|1|9077
R|893|0|1|6651
R|894|0|1|721
R|895|0|1|720
R|896|0|1|3598
R|897|0|1|9451
R|898|0|1|4446
R|899|0|1|3848
R|900|0|1|3422
R|901|0|1|3882
R|902|0|1|9796
R|903|0|1|2890
R|904|0|1|7553
R|905|0|1|9274
R|906|0|1|3128
R|907|0|1|3417
R|908|0|1|2423
R|909|0|1|3713
R|910|0|1|8883
R|911|0|1|5977
R|912|0|1|7042
R|913|0|1|6338
R|914|0|1|1496
R|915|0|1|983
R|916|0|1|1251
R|917|0|1|2132
R|918|0|1|623
R|919|0|1|8666
R|920|0|1|3110
R|921|0|1|2184
R|922|0|1|5408
R|923|0|1|9133
R|924|0|1|1232
R|925|0|1|7202
R|926|0|1|6268
R|927|0|1|5948
R|928|0|1|679
R|929|0|1|1894
R|930|0|1|1841
R|931|0|1|9150
R|932|0|1|3388
R|933|0|1|9131
R|934|0|1|10670
R|935|0|1|4512
R|936|0|1|7859
R|937|0|1|6047
R|938|0|1|1663
R|939|0|1|5170
R|940|0|1|3172
R|941|0|1|7601
R|942|0|1|1638
R|943|0|1|1335
R|944|0|1|7346
R|945|0|1|9294
R|946|0|1|8194
R|947|0|1|4240
R|948|0|1|4503
R|949|0|1|1604
R|950|0|1|7502
R|951|0|1|2727
R|952|0|1|7496
R|953|0|1|9686
R|954|0|1|3060
R|955|0|1|839
R|956|0|1|3743
R|957|0|1|2001
R|958|0|1|8650
R|959|0|1|7271
R|960|0|1|3296
R|961|0|1|8656
R|962|0|1|4115
R|963|0|1|7288
R|964|0|1|7120
R|965|0|1|742
R|966|0|1|6663
R|967|0|1|4079
R|968|0|1|5066
R|969|0|1|1884
R|970|0|1|724
R|971|0|1|7202
R|972|0|1|8645
R|973|0|1|1900
R|974|0|1|1110
R|975|0|1|1969
R|976|0|1|7199
R|977|0|1|8768
R|978|0|1|1928
R|979|0|1|4496
R|980|0|1|2868
R|981|0|1|2096
R|982|0|1|5245
R|983|0|1|7261
R|984|0|1|528
R|985|0|1|7496
R|986|0|1|4487
R|987|0|1|6236
R|988|0|1|7709
R|989|0|1|3758
R|990|0|1|2633
R|991|0|1|7443
R|992|0|1|2325
R|993|0|1|1856
R|994|0|1|5495
R|995|0|1|1812
R|996|0|1|7732
R|997|0|1|3183
R|998|0|1|400
R|999|0|0|15728
R|1000|0|0|15983
R|1001|0|0|15492
R|1002|0|0|15612
R|1003|0|0|16006
R|1004|0|0|16817
R|1005|0|0|16414
R|1006|0|0|15842
R|1007|0|0|15659
R|1008|0|0|15728
R|1009|0|0|16571
R|1010|0|0|16187
R|1011|0|0|15796
R|1012|0|0|15842
R|1013|0|0|15231
R|1014|0|0|15062
R|1015|0|0|15157
R|1016|0|0|17016
R|1017|0|0|16572
R|1018|0|0|14381
R|1019|0|0|16119
R|1020|0|0|15751
R|1021|0|0|15819
R|1022|0|0|15205
R|1023|0|0|16860
R|1024|0|0|15327
R|1025|0|0|15160
R|1026|0|0|16727
R|1027|0|0|16660
R|1028|0|0|16369
R|1029|0|0|15134
R|1030|0|0|16860
R|1031|0|0|15773
R|1032|0|0|16705
R|1033|0|0|15111
R|1034|0|0|16004
R|1035|0|0|16749
R|1036|0|0|17016
R|1037|0|0|16816
R|1038|0|0|15959
R|1039|0|0|15562
R|1040|0|0|15447
R|1041|0|0|16097
R|1042|0|0|15398
R|1043|0|0|15277
R|1044|0|0|15352
R|1045|0|0|15704
R|1046|0|0|16661
R|1047|0|0|15935
R|1048|0|0|15375
R|1049|0|0|15181
R|1050|0|0|15562
R|1051|0|0|15351
R|1052|0|0|14838
R|1053|0|0|14838
R|1054|0|0|14838
R|1055|0|0|14838
R|1056|0|0|14838
R|1057|0|0|14838
R|1058|0|0|14838
R|1059|0|0|14838
R|1060|0|0|14838
R|1061|0|0|14838
R|1062|0|0|14838
R|1063|0|0|14838
R|1064|0|0|14838
R|1065|0|0|14838
R|1066|0|0|14838
R|1067|0|0|14838
R|1068|0|0|14838
R|1069|0|0|14838
R|1070|0|0|14838
R|1071|0|0|14838
R|1072|0|0|14838
R|1073|0|0|14838
R|1074|0|0|14838
R|1075|0|0|14838
R|1076|0|0|14838
R|1077|0|0|14838
R|1078|0|0|14838
R|1079|0|0|14838
R|1080|0|0|14838
R|1081|0|0|14838
R|1082|0|0|14838
R|1083|0|0|14838
R|1084|0|0|14838
R|1085|0|0|14838
R|1086|0|0|14838
R|1087|0|0|14838
R|1088|0|0|14838
R|1089|0|0|14838
R|1090|0|0|14838
R|1091|0|0|14838
R|1092|0|1|1866
R|1093|0|1|2769
R|1094|0|1|3783
R|1095|0|1|1898
R|1096|0|1|1776
R|1097|0|1|3358
R|1098|0|1|3358
R|1099|0|1|3358
R|1100|0|1|3358
R|1101|0|1|3358
R|1102|3|1|2236
R|1103|3|1|2565
R|1104|3|1|2306
R|1105|3|1|2236
R|1106|3|1|2095
R|1107|3|1|1788
R|1108|3|1|1658
R|1109|3|1|2043
R|1110|3|1|2201
R|1111|3|1|3403
R|1112|3|1|2530
R|1113|3|1|2583
R|1114|3|1|2600
R|1115|3|1|1919
R|1116|3|1|3270
R|1117|3|1|2667
R|1118|3|1|1832
R|1119|3|1|2496
R|1120|3|1|2444
R|1121|3|1|1989
R|1122|3|1|1898
R|1123|3|1|3029
R|1124|3|1|1650
R|1125|3|1|2253
R|1126|3|1|2966
R|1127|3|1|1658
R|1128|3|1|2617
R|1129|3|1|3207
R|1130|3|1|3144
R|1131|3|1|2899
R|1132|3|1|3315
R|1133|3|1|3031
R|1134|3|1|2008
R|1135|3|1|5070
R|1136|3|1|3745
R|1137|3|1|2632
R|1138|3|1|3406
R|1139|3|1|3521
R|1140|3|1|2255
R|1141|3|1|3664
R|1142|3|1|3569
R|1143|3|1|3510
R|1144|3|1|3773
R|1145|3|1|3607
R|1146|3|1|3565
R|1147|3|1|3636
R|1148|3|1|3111
R|1149|3|1|2835
R|1150|3|1|3750
R|1151|3|1|1739
R|1152|3|1|2900
R|1153|3|1|3064
R|1154|3|1|2885
R|1155|3|1|3449
R|1156|3|1|3467
R|1157|3|1|3160
R|1158|3|1|3720
R|1159|3|1|3736
R|1160|3|1|3706
R|1161|3|1|3744
R|1162|3|1|3638
R|1163|3|1|3128
R|1164|3|1|3523
R|1165|3|1|2998
R|1166|3|1|3422
R|1167|3|1|3420
R|1168|3|1|3750
R|1169|3|1|2750
R|1170|3|1|3522
R|1171|3|1|2718
R|1172|3|1|3734
R|1173|3|1|1972
R|1174|3|1|2999
R|1175|3|1|3359
R|1176|3|1|3538
R|1177|3|1|3732
R|1178|3|1|2409
R|1179|3|1|3636
R|1180|3|1|3736
R|1181|3|1|3680
R|1182|3|1|3682
R|1183|3|1|3329
R|1184|3|1|3663
R|1185|3|1|3079
R|1186|3|1|3236
R|1187|3|1|2950
R|1188|3|1|2716
R|1189|3|1|3595
R|1190|3|1|3746
R|1191|3|1|2650
R|1192|3|1|3029
R|1193|3|1|3332
R|1194|3|1|3422
R|1195|3|1|3045
R|1196|3|1|3346
R|1197|3|1|2061
R|1198|3|1|4127
R|1199|3|1|3254
R|1200|3|1|3389
R|1201|3|1|2850
R|1202|3|1|3747
R|1203|3|1|3437
R|1204|3|1|3418
R|1205|3|1|4152
R|1206|3|1|3787
R|1207|3|1|3078
R|1208|3|1|1854
R|1209|3|1|3745
R|1210|3|1|3346
R|1211|3|1|3694
R|1212|3|1|2716
R|1213|3|1|3466
R|1214|3|1|3376
R|1215|3|1|3718
R|1216|3|1|3736
R|1217|3|1|3376
R|1218|3|1|2341
R|1219|3|1|3913
R|1220|3|1|1766
R|1221|3|1|3095
R|1222|3|1|3965
R|1223|3|1|1973
R|1224|3|1|3681
R|1225|3|1|3665
R|1226|3|1|2901
R|1227|3|1|3582
R|1228|3|1|3465
R|1229|3|1|3077
R|1230|3|1|3719
R|1231|3|1|3220
R|1232|3|1|3749
R|1233|3|1|3344
R|1234|3|1|3624
R|1235|3|1|3175
R|1236|3|1|2446
R|1237|3|1|2650
R|1238|3|1|3640
R|1239|3|1|3538
R|1240|3|1|3173
R|1241|3|1|3569
R|1242|3|1|3313
R|1243|3|1|3903
R|1244|3|1|3705
R|1245|3|1|2899
R|1246|3|1|3676
R|1247|3|1|3314
R|1248|3|1|3746
R|1249|3|1|3995
R|1250|3|1|3451
R|1251|3|1|2982
R|1252|3|1|2699
R|1253|3|1|3896
R|1254|3|1|3526
