OUT|19|C|255|2378|1|1|1|1|1|1
OUT|19|C|256|2380|2|1|1|1|1|1
OUT|19|C|257|2381|10|1|1|1|1|1
OUT|19|C|258|2383|1|1|0|0|1|1
OUT|19|C|259|2384|2|1|0|0|1|1
OUT|19|C|260|2386|10|1|1|1|1|1
OUT|19|C|261|2387|1|1|1|1|1|1
OUT|19|C|262|2390|2|1|1|1|1|1
OUT|19|C|263|2392|10|1|1|1|1|1
OUT|19|C|264|2393|1|1|1|1|1|1
OUT|19|C|265|2395|2|1|1|1|1|1
OUT|19|C|266|2396|10|1|1|1|1|1
OUT|19|C|267|2398|1|1|1|1|1|1
OUT|19|C|268|2399|2|1|0|0|1|1
OUT|19|C|269|2401|10|1|1|1|1|1
OUT|19|C|270|2402|1|1|1|1|1|1
OUT|19|C|271|2404|2|1|1|1|1|1
OUT|19|C|272|2405|10|1|1|1|1|1
OUT|19|C|273|2407|1|1|1|1|1|1
OUT|19|C|274|2408|2|1|1|1|1|1
OUT|19|C|275|2410|10|1|1|1|1|1
OUT|19|C|276|2413|1|1|1|1|1|1
OUT|19|C|277|2414|2|1|1|1|1|1
OUT|19|C|278|2416|10|1|1|1|1|1
OUT|19|C|279|2417|1|1|1|1|1|1
OUT|19|C|280|2420|2|1|1|1|1|1
OUT|19|C|281|2422|10|1|1|1|1|1
OUT|19|C|282|2423|1|1|0|0|1|1
OUT|19|C|283|2425|2|1|1|1|1|1
OUT|19|C|284|2426|10|1|1|1|1|1
OUT|19|C|285|2428|1|1|1|1|1|1
OUT|19|C|286|2429|2|1|1|1|1|1
OUT|19|C|287|2431|10|1|1|1|1|1
OUT|19|C|288|2432|1|1|1|1|1|1
OUT|19|C|289|2434|2|1|1|1|1|1
OUT|19|C|290|2435|10|1|1|1|1|1
OUT|19|C|291|2437|1|1|1|1|1|1
OUT|19|C|292|2438|2|1|1|1|1|1
OUT|19|C|293|2440|10|1|1|1|1|1
OUT|19|C|294|2441|1|1|1|1|1|1
OUT|19|C|295|2443|2|1|1|1|1|1
OUT|19|C|296|2444|10|1|1|1|1|1
OUT|19|C|297|2446|1|1|0|0|1|1
OUT|19|C|298|2447|2|1|1|1|1|1
OUT|19|C|299|2449|10|1|1|1|1|1
OUT|19|C|300|2450|1|1|1|1|1|1
OUT|19|C|301|2452|2|1|1|1|1|1
OUT|19|C|302|2453|10|1|1|1|1|1
OUT|19|C|303|2455|1|1|1|1|1|1
OUT|19|C|304|2456|2|1|1|1|1|1
OUT|19|C|305|2458|10|1|1|1|1|1
OUT|19|C|306|2459|1|1|1|1|1|1
OUT|19|C|307|2461|2|1|1|1|1|1
OUT|19|C|308|2462|10|1|1|1|1|1
OUT|19|C|309|2464|1|1|1|1|1|1
OUT|19|C|310|2465|2|1|1|1|1|1
OUT|19|C|311|2467|10|1|1|1|1|1
OUT|19|C|312|2468|1|1|1|1|1|1
OUT|19|C|313|2470|2|1|1|1|1|1
OUT|19|C|314|2471|10|1|1|1|1|1
OUT|19|C|315|2473|1|1|1|1|1|1
OUT|19|C|316|2474|2|1|1|1|1|1
OUT|19|C|317|2476|10|1|1|1|1|1
OUT|19|C|318|2477|1|1|0|0|1|1
OUT|19|C|319|2479|2|1|1|1|1|1
OUT|19|C|320|2482|10|1|1|1|1|1
OUT|19|C|321|2483|1|1|1|1|1|1
OUT|19|C|322|2485|2|1|1|1|1|1
OUT|19|C|323|2486|10|1|1|1|1|1
OUT|19|C|324|2488|1|1|1|1|1|1
OUT|19|C|325|2489|2|1|1|1|1|1
OUT|19|C|326|2491|10|1|1|1|1|1
OUT|19|C|327|2492|1|1|1|1|1|1
OUT|19|C|328|2494|2|1|1|1|1|1
OUT|19|C|329|2495|10|1|1|1|1|1
OUT|19|C|330|2497|1|1|1|1|1|1
OUT|19|C|331|2500|2|1|1|1|1|1
OUT|19|C|332|2501|10|1|1|1|1|1
OUT|19|C|333|2503|1|1|1|1|1|1
OUT|19|C|334|2504|2|1|1|1|1|1
OUT|19|C|335|2506|10|1|1|1|1|1
OUT|19|C|336|2507|1|1|1|1|1|1
OUT|19|C|337|2509|2|1|1|1|1|1
OUT|19|C|338|2510|10|1|1|1|1|1
OUT|19|C|339|2512|1|1|1|1|1|1
OUT|19|C|340|2513|2|1|1|1|1|1
OUT|19|C|341|2515|10|1|1|1|1|1
OUT|19|C|342|2516|1|1|1|1|1|1
OUT|19|C|343|2518|2|1|1|1|1|1
OUT|19|C|344|2519|10|1|0|0|1|1
OUT|19|C|345|2521|1|1|1|1|1|1
OUT|19|C|346|2522|2|1|1|1|1|1
OUT|19|C|347|2524|10|1|1|1|1|1
OUT|19|C|348|2525|1|1|1|1|1|1
OUT|19|C|349|2527|2|1|1|1|1|1
OUT|19|C|350|2528|10|1|1|1|1|1
OUT|19|C|351|2530|1|1|1|1|1|1
OUT|19|C|352|2531|2|1|1|1|1|1
OUT|19|C|353|2533|10|1|1|1|1|1
OUT|19|C|354|2534|1|1|1|1|1|1
OUT|19|C|355|2536|2|1|1|1|1|1
OUT|19|C|356|2537|10|1|0|0|1|1
OUT|19|C|357|2539|1|1|1|1|1|1
OUT|19|C|358|2540|2|1|1|1|1|1
OUT|19|C|359|2542|10|1|1|1|1|1
OUT|19|C|360|2543|1|1|1|1|1|1
OUT|19|C|361|2545|2|1|1|1|1|1
OUT|19|C|362|2546|10|1|1|1|1|1
OUT|19|C|363|2548|1|1|1|1|1|1
OUT|19|C|364|2549|2|1|1|1|1|1
OUT|19|C|365|2551|10|1|1|1|1|1
OUT|19|C|366|2555|1|1|1|1|1|1
OUT|19|C|367|2558|2|1|1|1|1|1
OUT|19|C|368|2560|10|1|1|1|1|1
OUT|19|C|369|2561|1|1|1|1|1|1
OUT|19|C|370|2563|2|1|1|1|1|1
OUT|19|C|371|2564|10|1|1|1|1|1
OUT|19|C|372|2566|1|1|1|1|1|1
OUT|19|C|373|2567|2|1|0|0|1|1
OUT|19|C|374|2569|10|1|1|1|1|1
OUT|19|C|375|2570|1|1|0|0|1|1
OUT|19|C|376|2572|2|1|1|1|1|1
OUT|19|C|377|2573|10|1|1|1|1|1
OUT|19|C|378|2575|1|1|1|1|1|1
OUT|19|C|379|2576|2|1|0|0|1|1
OUT|19|C|380|2579|10|1|0|0|1|1
OUT|19|C|381|2581|1|1|1|1|1|1
OUT|19|C|382|2582|2|1|1|1|1|1
OUT|19|C|383|2584|10|1|1|1|1|1
OUT|19|C|384|2585|1|1|1|1|1|1
OUT|19|C|385|2587|2|1|1|1|1|1
OUT|19|C|386|2588|10|1|1|1|1|1
OUT|19|C|387|2590|1|1|1|1|1|1
OUT|19|C|388|2591|2|1|1|1|1|1
OUT|19|C|389|2593|10|1|1|1|1|1
OUT|19|C|390|2596|1|1|1|1|1|1
OUT|19|C|391|2597|2|1|1|1|1|1
OUT|19|C|392|2599|10|1|1|1|1|1
OUT|19|C|393|2602|1|1|1|1|1|1
OUT|19|C|394|2603|2|1|1|1|1|1
OUT|19|C|395|2605|10|1|1|1|1|1
OUT|19|C|396|2608|1|1|1|1|1|1
OUT|19|C|397|2609|2|1|1|1|1|1
OUT|19|C|398|2611|10|1|1|1|1|1
OUT|19|C|399|2612|1|1|0|0|1|1
OUT|19|C|400|2614|2|1|1|1|1|1
OUT|19|C|401|2615|10|1|0|0|1|1
OUT|19|C|402|2617|1|1|1|1|1|1
OUT|19|C|403|2618|2|1|0|0|1|1
OUT|19|C|404|2620|10|1|1|1|1|1
OUT|19|C|405|2621|1|1|1|1|1|1
OUT|19|C|406|2623|2|1|1|1|1|1
OUT|19|C|407|2624|10|1|1|1|1|1
OUT|19|C|408|2626|1|1|1|1|1|1
OUT|19|C|409|2627|2|1|1|1|1|1
OUT|19|C|410|2629|10|1|1|1|1|1
OUT|19|C|411|2630|1|1|1|1|1|1
OUT|19|C|412|2632|2|1|1|1|1|1
OUT|19|C|413|2633|10|1|1|1|1|1
OUT|19|C|414|2636|1|1|0|0|1|1
OUT|19|C|415|2638|2|1|1|1|1|1
OUT|19|C|416|2639|10|1|0|0|1|1
OUT|19|C|417|2641|1|1|1|1|1|1
OUT|19|C|418|2642|2|1|1|1|1|1
OUT|19|C|419|2644|10|1|1|1|1|1
OUT|19|C|420|2645|1|1|0|0|1|1
OUT|19|C|421|2647|2|1|1|1|1|1
OUT|19|C|422|2648|10|1|1|1|1|1
OUT|19|C|423|2650|1|1|1|1|1|1
OUT|19|C|424|2651|2|1|0|0|1|1
OUT|19|C|425|2653|10|1|1|1|1|1
OUT|19|C|426|2656|1|1|1|1|1|1
OUT|19|C|427|2657|2|1|1|1|1|1
OUT|19|C|428|2660|10|1|0|0|1|1
OUT|19|C|429|2662|1|1|1|1|1|1
OUT|19|C|430|2663|2|1|1|1|1|1
OUT|19|C|431|2665|10|1|0|0|1|1
OUT|19|C|432|2668|1|1|1|1|1|1
OUT|19|C|433|2669|2|1|1|1|1|1
OUT|19|C|434|2671|10|1|1|1|1|1
OUT|19|C|435|2672|1|1|1|1|1|1
OUT|19|C|436|2675|2|1|0|0|1|1
OUT|19|C|437|2677|10|1|1|1|1|1
OUT|19|C|438|2678|1|1|1|1|1|1
OUT|19|C|439|2681|2|1|1|1|1|1
OUT|19|C|440|2683|10|1|1|1|1|1
OUT|19|C|441|2684|1|1|0|0|1|1
OUT|19|C|442|2686|2|1|1|1|1|1
OUT|19|C|443|2687|10|1|1|1|1|1
OUT|19|C|444|2689|1|1|1|1|1|1
OUT|19|C|445|2690|2|1|0|0|1|1
OUT|19|C|446|2692|10|1|1|1|1|1
OUT|19|C|447|2693|1|1|0|0|1|1
OUT|19|C|448|2695|2|1|1|1|1|1
OUT|19|C|449|2696|10|1|1|1|1|1
OUT|19|C|450|2698|1|1|1|1|1|1
OUT|19|C|451|2699|2|1|1|1|1|1
OUT|19|C|452|2701|10|1|1|1|1|1
OUT|19|C|453|2702|1|1|1|1|1|1
OUT|19|C|454|2704|2|1|1|1|1|1
OUT|19|C|455|2705|10|1|1|1|1|1
OUT|19|C|456|2707|1|1|1|1|1|1
OUT|19|C|457|2708|2|1|1|1|1|1
OUT|19|C|458|2711|10|1|1|1|1|1
OUT|19|C|459|2713|1|1|1|1|1|1
OUT|19|C|460|2714|2|1|0|0|1|1
OUT|19|C|461|2716|10|1|1|1|1|1
OUT|19|C|462|2719|1|1|1|1|1|1
OUT|19|C|463|2720|2|1|1|1|1|1
OUT|19|C|464|2722|10|1|1|1|1|1
OUT|19|C|465|2726|1|1|1|1|1|1
OUT|19|C|466|2728|2|1|1|1|1|1
OUT|19|C|467|2729|10|1|1|1|1|1
OUT|19|C|468|2731|1|1|0|0|1|1
OUT|19|C|469|2732|2|1|1|1|1|1
OUT|19|C|470|2734|10|1|1|1|1|1
OUT|19|C|471|2735|1|1|1|1|1|1
OUT|19|C|472|2737|2|1|1|1|1|1
OUT|19|C|473|2738|10|1|1|1|1|1
OUT|19|C|474|2740|1|1|1|1|1|1
OUT|19|C|475|2741|2|1|1|1|1|1
OUT|19|C|476|2743|10|1|1|1|1|1
OUT|19|C|477|2744|1|1|1|1|1|1
OUT|19|C|478|2746|2|1|1|1|1|1
OUT|19|C|479|2747|10|1|1|1|1|1
OUT|19|C|480|2749|1|1|1|1|1|1
OUT|19|C|481|2750|2|1|0|0|1|1
OUT|19|C|482|2752|10|1|1|1|1|1
OUT|19|C|483|2753|1|1|1|1|1|1
OUT|19|C|484|2755|2|1|1|1|1|1
OUT|19|C|485|2756|10|1|1|1|1|1
OUT|19|C|486|2758|1|1|1|1|1|1
OUT|19|C|487|2759|2|1|1|1|1|1
OUT|19|C|488|2761|10|1|1|1|1|1
OUT|19|C|489|2762|1|1|1|1|1|1
OUT|19|C|490|2764|2|1|1|1|1|1
OUT|19|C|491|2765|10|1|0|0|1|1
OUT|19|C|492|2767|1|1|0|0|1|1
OUT|19|C|493|2768|2|1|0|0|1|1
OUT|19|C|494|2770|10|1|0|0|1|1
OUT|19|C|495|2771|1|1|0|0|1|1
OUT|19|C|496|2773|2|1|1|1|1|1
OUT|19|C|497|2774|10|1|0|0|1|1
OUT|19|C|498|2776|1|1|0|0|1|1
OUT|19|C|499|2777|2|1|1|1|1|1
OUT|19|C|500|2780|10|1|1|1|1|1
OUT|19|C|501|2782|1|1|1|1|1|1
OUT|19|C|502|2783|2|1|1|1|1|1
OUT|19|C|503|2785|10|1|1|1|1|1
OUT|19|C|504|2786|1|1|1|1|1|1
OUT|19|C|505|2788|2|1|1|1|1|1
OUT|19|C|506|2789|10|1|1|1|1|1
OUT|19|C|507|2792|1|1|1|1|1|1
OUT|19|C|508|2794|2|1|1|1|1|1
OUT|19|C|509|2795|10|1|1|1|1|1
OUT|19|C|510|2797|1|1|0|0|1|1
OUT|19|C|511|2798|2|1|0|0|1|1
OUT|19|C|512|2800|10|1|1|1|1|1
OUT|19|C|513|2801|1|1|1|1|1|1
OUT|19|C|514|2803|2|1|1|1|1|1
OUT|19|C|515|2804|10|1|1|1|1|1
OUT|19|C|516|2807|1|1|0|0|1|1
OUT|19|C|517|2809|2|1|0|0|1|1
OUT|19|C|518|2810|10|1|1|1|1|1
OUT|19|C|519|2812|1|1|1|1|1|1
OUT|19|C|520|2813|2|1|0|0|1|1
OUT|19|C|521|2816|10|1|1|1|1|1
OUT|19|C|522|2818|1|1|1|1|1|1
OUT|19|C|523|2819|2|1|1|1|1|1
OUT|19|C|524|2821|10|1|1|1|1|1
OUT|19|C|525|2822|1|1|0|0|1|1
OUT|19|C|526|2824|2|1|1|1|1|1
OUT|19|C|527|2825|10|1|1|1|1|1
OUT|19|C|528|2827|1|1|1|1|1|1
OUT|19|C|529|2828|2|1|0|0|1|1
OUT|19|C|530|2830|10|1|0|0|1|1
OUT|19|C|531|2831|1|1|0|0|1|1
OUT|19|C|532|2833|2|1|1|1|1|1
OUT|19|C|533|2834|10|1|0|0|1|1
OUT|19|C|534|2836|1|1|1|1|1|1
OUT|19|C|535|2837|2|1|1|1|1|1
OUT|19|C|536|2839|10|1|0|0|1|1
OUT|19|C|537|2840|1|1|1|1|1|1
OUT|19|C|538|2843|2|1|0|0|1|1
OUT|19|C|539|2845|10|1|0|0|1|1
OUT|19|C|540|2846|1|1|1|1|1|1
OUT|19|C|541|2849|2|1|0|0|1|1
OUT|19|C|542|2851|10|1|0|0|1|1
OUT|19|C|543|2852|1|1|0|0|1|1
OUT|19|C|544|2854|2|1|1|1|1|1
OUT|19|C|545|2855|10|1|1|1|1|1
OUT|19|C|546|2857|1|1|1|1|1|1
OUT|19|C|547|2858|2|1|1|1|1|1
OUT|19|C|548|2860|10|1|1|1|1|1
OUT|19|C|549|2861|1|1|1|1|1|1
OUT|19|C|550|2863|2|1|1|1|1|1
OUT|19|C|551|2864|10|1|1|1|1|1
OUT|19|C|552|2866|1|1|1|1|1|1
OUT|19|C|553|2867|2|1|0|0|1|1
OUT|19|C|554|2869|10|1|1|1|1|1
OUT|19|C|555|2870|1|1|0|0|1|1
OUT|19|C|556|2872|2|1|1|1|1|1
OUT|19|C|557|2873|10|1|1|1|1|1
OUT|19|C|558|2875|1|1|1|1|1|1
OUT|19|C|559|2876|2|1|1|1|1|1
OUT|19|C|560|2878|10|1|1|1|1|1
OUT|19|C|561|2879|1|1|0|0|1|1
