50|1|0|0|1|1|473|135|0|1|15|1|SAME_SURFACE
51|1|0|2|1|1|516|160|1|1|310|1|DIFFERENT
52|1|0|1|1|1|19|3|0|1|147|1|SAME_SURFACE
53|1|0|0|1|1|431|114|1|1|264|1|DIFFERENT
54|1|2|2|0|0|747|445|1|0|595|0|SAME_SURFACE
55|1|0|2|1|1|709|367|1|1|517|1|DIFFERENT
56|1|2|0|0|0|712|372|1|0|522|0|SAME_SURFACE
57|1|0|0|1|1|387|95|1|1|245|1|DIFFERENT
58|1|0|0|1|1|444|120|0|1|30|1|SAME_SURFACE
59|1|0|2|1|1|584|211|1|1|361|1|DIFFERENT
60|1|2|0|0|0|609|234|1|0|384|0|SAME_SURFACE
61|1|0|0|1|1|677|315|1|1|465|1|DIFFERENT
62|1|0|0|1|1|392|97|0|1|53|1|SAME_SURFACE
63|1|0|0|1|1|353|82|1|1|232|1|DIFFERENT
64|1|2|0|0|0|718|382|1|0|532|0|SAME_SURFACE
65|1|0|0|1|1|573|202|1|1|352|1|DIFFERENT
66|1|0|0|1|1|431|114|0|1|36|1|SAME_SURFACE
67|1|0|2|1|1|621|246|1|1|396|1|DIFFERENT
68|1|0|0|1|1|356|83|0|1|67|1|SAME_SURFACE
69|1|2|0|0|0|818|676|1|0|826|1|DIFFERENT
70|1|0|0|1|1|402|101|0|1|49|1|SAME_SURFACE
71|1|0|1|1|1|0|0|1|1|150|1|DIFFERENT
72|1|2|0|0|0|692|338|1|0|488|0|SAME_SURFACE
73|1|0|0|1|1|494|147|1|1|297|1|DIFFERENT
74|1|2|0|0|0|696|345|1|0|495|0|SAME_SURFACE
75|1|0|0|1|1|442|119|0|1|31|0|DIFFERENT
76|1|0|0|1|1|385|94|0|1|56|1|SAME_SURFACE
77|1|0|0|1|1|800|602|1|1|752|1|DIFFERENT
78|1|2|2|0|0|85|14|1|0|164|0|SAME_SURFACE
79|1|0|0|1|1|460|128|1|1|278|1|DIFFERENT
80|1|2|0|0|0|590|216|1|0|366|0|SAME_SURFACE
81|1|0|0|1|1|679|318|1|1|468|1|DIFFERENT
82|1|0|2|1|1|234|46|0|1|104|1|SAME_SURFACE
83|1|0|1|1|1|292|62|1|1|212|1|DIFFERENT
84|1|0|2|1|1|210|40|0|1|110|1|SAME_SURFACE
85|1|0|0|1|1|816|666|1|1|816|1|DIFFERENT
86|1|0|2|1|1|222|43|0|1|107|1|SAME_SURFACE
87|1|2|1|0|0|38|6|1|0|156|1|DIFFERENT
88|1|2|0|0|0|744|437|1|0|587|0|SAME_SURFACE
89|1|0|2|1|1|626|252|1|1|402|1|DIFFERENT
90|1|0|0|1|1|318|70|0|1|80|1|SAME_SURFACE
91|1|2|0|0|0|253|51|0|0|99|0|DIFFERENT
92|1|0|0|1|1|271|56|0|1|94|1|SAME_SURFACE
93|1|0|2|1|1|375|90|1|1|240|1|DIFFERENT
94|1|0|2|1|1|56|9|0|1|141|1|SAME_SURFACE
95|1|2|2|1|0|68|11|0|0|139|0|DIFFERENT
96|1|0|2|1|1|222|43|0|1|107|1|SAME_SURFACE
97|1|0|2|1|1|792|572|1|1|722|1|DIFFERENT
98|1|0|0|1|1|302|65|0|1|85|1|SAME_SURFACE
99|1|0|0|1|1|676|314|1|1|464|1|DIFFERENT
100|1|0|2|1|1|184|34|0|1|116|1|SAME_SURFACE
101|1|0|2|1|1|583|210|1|1|360|1|DIFFERENT
102|1|0|0|1|1|440|118|0|1|32|1|SAME_SURFACE
103|1|0|2|1|1|550|184|1|1|334|1|DIFFERENT
104|1|2|0|0|0|462|129|1|0|279|0|SAME_SURFACE
105|1|0|0|1|1|501|151|1|1|301|1|DIFFERENT
106|1|0|0|1|1|442|119|0|1|31|1|SAME_SURFACE
107|1|0|0|1|1|657|288|1|1|438|1|DIFFERENT
108|1|0|2|1|1|210|40|0|1|110|1|SAME_SURFACE
109|1|0|0|1|1|844|814|1|1|964|1|DIFFERENT
110|1|0|0|1|1|344|79|0|1|71|1|SAME_SURFACE
111|1|2|2|0|0|234|46|0|0|104|0|DIFFERENT
112|1|2|1|0|0|222|43|1|0|193|0|SAME_SURFACE
113|1|0|2|1|1|731|408|1|1|558|1|DIFFERENT
114|1|2|0|0|0|512|158|1|0|308|0|SAME_SURFACE
115|1|0|0|1|1|509|156|1|1|306|1|DIFFERENT
116|1|0|0|1|1|333|75|0|1|75|1|SAME_SURFACE
117|1|0|2|1|1|537|174|1|1|324|1|DIFFERENT
118|1|2|2|0|0|753|459|1|0|609|0|SAME_SURFACE
119|1|0|0|1|1|839|782|1|1|932|1|DIFFERENT
120|1|2|0|0|0|826|717|1|0|867|0|SAME_SURFACE
121|1|2|1|1|0|142|25|0|0|125|0|DIFFERENT
122|1|0|0|1|1|308|67|0|1|83|1|SAME_SURFACE
123|1|0|0|1|1|776|521|1|1|671|1|DIFFERENT
124|1|0|0|1|1|418|108|0|1|42|1|SAME_SURFACE
125|1|0|0|1|1|275|57|1|1|207|1|DIFFERENT
126|1|0|0|1|1|350|81|0|1|69|1|SAME_SURFACE
127|1|0|2|1|1|673|309|1|1|459|1|DIFFERENT
128|1|0|2|1|1|132|23|0|1|127|1|SAME_SURFACE
129|1|0|2|1|1|96|16|1|1|166|1|DIFFERENT
130|1|0|0|1|1|292|62|0|1|88|1|SAME_SURFACE
131|1|0|0|1|1|766|492|1|1|642|1|DIFFERENT
132|1|0|0|1|1|257|52|0|1|98|1|SAME_SURFACE
133|1|0|2|1|1|418|108|1|1|258|1|DIFFERENT
134|1|0|2|1|1|157|28|0|1|122|1|SAME_SURFACE
135|1|0|0|1|1|597|223|1|1|373|1|DIFFERENT
136|1|0|2|1|1|101|17|0|1|133|1|SAME_SURFACE
137|1|0|2|1|1|468|132|1|1|282|1|DIFFERENT
138|1|0|0|1|1|448|122|0|1|28|1|SAME_SURFACE
139|1|0|0|1|1|647|275|1|1|425|1|DIFFERENT
140|1|0|0|1|1|411|105|0|1|45|1|SAME_SURFACE
141|1|0|0|1|1|500|150|1|1|300|1|DIFFERENT
142|1|0|0|1|1|400|100|0|1|50|1|SAME_SURFACE
143|1|2|1|0|0|79|13|1|0|163|1|DIFFERENT
144|1|0|2|1|1|50|8|0|1|142|1|SAME_SURFACE
145|1|0|0|1|1|606|231|1|1|381|1|DIFFERENT
146|1|0|2|1|1|132|23|0|1|127|1|SAME_SURFACE
147|1|0|2|1|1|661|293|1|1|443|1|DIFFERENT
148|1|0|0|1|1|452|124|0|1|26|1|SAME_SURFACE
149|1|0|0|1|1|641|268|1|1|418|1|DIFFERENT
150|1|0|0|1|1|395|98|0|1|52|1|SAME_SURFACE
151|1|0|2|1|1|707|363|1|1|513|1|DIFFERENT
152|1|2|1|0|0|107|18|1|0|168|0|SAME_SURFACE
153|1|0|0|1|1|798|595|1|1|745|1|DIFFERENT
154|1|0|0|1|1|311|68|0|1|82|1|SAME_SURFACE
155|1|0|0|1|1|342|78|1|1|228|1|DIFFERENT
156|1|2|0|0|0|772|510|1|0|660|0|SAME_SURFACE
157|1|0|2|1|1|618|243|1|1|393|1|DIFFERENT
158|1|0|0|1|1|350|81|0|1|69|1|SAME_SURFACE
159|1|0|2|1|1|759|473|1|1|623|1|DIFFERENT
160|1|0|0|1|1|414|106|0|1|44|1|SAME_SURFACE
161|1|0|0|1|1|414|106|1|1|256|1|DIFFERENT
162|1|0|0|1|1|292|62|0|1|88|1|SAME_SURFACE
163|1|0|0|1|1|454|125|1|1|275|1|DIFFERENT
164|1|0|0|1|1|361|85|0|1|65|1|SAME_SURFACE
165|1|0|0|1|1|519|162|1|1|312|1|DIFFERENT
166|1|0|0|1|1|425|111|0|1|39|1|SAME_SURFACE
167|1|0|0|1|1|820|684|1|1|834|1|DIFFERENT
168|1|0|2|1|1|222|43|0|1|107|1|SAME_SURFACE
169|1|0|0|1|1|520|163|1|1|313|1|DIFFERENT
170|1|0|0|1|1|444|120|0|1|30|1|SAME_SURFACE
171|1|0|1|1|1|264|54|1|1|204|1|DIFFERENT
172|1|2|1|0|0|85|14|1|0|164|0|SAME_SURFACE
173|1|0|0|1|1|563|194|1|1|344|1|DIFFERENT
174|1|2|0|0|0|775|517|1|0|667|0|SAME_SURFACE
175|1|0|0|1|1|656|287|1|1|437|1|DIFFERENT
176|1|2|0|0|0|776|520|1|0|670|0|SAME_SURFACE
177|1|2|1|0|0|6|1|1|0|151|1|DIFFERENT
178|1|0|2|1|1|56|9|0|1|141|1|SAME_SURFACE
179|1|0|2|1|1|567|197|1|1|347|1|DIFFERENT
180|1|0|0|1|1|278|58|0|1|92|1|SAME_SURFACE
181|1|0|2|1|1|541|177|1|1|327|1|DIFFERENT
182|1|0|0|1|1|333|75|0|1|75|1|SAME_SURFACE
183|1|0|2|1|1|616|241|1|1|391|1|DIFFERENT
184|1|0|0|1|1|367|87|0|1|63|1|SAME_SURFACE
185|1|0|0|1|1|418|108|1|1|258|1|DIFFERENT
186|1|0|0|1|1|327|73|0|1|77|1|SAME_SURFACE
187|1|0|2|1|1|681|321|1|1|471|1|DIFFERENT
188|1|0|0|1|1|471|134|0|1|16|1|SAME_SURFACE
189|1|0|0|1|1|324|72|1|1|222|1|DIFFERENT
190|1|0|0|1|1|471|134|0|1|16|1|SAME_SURFACE
191|1|0|0|1|1|411|105|1|1|255|1|DIFFERENT
192|1|2|0|0|0|257|52|1|0|202|0|SAME_SURFACE
193|1|0|2|1|1|673|309|1|1|459|1|DIFFERENT
194|1|0|2|1|1|222|43|0|1|107|1|SAME_SURFACE
195|1|0|2|1|1|436|116|1|1|266|1|DIFFERENT
196|1|2|0|0|0|646|274|1|0|424|0|SAME_SURFACE
197|1|0|2|1|1|509|156|1|1|306|1|DIFFERENT
198|1|0|2|1|1|197|37|0|1|113|1|SAME_SURFACE
199|1|0|2|1|1|688|331|1|1|481|1|DIFFERENT
200|1|0|0|1|1|436|116|0|1|34|1|SAME_SURFACE
201|1|0|0|1|1|525|166|1|1|316|1|DIFFERENT
202|1|0|2|1|1|218|42|0|1|108|1|SAME_SURFACE
203|1|0|2|1|1|477|137|1|1|287|1|DIFFERENT
204|1|0|0|1|1|302|65|0|1|85|1|SAME_SURFACE
205|1|0|2|1|1|548|182|1|1|332|1|DIFFERENT
206|1|0|0|1|1|402|101|0|1|49|1|SAME_SURFACE
207|1|0|2|1|1|353|82|1|1|232|1|DIFFERENT
208|1|0|0|1|1|364|86|0|1|64|1|SAME_SURFACE
209|1|0|0|1|1|372|89|1|1|239|1|DIFFERENT
210|1|0|0|1|1|438|117|0|1|33|1|SAME_SURFACE
211|1|0|0|1|1|493|146|1|1|296|1|DIFFERENT
212|1|2|2|0|0|162|29|1|0|179|0|SAME_SURFACE
213|1|0|2|1|1|477|137|1|1|287|1|DIFFERENT
214|1|0|0|1|1|466|131|0|1|19|1|SAME_SURFACE
215|1|0|2|1|1|605|230|1|1|380|1|DIFFERENT
216|1|0|0|1|1|336|76|0|1|74|1|SAME_SURFACE
217|1|0|2|1|1|704|357|1|1|507|1|DIFFERENT
218|1|0|0|1|1|364|86|0|1|64|1|SAME_SURFACE
219|1|2|2|0|0|246|49|1|0|199|1|DIFFERENT
220|1|2|2|0|0|694|341|1|0|491|0|SAME_SURFACE
221|1|0|1|1|1|226|44|1|1|194|1|DIFFERENT
222|1|0|0|1|1|339|77|0|1|73|1|SAME_SURFACE
223|1|0|2|1|1|390|96|1|1|246|1|DIFFERENT
224|1|0|0|1|1|418|108|0|1|42|1|SAME_SURFACE
225|1|0|0|1|1|436|116|1|1|266|1|DIFFERENT
226|1|2|0|0|0|494|147|1|0|297|0|SAME_SURFACE
227|1|2|0|0|0|752|457|1|0|607|1|DIFFERENT
228|1|0|2|1|1|56|9|0|1|141|1|SAME_SURFACE
229|1|0|0|1|1|752|456|1|1|606|1|DIFFERENT
230|1|0|0|1|1|409|104|0|1|46|1|SAME_SURFACE
231|1|0|2|1|1|666|300|1|1|450|1|DIFFERENT
232|1|2|2|0|0|68|11|1|0|161|0|SAME_SURFACE
233|1|0|2|1|1|566|196|1|1|346|1|DIFFERENT
234|1|2|0|0|0|583|210|1|0|360|0|SAME_SURFACE
235|1|0|0|1|1|615|240|1|1|390|1|DIFFERENT
236|1|0|0|1|1|336|76|0|1|74|1|SAME_SURFACE
237|1|0|0|1|1|429|113|1|1|263|1|DIFFERENT
238|1|0|0|1|1|382|93|0|1|57|1|SAME_SURFACE
239|1|0|2|1|1|630|256|1|1|406|1|DIFFERENT
240|1|0|2|1|1|189|35|0|1|115|1|SAME_SURFACE
241|1|2|1|1|0|122|21|1|0|171|1|DIFFERENT
242|1|0|0|1|1|275|57|0|1|93|1|SAME_SURFACE
243|1|0|0|1|1|575|203|1|1|353|1|DIFFERENT
244|1|0|1|1|1|6|1|0|1|149|1|SAME_SURFACE
245|1|0|2|1|1|570|199|1|1|349|1|DIFFERENT
246|1|0|2|1|1|218|42|0|1|108|1|SAME_SURFACE
247|1|0|2|1|1|658|289|1|1|439|1|DIFFERENT
248|1|0|0|1|1|385|94|0|1|56|1|SAME_SURFACE
249|1|0|0|1|1|573|202|1|1|352|1|DIFFERENT
250|1|0|0|1|1|353|82|0|1|68|1|SAME_SURFACE
251|1|0|0|1|1|617|242|1|1|392|1|DIFFERENT
252|1|2|0|0|0|358|84|1|0|234|0|SAME_SURFACE
253|1|0|2|1|1|679|318|1|1|468|1|DIFFERENT
254|1|0|2|1|1|13|2|0|1|148|1|SAME_SURFACE
255|1|0|0|1|1|647|275|1|1|425|1|DIFFERENT
256|1|0|0|1|1|446|121|0|1|29|1|SAME_SURFACE
257|1|0|0|1|1|395|98|1|1|248|1|DIFFERENT
258|1|0|1|1|1|6|1|0|1|149|1|SAME_SURFACE
259|1|0|0|1|1|429|113|1|1|263|1|DIFFERENT
260|1|0|0|1|1|473|135|0|1|15|1|SAME_SURFACE
261|1|0|0|1|1|684|325|1|1|475|1|DIFFERENT
262|1|2|0|0|0|737|421|1|0|571|0|SAME_SURFACE
263|1|0|0|1|1|713|373|1|1|523|1|DIFFERENT
264|1|0|2|1|1|210|40|0|1|110|1|SAME_SURFACE
265|1|0|0|1|1|402|101|1|1|251|1|DIFFERENT
266|1|0|0|1|1|392|97|0|1|53|1|SAME_SURFACE
267|1|0|1|1|1|44|7|1|1|157|1|DIFFERENT
268|1|0|0|1|1|308|67|0|1|83|1|SAME_SURFACE
269|1|0|0|1|1|666|300|1|1|450|1|DIFFERENT
270|1|2|0|0|0|442|119|1|0|269|0|SAME_SURFACE
271|1|0|0|1|1|506|154|1|1|304|1|DIFFERENT
272|1|0|0|1|1|282|59|0|1|91|1|SAME_SURFACE
273|1|0|0|1|1|489|144|1|1|294|1|DIFFERENT
274|1|0|0|1|1|431|114|0|1|36|1|SAME_SURFACE
275|1|0|0|1|1|423|110|1|1|260|1|DIFFERENT
276|1|0|0|1|1|429|113|0|1|37|1|SAME_SURFACE
277|1|0|0|1|1|631|257|1|1|407|1|DIFFERENT
278|1|0|0|1|1|414|106|0|1|44|1|SAME_SURFACE
279|1|0|2|1|1|431|114|1|1|264|1|DIFFERENT
280|1|0|0|1|1|324|72|0|1|78|1|SAME_SURFACE
281|1|0|0|1|1|409|104|1|1|254|1|DIFFERENT
282|1|2|1|0|0|38|6|1|0|156|0|SAME_SURFACE
283|1|0|2|1|1|500|150|1|1|300|1|DIFFERENT
284|1|2|0|0|0|817|670|1|0|820|0|SAME_SURFACE
285|1|2|0|1|0|531|170|1|0|320|1|DIFFERENT
286|1|0|2|1|1|32|5|0|1|145|1|SAME_SURFACE
287|1|0|0|1|1|350|81|1|1|231|1|DIFFERENT
288|1|0|2|1|1|246|49|0|1|101|1|SAME_SURFACE
289|1|0|0|1|1|842|805|1|1|955|1|DIFFERENT
290|1|0|0|1|1|253|51|0|1|99|1|SAME_SURFACE
291|1|0|0|1|1|436|116|1|1|266|1|DIFFERENT
292|1|2|0|0|0|561|192|1|0|342|0|SAME_SURFACE
293|1|0|2|1|1|595|221|1|1|371|1|DIFFERENT
294|1|0|0|1|1|308|67|0|1|83|1|SAME_SURFACE
295|1|0|0|1|1|264|54|1|1|204|1|DIFFERENT
296|1|0|0|1|1|380|92|0|1|58|1|SAME_SURFACE
297|1|0|2|1|1|619|244|1|1|394|1|DIFFERENT
298|1|2|0|0|0|780|533|1|0|683|0|SAME_SURFACE
299|1|0|1|1|1|74|12|1|1|162|1|DIFFERENT
300|1|0|0|1|1|471|134|0|1|16|1|SAME_SURFACE
301|1|0|2|1|1|581|208|1|1|358|1|DIFFERENT
302|1|2|0|0|0|710|368|1|0|518|0|SAME_SURFACE
303|1|0|0|1|1|342|78|1|1|228|1|DIFFERENT
304|1|2|0|0|0|638|265|1|0|415|0|SAME_SURFACE
305|1|0|2|1|1|572|201|1|1|351|1|DIFFERENT
306|1|0|2|1|1|56|9|0|1|141|1|SAME_SURFACE
307|1|0|2|1|1|741|430|1|1|580|1|DIFFERENT
308|1|0|0|1|1|466|131|0|1|19|1|SAME_SURFACE
309|1|0|1|1|1|25|4|1|1|154|1|DIFFERENT
310|1|0|0|1|1|402|101|0|1|49|1|SAME_SURFACE
311|1|0|0|1|1|514|159|1|1|309|1|DIFFERENT
312|1|2|2|0|0|230|45|1|0|195|0|SAME_SURFACE
313|1|0|1|1|1|202|38|1|1|188|1|DIFFERENT
314|1|0|0|1|1|431|114|0|1|36|1|SAME_SURFACE
315|1|0|2|1|1|592|218|1|1|368|1|DIFFERENT
316|1|2|0|0|0|333|75|1|0|225|0|SAME_SURFACE
317|1|0|2|1|1|730|407|1|1|557|1|DIFFERENT
318|1|2|0|0|0|770|504|1|0|654|0|SAME_SURFACE
319|1|2|1|0|0|137|24|1|0|174|1|DIFFERENT
320|1|0|0|1|1|295|63|0|1|87|1|SAME_SURFACE
321|1|0|2|1|1|557|189|1|1|339|1|DIFFERENT
322|1|0|0|1|1|392|97|0|1|53|1|SAME_SURFACE
323|1|0|2|1|1|206|39|1|1|189|1|DIFFERENT
324|1|0|0|1|1|385|94|0|1|56|1|SAME_SURFACE
325|1|2|2|0|0|482|140|1|0|290|1|DIFFERENT
326|1|2|0|0|0|767|496|1|0|646|0|SAME_SURFACE
327|1|0|0|1|1|838|781|1|1|931|1|DIFFERENT
328|1|0|0|1|1|409|104|0|1|46|1|SAME_SURFACE
329|1|0|2|1|1|520|163|1|1|313|1|DIFFERENT
330|1|2|2|0|0|157|28|1|0|178|0|SAME_SURFACE
331|1|0|2|1|1|773|513|1|1|663|1|DIFFERENT
332|1|0|0|1|1|285|60|0|1|90|1|SAME_SURFACE
333|1|0|0|1|1|531|170|1|1|320|1|DIFFERENT
334|1|0|0|1|1|295|63|0|1|87|1|SAME_SURFACE
335|1|0|0|1|1|440|118|1|1|268|1|DIFFERENT
336|1|2|0|0|0|741|431|1|0|581|0|SAME_SURFACE
337|1|0|2|1|1|647|275|1|1|425|1|DIFFERENT
338|1|0|2|1|1|157|28|0|1|122|1|SAME_SURFACE
339|1|0|0|1|1|702|354|1|1|504|1|DIFFERENT
340|1|0|0|1|1|456|126|0|1|24|1|SAME_SURFACE
341|1|0|2|1|1|226|44|1|1|194|1|DIFFERENT
342|1|0|2|1|1|137|24|0|1|126|1|SAME_SURFACE
343|1|0|2|1|1|635|262|1|1|412|1|DIFFERENT
344|1|0|2|1|1|197|37|0|1|113|1|SAME_SURFACE
345|1|0|2|1|1|753|459|1|1|609|1|DIFFERENT
346|1|0|0|1|1|429|113|0|1|37|1|SAME_SURFACE
347|1|0|0|1|1|561|192|1|1|342|1|DIFFERENT
348|1|0|0|1|1|336|76|0|1|74|1|SAME_SURFACE
349|1|0|2|1|1|509|156|1|1|306|1|DIFFERENT
350|1|0|0|1|1|448|122|0|1|28|1|SAME_SURFACE
351|1|0|0|1|1|458|127|1|1|277|1|DIFFERENT
352|1|0|0|1|1|433|115|0|1|35|1|SAME_SURFACE
353|1|0|0|1|1|452|124|0|1|26|0|DIFFERENT
354|1|0|0|1|1|479|138|0|1|12|1|SAME_SURFACE
355|1|0|0|1|1|324|72|1|1|222|1|DIFFERENT
356|1|0|0|1|1|253|51|0|1|99|1|SAME_SURFACE
357|1|2|2|0|0|56|9|0|0|141|0|DIFFERENT
358|1|2|2|0|0|707|362|1|0|512|0|SAME_SURFACE
359|1|0|2|1|1|242|48|1|1|198|1|DIFFERENT
360|1|0|0|1|1|275|57|0|1|93|1|SAME_SURFACE
361|1|0|2|1|1|576|204|1|1|354|1|DIFFERENT
362|1|2|0|0|0|802|611|1|0|761|0|SAME_SURFACE
363|1|0|2|1|1|689|333|1|1|483|1|DIFFERENT
364|1|0|0|1|1|491|145|0|1|5|1|SAME_SURFACE
365|1|0|0|1|1|525|166|1|1|316|1|DIFFERENT
366|1|2|0|0|0|722|390|1|0|540|0|SAME_SURFACE
367|1|0|0|1|1|817|672|1|1|822|1|DIFFERENT
368|1|2|0|0|0|420|109|1|0|259|0|SAME_SURFACE
369|1|0|0|1|1|409|104|1|1|254|1|DIFFERENT
370|1|2|0|0|0|550|184|1|0|334|0|SAME_SURFACE
371|1|0|0|1|1|285|60|1|1|210|1|DIFFERENT
372|1|0|0|1|1|427|112|0|1|38|1|SAME_SURFACE
373|1|0|0|1|1|838|781|1|1|931|1|DIFFERENT
374|1|0|0|1|1|387|95|0|1|55|1|SAME_SURFACE
375|1|0|0|1|1|500|150|1|1|300|1|DIFFERENT
376|1|0|0|1|1|436|116|0|1|34|1|SAME_SURFACE
377|1|0|0|1|1|674|311|1|1|461|1|DIFFERENT
378|1|0|0|1|1|257|52|0|1|98|1|SAME_SURFACE
379|1|2|2|1|0|157|28|0|0|122|0|DIFFERENT
380|1|0|2|1|1|242|48|0|1|102|1|SAME_SURFACE
381|1|0|0|1|1|308|67|1|1|217|1|DIFFERENT
382|1|0|0|1|1|491|145|0|1|5|1|SAME_SURFACE
383|1|0|2|1|1|695|342|1|1|492|1|DIFFERENT
384|1|0|0|1|1|318|70|0|1|80|1|SAME_SURFACE
385|1|0|0|1|1|566|196|1|1|346|1|DIFFERENT
386|1|2|0|0|0|509|156|1|0|306|0|SAME_SURFACE
387|1|0|0|1|1|395|98|1|1|248|1|DIFFERENT
388|1|0|0|1|1|302|65|0|1|85|1|SAME_SURFACE
389|1|2|2|0|0|230|45|1|0|195|1|DIFFERENT
390|1|0|0|1|1|278|58|0|1|92|1|SAME_SURFACE
391|1|0|2|1|1|520|163|1|1|313|1|DIFFERENT
392|1|2|0|0|0|584|211|1|0|361|0|SAME_SURFACE
393|1|0|2|1|1|175|32|1|1|182|1|DIFFERENT
394|1|0|2|1|1|147|26|0|1|124|1|SAME_SURFACE
395|1|0|0|1|1|324|72|1|1|222|1|DIFFERENT
396|1|0|0|1|1|344|79|0|1|71|1|SAME_SURFACE
397|1|2|0|0|0|811|645|1|0|795|1|DIFFERENT
398|1|0|0|1|1|414|106|0|1|44|1|SAME_SURFACE
399|1|0|0|1|1|810|642|1|1|792|1|DIFFERENT
400|1|0|0|1|1|367|87|0|1|63|1|SAME_SURFACE
401|1|0|0|1|1|812|652|1|1|802|1|DIFFERENT
402|1|2|1|0|0|101|17|1|0|167|0|SAME_SURFACE
403|1|0|0|1|1|327|73|1|1|223|1|DIFFERENT
404|1|0|0|1|1|433|115|0|1|35|1|SAME_SURFACE
405|1|0|0|1|1|552|185|1|1|335|1|DIFFERENT
406|1|0|0|1|1|450|123|0|1|27|1|SAME_SURFACE
407|1|0|0|1|1|771|506|1|1|656|1|DIFFERENT
408|1|2|0|0|0|756|467|1|0|617|0|SAME_SURFACE
409|1|0|2|1|1|573|202|1|1|352|1|DIFFERENT
410|1|0|0|1|1|440|118|0|1|32|1|SAME_SURFACE
411|1|0|0|1|1|427|112|1|1|262|1|DIFFERENT
412|1|2|2|0|0|127|22|1|0|172|0|SAME_SURFACE
413|1|0|1|1|1|56|9|1|1|159|1|DIFFERENT
414|1|0|0|1|1|390|96|0|1|54|1|SAME_SURFACE
415|1|0|0|1|1|562|193|1|1|343|1|DIFFERENT
416|1|0|0|1|1|318|70|0|1|80|1|SAME_SURFACE
417|1|2|1|1|0|189|35|1|0|185|1|DIFFERENT
418|1|0|0|1|1|308|67|0|1|83|1|SAME_SURFACE
419|1|0|0|1|1|591|217|1|1|367|1|DIFFERENT
420|1|0|2|1|1|68|11|0|1|139|1|SAME_SURFACE
421|1|2|2|0|0|780|533|1|0|683|1|DIFFERENT
422|1|0|0|1|1|407|103|0|1|47|1|SAME_SURFACE
423|1|0|0|1|1|634|260|1|1|410|1|DIFFERENT
