ep	step	cls	conf	meas	truth
HON-004	39	HON	642	2600	HONEST
HON-004	40	HON	650	2600	HONEST
HON-004	41	HON	658	2614	HONEST
HON-004	42	HON	642	2600	HONEST
HON-004	43	HON	658	2586	HONEST
HON-004	44	HON	650	2586	HONEST
HON-004	45	HON	642	2586	HONEST
HON-004	46	HON	658	2600	HONEST
HON-004	47	HON	650	2600	HONEST
HON-004	48	HON	642	2614	HONEST
HON-004	49	HON	650	2614	HONEST
HON-004	50	HON	642	2614	HONEST
HON-004	51	HON	642	2614	HONEST
HON-004	52	HON	658	2614	HONEST
HON-004	53	HON	642	2586	HONEST
HON-004	54	HON	658	2600	HONEST
HON-004	55	HON	650	2614	HONEST
HON-004	56	HON	642	2586	HONEST
HON-004	57	HON	642	2586	HONEST
HON-004	58	HON	658	2600	HONEST
HON-004	59	HON	650	2586	HONEST
HON-004	60	HON	642	2586	HONEST
HON-004	61	HON	642	2586	HONEST
HON-004	62	HON	650	2614	HONEST
HON-004	63	HON	642	2614	HONEST
HON-004	64	HON	650	2614	HONEST
HON-004	65	HON	642	2586	HONEST
HON-004	66	HON	650	2586	HONEST
HON-004	67	HON	642	2600	HONEST
HON-004	68	HON	642	2614	HONEST
HON-004	69	HON	642	2586	HONEST
HON-004	70	HON	650	2614	HONEST
HON-004	71	HON	650	2600	HONEST
HON-004	72	HON	658	2586	HONEST
HON-004	73	HON	658	2614	HONEST
HON-004	74	HON	642	2600	HONEST
HON-004	75	HON	658	2586	HONEST
HON-004	76	HON	650	2600	HONEST
HON-004	77	HON	650	2586	HONEST
HON-004	78	HON	658	2586	HONEST
HON-004	79	HON	650	2614	HONEST
HON-005	0	HON	642	2586	HONEST
HON-005	1	HON	650	2614	HONEST
HON-005	2	HON	642	2614	HONEST
HON-005	3	HON	650	2614	HONEST
HON-005	4	HON	642	2586	HONEST
HON-005	5	HON	650	2586	HONEST
HON-005	6	HON	642	2600	HONEST
HON-005	7	HON	642	2614	HONEST
HON-005	8	HON	642	2586	HONEST
HON-005	9	HON	650	2614	HONEST
HON-005	10	HON	650	2600	HONEST
HON-005	11	HON	658	2586	HONEST
HON-005	12	HON	658	2614	HONEST
HON-005	13	HON	642	2600	HONEST
HON-005	14	HON	658	2586	HONEST
HON-005	15	HON	650	2600	HONEST
HON-005	16	HON	650	2586	HONEST
HON-005	17	HON	658	2586	HONEST
HON-005	18	HON	650	2614	HONEST
HON-005	19	HON	642	2586	HONEST
HON-005	20	HON	642	2614	HONEST
HON-005	21	HON	642	2600	HONEST
HON-005	22	HON	650	2586	HONEST
HON-005	23	HON	650	2586	HONEST
HON-005	24	HON	658	2614	HONEST
HON-005	25	HON	658	2600	HONEST
HON-005	26	HON	658	2586	HONEST
HON-005	27	HON	658	2586	HONEST
HON-005	28	HON	658	2600	HONEST
HON-005	29	HON	642	2586	HONEST
HON-005	30	HON	650	2600	HONEST
HON-005	31	HON	658	2586	HONEST
HON-005	32	HON	642	2600	HONEST
HON-005	33	HON	642	2586	HONEST
HON-005	34	HON	650	2586	HONEST
HON-005	35	HON	642	2586	HONEST
HON-005	36	HON	642	2600	HONEST
HON-005	37	HON	642	2600	HONEST
HON-005	38	HON	658	2614	HONEST
HON-005	39	HON	658	2614	HONEST
HON-005	40	HON	658	2586	HONEST
HON-005	41	HON	642	2614	HONEST
HON-005	42	HON	642	2600	HONEST
HON-005	43	HON	650	2600	HONEST
HON-005	44	HON	658	2614	HONEST
HON-005	45	HON	642	2600	HONEST
HON-005	46	HON	658	2586	HONEST
HON-005	47	HON	650	2586	HONEST
HON-005	48	HON	642	2586	HONEST
HON-005	49	HON	658	2600	HONEST
HON-005	50	HON	650	2600	HONEST
HON-005	51	HON	642	2614	HONEST
HON-005	52	HON	650	2614	HONEST
HON-005	53	HON	642	2614	HONEST
HON-005	54	HON	642	2614	HONEST
HON-005	55	HON	658	2614	HONEST
HON-005	56	HON	642	2586	HONEST
HON-005	57	HON	658	2600	HONEST
HON-005	58	HON	650	2614	HONEST
HON-005	59	HON	642	2586	HONEST
HON-005	60	HON	642	2586	HONEST
HON-005	61	HON	658	2600	HONEST
HON-005	62	HON	650	2586	HONEST
HON-005	63	HON	642	2586	HONEST
HON-005	64	HON	642	2586	HONEST
HON-005	65	HON	650	2614	HONEST
HON-005	66	HON	642	2614	HONEST
HON-005	67	HON	650	2614	HONEST
HON-005	68	HON	642	2586	HONEST
HON-005	69	HON	650	2586	HONEST
HON-005	70	HON	642	2600	HONEST
HON-005	71	HON	642	2614	HONEST
HON-005	72	HON	642	2586	HONEST
HON-005	73	HON	650	2614	HONEST
HON-005	74	HON	650	2600	HONEST
HON-005	75	HON	658	2586	HONEST
HON-005	76	HON	658	2614	HONEST
HON-005	77	HON	642	2600	HONEST
HON-005	78	HON	658	2586	HONEST
HON-005	79	HON	650	2600	HONEST
HON-006	0	HON	658	2600	HONEST
HON-006	1	HON	650	2586	HONEST
HON-006	2	HON	642	2586	HONEST
HON-006	3	HON	642	2586	HONEST
HON-006	4	HON	650	2614	HONEST
HON-006	5	HON	642	2614	HONEST
HON-006	6	HON	650	2614	HONEST
HON-006	7	HON	642	2586	HONEST
HON-006	8	HON	650	2586	HONEST
HON-006	9	HON	642	2600	HONEST
HON-006	10	HON	642	2614	HONEST
HON-006	11	HON	642	2586	HONEST
HON-006	12	HON	650	2614	HONEST
HON-006	13	HON	650	2600	HONEST
HON-006	14	HON	658	2586	HONEST
HON-006	15	HON	658	2614	HONEST
HON-006	16	HON	642	2600	HONEST
HON-006	17	HON	658	2586	HONEST
HON-006	18	HON	650	2600	HONEST
HON-006	19	HON	650	2586	HONEST
HON-006	20	HON	658	2586	HONEST
HON-006	21	HON	650	2614	HONEST
HON-006	22	HON	642	2586	HONEST
HON-006	23	HON	642	2614	HONEST
HON-006	24	HON	642	2600	HONEST
HON-006	25	HON	650	2586	HONEST
HON-006	26	HON	650	2586	HONEST
HON-006	27	HON	658	2614	HONEST
HON-006	28	HON	658	2600	HONEST
HON-006	29	HON	658	2586	HONEST
HON-006	30	HON	658	2586	HONEST
HON-006	31	HON	658	2600	HONEST
HON-006	32	HON	642	2586	HONEST
HON-006	33	HON	650	2600	HONEST
HON-006	34	HON	658	2586	HONEST
HON-006	35	HON	642	2600	HONEST
HON-006	36	HON	642	2586	HONEST
HON-006	37	HON	650	2586	HONEST
HON-006	38	HON	642	2586	HONEST
HON-006	39	HON	642	2600	HONEST
HON-006	40	HON	642	2600	HONEST
HON-006	41	HON	658	2614	HONEST
HON-006	42	HON	658	2614	HONEST
HON-006	43	HON	658	2586	HONEST
HON-006	44	HON	642	2614	HONEST
HON-006	45	HON	642	2600	HONEST
HON-006	46	HON	650	2600	HONEST
HON-006	47	HON	658	2614	HONEST
HON-006	48	HON	642	2600	HONEST
HON-006	49	HON	658	2586	HONEST
HON-006	50	HON	650	2586	HONEST
HON-006	51	HON	642	2586	HONEST
HON-006	52	HON	658	2600	HONEST
HON-006	53	HON	650	2600	HONEST
HON-006	54	HON	642	2614	HONEST
HON-006	55	HON	650	2614	HONEST
HON-006	56	HON	642	2614	HONEST
HON-006	57	HON	642	2614	HONEST
HON-006	58	HON	658	2614	HONEST
HON-006	59	HON	642	2586	HONEST
HON-006	60	HON	658	2600	HONEST
HON-006	61	HON	650	2614	HONEST
HON-006	62	HON	642	2586	HONEST
HON-006	63	HON	642	2586	HONEST
HON-006	64	HON	658	2600	HONEST
HON-006	65	HON	650	2586	HONEST
HON-006	66	HON	642	2586	HONEST
HON-006	67	HON	642	2586	HONEST
HON-006	68	HON	650	2614	HONEST
HON-006	69	HON	642	2614	HONEST
HON-006	70	HON	650	2614	HONEST
HON-006	71	HON	642	2586	HONEST
HON-006	72	HON	650	2586	HONEST
HON-006	73	HON	642	2600	HONEST
HON-006	74	HON	642	2614	HONEST
HON-006	75	HON	642	2586	HONEST
HON-006	76	HON	650	2614	HONEST
HON-006	77	HON	650	2600	HONEST
HON-006	78	HON	658	2586	HONEST
HON-006	79	HON	658	2614	HONEST
HON-007	0	HON	650	2614	HONEST
HON-007	1	HON	642	2586	HONEST
HON-007	2	HON	642	2586	HONEST
HON-007	3	HON	658	2600	HONEST
HON-007	4	HON	650	2586	HONEST
HON-007	5	HON	642	2586	HONEST
HON-007	6	HON	642	2586	HONEST
HON-007	7	HON	650	2614	HONEST
HON-007	8	HON	642	2614	HONEST
HON-007	9	HON	650	2614	HONEST
HON-007	10	HON	642	2586	HONEST
HON-007	11	HON	650	2586	HONEST
HON-007	12	HON	642	2600	HONEST
HON-007	13	HON	642	2614	HONEST
HON-007	14	HON	642	2586	HONEST
HON-007	15	HON	650	2614	HONEST
HON-007	16	HON	650	2600	HONEST
HON-007	17	HON	658	2586	HONEST
HON-007	18	HON	658	2614	HONEST
HON-007	19	HON	642	2600	HONEST
HON-007	20	HON	658	2586	HONEST
HON-007	21	HON	650	2600	HONEST
HON-007	22	HON	650	2586	HONEST
HON-007	23	HON	658	2586	HONEST
HON-007	24	HON	650	2614	HONEST
HON-007	25	HON	642	2586	HONEST
HON-007	26	HON	642	2614	HONEST
HON-007	27	HON	642	2600	HONEST
HON-007	28	HON	650	2586	HONEST
HON-007	29	HON	650	2586	HONEST
HON-007	30	HON	658	2614	HONEST
HON-007	31	HON	658	2600	HONEST
HON-007	32	HON	658	2586	HONEST
HON-007	33	HON	658	2586	HONEST
HON-007	34	HON	658	2600	HONEST
HON-007	35	HON	642	2586	HONEST
HON-007	36	HON	650	2600	HONEST
HON-007	37	HON	658	2586	HONEST
HON-007	38	HON	642	2600	HONEST
HON-007	39	HON	642	2586	HONEST
HON-007	40	HON	650	2586	HONEST
HON-007	41	HON	642	2586	HONEST
HON-007	42	HON	642	2600	HONEST
HON-007	43	HON	642	2600	HONEST
HON-007	44	HON	658	2614	HONEST
HON-007	45	HON	658	2614	HONEST
HON-007	46	HON	658	2586	HONEST
HON-007	47	HON	642	2614	HONEST
HON-007	48	HON	642	2600	HONEST
HON-007	49	HON	650	2600	HONEST
HON-007	50	HON	658	2614	HONEST
HON-007	51	HON	642	2600	HONEST
HON-007	52	HON	658	2586	HONEST
HON-007	53	HON	650	2586	HONEST
HON-007	54	HON	642	2586	HONEST
HON-007	55	HON	658	2600	HONEST
HON-007	56	HON	650	2600	HONEST
HON-007	57	HON	642	2614	HONEST
HON-007	58	HON	650	2614	HONEST
HON-007	59	HON	642	2614	HONEST
HON-007	60	HON	642	2614	HONEST
HON-007	61	HON	658	2614	HONEST
HON-007	62	HON	642	2586	HONEST
HON-007	63	HON	658	2600	HONEST
HON-007	64	HON	650	2614	HONEST
HON-007	65	HON	642	2586	HONEST
HON-007	66	HON	642	2586	HONEST
HON-007	67	HON	658	2600	HONEST
HON-007	68	HON	650	2586	HONEST
HON-007	69	HON	642	2586	HONEST
HON-007	70	HON	642	2586	HONEST
HON-007	71	HON	650	2614	HONEST
HON-007	72	HON	642	2614	HONEST
HON-007	73	HON	650	2614	HONEST
HON-007	74	HON	642	2586	HONEST
HON-007	75	HON	650	2586	HONEST
HON-007	76	HON	642	2600	HONEST
HON-007	77	HON	642	2614	HONEST
HON-007	78	HON	642	2586	HONEST
HON-007	79	HON	650	2614	HONEST
HON-008	0	HON	658	2614	HONEST
HON-008	1	HON	642	2586	HONEST
HON-008	2	HON	658	2600	HONEST
HON-008	3	HON	650	2614	HONEST
HON-008	4	HON	642	2586	HONEST
HON-008	5	HON	642	2586	HONEST
HON-008	6	HON	658	2600	HONEST
HON-008	7	HON	650	2586	HONEST
HON-008	8	HON	642	2586	HONEST
HON-008	9	HON	642	2586	HONEST
HON-008	10	HON	650	2614	HONEST
HON-008	11	HON	642	2614	HONEST
HON-008	12	HON	650	2614	HONEST
HON-008	13	HON	642	2586	HONEST
HON-008	14	HON	650	2586	HONEST
HON-008	15	HON	642	2600	HONEST
HON-008	16	HON	642	2614	HONEST
HON-008	17	HON	642	2586	HONEST
HON-008	18	HON	650	2614	HONEST
HON-008	19	HON	650	2600	HONEST
HON-008	20	HON	658	2586	HONEST
HON-008	21	HON	658	2614	HONEST
HON-008	22	HON	642	2600	HONEST
HON-008	23	HON	658	2586	HONEST
HON-008	24	HON	650	2600	HONEST
HON-008	25	HON	650	2586	HONEST
HON-008	26	HON	658	2586	HONEST
HON-008	27	HON	650	2614	HONEST
HON-008	28	HON	642	2586	HONEST
HON-008	29	HON	642	2614	HONEST
HON-008	30	HON	642	2600	HONEST
HON-008	31	HON	650	2586	HONEST
HON-008	32	HON	650	2586	HONEST
HON-008	33	HON	658	2614	HONEST
HON-008	34	HON	658	2600	HONEST
HON-008	35	HON	658	2586	HONEST
HON-008	36	HON	658	2586	HONEST
HON-008	37	HON	658	2600	HONEST
HON-008	38	HON	642	2586	HONEST
HON-008	39	HON	650	2600	HONEST
HON-008	40	HON	658	2586	HONEST
HON-008	41	HON	642	2600	HONEST
HON-008	42	HON	642	2586	HONEST
HON-008	43	HON	650	2586	HONEST
HON-008	44	HON	642	2586	HONEST
HON-008	45	HON	642	2600	HONEST
HON-008	46	HON	642	2600	HONEST
HON-008	47	HON	658	2614	HONEST
HON-008	48	HON	658	2614	HONEST
HON-008	49	HON	658	2586	HONEST
HON-008	50	HON	642	2614	HONEST
HON-008	51	HON	642	2600	HONEST
HON-008	52	HON	650	2600	HONEST
HON-008	53	HON	658	2614	HONEST
HON-008	54	HON	642	2600	HONEST
HON-008	55	HON	658	2586	HONEST
HON-008	56	HON	650	2586	HONEST
HON-008	57	HON	642	2586	HONEST
HON-008	58	HON	658	2600	HONEST
HON-008	59	HON	650	2600	HONEST
HON-008	60	HON	642	2614	HONEST
HON-008	61	HON	650	2614	HONEST
HON-008	62	HON	642	2614	HONEST
HON-008	63	HON	642	2614	HONEST
HON-008	64	HON	658	2614	HONEST
HON-008	65	HON	642	2586	HONEST
HON-008	66	HON	658	2600	HONEST
HON-008	67	HON	650	2614	HONEST
HON-008	68	HON	642	2586	HONEST
HON-008	69	HON	642	2586	HONEST
HON-008	70	HON	658	2600	HONEST
HON-008	71	HON	650	2586	HONEST
HON-008	72	HON	642	2586	HONEST
HON-008	73	HON	642	2586	HONEST
HON-008	74	HON	650	2614	HONEST
HON-008	75	HON	642	2614	HONEST
HON-008	76	HON	650	2614	HONEST
HON-008	77	HON	642	2586	HONEST
HON-008	78	HON	650	2586	HONEST
HON-008	79	HON	642	2600	HONEST
HON-009	0	HON	650	2614	HONEST
HON-009	1	HON	642	2614	HONEST
HON-009	2	HON	642	2614	HONEST
HON-009	3	HON	658	2614	HONEST
HON-009	4	HON	642	2586	HONEST
HON-009	5	HON	658	2600	HONEST
HON-009	6	HON	650	2614	HONEST
HON-009	7	HON	642	2586	HONEST
HON-009	8	HON	642	2586	HONEST
HON-009	9	HON	658	2600	HONEST
HON-009	10	HON	650	2586	HONEST
HON-009	11	HON	642	2586	HONEST
HON-009	12	HON	642	2586	HONEST
HON-009	13	HON	650	2614	HONEST
HON-009	14	HON	642	2614	HONEST
HON-009	15	HON	650	2614	HONEST
HON-009	16	HON	642	2586	HONEST
HON-009	17	HON	650	2586	HONEST
HON-009	18	HON	642	2600	HONEST
HON-009	19	HON	642	2614	HONEST
HON-009	20	HON	642	2586	HONEST
HON-009	21	HON	650	2614	HONEST
HON-009	22	HON	650	2600	HONEST
HON-009	23	HON	658	2586	HONEST
HON-009	24	HON	658	2614	HONEST
HON-009	25	HON	642	2600	HONEST
HON-009	26	HON	658	2586	HONEST
HON-009	27	HON	650	2600	HONEST
HON-009	28	HON	650	2586	HONEST
HON-009	29	HON	658	2586	HONEST
HON-009	30	HON	650	2614	HONEST
HON-009	31	HON	642	2586	HONEST
HON-009	32	HON	642	2614	HONEST
HON-009	33	HON	642	2600	HONEST
HON-009	34	HON	650	2586	HONEST
HON-009	35	HON	650	2586	HONEST
HON-009	36	HON	658	2614	HONEST
HON-009	37	HON	658	2600	HONEST
HON-009	38	HON	658	2586	HONEST
HON-009	39	HON	658	2586	HONEST
HON-009	40	HON	658	2600	HONEST
HON-009	41	HON	642	2586	HONEST
HON-009	42	HON	650	2600	HONEST
HON-009	43	HON	658	2586	HONEST
HON-009	44	HON	642	2600	HONEST
HON-009	45	HON	642	2586	HONEST
HON-009	46	HON	650	2586	HONEST
HON-009	47	HON	642	2586	HONEST
HON-009	48	HON	642	2600	HONEST
HON-009	49	HON	642	2600	HONEST
HON-009	50	HON	658	2614	HONEST
HON-009	51	HON	658	2614	HONEST
HON-009	52	HON	658	2586	HONEST
HON-009	53	HON	642	2614	HONEST
HON-009	54	HON	642	2600	HONEST
HON-009	55	HON	650	2600	HONEST
HON-009	56	HON	658	2614	HONEST
HON-009	57	HON	642	2600	HONEST
