ep	step	cls	conf	meas	truth
L-003	67	INJ	715	5977	FALSE
L-003	68	INJ	715	5978	FALSE
L-003	69	INJ	715	5979	FALSE
L-004	0	INJ	715	6030	FALSE
L-004	1	INJ	715	6029	FALSE
L-004	2	INJ	715	6028	FALSE
L-004	3	INJ	715	6027	FALSE
L-004	4	INJ	715	6026	FALSE
L-004	5	INJ	715	6025	FALSE
L-004	6	INJ	715	6024	FALSE
L-004	7	INJ	715	6023	FALSE
L-004	8	INJ	715	6022	FALSE
L-004	9	INJ	715	6021	FALSE
L-004	10	INJ	715	6020	FALSE
L-004	11	INJ	715	6019	FALSE
L-004	12	INJ	715	6018	FALSE
L-004	13	INJ	715	6017	FALSE
L-004	14	INJ	715	6016	FALSE
L-004	15	INJ	715	6015	FALSE
L-004	16	INJ	715	6014	FALSE
L-004	17	INJ	715	6013	FALSE
L-004	18	INJ	715	6012	FALSE
L-004	19	INJ	715	6011	FALSE
L-004	20	INJ	715	6010	FALSE
L-004	21	INJ	715	6009	FALSE
L-004	22	INJ	715	6008	FALSE
L-004	23	INJ	715	6007	FALSE
L-004	24	INJ	715	6006	FALSE
L-004	25	INJ	715	6005	FALSE
L-004	26	INJ	715	6004	FALSE
L-004	27	INJ	715	6003	FALSE
L-004	28	INJ	715	6002	FALSE
L-004	29	INJ	715	6001	FALSE
L-004	30	INJ	715	6000	FALSE
L-004	31	INJ	715	5999	FALSE
L-004	32	INJ	715	5998	FALSE
L-004	33	INJ	715	5997	FALSE
L-004	34	INJ	715	5996	FALSE
L-004	35	INJ	715	5995	FALSE
L-004	36	INJ	715	5994	FALSE
L-004	37	INJ	715	5993	FALSE
L-004	38	INJ	715	5992	FALSE
L-004	39	INJ	715	5991	FALSE
L-004	40	INJ	715	5990	FALSE
L-004	41	INJ	715	5989	FALSE
L-004	42	INJ	715	5988	FALSE
L-004	43	INJ	715	5987	FALSE
L-004	44	INJ	715	5986	FALSE
L-004	45	INJ	715	5985	FALSE
L-004	46	INJ	715	5984	FALSE
L-004	47	INJ	715	5983	FALSE
L-004	48	INJ	715	5982	FALSE
L-004	49	INJ	715	5981	FALSE
L-004	50	INJ	715	5980	FALSE
L-004	51	INJ	715	5979	FALSE
L-004	52	INJ	715	5978	FALSE
L-004	53	INJ	715	5977	FALSE
L-004	54	INJ	715	5976	FALSE
L-004	55	INJ	715	5975	FALSE
L-004	56	INJ	715	5974	FALSE
L-004	57	INJ	715	5973	FALSE
L-004	58	INJ	715	5972	FALSE
L-004	59	INJ	715	5971	FALSE
L-004	60	INJ	715	5970	FALSE
L-004	61	INJ	715	5971	FALSE
L-004	62	INJ	715	5972	FALSE
L-004	63	INJ	715	5973	FALSE
L-004	64	INJ	715	5974	FALSE
L-004	65	INJ	715	5975	FALSE
L-004	66	INJ	715	5976	FALSE
L-004	67	INJ	715	5977	FALSE
L-004	68	INJ	715	5978	FALSE
L-004	69	INJ	715	5979	FALSE
L-005	0	INJ	715	6030	FALSE
L-005	1	INJ	715	6029	FALSE
L-005	2	INJ	715	6028	FALSE
L-005	3	INJ	715	6027	FALSE
L-005	4	INJ	715	6026	FALSE
L-005	5	INJ	715	6025	FALSE
L-005	6	INJ	715	6024	FALSE
L-005	7	INJ	715	6023	FALSE
L-005	8	INJ	715	6022	FALSE
L-005	9	INJ	715	6021	FALSE
L-005	10	INJ	715	6020	FALSE
L-005	11	INJ	715	6019	FALSE
L-005	12	INJ	715	6018	FALSE
L-005	13	INJ	715	6017	FALSE
L-005	14	INJ	715	6016	FALSE
L-005	15	INJ	715	6015	FALSE
L-005	16	INJ	715	6014	FALSE
L-005	17	INJ	715	6013	FALSE
L-005	18	INJ	715	6012	FALSE
L-005	19	INJ	715	6011	FALSE
L-005	20	INJ	715	6010	FALSE
L-005	21	INJ	715	6009	FALSE
L-005	22	INJ	715	6008	FALSE
L-005	23	INJ	715	6007	FALSE
L-005	24	INJ	715	6006	FALSE
L-005	25	INJ	715	6005	FALSE
L-005	26	INJ	715	6004	FALSE
L-005	27	INJ	715	6003	FALSE
L-005	28	INJ	715	6002	FALSE
L-005	29	INJ	715	6001	FALSE
L-005	30	INJ	715	6000	FALSE
L-005	31	INJ	715	5999	FALSE
L-005	32	INJ	715	5998	FALSE
L-005	33	INJ	715	5997	FALSE
L-005	34	INJ	715	5996	FALSE
L-005	35	INJ	715	5995	FALSE
L-005	36	INJ	715	5994	FALSE
L-005	37	INJ	715	5993	FALSE
L-005	38	INJ	715	5992	FALSE
L-005	39	INJ	715	5991	FALSE
L-005	40	INJ	715	5990	FALSE
L-005	41	INJ	715	5989	FALSE
L-005	42	INJ	715	5988	FALSE
L-005	43	INJ	715	5987	FALSE
L-005	44	INJ	715	5986	FALSE
L-005	45	INJ	715	5985	FALSE
L-005	46	INJ	715	5984	FALSE
L-005	47	INJ	715	5983	FALSE
L-005	48	INJ	715	5982	FALSE
L-005	49	INJ	715	5981	FALSE
L-005	50	INJ	715	5980	FALSE
L-005	51	INJ	715	5979	FALSE
L-005	52	INJ	715	5978	FALSE
L-005	53	INJ	715	5977	FALSE
L-005	54	INJ	715	5976	FALSE
L-005	55	INJ	715	5975	FALSE
L-005	56	INJ	715	5974	FALSE
L-005	57	INJ	715	5973	FALSE
L-005	58	INJ	715	5972	FALSE
L-005	59	INJ	715	5971	FALSE
L-005	60	INJ	715	5970	FALSE
L-005	61	INJ	715	5971	FALSE
L-005	62	INJ	715	5972	FALSE
L-005	63	INJ	715	5973	FALSE
L-005	64	INJ	715	5974	FALSE
L-005	65	INJ	715	5975	FALSE
L-005	66	INJ	715	5976	FALSE
L-005	67	INJ	715	5977	FALSE
L-005	68	INJ	715	5978	FALSE
L-005	69	INJ	715	5979	FALSE
L-006	0	INJ	715	6030	FALSE
L-006	1	INJ	715	6029	FALSE
L-006	2	INJ	715	6028	FALSE
L-006	3	INJ	715	6027	FALSE
L-006	4	INJ	715	6026	FALSE
L-006	5	INJ	715	6025	FALSE
L-006	6	INJ	715	6024	FALSE
L-006	7	INJ	715	6023	FALSE
L-006	8	INJ	715	6022	FALSE
L-006	9	INJ	715	6021	FALSE
L-006	10	INJ	715	6020	FALSE
L-006	11	INJ	715	6019	FALSE
L-006	12	INJ	715	6018	FALSE
L-006	13	INJ	715	6017	FALSE
L-006	14	INJ	715	6016	FALSE
L-006	15	INJ	715	6015	FALSE
L-006	16	INJ	715	6014	FALSE
L-006	17	INJ	715	6013	FALSE
L-006	18	INJ	715	6012	FALSE
L-006	19	INJ	715	6011	FALSE
L-006	20	INJ	715	6010	FALSE
L-006	21	INJ	715	6009	FALSE
L-006	22	INJ	715	6008	FALSE
L-006	23	INJ	715	6007	FALSE
L-006	24	INJ	715	6006	FALSE
L-006	25	INJ	715	6005	FALSE
L-006	26	INJ	715	6004	FALSE
L-006	27	INJ	715	6003	FALSE
L-006	28	INJ	715	6002	FALSE
L-006	29	INJ	715	6001	FALSE
L-006	30	INJ	715	6000	FALSE
L-006	31	INJ	715	5999	FALSE
L-006	32	INJ	715	5998	FALSE
L-006	33	INJ	715	5997	FALSE
L-006	34	INJ	715	5996	FALSE
L-006	35	INJ	715	5995	FALSE
L-006	36	INJ	715	5994	FALSE
L-006	37	INJ	715	5993	FALSE
L-006	38	INJ	715	5992	FALSE
L-006	39	INJ	715	5991	FALSE
L-006	40	INJ	715	5990	FALSE
L-006	41	INJ	715	5989	FALSE
L-006	42	INJ	715	5988	FALSE
L-006	43	INJ	715	5987	FALSE
L-006	44	INJ	715	5986	FALSE
L-006	45	INJ	715	5985	FALSE
L-006	46	INJ	715	5984	FALSE
L-006	47	INJ	715	5983	FALSE
L-006	48	INJ	715	5982	FALSE
L-006	49	INJ	715	5981	FALSE
L-006	50	INJ	715	5980	FALSE
L-006	51	INJ	715	5979	FALSE
L-006	52	INJ	715	5978	FALSE
L-006	53	INJ	715	5977	FALSE
L-006	54	INJ	715	5976	FALSE
L-006	55	INJ	715	5975	FALSE
L-006	56	INJ	715	5974	FALSE
L-006	57	INJ	715	5973	FALSE
L-006	58	INJ	715	5972	FALSE
L-006	59	INJ	715	5971	FALSE
L-006	60	INJ	715	5970	FALSE
L-006	61	INJ	715	5971	FALSE
L-006	62	INJ	715	5972	FALSE
L-006	63	INJ	715	5973	FALSE
L-006	64	INJ	715	5974	FALSE
L-006	65	INJ	715	5975	FALSE
L-006	66	INJ	715	5976	FALSE
L-006	67	INJ	715	5977	FALSE
L-006	68	INJ	715	5978	FALSE
L-006	69	INJ	715	5979	FALSE
L-007	0	INJ	715	6030	FALSE
L-007	1	INJ	715	6029	FALSE
L-007	2	INJ	715	6028	FALSE
L-007	3	INJ	715	6027	FALSE
L-007	4	INJ	715	6026	FALSE
L-007	5	INJ	715	6025	FALSE
L-007	6	INJ	715	6024	FALSE
L-007	7	INJ	715	6023	FALSE
L-007	8	INJ	715	6022	FALSE
L-007	9	INJ	715	6021	FALSE
L-007	10	INJ	715	6020	FALSE
L-007	11	INJ	715	6019	FALSE
L-007	12	INJ	715	6018	FALSE
L-007	13	INJ	715	6017	FALSE
L-007	14	INJ	715	6016	FALSE
L-007	15	INJ	715	6015	FALSE
L-007	16	INJ	715	6014	FALSE
L-007	17	INJ	715	6013	FALSE
L-007	18	INJ	715	6012	FALSE
L-007	19	INJ	715	6011	FALSE
L-007	20	INJ	715	6010	FALSE
L-007	21	INJ	715	6009	FALSE
L-007	22	INJ	715	6008	FALSE
L-007	23	INJ	715	6007	FALSE
L-007	24	INJ	715	6006	FALSE
L-007	25	INJ	715	6005	FALSE
L-007	26	INJ	715	6004	FALSE
L-007	27	INJ	715	6003	FALSE
L-007	28	INJ	715	6002	FALSE
L-007	29	INJ	715	6001	FALSE
L-007	30	INJ	715	6000	FALSE
L-007	31	INJ	715	5999	FALSE
L-007	32	INJ	715	5998	FALSE
L-007	33	INJ	715	5997	FALSE
L-007	34	INJ	715	5996	FALSE
L-007	35	INJ	715	5995	FALSE
L-007	36	INJ	715	5994	FALSE
L-007	37	INJ	715	5993	FALSE
L-007	38	INJ	715	5992	FALSE
L-007	39	INJ	715	5991	FALSE
L-007	40	INJ	715	5990	FALSE
L-007	41	INJ	715	5989	FALSE
L-007	42	INJ	715	5988	FALSE
L-007	43	INJ	715	5987	FALSE
L-007	44	INJ	715	5986	FALSE
L-007	45	INJ	715	5985	FALSE
L-007	46	INJ	715	5984	FALSE
L-007	47	INJ	715	5983	FALSE
L-007	48	INJ	715	5982	FALSE
L-007	49	INJ	715	5981	FALSE
L-007	50	INJ	715	5980	FALSE
L-007	51	INJ	715	5979	FALSE
L-007	52	INJ	715	5978	FALSE
L-007	53	INJ	715	5977	FALSE
L-007	54	INJ	715	5976	FALSE
L-007	55	INJ	715	5975	FALSE
L-007	56	INJ	715	5974	FALSE
L-007	57	INJ	715	5973	FALSE
L-007	58	INJ	715	5972	FALSE
L-007	59	INJ	715	5971	FALSE
L-007	60	INJ	715	5970	FALSE
L-007	61	INJ	715	5971	FALSE
L-007	62	INJ	715	5972	FALSE
L-007	63	INJ	715	5973	FALSE
L-007	64	INJ	715	5974	FALSE
L-007	65	INJ	715	5975	FALSE
L-007	66	INJ	715	5976	FALSE
L-007	67	INJ	715	5977	FALSE
L-007	68	INJ	715	5978	FALSE
L-007	69	INJ	715	5979	FALSE
L-008	0	INJ	715	6030	FALSE
L-008	1	INJ	715	6029	FALSE
L-008	2	INJ	715	6028	FALSE
L-008	3	INJ	715	6027	FALSE
L-008	4	INJ	715	6026	FALSE
L-008	5	INJ	715	6025	FALSE
L-008	6	INJ	715	6024	FALSE
L-008	7	INJ	715	6023	FALSE
L-008	8	INJ	715	6022	FALSE
L-008	9	INJ	715	6021	FALSE
L-008	10	INJ	715	6020	FALSE
L-008	11	INJ	715	6019	FALSE
L-008	12	INJ	715	6018	FALSE
L-008	13	INJ	715	6017	FALSE
L-008	14	INJ	715	6016	FALSE
L-008	15	INJ	715	6015	FALSE
L-008	16	INJ	715	6014	FALSE
L-008	17	INJ	715	6013	FALSE
L-008	18	INJ	715	6012	FALSE
L-008	19	INJ	715	6011	FALSE
L-008	20	INJ	715	6010	FALSE
L-008	21	INJ	715	6009	FALSE
L-008	22	INJ	715	6008	FALSE
L-008	23	INJ	715	6007	FALSE
L-008	24	INJ	715	6006	FALSE
L-008	25	INJ	715	6005	FALSE
L-008	26	INJ	715	6004	FALSE
L-008	27	INJ	715	6003	FALSE
L-008	28	INJ	715	6002	FALSE
L-008	29	INJ	715	6001	FALSE
L-008	30	INJ	715	6000	FALSE
L-008	31	INJ	715	5999	FALSE
L-008	32	INJ	715	5998	FALSE
L-008	33	INJ	715	5997	FALSE
L-008	34	INJ	715	5996	FALSE
L-008	35	INJ	715	5995	FALSE
L-008	36	INJ	715	5994	FALSE
L-008	37	INJ	715	5993	FALSE
L-008	38	INJ	715	5992	FALSE
L-008	39	INJ	715	5991	FALSE
L-008	40	INJ	715	5990	FALSE
L-008	41	INJ	715	5989	FALSE
L-008	42	INJ	715	5988	FALSE
L-008	43	INJ	715	5987	FALSE
L-008	44	INJ	715	5986	FALSE
L-008	45	INJ	715	5985	FALSE
L-008	46	INJ	715	5984	FALSE
L-008	47	INJ	715	5983	FALSE
L-008	48	INJ	715	5982	FALSE
L-008	49	INJ	715	5981	FALSE
L-008	50	INJ	715	5980	FALSE
L-008	51	INJ	715	5979	FALSE
L-008	52	INJ	715	5978	FALSE
L-008	53	INJ	715	5977	FALSE
L-008	54	INJ	715	5976	FALSE
L-008	55	INJ	715	5975	FALSE
L-008	56	INJ	715	5974	FALSE
L-008	57	INJ	715	5973	FALSE
L-008	58	INJ	715	5972	FALSE
L-008	59	INJ	715	5971	FALSE
L-008	60	INJ	715	5970	FALSE
L-008	61	INJ	715	5971	FALSE
L-008	62	INJ	715	5972	FALSE
L-008	63	INJ	715	5973	FALSE
L-008	64	INJ	715	5974	FALSE
L-008	65	INJ	715	5975	FALSE
L-008	66	INJ	715	5976	FALSE
L-008	67	INJ	715	5977	FALSE
L-008	68	INJ	715	5978	FALSE
L-008	69	INJ	715	5979	FALSE
L-009	0	INJ	715	6030	FALSE
L-009	1	INJ	715	6029	FALSE
L-009	2	INJ	715	6028	FALSE
L-009	3	INJ	715	6027	FALSE
L-009	4	INJ	715	6026	FALSE
L-009	5	INJ	715	6025	FALSE
L-009	6	INJ	715	6024	FALSE
L-009	7	INJ	715	6023	FALSE
L-009	8	INJ	715	6022	FALSE
L-009	9	INJ	715	6021	FALSE
L-009	10	INJ	715	6020	FALSE
L-009	11	INJ	715	6019	FALSE
L-009	12	INJ	715	6018	FALSE
L-009	13	INJ	715	6017	FALSE
L-009	14	INJ	715	6016	FALSE
L-009	15	INJ	715	6015	FALSE
L-009	16	INJ	715	6014	FALSE
L-009	17	INJ	715	6013	FALSE
L-009	18	INJ	715	6012	FALSE
L-009	19	INJ	715	6011	FALSE
L-009	20	INJ	715	6010	FALSE
L-009	21	INJ	715	6009	FALSE
L-009	22	INJ	715	6008	FALSE
L-009	23	INJ	715	6007	FALSE
L-009	24	INJ	715	6006	FALSE
L-009	25	INJ	715	6005	FALSE
L-009	26	INJ	715	6004	FALSE
L-009	27	INJ	715	6003	FALSE
L-009	28	INJ	715	6002	FALSE
L-009	29	INJ	715	6001	FALSE
L-009	30	INJ	715	6000	FALSE
L-009	31	INJ	715	5999	FALSE
L-009	32	INJ	715	5998	FALSE
L-009	33	INJ	715	5997	FALSE
L-009	34	INJ	715	5996	FALSE
L-009	35	INJ	715	5995	FALSE
L-009	36	INJ	715	5994	FALSE
L-009	37	INJ	715	5993	FALSE
L-009	38	INJ	715	5992	FALSE
L-009	39	INJ	715	5991	FALSE
L-009	40	INJ	715	5990	FALSE
L-009	41	INJ	715	5989	FALSE
L-009	42	INJ	715	5988	FALSE
L-009	43	INJ	715	5987	FALSE
L-009	44	INJ	715	5986	FALSE
L-009	45	INJ	715	5985	FALSE
L-009	46	INJ	715	5984	FALSE
L-009	47	INJ	715	5983	FALSE
L-009	48	INJ	715	5982	FALSE
L-009	49	INJ	715	5981	FALSE
L-009	50	INJ	715	5980	FALSE
L-009	51	INJ	715	5979	FALSE
L-009	52	INJ	715	5978	FALSE
L-009	53	INJ	715	5977	FALSE
L-009	54	INJ	715	5976	FALSE
L-009	55	INJ	715	5975	FALSE
L-009	56	INJ	715	5974	FALSE
L-009	57	INJ	715	5973	FALSE
L-009	58	INJ	715	5972	FALSE
L-009	59	INJ	715	5971	FALSE
L-009	60	INJ	715	5970	FALSE
L-009	61	INJ	715	5971	FALSE
L-009	62	INJ	715	5972	FALSE
L-009	63	INJ	715	5973	FALSE
L-009	64	INJ	715	5974	FALSE
L-009	65	INJ	715	5975	FALSE
L-009	66	INJ	715	5976	FALSE
L-009	67	INJ	715	5977	FALSE
L-009	68	INJ	715	5978	FALSE
L-009	69	INJ	715	5979	FALSE
L-010	0	INJ	715	6030	FALSE
L-010	1	INJ	715	6029	FALSE
L-010	2	INJ	715	6028	FALSE
L-010	3	INJ	715	6027	FALSE
L-010	4	INJ	715	6026	FALSE
L-010	5	INJ	715	6025	FALSE
L-010	6	INJ	715	6024	FALSE
L-010	7	INJ	715	6023	FALSE
L-010	8	INJ	715	6022	FALSE
L-010	9	INJ	715	6021	FALSE
L-010	10	INJ	715	6020	FALSE
L-010	11	INJ	715	6019	FALSE
L-010	12	INJ	715	6018	FALSE
L-010	13	INJ	715	6017	FALSE
L-010	14	INJ	715	6016	FALSE
L-010	15	INJ	715	6015	FALSE
L-010	16	INJ	715	6014	FALSE
L-010	17	INJ	715	6013	FALSE
L-010	18	INJ	715	6012	FALSE
L-010	19	INJ	715	6011	FALSE
L-010	20	INJ	715	6010	FALSE
L-010	21	INJ	715	6009	FALSE
L-010	22	INJ	715	6008	FALSE
L-010	23	INJ	715	6007	FALSE
L-010	24	INJ	715	6006	FALSE
L-010	25	INJ	715	6005	FALSE
L-010	26	INJ	715	6004	FALSE
L-010	27	INJ	715	6003	FALSE
L-010	28	INJ	715	6002	FALSE
L-010	29	INJ	715	6001	FALSE
L-010	30	INJ	715	6000	FALSE
L-010	31	INJ	715	5999	FALSE
L-010	32	INJ	715	5998	FALSE
L-010	33	INJ	715	5997	FALSE
L-010	34	INJ	715	5996	FALSE
L-010	35	INJ	715	5995	FALSE
L-010	36	INJ	715	5994	FALSE
L-010	37	INJ	715	5993	FALSE
L-010	38	INJ	715	5992	FALSE
L-010	39	INJ	715	5991	FALSE
L-010	40	INJ	715	5990	FALSE
L-010	41	INJ	715	5989	FALSE
L-010	42	INJ	715	5988	FALSE
L-010	43	INJ	715	5987	FALSE
L-010	44	INJ	715	5986	FALSE
L-010	45	INJ	715	5985	FALSE
L-010	46	INJ	715	5984	FALSE
L-010	47	INJ	715	5983	FALSE
L-010	48	INJ	715	5982	FALSE
L-010	49	INJ	715	5981	FALSE
L-010	50	INJ	715	5980	FALSE
L-010	51	INJ	715	5979	FALSE
L-010	52	INJ	715	5978	FALSE
L-010	53	INJ	715	5977	FALSE
L-010	54	INJ	715	5976	FALSE
L-010	55	INJ	715	5975	FALSE
L-010	56	INJ	715	5974	FALSE
L-010	57	INJ	715	5973	FALSE
L-010	58	INJ	715	5972	FALSE
L-010	59	INJ	715	5971	FALSE
L-010	60	INJ	715	5970	FALSE
L-010	61	INJ	715	5971	FALSE
L-010	62	INJ	715	5972	FALSE
L-010	63	INJ	715	5973	FALSE
L-010	64	INJ	715	5974	FALSE
L-010	65	INJ	715	5975	FALSE
L-010	66	INJ	715	5976	FALSE
L-010	67	INJ	715	5977	FALSE
