ep	step	tier
NOV-S02	66	4
NOV-S02	67	4
NOV-S02	68	4
NOV-S02	69	4
NOV-S02	70	4
NOV-S02	71	4
NOV-S02	72	4
NOV-S02	73	4
NOV-S02	74	4
NOV-S02	75	4
NOV-S02	76	4
NOV-S02	77	4
NOV-S02	78	4
NOV-S02	79	4
NOV-S02	80	4
NOV-S02	81	4
NOV-S02	82	4
NOV-S02	83	1
NOV-S02	84	1
NOV-S02	85	1
NOV-S02	86	1
NOV-S02	87	1
NOV-S02	88	1
NOV-S03	0	4
NOV-S03	1	4
NOV-S03	2	4
NOV-S03	3	4
NOV-S03	4	4
NOV-S03	5	4
NOV-S03	6	4
NOV-S03	7	4
NOV-S03	8	4
NOV-S03	9	4
NOV-S03	10	4
NOV-S03	11	4
NOV-S03	12	4
NOV-S03	13	4
NOV-S03	14	4
NOV-S03	15	4
NOV-S03	16	4
NOV-S03	17	4
NOV-S03	18	4
NOV-S03	19	4
NOV-S03	20	4
NOV-S03	21	4
NOV-S03	22	4
NOV-S03	23	4
NOV-S03	24	4
NOV-S03	25	4
NOV-S03	26	4
NOV-S03	27	4
NOV-S03	28	4
NOV-S03	29	4
NOV-S03	30	4
NOV-S03	31	4
NOV-S03	32	4
NOV-S03	33	4
NOV-S03	34	4
NOV-S03	35	4
NOV-S03	36	4
NOV-S03	37	4
NOV-S03	38	4
NOV-S03	39	4
NOV-S03	40	4
NOV-S03	41	4
NOV-S03	42	4
NOV-S03	43	4
NOV-S03	44	4
NOV-S03	45	4
NOV-S03	46	4
NOV-S03	47	4
NOV-S03	48	4
NOV-S03	49	4
NOV-S03	50	4
NOV-S03	51	4
NOV-S03	52	4
NOV-S03	53	4
NOV-S03	54	4
NOV-S03	55	4
NOV-S03	56	4
NOV-S03	57	4
NOV-S03	58	4
NOV-S03	59	4
NOV-S03	60	4
NOV-S03	61	4
NOV-S03	62	4
NOV-S03	63	4
NOV-S03	64	4
NOV-S03	65	4
NOV-S03	66	4
NOV-S03	67	4
NOV-S03	68	4
NOV-S03	69	4
NOV-S03	70	4
NOV-S03	71	4
NOV-S03	72	4
NOV-S03	73	4
NOV-S03	74	4
NOV-S03	75	4
NOV-S03	76	4
NOV-S03	77	4
NOV-S03	78	4
NOV-S03	79	4
NOV-S03	80	4
NOV-S03	81	4
NOV-S03	82	4
NOV-S03	83	1
NOV-S03	84	1
NOV-S03	85	1
NOV-S03	86	1
NOV-S03	87	1
NOV-S03	88	1
NOV-S04	0	4
NOV-S04	1	4
NOV-S04	2	4
NOV-S04	3	4
NOV-S04	4	4
NOV-S04	5	4
NOV-S04	6	4
NOV-S04	7	4
NOV-S04	8	4
NOV-S04	9	4
NOV-S04	10	4
NOV-S04	11	4
NOV-S04	12	4
NOV-S04	13	4
NOV-S04	14	4
NOV-S04	15	4
NOV-S04	16	4
NOV-S04	17	4
NOV-S04	18	4
NOV-S04	19	4
NOV-S04	20	4
NOV-S04	21	4
NOV-S04	22	4
NOV-S04	23	4
NOV-S04	24	4
NOV-S04	25	4
NOV-S04	26	4
NOV-S04	27	4
NOV-S04	28	4
NOV-S04	29	4
NOV-S04	30	4
NOV-S04	31	4
NOV-S04	32	4
NOV-S04	33	4
NOV-S04	34	4
NOV-S04	35	4
NOV-S04	36	4
NOV-S04	37	4
NOV-S04	38	4
NOV-S04	39	4
NOV-S04	40	4
NOV-S04	41	4
NOV-S04	42	4
NOV-S04	43	4
NOV-S04	44	4
NOV-S04	45	4
NOV-S04	46	4
NOV-S04	47	4
NOV-S04	48	4
NOV-S04	49	4
NOV-S04	50	4
NOV-S04	51	4
NOV-S04	52	4
NOV-S04	53	4
NOV-S04	54	4
NOV-S04	55	4
NOV-S04	56	4
NOV-S04	57	4
NOV-S04	58	4
NOV-S04	59	4
NOV-S04	60	4
NOV-S04	61	4
NOV-S04	62	4
NOV-S04	63	4
NOV-S04	64	4
NOV-S04	65	4
NOV-S04	66	4
NOV-S04	67	4
NOV-S04	68	4
NOV-S04	69	4
NOV-S04	70	4
NOV-S04	71	4
NOV-S04	72	4
NOV-S04	73	4
NOV-S04	74	4
NOV-S04	75	4
NOV-S04	76	4
NOV-S04	77	4
NOV-S04	78	4
NOV-S04	79	4
NOV-S04	80	4
NOV-S04	81	4
NOV-S04	82	4
NOV-S04	83	1
NOV-S04	84	1
NOV-S04	85	1
NOV-S04	86	1
NOV-S04	87	1
NOV-S04	88	1
NOV-S05	0	4
NOV-S05	1	4
NOV-S05	2	4
NOV-S05	3	4
NOV-S05	4	4
NOV-S05	5	4
NOV-S05	6	4
NOV-S05	7	4
NOV-S05	8	4
NOV-S05	9	4
NOV-S05	10	4
NOV-S05	11	4
NOV-S05	12	4
NOV-S05	13	4
NOV-S05	14	4
NOV-S05	15	4
NOV-S05	16	4
NOV-S05	17	4
NOV-S05	18	4
NOV-S05	19	4
NOV-S05	20	4
NOV-S05	21	4
NOV-S05	22	4
NOV-S05	23	4
NOV-S05	24	4
NOV-S05	25	4
NOV-S05	26	4
NOV-S05	27	4
NOV-S05	28	4
NOV-S05	29	4
NOV-S05	30	4
NOV-S05	31	4
NOV-S05	32	4
NOV-S05	33	4
NOV-S05	34	4
NOV-S05	35	4
NOV-S05	36	4
NOV-S05	37	4
NOV-S05	38	4
NOV-S05	39	4
NOV-S05	40	4
NOV-S05	41	4
NOV-S05	42	4
NOV-S05	43	4
NOV-S05	44	4
NOV-S05	45	4
NOV-S05	46	4
NOV-S05	47	4
NOV-S05	48	4
NOV-S05	49	4
NOV-S05	50	4
NOV-S05	51	4
NOV-S05	52	4
NOV-S05	53	4
NOV-S05	54	4
NOV-S05	55	4
NOV-S05	56	4
NOV-S05	57	4
NOV-S05	58	4
NOV-S05	59	4
NOV-S05	60	4
NOV-S05	61	4
NOV-S05	62	4
NOV-S05	63	4
NOV-S05	64	4
NOV-S05	65	4
NOV-S05	66	4
NOV-S05	67	4
NOV-S05	68	4
NOV-S05	69	4
NOV-S05	70	4
NOV-S05	71	4
NOV-S05	72	4
NOV-S05	73	4
NOV-S05	74	4
NOV-S05	75	4
NOV-S05	76	4
NOV-S05	77	4
NOV-S05	78	4
NOV-S05	79	4
NOV-S05	80	4
NOV-S05	81	4
NOV-S05	82	4
NOV-S05	83	1
NOV-S05	84	1
NOV-S05	85	1
NOV-S05	86	1
NOV-S05	87	1
NOV-S05	88	1
NOV-S06	0	4
NOV-S06	1	4
NOV-S06	2	4
NOV-S06	3	4
NOV-S06	4	4
NOV-S06	5	4
NOV-S06	6	4
NOV-S06	7	4
NOV-S06	8	4
NOV-S06	9	4
NOV-S06	10	4
NOV-S06	11	4
NOV-S06	12	4
NOV-S06	13	4
NOV-S06	14	4
NOV-S06	15	4
NOV-S06	16	4
NOV-S06	17	4
NOV-S06	18	4
NOV-S06	19	4
NOV-S06	20	4
NOV-S06	21	4
NOV-S06	22	4
NOV-S06	23	4
NOV-S06	24	4
NOV-S06	25	4
NOV-S06	26	4
NOV-S06	27	4
NOV-S06	28	4
NOV-S06	29	4
NOV-S06	30	4
NOV-S06	31	4
NOV-S06	32	4
NOV-S06	33	4
NOV-S06	34	4
NOV-S06	35	4
NOV-S06	36	4
NOV-S06	37	4
NOV-S06	38	4
NOV-S06	39	4
NOV-S06	40	4
NOV-S06	41	4
NOV-S06	42	4
NOV-S06	43	4
NOV-S06	44	4
NOV-S06	45	4
NOV-S06	46	4
NOV-S06	47	4
NOV-S06	48	4
NOV-S06	49	4
NOV-S06	50	4
NOV-S06	51	4
NOV-S06	52	4
NOV-S06	53	4
NOV-S06	54	4
NOV-S06	55	4
NOV-S06	56	4
NOV-S06	57	4
NOV-S06	58	4
NOV-S06	59	4
NOV-S06	60	4
NOV-S06	61	4
NOV-S06	62	4
NOV-S06	63	4
NOV-S06	64	4
NOV-S06	65	4
NOV-S06	66	4
NOV-S06	67	4
NOV-S06	68	4
NOV-S06	69	4
NOV-S06	70	4
NOV-S06	71	4
NOV-S06	72	4
NOV-S06	73	4
NOV-S06	74	4
NOV-S06	75	4
NOV-S06	76	4
NOV-S06	77	4
NOV-S06	78	4
NOV-S06	79	4
NOV-S06	80	4
NOV-S06	81	4
NOV-S06	82	4
NOV-S06	83	1
NOV-S06	84	1
NOV-S06	85	1
NOV-S06	86	1
NOV-S06	87	1
NOV-S06	88	1
NOV-S07	0	4
NOV-S07	1	4
NOV-S07	2	4
NOV-S07	3	4
NOV-S07	4	4
NOV-S07	5	4
NOV-S07	6	4
NOV-S07	7	4
NOV-S07	8	4
NOV-S07	9	4
NOV-S07	10	4
NOV-S07	11	4
NOV-S07	12	4
NOV-S07	13	4
NOV-S07	14	4
NOV-S07	15	4
NOV-S07	16	4
NOV-S07	17	4
NOV-S07	18	4
NOV-S07	19	4
NOV-S07	20	4
NOV-S07	21	4
NOV-S07	22	4
NOV-S07	23	4
NOV-S07	24	4
NOV-S07	25	4
NOV-S07	26	4
NOV-S07	27	4
NOV-S07	28	4
NOV-S07	29	4
NOV-S07	30	4
NOV-S07	31	4
NOV-S07	32	4
NOV-S07	33	4
NOV-S07	34	4
NOV-S07	35	4
NOV-S07	36	4
NOV-S07	37	4
NOV-S07	38	4
NOV-S07	39	4
NOV-S07	40	4
NOV-S07	41	4
NOV-S07	42	4
NOV-S07	43	4
NOV-S07	44	4
NOV-S07	45	4
NOV-S07	46	4
NOV-S07	47	4
NOV-S07	48	4
NOV-S07	49	4
NOV-S07	50	4
NOV-S07	51	4
NOV-S07	52	4
NOV-S07	53	4
NOV-S07	54	4
NOV-S07	55	4
NOV-S07	56	4
NOV-S07	57	4
NOV-S07	58	4
NOV-S07	59	4
NOV-S07	60	4
NOV-S07	61	4
NOV-S07	62	4
NOV-S07	63	4
NOV-S07	64	4
NOV-S07	65	4
NOV-S07	66	4
NOV-S07	67	4
NOV-S07	68	4
NOV-S07	69	4
NOV-S07	70	4
NOV-S07	71	4
NOV-S07	72	4
NOV-S07	73	4
NOV-S07	74	4
NOV-S07	75	4
NOV-S07	76	4
NOV-S07	77	4
NOV-S07	78	4
NOV-S07	79	4
NOV-S07	80	4
NOV-S07	81	4
NOV-S07	82	4
NOV-S07	83	1
NOV-S07	84	1
NOV-S07	85	1
NOV-S07	86	1
NOV-S07	87	1
NOV-S07	88	1
NOV-S08	0	4
NOV-S08	1	4
NOV-S08	2	4
NOV-S08	3	4
NOV-S08	4	4
NOV-S08	5	4
NOV-S08	6	4
NOV-S08	7	4
NOV-S08	8	4
NOV-S08	9	4
NOV-S08	10	4
NOV-S08	11	4
NOV-S08	12	4
NOV-S08	13	4
NOV-S08	14	4
NOV-S08	15	4
NOV-S08	16	4
NOV-S08	17	4
NOV-S08	18	4
NOV-S08	19	4
NOV-S08	20	4
NOV-S08	21	4
NOV-S08	22	4
NOV-S08	23	4
NOV-S08	24	4
NOV-S08	25	4
NOV-S08	26	4
NOV-S08	27	4
NOV-S08	28	4
NOV-S08	29	4
NOV-S08	30	4
NOV-S08	31	4
NOV-S08	32	4
NOV-S08	33	4
NOV-S08	34	4
NOV-S08	35	4
NOV-S08	36	4
NOV-S08	37	4
NOV-S08	38	4
NOV-S08	39	4
NOV-S08	40	4
NOV-S08	41	4
NOV-S08	42	4
NOV-S08	43	4
NOV-S08	44	4
NOV-S08	45	4
NOV-S08	46	4
NOV-S08	47	4
NOV-S08	48	4
NOV-S08	49	4
NOV-S08	50	4
NOV-S08	51	4
NOV-S08	52	4
NOV-S08	53	4
NOV-S08	54	4
NOV-S08	55	4
NOV-S08	56	4
NOV-S08	57	4
NOV-S08	58	4
NOV-S08	59	4
NOV-S08	60	4
NOV-S08	61	4
NOV-S08	62	4
NOV-S08	63	4
NOV-S08	64	4
NOV-S08	65	4
NOV-S08	66	4
NOV-S08	67	4
NOV-S08	68	4
NOV-S08	69	4
NOV-S08	70	4
NOV-S08	71	4
NOV-S08	72	4
NOV-S08	73	4
NOV-S08	74	4
NOV-S08	75	4
NOV-S08	76	4
NOV-S08	77	4
NOV-S08	78	4
NOV-S08	79	4
NOV-S08	80	4
NOV-S08	81	4
NOV-S08	82	4
NOV-S08	83	1
NOV-S08	84	1
NOV-S08	85	1
NOV-S08	86	1
NOV-S08	87	1
NOV-S08	88	1
NOV-S09	0	4
NOV-S09	1	4
NOV-S09	2	4
NOV-S09	3	4
NOV-S09	4	4
NOV-S09	5	4
NOV-S09	6	4
NOV-S09	7	4
NOV-S09	8	4
NOV-S09	9	4
NOV-S09	10	4
NOV-S09	11	4
NOV-S09	12	4
NOV-S09	13	4
NOV-S09	14	4
NOV-S09	15	4
NOV-S09	16	4
NOV-S09	17	4
NOV-S09	18	4
NOV-S09	19	4
NOV-S09	20	4
NOV-S09	21	4
NOV-S09	22	4
NOV-S09	23	4
NOV-S09	24	4
NOV-S09	25	4
NOV-S09	26	4
NOV-S09	27	4
NOV-S09	28	4
NOV-S09	29	4
NOV-S09	30	4
NOV-S09	31	4
NOV-S09	32	4
NOV-S09	33	4
NOV-S09	34	4
NOV-S09	35	4
NOV-S09	36	4
NOV-S09	37	4
NOV-S09	38	4
NOV-S09	39	4
NOV-S09	40	4
NOV-S09	41	4
NOV-S09	42	4
NOV-S09	43	4
NOV-S09	44	4
NOV-S09	45	4
NOV-S09	46	4
NOV-S09	47	4
NOV-S09	48	4
NOV-S09	49	4
NOV-S09	50	4
NOV-S09	51	4
NOV-S09	52	4
NOV-S09	53	4
NOV-S09	54	4
NOV-S09	55	4
NOV-S09	56	4
NOV-S09	57	4
NOV-S09	58	4
NOV-S09	59	4
NOV-S09	60	4
NOV-S09	61	4
NOV-S09	62	4
NOV-S09	63	4
NOV-S09	64	4
NOV-S09	65	4
NOV-S09	66	4
NOV-S09	67	4
NOV-S09	68	4
NOV-S09	69	4
NOV-S09	70	4
NOV-S09	71	4
NOV-S09	72	4
NOV-S09	73	4
NOV-S09	74	4
NOV-S09	75	4
NOV-S09	76	4
NOV-S09	77	4
NOV-S09	78	4
NOV-S09	79	4
NOV-S09	80	4
NOV-S09	81	4
NOV-S09	82	4
NOV-S09	83	1
NOV-S09	84	1
NOV-S09	85	1
NOV-S09	86	1
NOV-S09	87	1
NOV-S09	88	1
NOV-S10	0	4
NOV-S10	1	4
NOV-S10	2	4
NOV-S10	3	4
NOV-S10	4	4
NOV-S10	5	4
NOV-S10	6	4
NOV-S10	7	4
NOV-S10	8	4
NOV-S10	9	4
NOV-S10	10	4
NOV-S10	11	4
NOV-S10	12	4
NOV-S10	13	4
NOV-S10	14	4
NOV-S10	15	4
NOV-S10	16	4
NOV-S10	17	4
NOV-S10	18	4
NOV-S10	19	4
NOV-S10	20	4
NOV-S10	21	4
NOV-S10	22	4
NOV-S10	23	4
NOV-S10	24	4
NOV-S10	25	4
NOV-S10	26	4
NOV-S10	27	4
NOV-S10	28	4
NOV-S10	29	4
NOV-S10	30	4
NOV-S10	31	4
NOV-S10	32	4
NOV-S10	33	4
NOV-S10	34	4
NOV-S10	35	4
NOV-S10	36	4
NOV-S10	37	4
NOV-S10	38	4
NOV-S10	39	4
NOV-S10	40	4
NOV-S10	41	4
NOV-S10	42	4
NOV-S10	43	4
NOV-S10	44	4
NOV-S10	45	4
NOV-S10	46	4
NOV-S10	47	4
NOV-S10	48	4
NOV-S10	49	4
NOV-S10	50	4
NOV-S10	51	4
NOV-S10	52	4
NOV-S10	53	4
NOV-S10	54	4
NOV-S10	55	4
NOV-S10	56	4
NOV-S10	57	4
NOV-S10	58	4
NOV-S10	59	4
NOV-S10	60	4
NOV-S10	61	4
NOV-S10	62	4
NOV-S10	63	4
NOV-S10	64	4
NOV-S10	65	4
NOV-S10	66	4
NOV-S10	67	4
NOV-S10	68	4
NOV-S10	69	4
NOV-S10	70	4
NOV-S10	71	4
NOV-S10	72	4
NOV-S10	73	4
NOV-S10	74	4
NOV-S10	75	4
NOV-S10	76	4
NOV-S10	77	4
NOV-S10	78	4
NOV-S10	79	4
NOV-S10	80	4
NOV-S10	81	4
NOV-S10	82	4
NOV-S10	83	1
NOV-S10	84	1
NOV-S10	85	1
NOV-S10	86	1
NOV-S10	87	1
NOV-S10	88	1
NOV-S11	0	4
NOV-S11	1	4
NOV-S11	2	4
NOV-S11	3	4
NOV-S11	4	4
NOV-S11	5	4
NOV-S11	6	4
NOV-S11	7	4
NOV-S11	8	4
NOV-S11	9	4
NOV-S11	10	4
NOV-S11	11	4
NOV-S11	12	4
NOV-S11	13	4
NOV-S11	14	4
NOV-S11	15	4
NOV-S11	16	4
NOV-S11	17	4
NOV-S11	18	4
NOV-S11	19	4
NOV-S11	20	4
NOV-S11	21	4
NOV-S11	22	4
NOV-S11	23	4
NOV-S11	24	4
NOV-S11	25	4
NOV-S11	26	4
NOV-S11	27	4
NOV-S11	28	4
NOV-S11	29	4
NOV-S11	30	4
NOV-S11	31	4
NOV-S11	32	4
NOV-S11	33	4
NOV-S11	34	4
NOV-S11	35	4
NOV-S11	36	4
NOV-S11	37	4
NOV-S11	38	4
NOV-S11	39	4
NOV-S11	40	4
NOV-S11	41	4
NOV-S11	42	4
NOV-S11	43	4
NOV-S11	44	4
NOV-S11	45	4
NOV-S11	46	4
NOV-S11	47	4
NOV-S11	48	4
NOV-S11	49	4
NOV-S11	50	4
NOV-S11	51	4
NOV-S11	52	4
NOV-S11	53	4
NOV-S11	54	4
NOV-S11	55	4
NOV-S11	56	4
NOV-S11	57	4
NOV-S11	58	4
NOV-S11	59	4
NOV-S11	60	4
NOV-S11	61	4
NOV-S11	62	4
NOV-S11	63	4
NOV-S11	64	4
NOV-S11	65	4
NOV-S11	66	4
NOV-S11	67	4
NOV-S11	68	4
NOV-S11	69	4
NOV-S11	70	4
NOV-S11	71	4
NOV-S11	72	4
NOV-S11	73	4
NOV-S11	74	4
NOV-S11	75	4
NOV-S11	76	4
NOV-S11	77	4
NOV-S11	78	4
NOV-S11	79	4
NOV-S11	80	4
NOV-S11	81	4
NOV-S11	82	4
NOV-S11	83	1
NOV-S11	84	1
NOV-S11	85	1
NOV-S11	86	1
NOV-S11	87	1
NOV-S11	88	1
NOV-S12	0	4
NOV-S12	1	4
NOV-S12	2	4
NOV-S12	3	4
NOV-S12	4	4
NOV-S12	5	4
NOV-S12	6	4
NOV-S12	7	4
NOV-S12	8	4
NOV-S12	9	4
NOV-S12	10	4
NOV-S12	11	4
NOV-S12	12	4
NOV-S12	13	4
NOV-S12	14	4
NOV-S12	15	4
NOV-S12	16	4
NOV-S12	17	4
NOV-S12	18	4
NOV-S12	19	4
NOV-S12	20	4
NOV-S12	21	4
NOV-S12	22	4
NOV-S12	23	4
NOV-S12	24	4
NOV-S12	25	4
NOV-S12	26	4
NOV-S12	27	4
NOV-S12	28	4
NOV-S12	29	4
NOV-S12	30	4
NOV-S12	31	4
NOV-S12	32	4
NOV-S12	33	4
NOV-S12	34	4
NOV-S12	35	4
NOV-S12	36	4
NOV-S12	37	4
NOV-S12	38	4
NOV-S12	39	4
NOV-S12	40	4
NOV-S12	41	4
NOV-S12	42	4
NOV-S12	43	4
NOV-S12	44	4
NOV-S12	45	4
NOV-S12	46	4
NOV-S12	47	4
NOV-S12	48	4
NOV-S12	49	4
NOV-S12	50	4
NOV-S12	51	4
NOV-S12	52	4
NOV-S12	53	4
NOV-S12	54	4
NOV-S12	55	4
NOV-S12	56	4
NOV-S12	57	4
NOV-S12	58	4
NOV-S12	59	4
NOV-S12	60	4
NOV-S12	61	4
NOV-S12	62	4
NOV-S12	63	4
NOV-S12	64	4
NOV-S12	65	4
NOV-S12	66	4
NOV-S12	67	4
NOV-S12	68	4
NOV-S12	69	4
NOV-S12	70	4
NOV-S12	71	4
NOV-S12	72	4
NOV-S12	73	4
NOV-S12	74	4
NOV-S12	75	4
NOV-S12	76	4
NOV-S12	77	4
NOV-S12	78	4
NOV-S12	79	4
NOV-S12	80	4
NOV-S12	81	4
NOV-S12	82	4
NOV-S12	83	1
NOV-S12	84	1
NOV-S12	85	1
NOV-S12	86	1
NOV-S12	87	1
NOV-S12	88	1
NOV-S13	0	4
NOV-S13	1	4
NOV-S13	2	4
NOV-S13	3	4
NOV-S13	4	4
NOV-S13	5	4
NOV-S13	6	4
NOV-S13	7	4
NOV-S13	8	4
NOV-S13	9	4
NOV-S13	10	4
NOV-S13	11	4
NOV-S13	12	4
NOV-S13	13	4
NOV-S13	14	4
NOV-S13	15	4
NOV-S13	16	4
NOV-S13	17	4
NOV-S13	18	4
NOV-S13	19	4
NOV-S13	20	4
NOV-S13	21	4
NOV-S13	22	4
NOV-S13	23	4
NOV-S13	24	4
NOV-S13	25	4
NOV-S13	26	4
NOV-S13	27	4
NOV-S13	28	4
NOV-S13	29	4
NOV-S13	30	4
NOV-S13	31	4
NOV-S13	32	4
NOV-S13	33	4
NOV-S13	34	4
NOV-S13	35	4
NOV-S13	36	4
NOV-S13	37	4
NOV-S13	38	4
NOV-S13	39	4
NOV-S13	40	4
NOV-S13	41	4
NOV-S13	42	4
NOV-S13	43	4
NOV-S13	44	4
NOV-S13	45	4
NOV-S13	46	4
NOV-S13	47	4
NOV-S13	48	4
NOV-S13	49	4
NOV-S13	50	4
NOV-S13	51	4
NOV-S13	52	4
NOV-S13	53	4
NOV-S13	54	4
NOV-S13	55	4
NOV-S13	56	4
NOV-S13	57	4
NOV-S13	58	4
NOV-S13	59	4
NOV-S13	60	4
NOV-S13	61	4
NOV-S13	62	4
NOV-S13	63	4
NOV-S13	64	4
NOV-S13	65	4
NOV-S13	66	4
NOV-S13	67	4
NOV-S13	68	4
NOV-S13	69	4
NOV-S13	70	4
NOV-S13	71	4
NOV-S13	72	4
NOV-S13	73	4
NOV-S13	74	4
NOV-S13	75	4
NOV-S13	76	4
NOV-S13	77	4
NOV-S13	78	4
NOV-S13	79	4
NOV-S13	80	4
NOV-S13	81	4
NOV-S13	82	4
NOV-S13	83	1
NOV-S13	84	1
NOV-S13	85	1
NOV-S13	86	1
NOV-S13	87	1
NOV-S13	88	1
NOV-S14	0	4
NOV-S14	1	4
NOV-S14	2	4
NOV-S14	3	4
NOV-S14	4	4
NOV-S14	5	4
NOV-S14	6	4
NOV-S14	7	4
NOV-S14	8	4
NOV-S14	9	4
NOV-S14	10	4
NOV-S14	11	4
NOV-S14	12	4
NOV-S14	13	4
NOV-S14	14	4
NOV-S14	15	4
NOV-S14	16	4
NOV-S14	17	4
NOV-S14	18	4
NOV-S14	19	4
NOV-S14	20	4
NOV-S14	21	4
NOV-S14	22	4
NOV-S14	23	4
NOV-S14	24	4
NOV-S14	25	4
NOV-S14	26	4
NOV-S14	27	4
NOV-S14	28	4
NOV-S14	29	4
NOV-S14	30	4
NOV-S14	31	4
NOV-S14	32	4
NOV-S14	33	4
NOV-S14	34	4
NOV-S14	35	4
NOV-S14	36	4
NOV-S14	37	4
NOV-S14	38	4
NOV-S14	39	4
NOV-S14	40	4
NOV-S14	41	4
NOV-S14	42	4
NOV-S14	43	4
NOV-S14	44	4
NOV-S14	45	4
NOV-S14	46	4
NOV-S14	47	4
NOV-S14	48	4
NOV-S14	49	4
NOV-S14	50	4
NOV-S14	51	4
NOV-S14	52	4
NOV-S14	53	4
NOV-S14	54	4
NOV-S14	55	4
NOV-S14	56	4
NOV-S14	57	4
NOV-S14	58	4
NOV-S14	59	4
NOV-S14	60	4
NOV-S14	61	4
NOV-S14	62	4
NOV-S14	63	4
NOV-S14	64	4
NOV-S14	65	4
NOV-S14	66	4
NOV-S14	67	4
NOV-S14	68	4
NOV-S14	69	4
NOV-S14	70	4
NOV-S14	71	4
NOV-S14	72	4
NOV-S14	73	4
NOV-S14	74	4
NOV-S14	75	4
NOV-S14	76	4
NOV-S14	77	4
NOV-S14	78	4
NOV-S14	79	4
NOV-S14	80	4
NOV-S14	81	4
NOV-S14	82	4
NOV-S14	83	1
NOV-S14	84	1
NOV-S14	85	1
NOV-S14	86	1
NOV-S14	87	1
NOV-S14	88	1
NOV-S15	0	4
NOV-S15	1	4
NOV-S15	2	4
NOV-S15	3	4
NOV-S15	4	4
NOV-S15	5	4
NOV-S15	6	4
NOV-S15	7	4
NOV-S15	8	4
NOV-S15	9	4
NOV-S15	10	4
NOV-S15	11	4
NOV-S15	12	4
NOV-S15	13	4
NOV-S15	14	4
NOV-S15	15	4
NOV-S15	16	4
NOV-S15	17	4
NOV-S15	18	4
NOV-S15	19	4
NOV-S15	20	4
NOV-S15	21	4
NOV-S15	22	4
NOV-S15	23	4
NOV-S15	24	4
