ep	step	tier
M-003	27	4
M-003	28	1
M-003	29	1
M-003	30	1
M-003	31	1
M-003	32	1
M-003	33	1
M-003	34	1
M-003	35	1
M-003	36	4
M-003	37	4
M-003	38	4
M-003	39	4
M-003	40	4
M-003	41	4
M-003	42	1
M-003	43	1
M-003	44	1
M-003	45	1
M-003	46	1
M-003	47	1
M-003	48	1
M-003	49	1
M-003	50	4
M-003	51	4
M-003	52	4
M-003	53	4
M-003	54	4
M-003	55	4
M-003	56	1
M-003	57	1
M-003	58	1
M-003	59	1
M-003	60	1
M-003	61	1
M-003	62	1
M-003	63	1
M-003	64	1
M-003	65	1
M-003	66	1
M-003	67	1
M-003	68	1
M-003	69	1
M-004	0	4
M-004	1	4
M-004	2	4
M-004	3	4
M-004	4	4
M-004	5	4
M-004	6	4
M-004	7	4
M-004	8	4
M-004	9	4
M-004	10	4
M-004	11	4
M-004	12	4
M-004	13	4
M-004	14	1
M-004	15	1
M-004	16	1
M-004	17	1
M-004	18	1
M-004	19	1
M-004	20	1
M-004	21	1
M-004	22	4
M-004	23	4
M-004	24	4
M-004	25	4
M-004	26	4
M-004	27	4
M-004	28	1
M-004	29	1
M-004	30	1
M-004	31	1
M-004	32	1
M-004	33	1
M-004	34	1
M-004	35	1
M-004	36	4
M-004	37	4
M-004	38	4
M-004	39	4
M-004	40	4
M-004	41	4
M-004	42	1
M-004	43	1
M-004	44	1
M-004	45	1
M-004	46	1
M-004	47	1
M-004	48	1
M-004	49	1
M-004	50	4
M-004	51	4
M-004	52	4
M-004	53	4
M-004	54	4
M-004	55	4
M-004	56	1
M-004	57	1
M-004	58	1
M-004	59	1
M-004	60	1
M-004	61	1
M-004	62	1
M-004	63	1
M-004	64	1
M-004	65	1
M-004	66	1
M-004	67	1
M-004	68	1
M-004	69	1
M-005	0	4
M-005	1	4
M-005	2	4
M-005	3	4
M-005	4	4
M-005	5	4
M-005	6	4
M-005	7	4
M-005	8	4
M-005	9	4
M-005	10	4
M-005	11	4
M-005	12	4
M-005	13	4
M-005	14	1
M-005	15	1
M-005	16	1
M-005	17	1
M-005	18	1
M-005	19	1
M-005	20	1
M-005	21	1
M-005	22	4
M-005	23	4
M-005	24	4
M-005	25	4
M-005	26	4
M-005	27	4
M-005	28	1
M-005	29	1
M-005	30	1
M-005	31	1
M-005	32	1
M-005	33	1
M-005	34	1
M-005	35	1
M-005	36	4
M-005	37	4
M-005	38	4
M-005	39	4
M-005	40	4
M-005	41	4
M-005	42	1
M-005	43	1
M-005	44	1
M-005	45	1
M-005	46	1
M-005	47	1
M-005	48	1
M-005	49	1
M-005	50	4
M-005	51	4
M-005	52	4
M-005	53	4
M-005	54	4
M-005	55	4
M-005	56	1
M-005	57	1
M-005	58	1
M-005	59	1
M-005	60	1
M-005	61	1
M-005	62	1
M-005	63	1
M-005	64	1
M-005	65	1
M-005	66	1
M-005	67	1
M-005	68	1
M-005	69	1
M-006	0	4
M-006	1	4
M-006	2	4
M-006	3	4
M-006	4	4
M-006	5	4
M-006	6	4
M-006	7	4
M-006	8	4
M-006	9	4
M-006	10	4
M-006	11	4
M-006	12	4
M-006	13	4
M-006	14	1
M-006	15	1
M-006	16	1
M-006	17	1
M-006	18	1
M-006	19	1
M-006	20	1
M-006	21	1
M-006	22	4
M-006	23	4
M-006	24	4
M-006	25	4
M-006	26	4
M-006	27	4
M-006	28	1
M-006	29	1
M-006	30	1
M-006	31	1
M-006	32	1
M-006	33	1
M-006	34	1
M-006	35	1
M-006	36	4
M-006	37	4
M-006	38	4
M-006	39	4
M-006	40	4
M-006	41	4
M-006	42	1
M-006	43	1
M-006	44	1
M-006	45	1
M-006	46	1
M-006	47	1
M-006	48	1
M-006	49	1
M-006	50	4
M-006	51	4
M-006	52	4
M-006	53	4
M-006	54	4
M-006	55	4
M-006	56	1
M-006	57	1
M-006	58	1
M-006	59	1
M-006	60	1
M-006	61	1
M-006	62	1
M-006	63	1
M-006	64	1
M-006	65	1
M-006	66	1
M-006	67	1
M-006	68	1
M-006	69	1
M-007	0	4
M-007	1	4
M-007	2	4
M-007	3	4
M-007	4	4
M-007	5	4
M-007	6	4
M-007	7	4
M-007	8	4
M-007	9	4
M-007	10	4
M-007	11	4
M-007	12	4
M-007	13	4
M-007	14	1
M-007	15	1
M-007	16	1
M-007	17	1
M-007	18	1
M-007	19	1
M-007	20	1
M-007	21	1
M-007	22	4
M-007	23	4
M-007	24	4
M-007	25	4
M-007	26	4
M-007	27	4
M-007	28	1
M-007	29	1
M-007	30	1
M-007	31	1
M-007	32	1
M-007	33	1
M-007	34	1
M-007	35	1
M-007	36	4
M-007	37	4
M-007	38	4
M-007	39	4
M-007	40	4
M-007	41	4
M-007	42	1
M-007	43	1
M-007	44	1
M-007	45	1
M-007	46	1
M-007	47	1
M-007	48	1
M-007	49	1
M-007	50	4
M-007	51	4
M-007	52	4
M-007	53	4
M-007	54	4
M-007	55	4
M-007	56	1
M-007	57	1
M-007	58	1
M-007	59	1
M-007	60	1
M-007	61	1
M-007	62	1
M-007	63	1
M-007	64	1
M-007	65	1
M-007	66	1
M-007	67	1
M-007	68	1
M-007	69	1
M-008	0	4
M-008	1	4
M-008	2	4
M-008	3	4
M-008	4	4
M-008	5	4
M-008	6	4
M-008	7	4
M-008	8	4
M-008	9	4
M-008	10	4
M-008	11	4
M-008	12	4
M-008	13	4
M-008	14	1
M-008	15	1
M-008	16	1
M-008	17	1
M-008	18	1
M-008	19	1
M-008	20	1
M-008	21	1
M-008	22	4
M-008	23	4
M-008	24	4
M-008	25	4
M-008	26	4
M-008	27	4
M-008	28	1
M-008	29	1
M-008	30	1
M-008	31	1
M-008	32	1
M-008	33	1
M-008	34	1
M-008	35	1
M-008	36	4
M-008	37	4
M-008	38	4
M-008	39	4
M-008	40	4
M-008	41	4
M-008	42	1
M-008	43	1
M-008	44	1
M-008	45	1
M-008	46	1
M-008	47	1
M-008	48	1
M-008	49	1
M-008	50	4
M-008	51	4
M-008	52	4
M-008	53	4
M-008	54	4
M-008	55	4
M-008	56	1
M-008	57	1
M-008	58	1
M-008	59	1
M-008	60	1
M-008	61	1
M-008	62	1
M-008	63	1
M-008	64	1
M-008	65	1
M-008	66	1
M-008	67	1
M-008	68	1
M-008	69	1
M-009	0	4
M-009	1	4
M-009	2	4
M-009	3	4
M-009	4	4
M-009	5	4
M-009	6	4
M-009	7	4
M-009	8	4
M-009	9	4
M-009	10	4
M-009	11	4
M-009	12	4
M-009	13	4
M-009	14	1
M-009	15	1
M-009	16	1
M-009	17	1
M-009	18	1
M-009	19	1
M-009	20	1
M-009	21	1
M-009	22	4
M-009	23	4
M-009	24	4
M-009	25	4
M-009	26	4
M-009	27	4
M-009	28	1
M-009	29	1
M-009	30	1
M-009	31	1
M-009	32	1
M-009	33	1
M-009	34	1
M-009	35	1
M-009	36	4
M-009	37	4
M-009	38	4
M-009	39	4
M-009	40	4
M-009	41	4
M-009	42	1
M-009	43	1
M-009	44	1
M-009	45	1
M-009	46	1
M-009	47	1
M-009	48	1
M-009	49	1
M-009	50	4
M-009	51	4
M-009	52	4
M-009	53	4
M-009	54	4
M-009	55	4
M-009	56	1
M-009	57	1
M-009	58	1
M-009	59	1
M-009	60	1
M-009	61	1
M-009	62	1
M-009	63	1
M-009	64	1
M-009	65	1
M-009	66	1
M-009	67	1
M-009	68	1
M-009	69	1
M-010	0	4
M-010	1	4
M-010	2	4
M-010	3	4
M-010	4	4
M-010	5	4
M-010	6	4
M-010	7	4
M-010	8	4
M-010	9	4
M-010	10	4
M-010	11	4
M-010	12	4
M-010	13	4
M-010	14	1
M-010	15	1
M-010	16	1
M-010	17	1
M-010	18	1
M-010	19	1
M-010	20	1
M-010	21	1
M-010	22	4
M-010	23	4
M-010	24	4
M-010	25	4
M-010	26	4
M-010	27	4
M-010	28	1
M-010	29	1
M-010	30	1
M-010	31	1
M-010	32	1
M-010	33	1
M-010	34	1
M-010	35	1
M-010	36	4
M-010	37	4
M-010	38	4
M-010	39	4
M-010	40	4
M-010	41	4
M-010	42	1
M-010	43	1
M-010	44	1
M-010	45	1
M-010	46	1
M-010	47	1
M-010	48	1
M-010	49	1
M-010	50	4
M-010	51	4
M-010	52	4
M-010	53	4
M-010	54	4
M-010	55	4
M-010	56	1
M-010	57	1
M-010	58	1
M-010	59	1
M-010	60	1
M-010	61	1
M-010	62	1
M-010	63	1
M-010	64	1
M-010	65	1
M-010	66	1
M-010	67	1
M-010	68	1
M-010	69	1
M-011	0	4
M-011	1	4
M-011	2	4
M-011	3	4
M-011	4	4
M-011	5	4
M-011	6	4
M-011	7	4
M-011	8	4
M-011	9	4
M-011	10	4
M-011	11	4
M-011	12	4
M-011	13	4
M-011	14	1
M-011	15	1
M-011	16	1
M-011	17	1
M-011	18	1
M-011	19	1
M-011	20	1
M-011	21	1
M-011	22	4
M-011	23	4
M-011	24	4
M-011	25	4
M-011	26	4
M-011	27	4
M-011	28	1
M-011	29	1
M-011	30	1
M-011	31	1
M-011	32	1
M-011	33	1
M-011	34	1
M-011	35	1
M-011	36	4
M-011	37	4
M-011	38	4
M-011	39	4
M-011	40	4
M-011	41	4
M-011	42	1
M-011	43	1
M-011	44	1
M-011	45	1
M-011	46	1
M-011	47	1
M-011	48	1
M-011	49	1
M-011	50	4
M-011	51	4
M-011	52	4
M-011	53	4
M-011	54	4
M-011	55	4
M-011	56	1
M-011	57	1
M-011	58	1
M-011	59	1
M-011	60	1
M-011	61	1
M-011	62	1
M-011	63	1
M-011	64	1
M-011	65	1
M-011	66	1
M-011	67	1
M-011	68	1
M-011	69	1
M-012	0	4
M-012	1	4
M-012	2	4
M-012	3	4
M-012	4	4
M-012	5	4
M-012	6	4
M-012	7	4
M-012	8	4
M-012	9	4
M-012	10	4
M-012	11	4
M-012	12	4
M-012	13	4
M-012	14	1
M-012	15	1
M-012	16	1
M-012	17	1
M-012	18	1
M-012	19	1
M-012	20	1
M-012	21	1
M-012	22	4
M-012	23	4
M-012	24	4
M-012	25	4
M-012	26	4
M-012	27	4
M-012	28	1
M-012	29	1
M-012	30	1
M-012	31	1
M-012	32	1
M-012	33	1
M-012	34	1
M-012	35	1
M-012	36	4
M-012	37	4
M-012	38	4
M-012	39	4
M-012	40	4
M-012	41	4
M-012	42	1
M-012	43	1
M-012	44	1
M-012	45	1
M-012	46	1
M-012	47	1
M-012	48	1
M-012	49	1
M-012	50	4
M-012	51	4
M-012	52	4
M-012	53	4
M-012	54	4
M-012	55	4
M-012	56	1
M-012	57	1
M-012	58	1
M-012	59	1
M-012	60	1
M-012	61	1
M-012	62	1
M-012	63	1
M-012	64	1
M-012	65	1
M-012	66	1
M-012	67	1
M-012	68	1
M-012	69	1
M-013	0	4
M-013	1	4
M-013	2	4
M-013	3	4
M-013	4	4
M-013	5	4
M-013	6	4
M-013	7	4
M-013	8	4
M-013	9	4
M-013	10	4
M-013	11	4
M-013	12	4
M-013	13	4
M-013	14	1
M-013	15	1
M-013	16	1
M-013	17	1
M-013	18	1
M-013	19	1
M-013	20	1
M-013	21	1
M-013	22	4
M-013	23	4
M-013	24	4
M-013	25	4
M-013	26	4
M-013	27	4
M-013	28	1
M-013	29	1
M-013	30	1
M-013	31	1
M-013	32	1
M-013	33	1
M-013	34	1
M-013	35	1
M-013	36	4
M-013	37	4
M-013	38	4
M-013	39	4
M-013	40	4
M-013	41	4
M-013	42	1
M-013	43	1
M-013	44	1
M-013	45	1
M-013	46	1
M-013	47	1
M-013	48	1
M-013	49	1
M-013	50	4
M-013	51	4
M-013	52	4
M-013	53	4
M-013	54	4
M-013	55	4
M-013	56	1
M-013	57	1
M-013	58	1
M-013	59	1
M-013	60	1
M-013	61	1
M-013	62	1
M-013	63	1
M-013	64	1
M-013	65	1
M-013	66	1
M-013	67	1
M-013	68	1
M-013	69	1
M-014	0	4
M-014	1	4
M-014	2	4
M-014	3	4
M-014	4	4
M-014	5	4
M-014	6	4
M-014	7	4
M-014	8	4
M-014	9	4
M-014	10	4
M-014	11	4
M-014	12	4
M-014	13	4
M-014	14	1
M-014	15	1
M-014	16	1
M-014	17	1
M-014	18	1
M-014	19	1
M-014	20	1
M-014	21	1
M-014	22	4
M-014	23	4
M-014	24	4
M-014	25	4
M-014	26	4
M-014	27	4
M-014	28	1
M-014	29	1
M-014	30	1
M-014	31	1
M-014	32	1
M-014	33	1
M-014	34	1
M-014	35	1
M-014	36	4
M-014	37	4
M-014	38	4
M-014	39	4
M-014	40	4
M-014	41	4
M-014	42	1
M-014	43	1
M-014	44	1
M-014	45	1
M-014	46	1
M-014	47	1
M-014	48	1
M-014	49	1
M-014	50	4
M-014	51	4
M-014	52	4
M-014	53	4
M-014	54	4
M-014	55	4
M-014	56	1
M-014	57	1
M-014	58	1
M-014	59	1
M-014	60	1
M-014	61	1
M-014	62	1
M-014	63	1
M-014	64	1
M-014	65	1
M-014	66	1
M-014	67	1
M-014	68	1
M-014	69	1
M-015	0	4
M-015	1	4
M-015	2	4
M-015	3	4
M-015	4	4
M-015	5	4
M-015	6	4
M-015	7	4
M-015	8	4
M-015	9	4
M-015	10	4
M-015	11	4
M-015	12	4
M-015	13	4
M-015	14	1
M-015	15	1
M-015	16	1
M-015	17	1
M-015	18	1
M-015	19	1
M-015	20	1
M-015	21	1
M-015	22	4
M-015	23	4
M-015	24	4
M-015	25	4
M-015	26	4
M-015	27	4
M-015	28	1
M-015	29	1
M-015	30	1
M-015	31	1
M-015	32	1
M-015	33	1
M-015	34	1
M-015	35	1
M-015	36	4
M-015	37	4
M-015	38	4
M-015	39	4
M-015	40	4
M-015	41	4
M-015	42	1
M-015	43	1
M-015	44	1
M-015	45	1
M-015	46	1
M-015	47	1
M-015	48	1
M-015	49	1
M-015	50	4
M-015	51	4
M-015	52	4
M-015	53	4
M-015	54	4
M-015	55	4
M-015	56	1
M-015	57	1
M-015	58	1
M-015	59	1
M-015	60	1
M-015	61	1
M-015	62	1
M-015	63	1
M-015	64	1
M-015	65	1
M-015	66	1
M-015	67	1
M-015	68	1
M-015	69	1
M-016	0	4
M-016	1	4
M-016	2	4
M-016	3	4
M-016	4	4
M-016	5	4
M-016	6	4
M-016	7	4
M-016	8	4
M-016	9	4
M-016	10	4
M-016	11	4
M-016	12	4
M-016	13	4
M-016	14	1
M-016	15	1
M-016	16	1
M-016	17	1
M-016	18	1
M-016	19	1
M-016	20	1
M-016	21	1
M-016	22	4
M-016	23	4
M-016	24	4
M-016	25	4
M-016	26	4
M-016	27	4
M-016	28	1
M-016	29	1
M-016	30	1
M-016	31	1
M-016	32	1
M-016	33	1
M-016	34	1
M-016	35	1
M-016	36	4
M-016	37	4
M-016	38	4
M-016	39	4
M-016	40	4
M-016	41	4
M-016	42	1
M-016	43	1
M-016	44	1
M-016	45	1
M-016	46	1
M-016	47	1
M-016	48	1
M-016	49	1
M-016	50	4
M-016	51	4
M-016	52	4
M-016	53	4
M-016	54	4
M-016	55	4
M-016	56	1
M-016	57	1
M-016	58	1
M-016	59	1
M-016	60	1
M-016	61	1
M-016	62	1
M-016	63	1
M-016	64	1
M-016	65	1
M-016	66	1
M-016	67	1
M-016	68	1
M-016	69	1
M-017	0	4
M-017	1	4
M-017	2	4
M-017	3	4
M-017	4	4
M-017	5	4
M-017	6	4
M-017	7	4
M-017	8	4
M-017	9	4
M-017	10	4
M-017	11	4
M-017	12	4
M-017	13	4
M-017	14	1
M-017	15	1
M-017	16	1
M-017	17	1
M-017	18	1
M-017	19	1
M-017	20	1
M-017	21	1
M-017	22	4
M-017	23	4
M-017	24	4
M-017	25	4
M-017	26	4
M-017	27	4
M-017	28	1
M-017	29	1
M-017	30	1
M-017	31	1
M-017	32	1
M-017	33	1
M-017	34	1
M-017	35	1
M-017	36	4
M-017	37	4
M-017	38	4
M-017	39	4
M-017	40	4
M-017	41	4
M-017	42	1
M-017	43	1
M-017	44	1
M-017	45	1
M-017	46	1
M-017	47	1
M-017	48	1
M-017	49	1
M-017	50	4
M-017	51	4
M-017	52	4
M-017	53	4
M-017	54	4
M-017	55	4
M-017	56	1
M-017	57	1
M-017	58	1
M-017	59	1
M-017	60	1
M-017	61	1
M-017	62	1
M-017	63	1
M-017	64	1
M-017	65	1
M-017	66	1
M-017	67	1
M-017	68	1
M-017	69	1
M-018	0	4
M-018	1	4
M-018	2	4
M-018	3	4
M-018	4	4
M-018	5	4
M-018	6	4
M-018	7	4
M-018	8	4
M-018	9	4
M-018	10	4
M-018	11	4
M-018	12	4
M-018	13	4
M-018	14	1
M-018	15	1
M-018	16	1
M-018	17	1
M-018	18	1
M-018	19	1
M-018	20	1
M-018	21	1
M-018	22	4
M-018	23	4
M-018	24	4
M-018	25	4
M-018	26	4
M-018	27	4
M-018	28	1
M-018	29	1
M-018	30	1
M-018	31	1
M-018	32	1
M-018	33	1
M-018	34	1
M-018	35	1
M-018	36	4
M-018	37	4
M-018	38	4
M-018	39	4
M-018	40	4
M-018	41	4
M-018	42	1
M-018	43	1
M-018	44	1
M-018	45	1
M-018	46	1
M-018	47	1
M-018	48	1
M-018	49	1
M-018	50	4
M-018	51	4
M-018	52	4
M-018	53	4
M-018	54	4
M-018	55	4
M-018	56	1
M-018	57	1
M-018	58	1
M-018	59	1
M-018	60	1
M-018	61	1
M-018	62	1
M-018	63	1
M-018	64	1
M-018	65	1
M-018	66	1
M-018	67	1
M-018	68	1
M-018	69	1
M-019	0	4
M-019	1	4
M-019	2	4
M-019	3	4
M-019	4	4
M-019	5	4
M-019	6	4
M-019	7	4
M-019	8	4
M-019	9	4
M-019	10	4
M-019	11	4
M-019	12	4
M-019	13	4
M-019	14	1
M-019	15	1
M-019	16	1
M-019	17	1
M-019	18	1
M-019	19	1
M-019	20	1
M-019	21	1
M-019	22	4
M-019	23	4
M-019	24	4
M-019	25	4
M-019	26	4
M-019	27	4
M-019	28	1
M-019	29	1
M-019	30	1
M-019	31	1
M-019	32	1
M-019	33	1
M-019	34	1
M-019	35	1
M-019	36	4
M-019	37	4
M-019	38	4
M-019	39	4
M-019	40	4
M-019	41	4
M-019	42	1
M-019	43	1
M-019	44	1
M-019	45	1
M-019	46	1
M-019	47	1
M-019	48	1
M-019	49	1
M-019	50	4
M-019	51	4
M-019	52	4
M-019	53	4
M-019	54	4
M-019	55	4
M-019	56	1
M-019	57	1
M-019	58	1
M-019	59	1
M-019	60	1
M-019	61	1
M-019	62	1
M-019	63	1
M-019	64	1
M-019	65	1
M-019	66	1
M-019	67	1
M-019	68	1
M-019	69	1
M-020	0	4
M-020	1	4
M-020	2	4
M-020	3	4
M-020	4	4
M-020	5	4
M-020	6	4
M-020	7	4
M-020	8	4
M-020	9	4
M-020	10	4
M-020	11	4
M-020	12	4
M-020	13	4
M-020	14	1
M-020	15	1
M-020	16	1
M-020	17	1
M-020	18	1
M-020	19	1
M-020	20	1
M-020	21	1
M-020	22	4
M-020	23	4
M-020	24	4
M-020	25	4
M-020	26	4
M-020	27	4
M-020	28	1
M-020	29	1
M-020	30	1
M-020	31	1
M-020	32	1
M-020	33	1
M-020	34	1
M-020	35	1
M-020	36	4
M-020	37	4
M-020	38	4
M-020	39	4
M-020	40	4
M-020	41	4
M-020	42	1
M-020	43	1
M-020	44	1
M-020	45	1
M-020	46	1
M-020	47	1
M-020	48	1
M-020	49	1
M-020	50	4
M-020	51	4
M-020	52	4
M-020	53	4
M-020	54	4
M-020	55	4
M-020	56	1
M-020	57	1
M-020	58	1
M-020	59	1
M-020	60	1
M-020	61	1
M-020	62	1
M-020	63	1
M-020	64	1
M-020	65	1
M-020	66	1
M-020	67	1
M-020	68	1
M-020	69	1
M-021	0	4
M-021	1	4
M-021	2	4
M-021	3	4
M-021	4	4
M-021	5	4
M-021	6	4
M-021	7	4
M-021	8	4
M-021	9	4
M-021	10	4
M-021	11	4
M-021	12	4
M-021	13	4
M-021	14	1
M-021	15	1
M-021	16	1
M-021	17	1
M-021	18	1
M-021	19	1
M-021	20	1
M-021	21	1
M-021	22	4
M-021	23	4
M-021	24	4
M-021	25	4
M-021	26	4
M-021	27	4
M-021	28	1
M-021	29	1
M-021	30	1
M-021	31	1
M-021	32	1
M-021	33	1
M-021	34	1
M-021	35	1
M-021	36	4
M-021	37	4
M-021	38	4
M-021	39	4
M-021	40	4
M-021	41	4
M-021	42	1
M-021	43	1
M-021	44	1
M-021	45	1
M-021	46	1
M-021	47	1
M-021	48	1
M-021	49	1
M-021	50	4
M-021	51	4
M-021	52	4
M-021	53	4
M-021	54	4
M-021	55	4
M-021	56	1
M-021	57	1
M-021	58	1
M-021	59	1
M-021	60	1
M-021	61	1
M-021	62	1
M-021	63	1
M-021	64	1
M-021	65	1
M-021	66	1
M-021	67	1
M-021	68	1
M-021	69	1
M-022	0	4
M-022	1	4
M-022	2	4
M-022	3	4
M-022	4	4
M-022	5	4
M-022	6	4
M-022	7	4
M-022	8	4
M-022	9	4
M-022	10	4
M-022	11	4
M-022	12	4
M-022	13	4
M-022	14	1
M-022	15	1
M-022	16	1
M-022	17	1
M-022	18	1
M-022	19	1
M-022	20	1
M-022	21	1
M-022	22	4
M-022	23	4
M-022	24	4
M-022	25	4
M-022	26	4
M-022	27	4
M-022	28	1
M-022	29	1
M-022	30	1
M-022	31	1
M-022	32	1
M-022	33	1
M-022	34	1
M-022	35	1
M-022	36	4
M-022	37	4
M-022	38	4
M-022	39	4
M-022	40	4
M-022	41	4
M-022	42	1
M-022	43	1
M-022	44	1
M-022	45	1
M-022	46	1
M-022	47	1
M-022	48	1
M-022	49	1
M-022	50	4
M-022	51	4
M-022	52	4
M-022	53	4
M-022	54	4
M-022	55	4
M-022	56	1
M-022	57	1
M-022	58	1
M-022	59	1
M-022	60	1
M-022	61	1
M-022	62	1
M-022	63	1
M-022	64	1
M-022	65	1
M-022	66	1
M-022	67	1
M-022	68	1
M-022	69	1
M-023	0	4
M-023	1	4
M-023	2	4
M-023	3	4
M-023	4	4
M-023	5	4
M-023	6	4
M-023	7	4
M-023	8	4
M-023	9	4
M-023	10	4
M-023	11	4
M-023	12	4
M-023	13	4
M-023	14	1
M-023	15	1
M-023	16	1
M-023	17	1
M-023	18	1
M-023	19	1
M-023	20	1
M-023	21	1
M-023	22	4
M-023	23	4
M-023	24	4
M-023	25	4
M-023	26	4
M-023	27	4
M-023	28	1
M-023	29	1
M-023	30	1
M-023	31	1
M-023	32	1
M-023	33	1
M-023	34	1
M-023	35	1
M-023	36	4
M-023	37	4
M-023	38	4
M-023	39	4
M-023	40	4
M-023	41	4
M-023	42	1
M-023	43	1
M-023	44	1
M-023	45	1
M-023	46	1
M-023	47	1
M-023	48	1
M-023	49	1
M-023	50	4
M-023	51	4
M-023	52	4
M-023	53	4
M-023	54	4
M-023	55	4
M-023	56	1
M-023	57	1
M-023	58	1
M-023	59	1
M-023	60	1
M-023	61	1
M-023	62	1
M-023	63	1
M-023	64	1
M-023	65	1
M-023	66	1
M-023	67	1
M-023	68	1
M-023	69	1
M-024	0	4
M-024	1	4
M-024	2	4
M-024	3	4
M-024	4	4
M-024	5	4
M-024	6	4
M-024	7	4
M-024	8	4
M-024	9	4
M-024	10	4
M-024	11	4
M-024	12	4
M-024	13	4
M-024	14	1
M-024	15	1
M-024	16	1
M-024	17	1
M-024	18	1
M-024	19	1
M-024	20	1
M-024	21	1
M-024	22	4
M-024	23	4
M-024	24	4
M-024	25	4
M-024	26	4
M-024	27	4
M-024	28	1
M-024	29	1
M-024	30	1
M-024	31	1
M-024	32	1
M-024	33	1
M-024	34	1
M-024	35	1
M-024	36	4
M-024	37	4
M-024	38	4
M-024	39	4
M-024	40	4
M-024	41	4
M-024	42	1
M-024	43	1
M-024	44	1
M-024	45	1
M-024	46	1
M-024	47	1
M-024	48	1
M-024	49	1
M-024	50	4
M-024	51	4
M-024	52	4
M-024	53	4
M-024	54	4
M-024	55	4
M-024	56	1
M-024	57	1
M-024	58	1
M-024	59	1
M-024	60	1
M-024	61	1
M-024	62	1
M-024	63	1
M-024	64	1
M-024	65	1
M-024	66	1
M-024	67	1
M-024	68	1
M-024	69	1
M-025	0	4
M-025	1	4
M-025	2	4
M-025	3	4
M-025	4	4
M-025	5	4
M-025	6	4
M-025	7	4
M-025	8	4
M-025	9	4
M-025	10	4
M-025	11	4
M-025	12	4
M-025	13	4
M-025	14	1
M-025	15	1
M-025	16	1
M-025	17	1
M-025	18	1
M-025	19	1
M-025	20	1
M-025	21	1
M-025	22	4
M-025	23	4
M-025	24	4
M-025	25	4
M-025	26	4
M-025	27	4
M-025	28	1
M-025	29	1
M-025	30	1
M-025	31	1
M-025	32	1
M-025	33	1
M-025	34	1
M-025	35	1
M-025	36	4
M-025	37	4
M-025	38	4
M-025	39	4
M-025	40	4
M-025	41	4
M-025	42	1
M-025	43	1
M-025	44	1
M-025	45	1
M-025	46	1
M-025	47	1
M-025	48	1
M-025	49	1
M-025	50	4
M-025	51	4
M-025	52	4
M-025	53	4
M-025	54	4
M-025	55	4
M-025	56	1
M-025	57	1
M-025	58	1
M-025	59	1
M-025	60	1
M-025	61	1
M-025	62	1
M-025	63	1
M-025	64	1
M-025	65	1
M-025	66	1
M-025	67	1
