ep	step	tier
L-015	8	4
L-015	9	4
L-015	10	4
L-015	11	4
L-015	12	1
L-015	13	1
L-015	14	1
L-015	15	1
L-015	16	1
L-015	17	1
L-015	18	1
L-015	19	1
L-015	20	1
L-015	21	1
L-015	22	1
L-015	23	1
L-015	24	1
L-015	25	1
L-015	26	1
L-015	27	1
L-015	28	1
L-015	29	1
L-015	30	1
L-015	31	1
L-015	32	1
L-015	33	1
L-015	34	1
L-015	35	1
L-015	36	1
L-015	37	1
L-015	38	1
L-015	39	1
L-015	40	1
L-015	41	1
L-015	42	1
L-015	43	1
L-015	44	1
L-015	45	1
L-015	46	1
L-015	47	1
L-015	48	1
L-015	49	1
L-015	50	1
L-015	51	1
L-015	52	1
L-015	53	1
L-015	54	1
L-015	55	1
L-015	56	1
L-015	57	1
L-015	58	1
L-015	59	1
L-015	60	1
L-015	61	1
L-015	62	1
L-015	63	1
L-015	64	1
L-015	65	1
L-015	66	1
L-015	67	1
L-015	68	1
L-015	69	1
L-016	0	4
L-016	1	4
L-016	2	4
L-016	3	4
L-016	4	4
L-016	5	4
L-016	6	4
L-016	7	4
L-016	8	4
L-016	9	4
L-016	10	4
L-016	11	4
L-016	12	1
L-016	13	1
L-016	14	1
L-016	15	1
L-016	16	1
L-016	17	1
L-016	18	1
L-016	19	1
L-016	20	1
L-016	21	1
L-016	22	1
L-016	23	1
L-016	24	1
L-016	25	1
L-016	26	1
L-016	27	1
L-016	28	1
L-016	29	1
L-016	30	1
L-016	31	1
L-016	32	1
L-016	33	1
L-016	34	1
L-016	35	1
L-016	36	1
L-016	37	1
L-016	38	1
L-016	39	1
L-016	40	1
L-016	41	1
L-016	42	1
L-016	43	1
L-016	44	1
L-016	45	1
L-016	46	1
L-016	47	1
L-016	48	1
L-016	49	1
L-016	50	1
L-016	51	1
L-016	52	1
L-016	53	1
L-016	54	1
L-016	55	1
L-016	56	1
L-016	57	1
L-016	58	1
L-016	59	1
L-016	60	1
L-016	61	1
L-016	62	1
L-016	63	1
L-016	64	1
L-016	65	1
L-016	66	1
L-016	67	1
L-016	68	1
L-016	69	1
L-017	0	4
L-017	1	4
L-017	2	4
L-017	3	4
L-017	4	4
L-017	5	4
L-017	6	4
L-017	7	4
L-017	8	4
L-017	9	4
L-017	10	4
L-017	11	4
L-017	12	1
L-017	13	1
L-017	14	1
L-017	15	1
L-017	16	1
L-017	17	1
L-017	18	1
L-017	19	1
L-017	20	1
L-017	21	1
L-017	22	1
L-017	23	1
L-017	24	1
L-017	25	1
L-017	26	1
L-017	27	1
L-017	28	1
L-017	29	1
L-017	30	1
L-017	31	1
L-017	32	1
L-017	33	1
L-017	34	1
L-017	35	1
L-017	36	1
L-017	37	1
L-017	38	1
L-017	39	1
L-017	40	1
L-017	41	1
L-017	42	1
L-017	43	1
L-017	44	1
L-017	45	1
L-017	46	1
L-017	47	1
L-017	48	1
L-017	49	1
L-017	50	1
L-017	51	1
L-017	52	1
L-017	53	1
L-017	54	1
L-017	55	1
L-017	56	1
L-017	57	1
L-017	58	1
L-017	59	1
L-017	60	1
L-017	61	1
L-017	62	1
L-017	63	1
L-017	64	1
L-017	65	1
L-017	66	1
L-017	67	1
L-017	68	1
L-017	69	1
L-018	0	4
L-018	1	4
L-018	2	4
L-018	3	4
L-018	4	4
L-018	5	4
L-018	6	4
L-018	7	4
L-018	8	4
L-018	9	4
L-018	10	4
L-018	11	4
L-018	12	1
L-018	13	1
L-018	14	1
L-018	15	1
L-018	16	1
L-018	17	1
L-018	18	1
L-018	19	1
L-018	20	1
L-018	21	1
L-018	22	1
L-018	23	1
L-018	24	1
L-018	25	1
L-018	26	1
L-018	27	1
L-018	28	1
L-018	29	1
L-018	30	1
L-018	31	1
L-018	32	1
L-018	33	1
L-018	34	1
L-018	35	1
L-018	36	1
L-018	37	1
L-018	38	1
L-018	39	1
L-018	40	1
L-018	41	1
L-018	42	1
L-018	43	1
L-018	44	1
L-018	45	1
L-018	46	1
L-018	47	1
L-018	48	1
L-018	49	1
L-018	50	1
L-018	51	1
L-018	52	1
L-018	53	1
L-018	54	1
L-018	55	1
L-018	56	1
L-018	57	1
L-018	58	1
L-018	59	1
L-018	60	1
L-018	61	1
L-018	62	1
L-018	63	1
L-018	64	1
L-018	65	1
L-018	66	1
L-018	67	1
L-018	68	1
L-018	69	1
L-019	0	4
L-019	1	4
L-019	2	4
L-019	3	4
L-019	4	4
L-019	5	4
L-019	6	4
L-019	7	4
L-019	8	4
L-019	9	4
L-019	10	4
L-019	11	4
L-019	12	1
L-019	13	1
L-019	14	1
L-019	15	1
L-019	16	1
L-019	17	1
L-019	18	1
L-019	19	1
L-019	20	1
L-019	21	1
L-019	22	1
L-019	23	1
L-019	24	1
L-019	25	1
L-019	26	1
L-019	27	1
L-019	28	1
L-019	29	1
L-019	30	1
L-019	31	1
L-019	32	1
L-019	33	1
L-019	34	1
L-019	35	1
L-019	36	1
L-019	37	1
L-019	38	1
L-019	39	1
L-019	40	1
L-019	41	1
L-019	42	1
L-019	43	1
L-019	44	1
L-019	45	1
L-019	46	1
L-019	47	1
L-019	48	1
L-019	49	1
L-019	50	1
L-019	51	1
L-019	52	1
L-019	53	1
L-019	54	1
L-019	55	1
L-019	56	1
L-019	57	1
L-019	58	1
L-019	59	1
L-019	60	1
L-019	61	1
L-019	62	1
L-019	63	1
L-019	64	1
L-019	65	1
L-019	66	1
L-019	67	1
L-019	68	1
L-019	69	1
L-020	0	4
L-020	1	4
L-020	2	4
L-020	3	4
L-020	4	4
L-020	5	4
L-020	6	4
L-020	7	4
L-020	8	4
L-020	9	4
L-020	10	4
L-020	11	4
L-020	12	1
L-020	13	1
L-020	14	1
L-020	15	1
L-020	16	1
L-020	17	1
L-020	18	1
L-020	19	1
L-020	20	1
L-020	21	1
L-020	22	1
L-020	23	1
L-020	24	1
L-020	25	1
L-020	26	1
L-020	27	1
L-020	28	1
L-020	29	1
L-020	30	1
L-020	31	1
L-020	32	1
L-020	33	1
L-020	34	1
L-020	35	1
L-020	36	1
L-020	37	1
L-020	38	1
L-020	39	1
L-020	40	1
L-020	41	1
L-020	42	1
L-020	43	1
L-020	44	1
L-020	45	1
L-020	46	1
L-020	47	1
L-020	48	1
L-020	49	1
L-020	50	1
L-020	51	1
L-020	52	1
L-020	53	1
L-020	54	1
L-020	55	1
L-020	56	1
L-020	57	1
L-020	58	1
L-020	59	1
L-020	60	1
L-020	61	1
L-020	62	1
L-020	63	1
L-020	64	1
L-020	65	1
L-020	66	1
L-020	67	1
L-020	68	1
L-020	69	1
L-021	0	4
L-021	1	4
L-021	2	4
L-021	3	4
L-021	4	4
L-021	5	4
L-021	6	4
L-021	7	4
L-021	8	4
L-021	9	4
L-021	10	4
L-021	11	4
L-021	12	1
L-021	13	1
L-021	14	1
L-021	15	1
L-021	16	1
L-021	17	1
L-021	18	1
L-021	19	1
L-021	20	1
L-021	21	1
L-021	22	1
L-021	23	1
L-021	24	1
L-021	25	1
L-021	26	1
L-021	27	1
L-021	28	1
L-021	29	1
L-021	30	1
L-021	31	1
L-021	32	1
L-021	33	1
L-021	34	1
L-021	35	1
L-021	36	1
L-021	37	1
L-021	38	1
L-021	39	1
L-021	40	1
L-021	41	1
L-021	42	1
L-021	43	1
L-021	44	1
L-021	45	1
L-021	46	1
L-021	47	1
L-021	48	1
L-021	49	1
L-021	50	1
L-021	51	1
L-021	52	1
L-021	53	1
L-021	54	1
L-021	55	1
L-021	56	1
L-021	57	1
L-021	58	1
L-021	59	1
L-021	60	1
L-021	61	1
L-021	62	1
L-021	63	1
L-021	64	1
L-021	65	1
L-021	66	1
L-021	67	1
L-021	68	1
L-021	69	1
L-022	0	4
L-022	1	4
L-022	2	4
L-022	3	4
L-022	4	4
L-022	5	4
L-022	6	4
L-022	7	4
L-022	8	4
L-022	9	4
L-022	10	4
L-022	11	4
L-022	12	1
L-022	13	1
L-022	14	1
L-022	15	1
L-022	16	1
L-022	17	1
L-022	18	1
L-022	19	1
L-022	20	1
L-022	21	1
L-022	22	1
L-022	23	1
L-022	24	1
L-022	25	1
L-022	26	1
L-022	27	1
L-022	28	1
L-022	29	1
L-022	30	1
L-022	31	1
L-022	32	1
L-022	33	1
L-022	34	1
L-022	35	1
L-022	36	1
L-022	37	1
L-022	38	1
L-022	39	1
L-022	40	1
L-022	41	1
L-022	42	1
L-022	43	1
L-022	44	1
L-022	45	1
L-022	46	1
L-022	47	1
L-022	48	1
L-022	49	1
L-022	50	1
L-022	51	1
L-022	52	1
L-022	53	1
L-022	54	1
L-022	55	1
L-022	56	1
L-022	57	1
L-022	58	1
L-022	59	1
L-022	60	1
L-022	61	1
L-022	62	1
L-022	63	1
L-022	64	1
L-022	65	1
L-022	66	1
L-022	67	1
L-022	68	1
L-022	69	1
L-023	0	4
L-023	1	4
L-023	2	4
L-023	3	4
L-023	4	4
L-023	5	4
L-023	6	4
L-023	7	4
L-023	8	4
L-023	9	4
L-023	10	4
L-023	11	4
L-023	12	1
L-023	13	1
L-023	14	1
L-023	15	1
L-023	16	1
L-023	17	1
L-023	18	1
L-023	19	1
L-023	20	1
L-023	21	1
L-023	22	1
L-023	23	1
L-023	24	1
L-023	25	1
L-023	26	1
L-023	27	1
L-023	28	1
L-023	29	1
L-023	30	1
L-023	31	1
L-023	32	1
L-023	33	1
L-023	34	1
L-023	35	1
L-023	36	1
L-023	37	1
L-023	38	1
L-023	39	1
L-023	40	1
L-023	41	1
L-023	42	1
L-023	43	1
L-023	44	1
L-023	45	1
L-023	46	1
L-023	47	1
L-023	48	1
L-023	49	1
L-023	50	1
L-023	51	1
L-023	52	1
L-023	53	1
L-023	54	1
L-023	55	1
L-023	56	1
L-023	57	1
L-023	58	1
L-023	59	1
L-023	60	1
L-023	61	1
L-023	62	1
L-023	63	1
L-023	64	1
L-023	65	1
L-023	66	1
L-023	67	1
L-023	68	1
L-023	69	1
L-024	0	4
L-024	1	4
L-024	2	4
L-024	3	4
L-024	4	4
L-024	5	4
L-024	6	4
L-024	7	4
L-024	8	4
L-024	9	4
L-024	10	4
L-024	11	4
L-024	12	1
L-024	13	1
L-024	14	1
L-024	15	1
L-024	16	1
L-024	17	1
L-024	18	1
L-024	19	1
L-024	20	1
L-024	21	1
L-024	22	1
L-024	23	1
L-024	24	1
L-024	25	1
L-024	26	1
L-024	27	1
L-024	28	1
L-024	29	1
L-024	30	1
L-024	31	1
L-024	32	1
L-024	33	1
L-024	34	1
L-024	35	1
L-024	36	1
L-024	37	1
L-024	38	1
L-024	39	1
L-024	40	1
L-024	41	1
L-024	42	1
L-024	43	1
L-024	44	1
L-024	45	1
L-024	46	1
L-024	47	1
L-024	48	1
L-024	49	1
L-024	50	1
L-024	51	1
L-024	52	1
L-024	53	1
L-024	54	1
L-024	55	1
L-024	56	1
L-024	57	1
L-024	58	1
L-024	59	1
L-024	60	1
L-024	61	1
L-024	62	1
L-024	63	1
L-024	64	1
L-024	65	1
L-024	66	1
L-024	67	1
L-024	68	1
L-024	69	1
L-025	0	4
L-025	1	4
L-025	2	4
L-025	3	4
L-025	4	4
L-025	5	4
L-025	6	4
L-025	7	4
L-025	8	4
L-025	9	4
L-025	10	4
L-025	11	4
L-025	12	1
L-025	13	1
L-025	14	1
L-025	15	1
L-025	16	1
L-025	17	1
L-025	18	1
L-025	19	1
L-025	20	1
L-025	21	1
L-025	22	1
L-025	23	1
L-025	24	1
L-025	25	1
L-025	26	1
L-025	27	1
L-025	28	1
L-025	29	1
L-025	30	1
L-025	31	1
L-025	32	1
L-025	33	1
L-025	34	1
L-025	35	1
L-025	36	1
L-025	37	1
L-025	38	1
L-025	39	1
L-025	40	1
L-025	41	1
L-025	42	1
L-025	43	1
L-025	44	1
L-025	45	1
L-025	46	1
L-025	47	1
L-025	48	1
L-025	49	1
L-025	50	1
L-025	51	1
L-025	52	1
L-025	53	1
L-025	54	1
L-025	55	1
L-025	56	1
L-025	57	1
L-025	58	1
L-025	59	1
L-025	60	1
L-025	61	1
L-025	62	1
L-025	63	1
L-025	64	1
L-025	65	1
L-025	66	1
L-025	67	1
