# train_dismin2 log — F25 DISMIN TRAIN-COORD v2 (PREREG_FORKROUND.md FROZEN v2 §5b)
ncells_training_released=4222
A	init	obj=3880000000	v12=0	mccn=0	mccd=3880	v3bad=1
A	sw1	p0	try8	obj2606457740	dobj-50299104	v12157	v2ok0	v3bad1	acc1
A	sw1	p0	try1	obj2600208350	dobj-6249390	v12157	v2ok0	v3bad1	acc1
A	sw1	p1	try50	obj2368134756	dobj-232073594	v12157	v2ok0	v3bad1	acc1
A	sw1	p1	try8	obj2332434573	dobj-35700183	v12157	v2ok0	v3bad1	acc1
A	sw1	p1	try1	obj2329183089	dobj-3251484	v12157	v2ok0	v3bad1	acc1
A	sw1	p2	try50	obj2313885880	dobj-15297209	v12157	v2ok0	v3bad1	acc1
A	sw1	p2	try8	obj2312162328	dobj-1723552	v12161	v2ok0	v3bad1	acc1
A	sw1	p2	try1	obj2312015763	dobj-146565	v12161	v2ok0	v3bad1	acc1
A	sw1	p3	try50	obj2312015763	dobj0	v12161	v2ok0	v3bad1	acc0
A	sw1	p3	try-50	obj2312015763	dobj0	v12161	v2ok0	v3bad1	acc0
A	sw1	p3	try8	obj2312015763	dobj0	v12161	v2ok0	v3bad1	acc0
A	sw1	p3	try-8	obj2312015763	dobj0	v12161	v2ok0	v3bad1	acc0
A	sw1	p3	try1	obj2312015763	dobj0	v12161	v2ok0	v3bad1	acc0
A	sw1	p3	try-1	obj2312015763	dobj0	v12161	v2ok0	v3bad1	acc0
A	sw1	p4	try50	obj2232205030	dobj-79810733	v12157	v2ok0	v3bad1	acc1
A	sw1	p4	try8	obj2219745856	dobj-12459174	v12157	v2ok0	v3bad1	acc1
A	sw1	p4	try1	obj2218297470	dobj-1448386	v12157	v2ok0	v3bad1	acc1
A	sweep1	accepted=12	best=2218297470
A	sw2	p0	try50	obj1942653870	dobj-275643600	v12157	v2ok0	v3bad1	acc1
A	sw2	p0	try8	obj1900509902	dobj-42143968	v12157	v2ok0	v3bad1	acc1
A	sw2	p0	try1	obj1895279904	dobj-5229998	v12157	v2ok0	v3bad1	acc1
A	sw2	p1	try50	obj1704005574	dobj-191274330	v12157	v2ok0	v3bad1	acc1
A	sw2	p1	try8	obj1674728055	dobj-29277519	v12157	v2ok0	v3bad1	acc1
A	sw2	p1	try1	obj1669999736	dobj-4728319	v12157	v2ok0	v3bad1	acc1
A	sw2	p2	try50	obj1658927950	dobj-11071786	v12157	v2ok0	v3bad1	acc1
A	sw2	p2	try8	obj1657935619	dobj-992331	v12157	v2ok0	v3bad1	acc1
A	sw2	p2	try1	obj1657796860	dobj-138759	v12157	v2ok0	v3bad1	acc1
A	sw2	p3	try50	obj1657796860	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw2	p3	try-50	obj1657796860	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw2	p3	try8	obj1657796860	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw2	p3	try-8	obj1657796860	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw2	p3	try1	obj1657796860	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw2	p3	try-1	obj1657796860	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw2	p4	try50	obj1596836952	dobj-60959908	v12157	v2ok0	v3bad1	acc1
A	sw2	p4	try8	obj1587540075	dobj-9296877	v12157	v2ok0	v3bad1	acc1
A	sw2	p4	try1	obj1586286176	dobj-1253899	v12157	v2ok0	v3bad1	acc1
A	sweep2	accepted=12	best=1586286176
A	sw3	p0	try50	obj1361646176	dobj-224640000	v12157	v2ok0	v3bad1	acc1
A	sw3	p0	try8	obj1327662784	dobj-33983392	v12157	v2ok0	v3bad1	acc1
A	sw3	p0	try1	obj1323452858	dobj-4209926	v12157	v2ok0	v3bad1	acc1
A	sw3	p1	try50	obj1173164091	dobj-150288767	v12157	v2ok0	v3bad1	acc1
A	sw3	p1	try8	obj1150230552	dobj-22933539	v12157	v2ok0	v3bad1	acc1
A	sw3	p1	try1	obj1147067771	dobj-3162781	v12157	v2ok0	v3bad1	acc1
A	sw3	p2	try50	obj1137652119	dobj-9415652	v12157	v2ok0	v3bad1	acc1
A	sw3	p2	try8	obj1136725697	dobj-926422	v12157	v2ok0	v3bad1	acc1
A	sw3	p2	try1	obj1136667602	dobj-58095	v12157	v2ok0	v3bad1	acc1
A	sw3	p3	try50	obj1136667602	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw3	p3	try-50	obj1136667602	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw3	p3	try8	obj1136667602	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw3	p3	try-8	obj1136667602	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw3	p3	try1	obj1136667602	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw3	p3	try-1	obj1136667602	dobj0	v12157	v2ok0	v3bad1	acc0
A	sw3	p4	try50	obj1094541731	dobj-42125871	v12157	v2ok0	v3bad1	acc1
A	sw3	p4	try8	obj1088165786	dobj-6375945	v12157	v2ok0	v3bad1	acc1
A	sw3	p4	try1	obj1087336749	dobj-829037	v12157	v2ok0	v3bad1	acc1
A	sweep3	accepted=12	best=1087336749
A	sw4	p0	try50	obj913787449	dobj-173549300	v12157	v2ok0	v3bad1	acc1
A	sw4	p0	try8	obj887978569	dobj-25808880	v12157	v2ok1	v3bad1	acc1
A	sw4	p0	try1	obj884790457	dobj-3188112	v12157	v2ok1	v3bad1	acc1
A	sw4	p1	try50	obj775251411	dobj-109539046	v12157	v2ok1	v3bad1	acc1
A	sw4	p1	try8	obj758718356	dobj-16533055	v12157	v2ok1	v3bad1	acc1
A	sw4	p1	try1	obj757217921	dobj-1500435	v12157	v2ok1	v3bad1	acc1
A	sw4	p2	try50	obj751577356	dobj-5640565	v12157	v2ok1	v3bad1	acc1
A	sw4	p2	try8	obj750809327	dobj-768029	v12157	v2ok1	v3bad1	acc1
A	sw4	p2	try1	obj750711005	dobj-98322	v12157	v2ok1	v3bad1	acc1
A	sw4	p3	try50	obj750711005	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw4	p3	try-50	obj750711005	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw4	p3	try8	obj750711005	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw4	p3	try-8	obj750711005	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw4	p3	try1	obj750711005	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw4	p3	try-1	obj750711005	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw4	p4	try50	obj727344144	dobj-23366861	v12157	v2ok1	v3bad1	acc1
A	sw4	p4	try8	obj724014184	dobj-3329960	v12157	v2ok1	v3bad1	acc1
A	sw4	p4	try1	obj723782201	dobj-231983	v12157	v2ok1	v3bad1	acc1
A	sweep4	accepted=12	best=723782201
A	sw5	p0	try50	obj601171301	dobj-122610900	v12157	v2ok1	v3bad1	acc1
A	sw5	p0	try8	obj583512539	dobj-17658762	v12157	v2ok1	v3bad1	acc1
A	sw5	p0	try1	obj581343157	dobj-2169382	v12157	v2ok1	v3bad1	acc1
A	sw5	p1	try50	obj512363767	dobj-68979390	v12157	v2ok1	v3bad1	acc1
A	sw5	p1	try8	obj502496917	dobj-9866850	v12157	v2ok1	v3bad1	acc1
A	sw5	p1	try1	obj500688459	dobj-1808458	v12157	v2ok1	v3bad1	acc1
A	sw5	p2	try50	obj498286378	dobj-2402081	v12157	v2ok1	v3bad1	acc1
A	sw5	p2	try8	obj498232845	dobj-53533	v12157	v2ok1	v3bad1	acc1
A	sw5	p2	try1	obj498223728	dobj-9117	v12157	v2ok1	v3bad1	acc1
A	sw5	p3	try50	obj498223728	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw5	p3	try-50	obj498223728	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw5	p3	try8	obj498223728	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw5	p3	try-8	obj498223728	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw5	p3	try1	obj498223728	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw5	p3	try-1	obj498223728	dobj0	v12157	v2ok1	v3bad1	acc0
A	sw5	p4	try50	obj492507784	dobj-5715944	v12157	v2ok1	v3bad1	acc1
A	sw5	p4	try8	obj491838419	dobj-669365	v12157	v2ok1	v3bad1	acc1
A	sw5	p4	try1	obj491797364	dobj-41055	v12157	v2ok1	v3bad1	acc1
A	sweep5	accepted=12	best=491797364
A	sw6	p0	try50	obj415961202	dobj-75836162	v12157	v2ok1	v3bad1	acc1
A	sw6	p0	try8	obj405419856	dobj-10541346	v12157	v2ok1	v3bad1	acc1
A	sw6	p0	try1	obj404132637	dobj-1287219	v12157	v2ok1	v3bad1	acc1
A	sw6	p1	try50	obj366566309	dobj-37566328	v12156	v2ok1	v3bad1	acc1
A	sw6	p1	try8	obj361058263	dobj-5508046	v12156	v2ok1	v3bad1	acc1
A	sw6	p1	try1	obj360144531	dobj-913732	v12156	v2ok1	v3bad1	acc1
A	sw6	p2	try50	obj358653225	dobj-1491306	v12156	v2ok1	v3bad1	acc1
A	sw6	p2	try8	obj358705778	dobj52553	v12156	v2ok1	v3bad1	acc0
A	sw6	p2	try-8	obj359416668	dobj763443	v12156	v2ok1	v3bad1	acc0
A	sw6	p2	try1	obj358659655	dobj6430	v12156	v2ok1	v3bad1	acc0
A	sw6	p2	try-1	obj359439411	dobj786186	v12156	v2ok1	v3bad1	acc0
A	sw6	p3	try50	obj358653225	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw6	p3	try-50	obj358653225	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw6	p3	try8	obj358653225	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw6	p3	try-8	obj358653225	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw6	p3	try1	obj358653225	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw6	p3	try-1	obj358653225	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw6	p4	try50	obj359301204	dobj647979	v12156	v2ok1	v3bad1	acc0
A	sw6	p4	try-50	obj358021080	dobj-632145	v12157	v2ok1	v3bad1	acc1
A	sw6	p4	try8	obj358158756	dobj137676	v12157	v2ok1	v3bad1	acc0
A	sw6	p4	try-8	obj357912151	dobj-108929	v12157	v2ok1	v3bad1	acc1
A	sw6	p4	try1	obj357898682	dobj-13469	v12157	v2ok1	v3bad1	acc1
A	sweep6	accepted=10	best=357898682
A	sw7	p0	try50	obj310633915	dobj-47264767	v12156	v2ok1	v3bad1	acc1
A	sw7	p0	try8	obj304212587	dobj-6421328	v12156	v2ok1	v3bad1	acc1
A	sw7	p0	try1	obj303432061	dobj-780526	v12156	v2ok1	v3bad1	acc1
A	sw7	p1	try50	obj279184460	dobj-24247601	v12156	v2ok1	v3bad1	acc1
A	sw7	p1	try8	obj275746220	dobj-3438240	v12156	v2ok1	v3bad1	acc1
A	sw7	p1	try1	obj275430654	dobj-315566	v12156	v2ok1	v3bad1	acc1
A	sw7	p2	try50	obj275113776	dobj-316878	v12156	v2ok1	v3bad1	acc1
A	sw7	p2	try8	obj275185300	dobj71524	v12156	v2ok1	v3bad1	acc0
A	sw7	p2	try-8	obj275353136	dobj239360	v12156	v2ok1	v3bad1	acc0
A	sw7	p2	try1	obj275113776	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw7	p2	try-1	obj274951113	dobj-162663	v12156	v2ok1	v3bad1	acc1
A	sw7	p3	try50	obj274951113	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw7	p3	try-50	obj274951113	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw7	p3	try8	obj274951113	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw7	p3	try-8	obj274951113	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw7	p3	try1	obj274951113	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw7	p3	try-1	obj274951113	dobj0	v12156	v2ok1	v3bad1	acc0
A	sw7	p4	try50	obj275813254	dobj862141	v12156	v2ok1	v3bad1	acc0
A	sw7	p4	try-50	obj274110198	dobj-840915	v12160	v2ok1	v3bad1	acc1
A	sw7	p4	try8	obj274159894	dobj49696	v12160	v2ok1	v3bad1	acc0
A	sw7	p4	try-8	obj273952494	dobj-157704	v12160	v2ok1	v3bad1	acc1
A	sw7	p4	try1	obj273973290	dobj20796	v12160	v2ok1	v3bad1	acc0
A	sw7	p4	try-1	obj273952577	dobj83	v12160	v2ok1	v3bad1	acc0
A	sweep7	accepted=10	best=273952494
A	final	p0=472	p1=472	p2=453	p3=0	p4=239
B	init	obj=3880000000	v12=0	mccn=0	mccd=3880	v3bad=1
B	sw0	p0	try50	obj3502555000	dobj-377445000	v120	v2ok0	v3bad1	acc1
B	sw0	p0	try8	obj3444122808	dobj-58432192	v120	v2ok0	v3bad1	acc1
B	sw0	p0	try1	obj3436856782	dobj-7266026	v120	v2ok0	v3bad1	acc1
B	sw0	p1	try50	obj3173033012	dobj-263823770	v12177	v2ok0	v3bad1	acc1
B	sw0	p1	try8	obj3132363358	dobj-40669654	v12177	v2ok0	v3bad1	acc1
B	sw0	p1	try1	obj3127592090	dobj-4771268	v12177	v2ok0	v3bad1	acc1
B	sw0	p2	try50	obj2924303444	dobj-203288646	v12177	v2ok0	v3bad1	acc1
B	sw0	p2	try8	obj2892671733	dobj-31631711	v12177	v2ok0	v3bad1	acc1
B	sw0	p2	try1	obj2889187114	dobj-3484619	v12177	v2ok0	v3bad1	acc1
B	sw0	p3	try50	obj2718474914	dobj-170712200	v12177	v2ok0	v3bad1	acc1
B	sw0	p3	try8	obj2692084322	dobj-26390592	v12177	v2ok0	v3bad1	acc1
B	sw0	p3	try1	obj2688803408	dobj-3280914	v12177	v2ok0	v3bad1	acc1
B	sw0	p4	try50	obj2688753008	dobj-50400	v12177	v2ok0	v3bad1	acc1
B	sw0	p4	try8	obj2688744783	dobj-8225	v12177	v2ok0	v3bad1	acc1
B	sw0	p4	try1	obj2688744783	dobj0	v12177	v2ok0	v3bad1	acc0
B	sw0	p4	try-1	obj2688746424	dobj1641	v12177	v2ok0	v3bad1	acc0
B	sweep0	accepted=14	best=2688744783
B	sw1	p0	try50	obj2381613283	dobj-307131500	v12177	v2ok0	v3bad1	acc1
B	sw1	p0	try8	obj2334431251	dobj-47182032	v12177	v2ok0	v3bad1	acc1
B	sw1	p0	try1	obj2328571495	dobj-5859756	v12177	v2ok0	v3bad1	acc1
B	sw1	p1	try50	obj2117419696	dobj-211151799	v12177	v2ok0	v3bad1	acc1
B	sw1	p1	try8	obj2084888899	dobj-32530797	v12177	v2ok0	v3bad1	acc1
B	sw1	p1	try1	obj2080993465	dobj-3895434	v12177	v2ok0	v3bad1	acc1
B	sw1	p2	try50	obj1921511072	dobj-159482393	v12177	v2ok0	v3bad1	acc1
B	sw1	p2	try8	obj1897774933	dobj-23736139	v12177	v2ok0	v3bad1	acc1
B	sw1	p2	try1	obj1893919546	dobj-3855387	v12177	v2ok0	v3bad1	acc1
B	sw1	p3	try50	obj1757900846	dobj-136018700	v12177	v2ok0	v3bad1	acc1
B	sw1	p3	try8	obj1737061214	dobj-20839632	v12177	v2ok0	v3bad1	acc1
B	sw1	p3	try1	obj1734474170	dobj-2587044	v12177	v2ok0	v3bad1	acc1
B	sw1	p4	try50	obj1734434570	dobj-39600	v12177	v2ok0	v3bad1	acc1
B	sw1	p4	try8	obj1734428145	dobj-6425	v12177	v2ok0	v3bad1	acc1
B	sw1	p4	try1	obj1734426866	dobj-1279	v12177	v2ok0	v3bad1	acc1
B	sweep1	accepted=15	best=1734426866
B	sw2	p0	try50	obj1497807066	dobj-236619800	v12177	v2ok0	v3bad1	acc1
B	sw2	p0	try8	obj1461906906	dobj-35900160	v12177	v2ok0	v3bad1	acc1
B	sw2	p0	try1	obj1457457384	dobj-4449522	v12177	v2ok0	v3bad1	acc1
B	sw2	p1	try50	obj1299968741	dobj-157488643	v12177	v2ok0	v3bad1	acc1
B	sw2	p1	try8	obj1275931464	dobj-24037277	v12177	v2ok0	v3bad1	acc1
B	sw2	p1	try1	obj1273047887	dobj-2883577	v12177	v2ok0	v3bad1	acc1
B	sw2	p2	try50	obj1158944199	dobj-114103688	v12177	v2ok0	v3bad1	acc1
B	sw2	p2	try8	obj1141577130	dobj-17367069	v12177	v2ok0	v3bad1	acc1
B	sw2	p2	try1	obj1139606376	dobj-1970754	v12177	v2ok0	v3bad1	acc1
B	sw2	p3	try50	obj1038205076	dobj-101401300	v12177	v2ok0	v3bad1	acc1
B	sw2	p3	try8	obj1022904228	dobj-15300848	v12177	v2ok0	v3bad1	acc1
B	sw2	p3	try1	obj1021009532	dobj-1894696	v12177	v2ok0	v3bad1	acc1
B	sw2	p4	try50	obj1020980792	dobj-28740	v12177	v2ok0	v3bad1	acc1
B	sw2	p4	try8	obj1020976177	dobj-4615	v12177	v2ok0	v3bad1	acc1
B	sw2	p4	try1	obj1020975260	dobj-917	v12177	v2ok0	v3bad1	acc1
B	sweep2	accepted=15	best=1020975260
B	sw3	p0	try50	obj854780460	dobj-166194800	v12177	v2ok1	v3bad1	acc1
B	sw3	p0	try8	obj830148300	dobj-24632160	v12177	v2ok1	v3bad1	acc1
B	sw3	p0	try1	obj827107278	dobj-3041022	v12177	v2ok1	v3bad1	acc1
B	sw3	p1	try50	obj723181432	dobj-103925846	v12177	v2ok1	v3bad1	acc1
B	sw3	p1	try8	obj707860183	dobj-15321249	v12177	v2ok1	v3bad1	acc1
B	sw3	p1	try1	obj706009573	dobj-1850610	v12177	v2ok1	v3bad1	acc1
B	sw3	p2	try50	obj636210356	dobj-69799217	v12177	v2ok1	v3bad1	acc1
B	sw3	p2	try8	obj626002674	dobj-10207682	v12177	v2ok1	v3bad1	acc1
B	sw3	p2	try1	obj624813874	dobj-1188800	v12177	v2ok1	v3bad1	acc1
B	sw3	p3	try50	obj558099374	dobj-66714500	v12177	v2ok1	v3bad1	acc1
B	sw3	p3	try8	obj548348414	dobj-9750960	v12177	v2ok1	v3bad1	acc1
B	sw3	p3	try1	obj547147454	dobj-1200960	v12177	v2ok1	v3bad1	acc1
B	sw3	p4	try50	obj547129574	dobj-17880	v12177	v2ok1	v3bad1	acc1
B	sw3	p4	try8	obj547126769	dobj-2805	v12177	v2ok1	v3bad1	acc1
B	sw3	p4	try1	obj547126769	dobj0	v12177	v2ok1	v3bad1	acc0
B	sw3	p4	try-1	obj547127326	dobj557	v12177	v2ok1	v3bad1	acc0
B	sweep3	accepted=14	best=547126769
B	sw4	p0	try50	obj451439469	dobj-95687300	v12177	v2ok1	v3bad1	acc1
B	sw4	p0	try8	obj438088509	dobj-13350960	v12177	v2ok1	v3bad1	acc1
B	sw4	p0	try1	obj436457637	dobj-1630872	v12177	v2ok1	v3bad1	acc1
B	sw4	p1	try50	obj386219473	dobj-50238164	v12177	v2ok1	v3bad1	acc1
B	sw4	p1	try8	obj379350687	dobj-6868786	v12177	v2ok1	v3bad1	acc1
B	sw4	p1	try1	obj378478318	dobj-872369	v12177	v2ok1	v3bad1	acc1
B	sw4	p2	try50	obj353537298	dobj-24941020	v12177	v2ok1	v3bad1	acc1
B	sw4	p2	try8	obj350617690	dobj-2919608	v12177	v2ok1	v3bad1	acc1
B	sw4	p2	try1	obj350320461	dobj-297229	v12177	v2ok1	v3bad1	acc1
B	sw4	p3	try50	obj317928074	dobj-32392387	v12177	v2ok1	v3bad1	acc1
B	sw4	p3	try8	obj313537482	dobj-4390592	v12177	v2ok1	v3bad1	acc1
B	sw4	p3	try1	obj313003841	dobj-533641	v12177	v2ok1	v3bad1	acc1
B	sw4	p4	try50	obj312996761	dobj-7080	v12177	v2ok1	v3bad1	acc1
B	sw4	p4	try8	obj312995756	dobj-1005	v12177	v2ok1	v3bad1	acc1
B	sw4	p4	try1	obj312995561	dobj-195	v12177	v2ok1	v3bad1	acc1
B	sweep4	accepted=15	best=312995561
B	sw5	p0	try50	obj285508071	dobj-27487490	v12177	v2ok1	v3bad1	acc1
B	sw5	p0	try8	obj282845143	dobj-2662928	v12177	v2ok1	v3bad1	acc1
B	sw5	p0	try1	obj282545631	dobj-299512	v12177	v2ok1	v3bad1	acc1
B	sw5	p1	try50	obj280195802	dobj-2349829	v12176	v2ok1	v3bad1	acc1
B	sw5	p1	try8	obj280684474	dobj488672	v12176	v2ok1	v3bad1	acc0
B	sw5	p1	try-8	obj280030909	dobj-164893	v12176	v2ok1	v3bad1	acc1
B	sw5	p1	try1	obj280092985	dobj62076	v12176	v2ok1	v3bad1	acc0
B	sw5	p1	try-1	obj280002969	dobj-27940	v12176	v2ok1	v3bad1	acc1
B	sw5	p2	try50	obj291049951	dobj11046982	v12176	v2ok1	v3bad1	acc0
B	sw5	p2	try-50	obj278612860	dobj-1390109	v12177	v2ok1	v3bad1	acc1
B	sw5	p2	try8	obj278086489	dobj-526371	v12177	v2ok1	v3bad1	acc1
B	sw5	p2	try1	obj278017316	dobj-69173	v12177	v2ok1	v3bad1	acc1
B	sw5	p3	try50	obj264700029	dobj-13317287	v12176	v2ok1	v3bad1	acc1
B	sw5	p3	try8	obj262987051	dobj-1712978	v12176	v2ok1	v3bad1	acc1
B	sw5	p3	try1	obj262780443	dobj-206608	v12176	v2ok1	v3bad1	acc1
B	sw5	p4	try50	obj262779363	dobj-1080	v12176	v2ok1	v3bad1	acc1
B	sw5	p4	try8	obj262779354	dobj-9	v12176	v2ok1	v3bad1	acc1
B	sw5	p4	try1	obj262779354	dobj0	v12176	v2ok1	v3bad1	acc0
B	sw5	p4	try-1	obj262779354	dobj0	v12176	v2ok1	v3bad1	acc0
B	sweep5	accepted=14	best=262779354
B	sw6	p0	try50	obj260125198	dobj-2654156	v12176	v2ok1	v3bad1	acc1
B	sw6	p0	try8	obj261054446	dobj929248	v12175	v2ok1	v3bad1	acc0
B	sw6	p0	try-8	obj259552959	dobj-572239	v12176	v2ok1	v3bad1	acc1
B	sw6	p0	try1	obj259604203	dobj51244	v12176	v2ok1	v3bad1	acc0
B	sw6	p0	try-1	obj259507511	dobj-45448	v12176	v2ok1	v3bad1	acc1
B	sw6	p1	try50	obj265203326	dobj5695815	v12175	v2ok1	v3bad1	acc0
B	sw6	p1	try-50	obj260024227	dobj516716	v12176	v2ok1	v3bad1	acc0
B	sw6	p1	try8	obj260240329	dobj732818	v12176	v2ok1	v3bad1	acc0
B	sw6	p1	try-8	obj259148867	dobj-358644	v12176	v2ok1	v3bad1	acc1
B	sw6	p1	try1	obj259125832	dobj-23035	v12176	v2ok1	v3bad1	acc1
B	sw6	p2	try50	obj270867349	dobj11741517	v12175	v2ok1	v3bad1	acc0
B	sw6	p2	try-50	obj257508778	dobj-1617054	v12176	v2ok1	v3bad1	acc1
B	sw6	p2	try8	obj256996834	dobj-511944	v12176	v2ok1	v3bad1	acc1
B	sw6	p2	try1	obj256953612	dobj-43222	v12176	v2ok1	v3bad1	acc1
B	sw6	p3	try50	obj250865789	dobj-6087823	v12175	v2ok1	v3bad1	acc1
B	sw6	p3	try8	obj250163957	dobj-701832	v12175	v2ok1	v3bad1	acc1
B	sw6	p3	try1	obj250081273	dobj-82684	v12175	v2ok1	v3bad1	acc1
B	sw6	p4	try50	obj250081273	dobj0	v12175	v2ok1	v3bad1	acc0
B	sw6	p4	try-50	obj250081673	dobj400	v12175	v2ok1	v3bad1	acc0
B	sw6	p4	try8	obj250081273	dobj0	v12175	v2ok1	v3bad1	acc0
B	sw6	p4	try-8	obj250081273	dobj0	v12175	v2ok1	v3bad1	acc0
B	sw6	p4	try1	obj250081273	dobj0	v12175	v2ok1	v3bad1	acc0
B	sw6	p4	try-1	obj250081273	dobj0	v12175	v2ok1	v3bad1	acc0
B	sweep6	accepted=11	best=250081273
B	sw7	p0	try50	obj251743906	dobj1662633	v12175	v2ok1	v3bad1	acc0
B	sw7	p0	try-50	obj262208881	dobj12127608	v12176	v2ok1	v3bad1	acc0
B	sw7	p0	try8	obj249439033	dobj-642240	v12175	v2ok1	v3bad1	acc1
B	sw7	p0	try1	obj249383417	dobj-55616	v12175	v2ok1	v3bad1	acc1
B	sw7	p1	try50	obj251497929	dobj2114512	v12175	v2ok1	v3bad1	acc0
B	sw7	p1	try-50	obj254777607	dobj5394190	v12175	v2ok1	v3bad1	acc0
B	sw7	p1	try8	obj249237340	dobj-146077	v12175	v2ok1	v3bad1	acc1
B	sw7	p1	try1	obj249265284	dobj27944	v12175	v2ok1	v3bad1	acc0
B	sw7	p1	try-1	obj249214106	dobj-23234	v12175	v2ok1	v3bad1	acc1
B	sw7	p2	try50	obj256497616	dobj7283510	v12175	v2ok1	v3bad1	acc0
B	sw7	p2	try-50	obj253124750	dobj3910644	v12175	v2ok1	v3bad1	acc0
B	sw7	p2	try8	obj249629453	dobj415347	v12175	v2ok1	v3bad1	acc0
B	sw7	p2	try-8	obj249088240	dobj-125866	v12175	v2ok1	v3bad1	acc1
B	sw7	p2	try1	obj249088763	dobj523	v12175	v2ok1	v3bad1	acc0
B	sw7	p2	try-1	obj249090209	dobj1969	v12175	v2ok1	v3bad1	acc0
B	sw7	p3	try50	obj246612742	dobj-2475498	v12175	v2ok1	v3bad1	acc1
B	sw7	p3	try8	obj246399581	dobj-213161	v12175	v2ok1	v3bad1	acc1
B	sw7	p3	try1	obj246375772	dobj-23809	v12175	v2ok1	v3bad1	acc1
B	sw7	p4	try50	obj246375772	dobj0	v12175	v2ok1	v3bad1	acc0
B	sw7	p4	try-50	obj246375893	dobj121	v12175	v2ok1	v3bad1	acc0
B	sw7	p4	try8	obj246375772	dobj0	v12175	v2ok1	v3bad1	acc0
B	sw7	p4	try-8	obj246375772	dobj0	v12175	v2ok1	v3bad1	acc0
B	sw7	p4	try1	obj246375772	dobj0	v12175	v2ok1	v3bad1	acc0
