LHE,162,56,0,79,0,100,0,0,28
LHE,163,56,0,80,0,100,0,0,28
LHE,164,56,0,81,0,100,0,0,28
LHE,165,56,0,82,0,100,0,0,28
LHE,166,56,0,83,0,100,0,0,28
LHE,167,56,0,84,0,100,0,0,28
LHE,168,56,0,85,0,100,0,0,28
LHE,169,56,0,86,0,100,0,0,28
LHE,170,56,0,87,0,100,0,0,28
LHE,171,56,0,88,0,100,0,0,28
LHE,172,56,0,89,0,100,0,0,28
LHE,173,56,0,90,0,100,0,0,28
LHE,174,56,0,91,0,100,0,0,28
LHE,175,56,0,92,0,100,0,0,28
LHE,176,56,0,93,0,100,0,0,28
LHE,177,56,0,94,0,100,0,0,28
LHE,178,56,0,95,0,100,0,0,28
LHE,179,56,0,96,0,100,0,0,28
LHE,180,56,0,97,0,100,0,0,28
LHE,181,56,0,98,0,100,0,0,28
LHE,182,56,0,99,0,100,0,0,28
LHE,183,56,0,100,0,100,0,0,28
LHE,184,56,0,101,0,100,0,0,28
LHE,185,56,0,102,0,100,0,0,28
LHE,186,56,0,103,0,100,0,0,28
LHE,187,56,0,104,0,100,0,0,28
LHE,188,56,0,105,0,100,0,0,28
LHE,189,56,0,106,0,100,0,0,28
LHE,190,56,0,107,0,100,0,0,28
LHE,191,56,0,108,0,100,0,0,28
LHE,192,56,0,109,0,100,0,0,28
LHE,193,56,0,110,0,100,0,0,28
LHE,194,56,0,111,0,100,0,0,28
LHE,195,56,0,112,0,100,0,0,28
LHE,196,56,0,113,0,100,0,0,28
LHE,197,56,0,114,0,100,0,0,28
LHE,198,56,0,115,0,100,0,0,28
LHE,199,56,0,116,0,100,0,0,28
LHE,200,56,0,117,0,100,0,0,28
LHE,201,56,0,118,0,100,0,0,28
LHE,202,56,0,119,0,100,0,0,28
LHE,203,56,0,120,0,100,0,0,28
LHE,204,56,0,121,0,100,0,0,28
LHE,205,56,0,122,0,100,0,0,28
LHE,206,56,0,123,0,100,0,0,28
LHE,207,56,0,124,0,100,0,0,28
LHE,208,56,0,125,0,100,0,0,28
LHE,209,56,0,126,0,100,0,0,28
LHE,210,56,0,127,0,100,0,0,28
LHE,211,56,0,128,0,100,0,0,28
LHE,212,56,0,129,0,100,0,0,28
LHE,213,56,0,130,0,100,0,0,28
LHE,214,56,0,131,0,100,0,0,28
LHE,215,56,0,132,0,100,0,0,28
LHE,216,56,0,133,0,100,0,0,28
LHE,217,56,0,134,0,100,0,0,28
LHE,218,56,0,135,0,100,0,0,28
LHE,219,56,0,136,0,100,0,0,28
LHE,220,56,0,137,0,100,0,0,28
LHE,221,56,0,138,0,100,0,0,28
LHE,222,56,0,139,0,100,0,0,28
LHE,223,56,0,140,0,100,0,0,28
LHE,224,56,0,141,0,100,0,0,28
LHE,225,56,0,142,0,100,0,0,28
LHE,226,56,0,143,0,100,0,0,28
LHE,227,56,0,144,0,100,0,0,28
LHE,228,56,0,145,0,100,0,0,28
LHE,229,56,0,146,0,100,0,0,28
LHE,230,56,0,147,0,100,0,0,28
LHE,231,56,0,148,0,100,0,0,28
LHE,232,56,0,149,0,100,0,0,28
LHE,233,56,0,150,0,100,0,0,28
LHE,234,56,0,151,0,100,0,0,28
LHE,235,56,0,152,0,100,0,0,28
LHE,236,56,0,153,0,100,0,0,28
LHE,237,56,0,154,0,100,0,0,28
LHE,238,56,0,155,0,100,0,0,28
LHE,239,56,0,156,0,100,0,0,28
LHE,240,56,0,157,0,100,0,0,28
LHE,241,56,0,158,0,100,0,0,28
LHE,242,56,0,159,0,100,0,0,28
LHE,243,56,0,160,0,100,0,0,28
LHE,244,56,0,161,0,100,0,0,28
LHE,245,56,0,162,0,100,0,0,28
LHE,246,56,0,163,0,100,0,0,28
LHE,247,56,0,164,0,100,0,0,28
LHE,248,56,0,165,0,100,0,0,28
LHE,249,56,0,166,0,100,0,0,28
LHE,250,56,0,167,0,100,0,0,28
LHE,251,56,0,168,0,100,0,0,28
LHE,252,56,0,169,0,100,0,0,28
LHE,253,56,0,170,0,100,0,0,28
LHE,254,56,0,171,0,100,0,0,28
LHE,255,56,0,172,0,100,0,0,28
LHE,256,56,0,173,0,100,0,0,28
LHE,257,56,0,174,0,100,0,0,28
LHE,258,56,0,175,0,100,0,0,28
LHE,259,56,0,176,0,100,0,0,28
LHE,260,56,0,177,0,100,0,0,28
LHE,261,56,0,178,0,100,0,0,28
LHE,262,56,0,179,0,100,0,0,28
LHE,263,56,0,180,0,100,0,0,28
LHE,264,56,0,181,0,100,0,0,28
LHE,265,56,0,182,0,100,0,0,28
LHE,266,56,0,183,0,100,0,0,28
LHE,267,56,0,184,0,100,0,0,28
LHE,268,56,0,185,0,100,0,0,28
LHE,269,56,0,186,0,100,0,0,28
LHE,270,56,0,187,0,100,0,0,28
LHE,271,56,0,188,0,100,0,0,28
LHE,272,56,0,189,0,100,0,0,28
LHE,273,56,0,190,0,100,0,0,28
LHE,274,56,0,191,0,100,0,0,28
LHE,275,56,0,192,0,100,0,0,28
LHE,276,56,0,193,0,100,0,0,28
LHE,277,56,0,194,0,100,0,0,28
LHE,278,56,0,195,0,100,0,0,28
LHE,279,56,0,196,0,100,0,0,28
LHE,280,56,0,197,0,100,0,0,28
LHE,281,56,0,198,0,100,0,0,28
LHE,282,56,0,199,0,100,0,0,28
LHE,283,56,0,200,0,100,0,0,28
LHE,284,56,0,201,0,100,0,0,28
LHE,285,56,0,202,0,100,0,0,28
LHE,286,56,0,203,0,100,0,0,28
LHE,287,56,0,204,0,100,0,0,28
LHE,288,56,0,205,0,100,0,0,28
LHE,289,56,0,206,0,100,0,0,28
LHE,290,56,0,207,0,100,0,0,28
LHE,291,56,0,208,0,100,0,0,28
LHE,292,56,0,209,0,100,0,0,28
LHE,293,56,0,210,0,100,0,0,28
LHE,294,56,0,211,0,100,0,0,28
LHE,295,56,0,212,0,100,0,0,28
LHE,296,56,0,213,0,100,0,0,28
LHE,297,56,0,214,0,100,0,0,28
LHE,298,56,0,215,0,100,0,0,28
LHE,299,56,0,216,0,100,0,0,28
