T	T0504b	14	2	0	1	257	70,71
T	T0504c	14	2	0	1	257	67,68
T	T0505a	16	2	0	1	270	67,68
T	T0505b	16	2	0	1	270	70,71
T	T0505c	16	2	0	1	270	67,68
T	T0506a	18	2	0	1	283	67,68
T	T0506b	18	2	0	1	283	70,71
T	T0506c	18	2	0	1	283	67,68
T	T0507a	20	2	0	1	296	67,68
T	T0507b	20	2	0	1	296	70,71
T	T0507c	20	2	0	1	296	67,68
T	T0600a	4	2	0	1	242	79,80
T	T0600b	4	2	0	1	242	82,84
T	T0600c	4	2	0	1	242	79,80
T	T0601a	8	2	0	1	255	79,80
T	T0601b	8	2	0	1	255	82,84
T	T0601c	8	2	0	1	255	79,80
T	T0602a	10	2	0	1	268	79,80
T	T0602b	10	2	0	1	268	82,84
T	T0602c	10	2	0	1	268	79,80
T	T0603a	12	2	0	1	281	79,80
T	T0603b	12	2	0	1	281	82,84
T	T0603c	12	2	0	1	281	79,80
T	T0604a	14	2	0	1	294	79,80
T	T0604b	14	2	0	1	294	82,84
T	T0604c	14	2	0	1	294	79,80
T	T0605a	16	2	0	1	307	79,80
T	T0605b	16	2	0	1	307	82,84
T	T0605c	16	2	0	1	307	79,80
T	T0606a	18	2	0	1	320	79,80
T	T0606b	18	2	0	1	320	82,84
T	T0606c	18	2	0	1	320	79,80
T	T0607a	20	2	0	1	333	79,80
T	T0607b	20	2	0	1	333	82,84
T	T0607c	20	2	0	1	333	79,80
T	T0700a	4	2	0	1	279	92,93
T	T0700b	4	2	0	1	279	33,92
T	T0700c	4	2	0	1	279	92,93
T	T0701a	8	2	0	1	292	92,93
T	T0701b	8	2	0	1	292	33,92
T	T0701c	8	2	0	1	292	92,93
T	T0702a	10	2	0	1	305	92,93
T	T0702b	10	2	0	1	305	33,92
T	T0702c	10	2	0	1	305	92,93
T	T0703a	12	2	0	1	318	92,93
T	T0703b	12	2	0	1	318	33,92
T	T0703c	12	2	0	1	318	92,93
T	T0704a	14	2	0	1	331	92,93
T	T0704b	14	2	0	1	331	33,92
T	T0704c	14	2	0	1	331	92,93
T	T0705a	16	2	0	1	344	92,93
T	T0705b	16	2	0	1	344	33,92
T	T0705c	16	2	0	1	344	92,93
T	T0706a	18	2	0	1	357	92,93
T	T0706b	18	2	0	1	357	33,92
T	T0706c	18	2	0	1	357	92,93
T	T0707a	20	2	0	1	370	92,93
T	T0707b	20	2	0	1	370	33,92
T	T0707c	20	2	0	1	370	92,93
T	T0800a	4	2	0	1	316	102,103
T	T0800b	4	2	0	1	316	33,105
T	T0800c	4	2	0	1	316	102,103
T	T0801a	8	2	0	1	329	102,103
T	T0801b	8	2	0	1	329	33,105
T	T0801c	8	2	0	1	329	102,103
T	T0802a	10	2	0	1	342	102,103
T	T0802b	10	2	0	1	342	33,105
T	T0802c	10	2	0	1	342	102,103
T	T0803a	12	2	0	1	355	102,103
T	T0803b	12	2	0	1	355	33,105
T	T0803c	12	2	0	1	355	102,103
T	T0804a	14	2	0	1	368	102,103
T	T0804b	14	2	0	1	368	33,105
T	T0804c	14	2	0	1	368	102,103
T	T0805a	16	2	0	1	381	102,103
T	T0805b	16	2	0	1	381	33,105
T	T0805c	16	2	0	1	381	102,103
T	T0806a	18	2	0	1	394	102,103
T	T0806b	18	2	0	1	394	33,105
T	T0806c	18	2	0	1	394	102,103
T	T0807a	20	2	0	1	27	102,103
T	T0807b	20	2	0	1	27	33,105
T	T0807c	20	2	0	1	27	102,103
T	T0900a	4	2	0	1	353	2,113
T	T0900b	4	2	0	1	353	115,116
T	T0900c	4	2	0	1	353	2,113
T	T0901a	8	2	0	1	366	2,113
T	T0901b	8	2	0	1	366	115,116
T	T0901c	8	2	0	1	366	2,113
T	T0902a	10	2	0	1	379	2,113
T	T0902b	10	2	0	1	379	115,116
T	T0902c	10	2	0	1	379	2,113
T	T0903a	12	2	0	1	392	2,113
T	T0903b	12	2	0	1	392	115,116
T	T0903c	12	2	0	1	392	2,113
T	T0904a	14	2	0	1	25	2,113
T	T0904b	14	2	0	1	25	115,116
T	T0904c	14	2	0	1	25	2,113
T	T0905a	16	2	0	1	38	2,113
T	T0905b	16	2	0	1	38	115,116
T	T0905c	16	2	0	1	38	2,113
T	T0906a	18	2	0	1	51	2,113
T	T0906b	18	2	0	1	51	115,116
T	T0906c	18	2	0	1	51	2,113
T	T0907a	20	2	0	1	64	2,113
T	T0907b	20	2	0	1	64	115,116
T	T0907c	20	2	0	1	64	2,113
T	T1000a	4	2	0	1	390	80,124
T	T1000b	4	2	0	1	390	68,126
T	T1000c	4	2	0	1	390	80,124
T	T1001a	8	2	0	1	23	80,124
T	T1001b	8	2	0	1	23	68,126
T	T1001c	8	2	0	1	23	80,124
T	T1002a	10	2	0	1	36	80,124
T	T1002b	10	2	0	1	36	68,126
T	T1002c	10	2	0	1	36	80,124
T	T1003a	12	2	0	1	49	80,124
T	T1003b	12	2	0	1	49	68,126
T	T1003c	12	2	0	1	49	80,124
T	T1004a	14	2	0	1	62	80,124
T	T1004b	14	2	0	1	62	68,126
T	T1004c	14	2	0	1	62	80,124
T	T1005a	16	2	0	1	75	80,124
T	T1005b	16	2	0	1	75	68,126
T	T1005c	16	2	0	1	75	80,124
T	T1006a	18	2	0	1	88	80,124
T	T1006b	18	2	0	1	88	68,126
T	T1006c	18	2	0	1	88	80,124
T	T1007a	20	2	0	1	101	80,124
T	T1007b	20	2	0	1	101	68,126
T	T1007c	20	2	0	1	101	80,124
T	T1100a	4	2	0	1	47	134,135
T	T1100b	4	2	0	1	47	134,137
T	T1100c	4	2	0	1	47	134,135
T	T1101a	8	2	0	1	60	134,135
T	T1101b	8	2	0	1	60	134,137
T	T1101c	8	2	0	1	60	134,135
T	T1102a	10	2	0	1	73	134,135
T	T1102b	10	2	0	1	73	134,137
T	T1102c	10	2	0	1	73	134,135
T	T1103a	12	2	0	1	86	134,135
T	T1103b	12	2	0	1	86	134,137
T	T1103c	12	2	0	1	86	134,135
T	T1104a	14	2	0	1	99	134,135
T	T1104b	14	2	0	1	99	134,137
T	T1104c	14	2	0	1	99	134,135
T	T1105a	16	2	0	1	112	134,135
T	T1105b	16	2	0	1	112	134,137
T	T1105c	16	2	0	1	112	134,135
T	T1106a	18	2	0	1	125	134,135
T	T1106b	18	2	0	1	125	134,137
T	T1106c	18	2	0	1	125	134,135
T	T1107a	20	2	0	1	138	134,135
T	T1107b	20	2	0	1	138	134,137
T	T1107c	20	2	0	1	138	134,135
T	N000	145	3	2	1	20	1,2,146
T	N001	145	3	2	1	1998	56,57,146
T	N002	145	3	2	1	316	102,103,146
T	N010	147	3	2	1	70	22,23,146
T	N011	147	3	2	1	218	67,68,146
T	N012	147	3	2	1	366	2,113,146
T	N020	148	3	2	1	120	33,34,146
T	N021	148	3	2	1	268	79,80,146
T	N022	148	3	2	1	36	80,124,146
T	N030	149	3	2	1	170	44,46,146
T	N031	149	3	2	1	318	92,93,146
T	N032	149	3	2	1	86	134,135,146
T	N040	150	3	2	1	1900	56,57,146
T	N041	150	3	2	1	368	102,103,146
T	N042	150	3	2	1	72	1,2,146
T	N050	151	3	2	1	270	67,68,146
T	N051	151	3	2	1	38	2,113,146
T	N052	151	3	2	1	122	22,23,146
T	N060	152	3	2	1	320	79,80,146
T	N061	152	3	2	1	88	80,124,146
T	N062	152	3	2	1	172	33,34,146
T	N070	153	3	2	1	370	92,93,146
T	N071	153	3	2	1	138	134,135,146
T	N072	153	3	2	1	222	44,46,146
T	H000	154	3	1	1	57	22,23,155
T	H001	154	3	1	1	205	67,68,155
T	H002	154	3	1	1	353	2,113,155
T	H010	157	3	1	1	107	33,34,155
T	H011	157	3	1	1	255	79,80,155
T	H012	157	3	1	1	23	80,124,155
T	H020	158	3	1	1	157	44,46,155
T	H021	158	3	1	1	305	92,93,155
T	H022	158	3	1	1	73	134,135,155
T	H030	159	3	1	1	1887	56,57,155
T	H031	159	3	1	1	355	102,103,155
T	H032	159	3	1	1	59	1,2,155
T	H040	160	3	1	1	257	67,68,155
T	H041	160	3	1	1	25	2,113,155
T	H042	160	3	1	1	109	22,23,155
T	H050	161	3	1	1	307	79,80,155
T	H051	161	3	1	1	75	80,124,155
T	H052	161	3	1	1	159	33,34,155
T	H060	162	3	1	1	357	92,93,155
T	H061	162	3	1	1	125	134,135,155
T	H062	162	3	1	1	209	44,46,155
T	H070	163	3	1	1	27	102,103,155
T	H071	163	3	1	1	111	1,2,155
T	H072	163	3	1	1	1939	56,57,155
T	C000	164	2	0	1	94	33,34
T	C000	164	2	0	1	111	33,34
T	C001	164	2	0	1	242	79,80
T	C001	164	2	0	1	259	79,80
T	C002	164	2	0	1	390	80,124
T	C002	164	2	0	1	407	80,124
T	C010	167	2	0	1	144	44,46
T	C010	167	2	0	1	161	44,46
T	C011	167	2	0	1	292	92,93
T	C011	167	2	0	1	309	92,93
T	C012	167	2	0	1	60	134,135
T	C012	167	2	0	1	77	134,135
T	C020	171	2	0	1	1874	56,57
T	C020	171	2	0	1	1891	56,57
T	C021	171	2	0	1	342	102,103
T	C021	171	2	0	1	359	102,103
T	C022	171	2	0	1	46	1,2
T	C022	171	2	0	1	63	1,2
T	C030	175	2	0	1	244	67,68
T	C030	175	2	0	1	261	67,68
T	C031	175	2	0	1	392	2,113
T	C031	175	2	0	1	409	2,113
T	C032	175	2	0	1	96	22,23
T	C032	175	2	0	1	113	22,23
T	C040	179	2	0	1	294	79,80
T	C040	179	2	0	1	311	79,80
T	C041	179	2	0	1	62	80,124
T	C041	179	2	0	1	79	80,124
T	C042	179	2	0	1	146	33,34
T	C042	179	2	0	1	163	33,34
T	C050	183	2	0	1	344	92,93
T	C050	183	2	0	1	361	92,93
T	C051	183	2	0	1	112	134,135
T	C051	183	2	0	1	129	134,135
T	C052	183	2	0	1	196	44,46
T	C052	183	2	0	1	213	44,46
T	C060	187	2	0	1	394	102,103
T	C060	187	2	0	1	411	102,103
T	C061	187	2	0	1	98	1,2
T	C061	187	2	0	1	115	1,2
T	C062	187	2	0	1	1926	56,57
T	C062	187	2	0	1	1943	56,57
T	C070	192	2	0	1	64	2,113
T	C070	192	2	0	1	81	2,113
T	C071	192	2	0	1	148	22,23
T	C071	192	2	0	1	165	22,23
T	C072	192	2	0	1	296	67,68
T	C072	192	2	0	1	313	67,68
T	M00	4	2	0	1	20	1,2
T	M00	4	3	0	1	500	198,199,200
T	M01	4	2	0	1	57	22,23
T	M01	4	3	0	1	507	198,202,203
T	M02	4	2	0	1	94	33,34
T	M02	4	3	0	1	514	198,205,206
T	M03	4	2	0	1	131	44,46
T	M03	4	3	0	1	521	198,208,209
T	M04	8	2	0	1	1861	56,57
T	M04	8	3	0	1	528	198,199,200
T	M05	8	2	0	1	218	67,68
T	M05	8	3	0	1	535	198,202,203
T	M06	8	2	0	1	255	79,80
T	M06	8	3	0	1	542	198,205,206
T	M07	8	2	0	1	292	92,93
T	M07	8	3	0	1	549	198,208,209
T	M08	10	2	0	1	342	102,103
T	M08	10	3	0	1	556	198,199,200
T	M09	10	2	0	1	379	2,113
T	M09	10	3	0	1	563	198,202,203
T	M10	10	2	0	1	36	80,124
T	M10	10	3	0	1	570	198,205,206
T	M11	10	2	0	1	73	134,135
T	M11	10	3	0	1	577	198,208,209
T	M12	12	2	0	1	59	1,2
T	M12	12	3	0	1	584	198,199,200
T	M13	12	2	0	1	96	22,23
T	M13	12	3	0	1	591	198,202,203
T	M14	12	2	0	1	133	33,34
T	M14	12	3	0	1	598	198,205,206
T	M15	12	2	0	1	170	44,46
T	M15	12	3	0	1	605	198,208,209
T	M16	14	2	0	1	1900	56,57
T	M16	14	3	0	1	612	198,199,200
T	M17	14	2	0	1	257	67,68
T	M17	14	3	0	1	619	198,202,203
T	M18	14	2	0	1	294	79,80
T	M18	14	3	0	1	626	198,205,206
T	M19	14	2	0	1	331	92,93
T	M19	14	3	0	1	633	198,208,209
T	M20	16	2	0	1	381	102,103
T	M20	16	3	0	1	640	198,199,200
T	M21	16	2	0	1	38	2,113
T	M21	16	3	0	1	647	198,202,203
T	M22	16	2	0	1	75	80,124
T	M22	16	3	0	1	654	198,205,206
T	M23	16	2	0	1	112	134,135
T	M23	16	3	0	1	661	198,208,209
P	P00000	4	2	0	0	0	1,2
P	P00001	4	2	0	0	0	2,7
P	X0000	4	3	0	0	0	1,2,232
P	P00010	8	2	0	0	0	1,2
P	P00011	8	2	0	0	0	2,7
P	Y0001	8	2	0	0	0	2,233
P	P00020	10	2	0	0	0	1,2
P	P00021	10	2	0	0	0	2,7
P	X0002	10	3	0	0	0	1,2,232
P	P00030	12	2	0	0	0	1,2
P	P00031	12	2	0	0	0	2,7
P	Y0003	12	2	0	0	0	2,233
P	P00040	14	2	0	0	0	1,2
P	P00041	14	2	0	0	0	2,7
P	X0004	14	3	0	0	0	1,2,232
P	P00050	16	2	0	0	0	1,2
P	P00051	16	2	0	0	0	2,7
P	Y0005	16	2	0	0	0	2,233
P	P00060	18	2	0	0	0	1,2
P	P00061	18	2	0	0	0	2,7
P	X0006	18	3	0	0	0	1,2,232
P	P00070	20	2	0	0	0	1,2
P	P00071	20	2	0	0	0	2,7
P	Y0007	20	2	0	0	0	2,233
P	P01000	4	2	0	0	0	22,23
P	P01001	4	2	0	0	0	22,25
P	Y0100	4	2	0	0	0	23,234
P	P01010	8	2	0	0	0	22,23
P	P01011	8	2	0	0	0	22,25
P	X0101	8	3	0	0	0	22,23,232
P	P01020	10	2	0	0	0	22,23
P	P01021	10	2	0	0	0	22,25
P	Y0102	10	2	0	0	0	23,234
P	P01030	12	2	0	0	0	22,23
P	P01031	12	2	0	0	0	22,25
P	X0103	12	3	0	0	0	22,23,232
P	P01040	14	2	0	0	0	22,23
P	P01041	14	2	0	0	0	22,25
P	Y0104	14	2	0	0	0	23,234
P	P01050	16	2	0	0	0	22,23
P	P01051	16	2	0	0	0	22,25
P	X0105	16	3	0	0	0	22,23,232
P	P01060	18	2	0	0	0	22,23
P	P01061	18	2	0	0	0	22,25
P	Y0106	18	2	0	0	0	23,234
P	P01070	20	2	0	0	0	22,23
P	P01071	20	2	0	0	0	22,25
P	X0107	20	3	0	0	0	22,23,232
P	P02000	4	2	0	0	0	33,34
P	P02001	4	2	0	0	0	34,36
P	X0200	4	3	0	0	0	33,34,232
P	P02010	8	2	0	0	0	33,34
P	P02011	8	2	0	0	0	34,36
P	Y0201	8	2	0	0	0	34,235
P	P02020	10	2	0	0	0	33,34
P	P02021	10	2	0	0	0	34,36
P	X0202	10	3	0	0	0	33,34,232
P	P02030	12	2	0	0	0	33,34
P	P02031	12	2	0	0	0	34,36
P	Y0203	12	2	0	0	0	34,235
P	P02040	14	2	0	0	0	33,34
P	P02041	14	2	0	0	0	34,36
P	X0204	14	3	0	0	0	33,34,232
P	P02050	16	2	0	0	0	33,34
P	P02051	16	2	0	0	0	34,36
P	Y0205	16	2	0	0	0	34,235
P	P02060	18	2	0	0	0	33,34
P	P02061	18	2	0	0	0	34,36
P	X0206	18	3	0	0	0	33,34,232
P	P02070	20	2	0	0	0	33,34
P	P02071	20	2	0	0	0	34,36
P	Y0207	20	2	0	0	0	34,235
P	P03000	4	2	0	0	0	44,46
P	P03001	4	2	0	0	0	46,48
P	Y0300	4	2	0	0	0	46,236
P	P03010	8	2	0	0	0	44,46
P	P03011	8	2	0	0	0	46,48
P	X0301	8	3	0	0	0	44,46,232
P	P03020	10	2	0	0	0	44,46
P	P03021	10	2	0	0	0	46,48
P	Y0302	10	2	0	0	0	46,236
P	P03030	12	2	0	0	0	44,46
P	P03031	12	2	0	0	0	46,48
P	X0303	12	3	0	0	0	44,46,232
P	P03040	14	2	0	0	0	44,46
P	P03041	14	2	0	0	0	46,48
P	Y0304	14	2	0	0	0	46,236
P	P03050	16	2	0	0	0	44,46
P	P03051	16	2	0	0	0	46,48
P	X0305	16	3	0	0	0	44,46,232
P	P03060	18	2	0	0	0	44,46
P	P03061	18	2	0	0	0	46,48
P	Y0306	18	2	0	0	0	46,236
P	P03070	20	2	0	0	0	44,46
P	P03071	20	2	0	0	0	46,48
P	X0307	20	3	0	0	0	44,46,232
P	P04000	4	2	0	0	0	56,57
P	P04001	4	2	0	0	0	57,59
P	X0400	4	3	0	0	0	56,57,232
P	P04010	8	2	0	0	0	56,57
P	P04011	8	2	0	0	0	57,59
P	Y0401	8	2	0	0	0	57,237
P	P04020	10	2	0	0	0	56,57
P	P04021	10	2	0	0	0	57,59
P	X0402	10	3	0	0	0	56,57,232
P	P04030	12	2	0	0	0	56,57
P	P04031	12	2	0	0	0	57,59
P	Y0403	12	2	0	0	0	57,237
P	P04040	14	2	0	0	0	56,57
P	P04041	14	2	0	0	0	57,59
P	X0404	14	3	0	0	0	56,57,232
P	P04050	16	2	0	0	0	56,57
P	P04051	16	2	0	0	0	57,59
P	Y0405	16	2	0	0	0	57,237
P	P04060	18	2	0	0	0	56,57
P	P04061	18	2	0	0	0	57,59
P	X0406	18	3	0	0	0	56,57,232
P	P04070	20	2	0	0	0	56,57
P	P04071	20	2	0	0	0	57,59
P	Y0407	20	2	0	0	0	57,237
P	P05000	4	2	0	0	0	67,68
P	P05001	4	2	0	0	0	70,71
P	Y0500	4	2	0	0	0	68,238
P	P05010	8	2	0	0	0	67,68
P	P05011	8	2	0	0	0	70,71
P	X0501	8	3	0	0	0	67,68,232
P	P05020	10	2	0	0	0	67,68
P	P05021	10	2	0	0	0	70,71
P	Y0502	10	2	0	0	0	68,238
P	P05030	12	2	0	0	0	67,68
P	P05031	12	2	0	0	0	70,71
P	X0503	12	3	0	0	0	67,68,232
P	P05040	14	2	0	0	0	67,68
P	P05041	14	2	0	0	0	70,71
P	Y0504	14	2	0	0	0	68,238
P	P05050	16	2	0	0	0	67,68
P	P05051	16	2	0	0	0	70,71
P	X0505	16	3	0	0	0	67,68,232
P	P05060	18	2	0	0	0	67,68
P	P05061	18	2	0	0	0	70,71
P	Y0506	18	2	0	0	0	68,238
P	P05070	20	2	0	0	0	67,68
P	P05071	20	2	0	0	0	70,71
P	X0507	20	3	0	0	0	67,68,232
P	P06000	4	2	0	0	0	79,80
P	P06001	4	2	0	0	0	82,84
P	X0600	4	3	0	0	0	79,80,232
P	P06010	8	2	0	0	0	79,80
P	P06011	8	2	0	0	0	82,84
P	Y0601	8	2	0	0	0	80,239
P	P06020	10	2	0	0	0	79,80
P	P06021	10	2	0	0	0	82,84
P	X0602	10	3	0	0	0	79,80,232
P	P06030	12	2	0	0	0	79,80
P	P06031	12	2	0	0	0	82,84
P	Y0603	12	2	0	0	0	80,239
P	P06040	14	2	0	0	0	79,80
P	P06041	14	2	0	0	0	82,84
P	X0604	14	3	0	0	0	79,80,232
P	P06050	16	2	0	0	0	79,80
P	P06051	16	2	0	0	0	82,84
P	Y0605	16	2	0	0	0	80,239
P	P06060	18	2	0	0	0	79,80
P	P06061	18	2	0	0	0	82,84
P	X0606	18	3	0	0	0	79,80,232
P	P06070	20	2	0	0	0	79,80
P	P06071	20	2	0	0	0	82,84
P	Y0607	20	2	0	0	0	80,239
P	P07000	4	2	0	0	0	92,93
P	P07001	4	2	0	0	0	33,92
P	Y0700	4	2	0	0	0	93,240
P	P07010	8	2	0	0	0	92,93
P	P07011	8	2	0	0	0	33,92
P	X0701	8	3	0	0	0	92,93,232
P	P07020	10	2	0	0	0	92,93
P	P07021	10	2	0	0	0	33,92
P	Y0702	10	2	0	0	0	93,240
P	P07030	12	2	0	0	0	92,93
P	P07031	12	2	0	0	0	33,92
P	X0703	12	3	0	0	0	92,93,232
P	P07040	14	2	0	0	0	92,93
P	P07041	14	2	0	0	0	33,92
P	Y0704	14	2	0	0	0	93,240
P	P07050	16	2	0	0	0	92,93
P	P07051	16	2	0	0	0	33,92
P	X0705	16	3	0	0	0	92,93,232
P	P07060	18	2	0	0	0	92,93
P	P07061	18	2	0	0	0	33,92
P	Y0706	18	2	0	0	0	93,240
P	P07070	20	2	0	0	0	92,93
P	P07071	20	2	0	0	0	33,92
P	X0707	20	3	0	0	0	92,93,232
P	P08000	4	2	0	0	0	102,103
P	P08001	4	2	0	0	0	33,105
P	X0800	4	3	0	0	0	102,103,232
P	P08010	8	2	0	0	0	102,103
P	P08011	8	2	0	0	0	33,105
P	Y0801	8	2	0	0	0	103,241
P	P08020	10	2	0	0	0	102,103
P	P08021	10	2	0	0	0	33,105
P	X0802	10	3	0	0	0	102,103,232
P	P08030	12	2	0	0	0	102,103
P	P08031	12	2	0	0	0	33,105
P	Y0803	12	2	0	0	0	103,241
P	P08040	14	2	0	0	0	102,103
P	P08041	14	2	0	0	0	33,105
P	X0804	14	3	0	0	0	102,103,232
P	P08050	16	2	0	0	0	102,103
P	P08051	16	2	0	0	0	33,105
P	Y0805	16	2	0	0	0	103,241
P	P08060	18	2	0	0	0	102,103
P	P08061	18	2	0	0	0	33,105
P	X0806	18	3	0	0	0	102,103,232
P	P08070	20	2	0	0	0	102,103
P	P08071	20	2	0	0	0	33,105
P	Y0807	20	2	0	0	0	103,241
P	P09000	4	2	0	0	0	2,113
P	P09001	4	2	0	0	0	115,116
P	Y0900	4	2	0	0	0	2,242
P	P09010	8	2	0	0	0	2,113
P	P09011	8	2	0	0	0	115,116
P	X0901	8	3	0	0	0	2,113,232
P	P09020	10	2	0	0	0	2,113
P	P09021	10	2	0	0	0	115,116
P	Y0902	10	2	0	0	0	2,242
P	P09030	12	2	0	0	0	2,113
P	P09031	12	2	0	0	0	115,116
P	X0903	12	3	0	0	0	2,113,232
P	P09040	14	2	0	0	0	2,113
P	P09041	14	2	0	0	0	115,116
P	Y0904	14	2	0	0	0	2,242
P	P09050	16	2	0	0	0	2,113
P	P09051	16	2	0	0	0	115,116
P	X0905	16	3	0	0	0	2,113,232
P	P09060	18	2	0	0	0	2,113
P	P09061	18	2	0	0	0	115,116
P	Y0906	18	2	0	0	0	2,242
P	P09070	20	2	0	0	0	2,113
P	P09071	20	2	0	0	0	115,116
P	X0907	20	3	0	0	0	2,113,232
P	P10000	4	2	0	0	0	80,124
P	P10001	4	2	0	0	0	68,126
P	X1000	4	3	0	0	0	80,124,232
P	P10010	8	2	0	0	0	80,124
P	P10011	8	2	0	0	0	68,126
