367	4	700	1
370	4	700	1
373	3	400	1
376	5	700	1
379	5	950	1
382	3	400	1
385	3	400	1
388	3	400	1
391	3	400	1
394	3	400	1
397	5	700	1
400	5	700	1
403	5	700	1
406	5	700	1
409	3	400	1
412	5	700	1
415	3	400	1
418	3	400	1
421	4	700	1
424	3	400	1
427	3	400	1
430	5	700	1
433	3	400	1
436	5	700	1
439	4	700	1
442	5	950	1
445	5	400	1
448	3	400	1
451	4	700	1
454	5	700	1
457	5	700	1
460	3	400	1
463	3	400	1
466	4	700	1
469	4	700	1
472	3	400	1
475	3	950	1
478	3	400	1
481	4	700	1
484	5	700	1
487	5	700	1
490	3	950	1
493	3	950	1
496	3	400	1
499	5	700	1
502	3	400	1
505	3	400	1
508	3	400	1
511	3	950	1
514	3	400	1
517	3	400	1
520	3	400	1
523	3	400	1
526	5	700	1
529	3	950	1
532	3	400	1
535	4	700	1
538	5	700	1
541	3	400	1
544	5	700	1
547	3	400	1
550	5	700	1
553	3	400	1
556	5	700	1
559	3	400	1
562	3	400	1
565	4	700	1
568	3	400	1
302	3	950	1
305	5	700	1
308	3	400	1
311	5	700	1
314	3	950	1
317	4	700	1
320	3	400	1
323	3	950	1
326	3	950	1
329	3	400	1
332	3	400	1
335	3	950	1
338	3	950	1
341	4	700	1
344	5	700	1
347	3	950	1
350	5	700	1
353	3	950	1
356	3	400	1
359	5	700	1
362	3	950	1
365	3	950	1
368	3	950	1
371	3	950	1
374	4	700	1
377	3	950	1
380	3	950	1
383	3	950	1
386	3	400	1
389	3	950	1
392	3	950	1
395	3	400	1
398	3	400	1
401	3	950	1
404	3	400	1
407	3	950	1
410	3	400	1
413	3	950	1
416	3	950	1
419	3	400	1
422	3	950	1
425	3	950	1
428	3	400	1
431	3	950	1
434	5	700	1
570	0	950	1
573	6	600	1
576	0	950	1
579	0	950	1
582	6	750	1
585	7	600	1
588	0	950	1
591	6	900	1
594	7	900	1
597	0	950	1
600	0	950	1
603	7	900	1
606	0	950	1
609	0	950	1
612	0	950	1
615	0	950	1
618	6	900	1
621	7	600	1
624	0	950	1
627	6	900	1
630	7	900	1
633	0	950	1
636	0	950	1
639	7	900	1
642	0	950	1
645	6	600	1
648	7	600	1
651	0	950	1
654	6	750	1
657	0	950	1
660	0	950	1
663	6	750	1
666	7	900	1
669	0	950	1
672	0	950	1
675	7	750	1
678	0	950	1
681	6	600	1
684	0	950	1
687	0	950	1
690	6	900	1
693	7	600	1
696	0	950	1
699	6	750	1
702	7	900	1
705	0	950	1
708	0	950	1
711	7	750	1
714	0	950	1
717	0	950	1
720	0	950	1
723	0	950	1
726	6	750	1
729	0	950	1
732	0	950	1
735	6	900	1
738	7	900	1
741	0	950	1
744	0	950	1
747	7	900	1
571	0	950	1
574	6	600	1
577	0	950	1
580	0	950	1
583	6	750	1
586	7	600	1
589	0	950	1
592	6	900	1
595	7	900	1
598	0	950	1
601	0	950	1
604	7	900	1
607	0	950	1
610	0	950	1
613	0	950	1
616	0	950	1
619	6	900	1
622	7	600	1
625	0	950	1
628	6	900	1
631	7	900	1
634	0	950	1
637	0	950	1
640	7	900	1
643	0	950	1
646	6	600	1
649	7	600	1
652	0	950	1
655	6	750	1
658	0	950	1
661	0	950	1
664	6	750	1
667	7	900	1
670	0	950	1
673	0	950	1
676	7	750	1
679	0	950	1
682	6	600	1
685	0	950	1
688	0	950	1
691	6	900	1
694	7	600	1
697	0	950	1
700	6	750	1
703	7	900	1
706	0	950	1
709	0	950	1
712	7	750	1
715	0	950	1
718	0	950	1
721	0	950	1
724	0	950	1
727	6	750	1
730	0	950	1
733	0	950	1
736	6	900	1
739	7	900	1
742	0	950	1
745	0	950	1
748	7	900	1
572	0	950	1
575	0	950	1
578	7	600	1
581	0	950	1
584	0	950	1
587	0	950	1
590	0	950	1
593	0	950	1
596	0	950	1
599	0	950	1
602	0	950	1
605	0	950	1
608	0	950	1
611	0	950	1
614	0	950	1
617	0	950	1
620	0	950	1
623	0	950	1
626	0	950	1
629	0	950	1
632	0	950	1
635	0	950	1
638	0	950	1
641	0	950	1
644	0	950	1
647	0	950	1
650	0	950	1
653	0	950	1
656	0	950	1
659	0	950	1
750	8	750	1
753	11	500	1
756	10	750	1
759	10	950	1
762	8	750	1
765	11	500	1
768	10	750	1
771	10	950	1
774	8	750	1
777	11	500	1
780	10	750	1
783	10	950	1
786	8	750	1
789	11	500	1
792	10	750	1
795	10	950	1
798	8	750	1
801	11	500	1
804	10	750	1
807	10	950	1
810	8	750	1
813	11	500	1
816	10	750	1
819	10	950	1
822	8	750	1
825	11	500	1
828	10	750	1
831	10	950	1
834	8	750	1
837	11	500	1
840	10	750	1
843	10	950	1
846	8	750	1
849	11	500	1
852	10	750	1
855	10	950	1
858	8	750	1
861	11	500	1
864	10	750	1
867	10	950	1
870	8	750	1
873	11	500	1
876	10	750	1
879	10	950	1
882	8	750	1
885	11	500	1
888	10	750	1
891	10	950	1
894	8	750	1
897	11	500	1
900	10	750	1
903	10	950	1
906	8	750	1
909	11	500	1
912	10	750	1
915	10	950	1
918	8	750	1
921	11	500	1
924	10	750	1
927	10	950	1
751	8	750	1
754	11	500	1
757	10	750	1
760	10	950	1
763	8	750	1
766	11	500	1
769	10	750	1
772	10	950	1
775	8	750	1
778	11	500	1
781	10	750	1
784	10	950	1
787	8	750	1
790	11	500	1
793	10	750	1
796	10	950	1
799	8	750	1
802	11	500	1
805	10	750	1
808	10	950	1
811	8	750	1
814	11	500	1
817	10	750	1
820	10	950	1
823	8	750	1
826	11	500	1
829	10	750	1
832	10	950	1
835	8	750	1
838	11	500	1
841	10	750	1
844	10	950	1
847	8	750	1
850	11	500	1
853	10	750	1
856	10	950	1
859	8	750	1
862	11	500	1
865	10	750	1
868	10	950	1
871	8	750	1
874	11	500	1
877	10	750	1
880	10	950	1
883	8	750	1
886	11	500	1
889	10	750	1
892	10	950	1
895	8	750	1
898	11	500	1
901	10	750	1
904	10	950	1
907	8	750	1
910	11	500	1
913	10	750	1
916	10	950	1
919	8	750	1
922	11	500	1
925	10	750	1
928	10	950	1
752	11	500	1
755	10	950	1
758	8	750	1
761	10	950	1
764	11	750	1
767	11	750	1
770	11	500	1
773	8	750	1
776	8	750	1
779	11	750	1
782	10	950	1
785	8	750	1
788	10	950	1
791	8	750	1
794	10	950	1
797	10	950	1
800	10	950	1
803	10	950	1
806	11	500	1
809	10	950	1
812	11	750	1
815	11	750	1
818	8	750	1
821	10	950	1
824	10	950	1
827	8	750	1
830	11	500	1
833	10	950	1
836	8	750	1
839	11	500	1
930	12	900	1
933	12	900	1
936	12	900	1
939	12	900	1
942	15	800	1
945	12	900	1
948	16	800	1
951	15	800	1
954	16	800	1
957	12	900	1
960	19	800	1
963	12	900	1
966	12	900	1
969	13	950	1
972	19	950	1
975	14	950	1
978	15	800	1
981	12	900	1
984	12	900	1
987	18	800	1
990	12	900	1
993	14	800	1
996	15	800	1
999	16	800	1
1002	15	800	1
1005	12	900	1
1008	12	900	1
1011	16	800	1
1014	16	800	1
1017	14	800	1
1020	14	800	1
1023	13	800	1
1026	12	900	1
1029	14	950	1
1032	19	800	1
1035	14	800	1
1038	18	800	1
1041	14	800	1
1044	19	800	1
1047	12	900	1
1050	19	800	1
1053	18	800	1
1056	15	800	1
1059	19	800	1
1062	17	800	1
1065	16	800	1
1068	17	800	1
1071	14	800	1
1074	12	900	1
1077	15	800	1
1080	14	800	1
1083	18	800	1
1086	19	800	1
1089	14	800	1
1092	20	800	1
1095	13	950	1
1098	12	900	1
1101	17	800	1
1104	14	800	1
1107	13	800	1
931	12	900	1
934	12	900	1
937	12	900	1
940	12	900	1
943	15	800	1
946	12	900	1
949	16	800	1
952	19	800	1
955	16	800	1
958	12	900	1
961	19	800	1
964	12	900	1
967	12	900	1
970	13	950	1
973	19	950	1
976	14	950	1
979	15	800	1
982	12	900	1
985	12	900	1
988	18	800	1
991	12	900	1
994	14	800	1
997	15	800	1
1000	16	800	1
1003	15	800	1
1006	12	900	1
1009	12	900	1
1012	16	800	1
1015	16	800	1
1018	14	800	1
1021	14	800	1
1024	13	800	1
1027	12	900	1
1030	14	950	1
1033	19	800	1
1036	14	800	1
1039	18	800	1
1042	14	800	1
1045	19	800	1
1048	12	900	1
1051	19	800	1
1054	18	800	1
1057	15	800	1
1060	12	900	1
1063	17	800	1
1066	16	800	1
1069	17	800	1
1072	14	800	1
1075	12	900	1
1078	15	800	1
1081	14	800	1
1084	18	800	1
1087	19	800	1
1090	14	800	1
1093	20	800	1
1096	13	950	1
1099	12	900	1
1102	17	800	1
1105	14	800	1
1108	13	800	1
932	17	800	1
935	12	900	1
938	12	900	1
941	17	800	1
944	12	900	1
947	12	900	1
950	12	900	1
953	13	800	1
956	12	900	1
959	13	800	1
962	13	800	1
965	12	900	1
968	15	800	1
971	15	800	1
974	14	950	1
977	15	800	1
980	12	900	1
983	15	800	1
986	18	800	1
989	18	800	1
992	16	800	1
995	18	800	1
998	17	950	1
1001	19	800	1
1004	12	900	1
1007	12	900	1
1010	14	800	1
1013	12	900	1
1016	12	900	1
1019	12	900	1
