20	1	0	318	0
21	0	0	368	2
21	1	1	154	1
21	1	0	154	0
22	0	0	333	2
22	1	0	347	1
22	1	0	347	0
23	0	0	347	2
23	0	0	268	1
23	0	0	268	0
24	0	0	375	2
24	1	0	393	1
24	1	0	405	0
25	0	0	333	2
25	0	1	47	1
25	0	1	47	0
26	0	0	318	2
26	1	0	230	1
26	1	0	230	0
27	0	0	347	2
27	0	1	210	1
27	0	1	210	0
28	0	0	354	2
28	0	1	62	1
28	0	1	62	0
29	0	0	325	2
29	1	0	166	1
29	1	0	178	0
30	0	1	166	1
30	0	1	154	0
31	1	0	117	1
31	1	0	117	0
32	1	0	154	1
32	1	0	154	0
33	0	0	117	1
33	0	0	104	0
34	0	0	210	1
34	0	0	200	0
35	0	0	294	1
35	0	0	294	0
36	0	0	32	1
36	0	0	32	0
37	0	0	230	1
37	0	0	210	0
38	1	0	117	1
38	1	0	117	0
39	0	0	200	1
39	0	0	189	0
40	0	0	368	1
40	0	0	361	0
41	0	0	277	1
41	0	0	268	0
42	0	0	240	1
42	0	0	230	0
43	0	0	16	1
43	0	0	0	0
44	0	0	259	1
44	0	0	250	0
45	0	0	166	1
45	0	0	166	0
46	0	0	210	1
46	0	0	189	0
47	0	0	250	1
47	0	0	230	0
48	0	0	354	1
48	0	0	354	0
49	0	0	294	1
49	0	0	277	0
50	0	0	347	1
50	0	0	347	0
51	0	0	333	1
51	0	0	325	0
52	0	0	361	1
52	0	0	361	0
53	0	0	340	1
53	0	0	340	0
54	0	0	318	1
54	0	0	325	0
55	0	0	294	1
55	0	0	302	0
56	0	0	340	1
56	0	0	325	0
57	0	0	325	1
57	0	0	325	0
58	0	0	240	1
58	0	0	240	0
59	0	0	354	1
59	0	0	354	0
310	12	17	428	2
310	12	12	428	1
310	12	12	428	0
311	12	12	428	2
311	12	12	428	1
311	12	12	428	0
312	12	12	428	2
312	12	12	428	1
312	12	12	428	0
313	18	17	200	2
313	12	12	428	1
313	12	12	428	0
314	15	12	428	2
314	13	15	555	1
314	13	15	692	0
315	19	12	428	2
315	12	12	428	1
315	12	12	428	0
316	12	12	428	2
316	14	16	500	1
316	14	16	500	0
317	12	13	428	2
317	15	19	923	1
317	15	15	920	0
318	17	12	200	2
318	13	16	500	1
318	16	16	500	0
319	13	13	428	2
319	15	12	600	1
319	15	12	600	0
320	14	13	666	2
320	13	19	0	1
320	13	19	200	0
321	12	12	428	2
321	12	12	428	1
321	12	12	428	0
322	13	15	500	2
322	17	12	428	1
322	17	12	500	0
323	12	15	333	2
323	14	13	692	1
323	14	13	692	0
324	14	14	927	2
324	19	19	921	1
324	17	19	846	0
325	13	15	428	2
325	16	14	555	1
325	16	14	636	0
326	20	12	809	2
326	15	15	500	1
326	15	15	500	0
327	15	15	428	2
327	15	12	428	1
327	15	12	428	0
328	16	18	555	2
328	15	12	500	1
328	15	12	500	0
329	15	18	428	2
329	18	18	733	1
329	18	18	764	0
330	12	16	200	2
330	12	12	200	1
330	12	12	200	0
331	12	18	333	2
331	14	14	555	1
331	14	14	600	0
332	14	17	555	2
332	14	15	333	1
332	14	15	333	0
333	15	19	333	2
333	15	16	0	1
333	15	16	0	0
334	12	12	428	2
334	15	15	600	1
334	15	15	600	0
335	12	12	428	2
335	15	12	333	1
335	15	12	333	0
336	14	14	428	2
336	12	12	200	1
336	12	12	200	0
337	12	12	428	2
337	13	16	0	1
337	13	16	0	0
338	12	12	428	2
338	17	16	200	1
338	17	16	0	0
339	12	12	428	2
339	14	14	555	1
339	14	14	555	0
340	12	14	333	1
340	12	14	333	0
341	13	13	555	1
341	13	13	555	0
342	12	12	333	1
342	12	12	333	0
343	14	14	902	1
343	14	14	904	0
344	19	19	333	1
344	19	19	333	0
345	12	14	333	1
345	12	14	200	0
346	12	18	333	1
346	12	18	200	0
347	14	14	333	1
347	14	14	333	0
348	14	19	600	1
348	14	19	600	0
349	14	12	600	1
349	14	12	555	0
350	15	19	200	1
350	15	19	428	0
351	15	18	500	1
351	15	18	500	0
352	19	15	636	1
352	15	15	600	0
353	13	12	666	1
353	13	19	692	0
354	17	17	692	1
354	17	17	692	0
355	14	16	200	1
355	14	16	200	0
356	17	17	428	1
356	17	17	428	0
357	14	14	200	1
357	14	14	200	0
358	18	12	0	1
358	18	12	0	0
359	15	15	666	1
359	15	15	692	0
360	17	14	200	1
360	20	14	200	0
361	13	18	200	1
361	13	18	333	0
362	12	19	200	1
362	12	19	200	0
363	14	14	0	1
363	14	14	200	0
364	20	20	636	1
364	20	20	636	0
365	13	13	826	1
365	13	13	826	0
366	15	12	200	1
366	15	12	200	0
367	18	17	692	1
367	18	17	714	0
368	14	14	789	1
368	14	14	789	0
369	13	13	500	1
369	13	13	500	0
190	0	0	222	2
190	0	0	284	1
190	0	0	284	0
191	0	0	224	2
191	6	6	82	1
191	6	6	82	0
192	0	7	219	2
192	0	0	221	1
192	0	0	221	0
193	0	0	181	2
193	0	0	285	1
193	0	0	285	0
194	0	0	265	2
194	6	6	699	1
194	6	6	699	0
195	0	0	215	2
195	7	7	105	1
195	7	7	105	0
196	0	0	223	2
196	0	0	285	1
196	0	0	285	0
197	0	0	180	2
197	6	6	785	1
197	6	6	785	0
198	0	0	210	2
198	7	7	679	1
198	7	7	679	0
199	0	0	254	2
199	0	0	285	1
199	0	0	285	0
200	0	0	223	2
200	0	0	195	1
200	0	0	195	0
201	0	0	244	2
201	7	7	809	1
201	7	7	809	0
202	0	0	263	2
202	0	0	285	1
202	0	0	285	0
203	0	0	199	2
203	6	0	267	1
203	6	0	267	0
204	0	0	188	2
204	0	0	223	1
204	0	0	223	0
205	0	0	262	2
205	0	0	284	1
205	0	0	283	0
206	0	0	218	2
206	6	6	820	1
206	6	6	820	0
207	0	0	207	2
207	7	7	183	1
207	7	7	183	0
208	0	0	209	2
208	0	0	283	1
208	0	0	283	0
209	0	0	240	2
209	6	6	772	1
209	6	6	772	0
210	0	0	209	2
210	7	7	798	1
210	7	7	798	0
211	0	0	262	2
211	0	0	285	1
211	0	0	285	0
212	0	0	250	2
212	0	0	220	1
212	0	0	220	0
213	0	0	271	2
213	7	7	740	1
213	7	7	740	0
214	0	0	181	2
214	0	0	285	1
214	0	0	285	0
215	0	0	189	2
215	6	6	232	1
215	6	6	233	0
216	0	0	224	2
216	0	7	207	1
216	0	7	207	0
217	0	0	253	2
217	0	0	285	1
217	0	0	285	0
218	0	0	202	2
218	6	6	685	1
218	6	6	685	0
219	0	0	201	2
219	7	0	36	1
219	7	0	36	0
220	0	0	285	1
220	0	0	285	0
221	6	6	650	1
221	6	6	650	0
222	7	7	776	1
222	7	7	776	0
223	0	0	285	1
223	0	0	285	0
224	0	0	219	1
224	0	0	219	0
225	7	7	676	1
225	7	7	676	0
226	0	0	284	1
226	0	0	284	0
227	6	6	255	1
227	6	6	255	0
228	0	0	224	1
228	0	0	224	0
229	0	0	285	1
229	0	0	285	0
230	6	6	748	1
230	6	6	748	0
231	7	7	358	1
231	7	7	358	0
232	0	0	285	1
232	0	0	285	0
233	6	6	683	1
233	6	6	683	0
234	7	7	737	1
234	7	7	737	0
235	0	0	285	1
235	0	0	285	0
236	0	0	222	1
236	0	0	222	0
237	7	7	630	1
237	7	7	630	0
238	0	0	284	1
238	0	0	284	0
239	6	0	332	1
239	6	0	332	0
240	0	0	216	1
240	0	0	216	0
241	0	0	285	1
241	0	0	285	0
242	6	6	667	1
242	6	6	667	0
243	7	0	250	1
243	7	0	250	0
244	0	0	285	1
244	0	0	285	0
245	6	6	780	1
245	6	6	780	0
246	7	7	794	1
246	7	7	794	0
247	0	0	285	1
247	0	0	285	0
248	0	0	228	1
248	0	0	228	0
249	7	7	790	1
249	7	7	790	0
100	4	3	597	2
100	3	5	627	1
100	3	5	627	0
101	4	5	560	2
101	4	3	544	1
101	4	3	544	0
102	4	3	597	2
102	5	3	591	1
102	5	5	589	0
103	4	5	597	2
103	3	3	698	1
103	3	5	696	0
104	4	3	597	2
104	4	4	517	1
104	4	4	514	0
105	4	4	597	2
105	5	3	570	1
105	5	3	570	0
106	4	3	597	2
106	3	3	661	1
106	3	3	661	0
107	4	3	597	2
107	4	5	541	1
107	4	5	544	0
108	4	3	597	2
108	5	3	582	1
108	5	3	584	0
109	4	3	597	2
109	3	3	520	1
109	3	3	514	0
110	4	3	577	2
110	4	3	597	1
110	4	3	597	0
111	4	3	597	2
111	5	3	562	1
111	5	3	567	0
112	4	3	597	2
112	3	3	606	1
112	3	5	606	0
113	4	4	597	2
113	4	3	535	1
113	4	3	532	0
114	4	5	469	2
114	5	5	597	1
114	5	5	597	0
115	4	3	597	2
115	3	5	625	1
115	3	3	625	0
116	4	5	597	2
116	4	4	575	1
116	4	4	577	0
117	4	3	597	2
117	5	3	597	1
117	5	4	597	0
118	4	3	597	2
118	3	3	529	1
118	3	3	538	0
119	4	5	597	2
119	4	3	549	1
119	4	5	549	0
120	4	3	597	2
120	5	3	520	1
120	5	3	523	0
121	4	3	597	2
121	3	3	636	1
121	3	4	636	0
122	4	3	597	2
122	4	4	577	1
122	4	4	577	0
123	4	3	597	2
123	5	4	597	1
123	5	3	597	0
124	4	4	597	2
124	3	3	636	1
124	3	4	636	0
125	4	3	597	2
125	4	5	597	1
125	4	5	597	0
126	4	3	597	2
126	5	5	597	1
126	5	5	597	0
127	4	3	597	2
127	3	3	650	1
127	3	3	650	0
128	4	3	597	2
128	4	3	597	1
128	4	3	597	0
129	4	3	597	2
129	5	3	597	1
129	5	3	597	0
130	4	3	597	2
130	3	3	589	1
130	3	3	579	0
131	4	3	597	2
131	4	3	591	1
131	4	3	591	0
132	4	3	597	2
132	5	5	584	1
132	5	5	584	0
133	4	3	597	2
133	3	5	484	1
133	3	3	491	0
134	4	3	597	2
134	4	5	552	1
134	4	5	549	0
135	4	3	597	2
135	5	5	597	1
135	5	5	597	0
136	4	3	597	2
136	3	3	595	1
136	3	3	591	0
137	4	3	597	2
137	4	5	552	1
137	4	3	554	0
138	4	3	597	2
138	5	3	552	1
138	5	5	549	0
139	4	3	597	2
139	3	3	698	1
139	3	3	698	0
140	4	3	597	2
140	4	4	508	1
140	4	5	586	0
141	4	3	597	2
141	5	3	597	1
141	5	4	597	0
142	3	3	624	1
142	3	3	622	0
143	4	3	597	2
143	4	5	532	1
143	4	4	520	0
144	4	5	597	2
144	5	3	597	1
144	5	3	597	0
145	3	5	624	1
145	3	4	624	0
146	4	4	565	1
146	4	3	567	0
147	5	5	597	1
147	5	5	597	0
148	3	5	655	1
148	3	5	640	0
149	4	3	546	1
149	4	4	549	0
150	5	4	572	1
150	5	4	570	0
151	3	5	541	1
151	3	5	511	0
152	4	5	546	1
152	4	4	544	0
153	5	3	595	1
153	5	3	595	0
154	3	3	529	1
154	3	3	532	0
155	4	4	549	1
155	4	4	549	0
156	5	4	570	1
156	5	3	597	0
157	3	3	450	1
157	3	3	450	0
158	4	3	491	1
158	4	3	491	0
159	5	3	597	1
159	5	3	597	0
160	3	4	557	1
160	3	3	554	0
161	4	5	584	1
161	4	4	582	0
162	5	5	597	1
162	5	3	597	0
163	3	3	667	1
163	3	3	665	0
164	4	3	567	1
164	4	3	572	0
165	5	3	597	1
165	5	3	597	0
166	3	5	557	1
166	3	5	560	0
167	4	3	586	1
167	4	3	582	0
168	5	3	595	1
168	5	5	593	0
169	3	3	579	1
169	3	4	577	0
170	4	3	565	1
170	4	3	565	0
171	5	3	586	1
171	5	3	586	0
172	3	3	636	1
172	3	4	636	0
173	4	3	511	1
173	4	4	508	0
174	5	3	595	1
174	5	3	595	0
175	3	5	595	1
175	3	5	595	0
176	4	3	491	1
176	4	3	484	0
177	5	3	593	1
177	5	3	593	0
178	3	4	549	1
178	3	4	554	0
179	4	5	595	1
179	4	5	595	0
180	5	3	529	1
180	5	3	529	0
181	3	5	572	1
181	3	5	572	0
182	4	3	494	1
182	4	5	491	0
183	5	5	597	1
183	5	3	597	0
184	3	3	562	1
184	3	3	562	0
185	4	5	572	1
185	4	4	572	0
186	5	3	597	1
186	5	3	595	0
187	3	3	640	1
187	3	3	636	0
188	4	4	593	1
188	4	4	591	0
189	5	3	575	1
189	5	5	575	0
250	9	11	778	2
250	8	8	272	1
250	8	8	272	0
251	10	10	196	2
251	9	11	544	1
251	9	11	546	0
252	8	8	261	2
252	10	10	290	1
252	10	10	290	0
253	10	10	196	2
253	9	10	598	1
253	9	10	598	0
254	11	11	535	2
254	8	8	272	1
254	8	8	272	0
255	11	11	535	2
255	9	11	545	1
255	9	11	546	0
256	9	11	778	2
256	10	10	290	1
256	10	10	290	0
257	8	8	261	2
257	9	10	596	1
257	9	10	598	0
258	8	8	261	2
258	8	8	272	1
258	8	8	272	0
259	11	11	535	2
259	9	11	546	1
259	9	11	546	0
260	10	10	196	2
260	10	10	290	1
260	10	10	290	0
261	8	8	261	2
261	9	10	598	1
261	9	10	598	0
262	10	10	196	2
262	8	8	272	1
262	8	8	272	0
263	8	8	261	2
263	9	11	547	1
263	9	11	546	0
264	10	10	196	2
264	10	10	290	1
264	10	10	290	0
265	10	10	196	2
265	9	10	598	1
265	9	10	598	0
266	10	10	196	2
266	8	8	272	1
266	8	8	272	0
267	10	10	196	2
267	9	11	548	1
267	9	11	546	0
268	9	11	778	2
268	10	10	290	1
268	10	10	290	0
269	10	10	196	2
269	9	10	598	1
269	9	10	598	0
270	11	11	535	2
270	8	8	272	1
270	8	8	272	0
271	11	11	535	2
271	9	11	549	1
271	9	11	546	0
272	8	8	261	2
272	10	10	290	1
272	10	10	290	0
273	10	10	196	2
273	9	10	597	1
273	9	10	598	0
274	10	10	196	2
274	8	8	272	1
274	8	8	272	0
275	8	8	261	2
275	9	11	547	1
275	9	11	546	0
276	9	11	778	2
276	10	10	288	1
276	10	10	290	0
277	10	10	196	2
277	9	10	597	1
277	9	10	598	0
278	8	8	261	2
278	8	8	272	1
278	8	8	272	0
279	9	11	778	2
279	9	11	546	1
279	9	11	546	0
280	10	10	290	1
280	10	10	290	0
281	9	10	598	1
281	9	10	598	0
282	8	8	272	1
282	8	8	272	0
283	9	11	545	1
283	9	11	546	0
284	10	10	290	1
284	10	10	290	0
285	9	10	597	1
285	9	10	598	0
286	8	8	272	1
286	8	8	272	0
287	9	11	547	1
287	9	11	546	0
288	10	10	290	1
288	10	10	290	0
289	9	10	597	1
289	9	10	598	0
290	8	8	272	1
290	8	8	272	0
291	9	11	547	1
291	9	11	546	0
292	10	10	290	1
292	10	10	290	0
293	9	10	596	1
293	9	10	598	0
294	8	8	272	1
294	8	8	272	0
295	9	11	545	1
295	9	11	546	0
296	10	10	290	1
296	10	10	290	0
297	9	10	597	1
297	9	10	598	0
298	8	8	272	1
298	8	8	272	0
299	9	11	547	1
299	9	11	546	0
300	10	10	290	1
300	10	10	290	0
301	9	10	597	1
301	9	10	598	0
302	8	8	272	1
302	8	8	272	0
303	9	11	548	1
303	9	11	546	0
304	10	10	290	1
304	10	10	290	0
305	9	10	598	1
305	9	10	598	0
306	8	8	272	1
306	8	8	272	0
307	9	11	546	1
307	9	11	546	0
308	10	10	290	1
308	10	10	290	0
309	9	10	599	1
309	9	10	598	0
