ep	step	cls	conf	meas	truth
DOS-RPL-07	16	HON	650	2614	HONEST
DOS-RPL-07	17	HON	642	2586	HONEST
DOS-RPL-07	18	HON	642	2586	HONEST
DOS-RPL-07	19	HON	658	2600	HONEST
DOS-RPL-07	20	RPL	642	2600	FALSE
DOS-RPL-07	21	RPL	650	2600	FALSE
DOS-RPL-07	22	RPL	658	2614	FALSE
DOS-RPL-07	23	RPL	642	2600	FALSE
DOS-RPL-07	24	RPL	658	2586	FALSE
DOS-RPL-07	25	RPL	650	2586	FALSE
DOS-RPL-07	26	RPL	642	2586	FALSE
DOS-RPL-07	27	RPL	658	2600	FALSE
DOS-RPL-07	28	RPL	650	2600	FALSE
DOS-RPL-07	29	RPL	642	2614	FALSE
DOS-RPL-07	30	RPL	650	2614	FALSE
DOS-RPL-07	31	RPL	642	2614	FALSE
DOS-RPL-07	32	RPL	642	2614	FALSE
DOS-RPL-07	33	RPL	658	2614	FALSE
DOS-RPL-07	34	RPL	642	2586	FALSE
DOS-RPL-07	35	RPL	658	2600	FALSE
DOS-RPL-07	36	RPL	650	2614	FALSE
DOS-RPL-07	37	RPL	642	2586	FALSE
DOS-RPL-07	38	RPL	642	2586	FALSE
DOS-RPL-07	39	RPL	658	2600	FALSE
DOS-RPL-07	40	HON	642	2600	HONEST
DOS-RPL-07	41	HON	650	2600	HONEST
DOS-RPL-07	42	HON	658	2614	HONEST
DOS-RPL-07	43	HON	642	2600	HONEST
DOS-RPL-07	44	HON	658	2586	HONEST
DOS-RPL-07	45	HON	650	2586	HONEST
DOS-RPL-07	46	HON	642	2586	HONEST
DOS-RPL-07	47	HON	658	2600	HONEST
DOS-RPL-07	48	HON	650	2600	HONEST
DOS-RPL-07	49	HON	642	2614	HONEST
DOS-RPL-07	50	HON	650	2614	HONEST
DOS-RPL-07	51	HON	642	2614	HONEST
DOS-RPL-07	52	HON	642	2614	HONEST
DOS-RPL-07	53	HON	658	2614	HONEST
DOS-RPL-07	54	HON	642	2586	HONEST
DOS-RPL-07	55	HON	658	2600	HONEST
DOS-RPL-07	56	HON	650	2614	HONEST
DOS-RPL-07	57	HON	642	2586	HONEST
DOS-RPL-07	58	HON	642	2586	HONEST
DOS-RPL-07	59	HON	658	2600	HONEST
DOS-RPL-08	0	HON	642	2586	HONEST
DOS-RPL-08	1	HON	642	2614	HONEST
DOS-RPL-08	2	HON	642	2600	HONEST
DOS-RPL-08	3	HON	650	2586	HONEST
DOS-RPL-08	4	HON	650	2586	HONEST
DOS-RPL-08	5	HON	658	2614	HONEST
DOS-RPL-08	6	HON	658	2600	HONEST
DOS-RPL-08	7	HON	658	2586	HONEST
DOS-RPL-08	8	HON	658	2586	HONEST
DOS-RPL-08	9	HON	658	2600	HONEST
DOS-RPL-08	10	HON	642	2586	HONEST
DOS-RPL-08	11	HON	650	2600	HONEST
DOS-RPL-08	12	HON	658	2586	HONEST
DOS-RPL-08	13	HON	642	2600	HONEST
DOS-RPL-08	14	HON	642	2586	HONEST
DOS-RPL-08	15	HON	650	2586	HONEST
DOS-RPL-08	16	HON	642	2586	HONEST
DOS-RPL-08	17	HON	642	2600	HONEST
DOS-RPL-08	18	HON	642	2600	HONEST
DOS-RPL-08	19	HON	658	2614	HONEST
DOS-RPL-08	20	RPL	642	2586	FALSE
DOS-RPL-08	21	RPL	642	2614	FALSE
DOS-RPL-08	22	RPL	642	2600	FALSE
DOS-RPL-08	23	RPL	650	2586	FALSE
DOS-RPL-08	24	RPL	650	2586	FALSE
DOS-RPL-08	25	RPL	658	2614	FALSE
DOS-RPL-08	26	RPL	658	2600	FALSE
DOS-RPL-08	27	RPL	658	2586	FALSE
DOS-RPL-08	28	RPL	658	2586	FALSE
DOS-RPL-08	29	RPL	658	2600	FALSE
DOS-RPL-08	30	RPL	642	2586	FALSE
DOS-RPL-08	31	RPL	650	2600	FALSE
DOS-RPL-08	32	RPL	658	2586	FALSE
DOS-RPL-08	33	RPL	642	2600	FALSE
DOS-RPL-08	34	RPL	642	2586	FALSE
DOS-RPL-08	35	RPL	650	2586	FALSE
DOS-RPL-08	36	RPL	642	2586	FALSE
DOS-RPL-08	37	RPL	642	2600	FALSE
DOS-RPL-08	38	RPL	642	2600	FALSE
DOS-RPL-08	39	RPL	658	2614	FALSE
DOS-RPL-08	40	HON	642	2586	HONEST
DOS-RPL-08	41	HON	642	2614	HONEST
DOS-RPL-08	42	HON	642	2600	HONEST
DOS-RPL-08	43	HON	650	2586	HONEST
DOS-RPL-08	44	HON	650	2586	HONEST
DOS-RPL-08	45	HON	658	2614	HONEST
DOS-RPL-08	46	HON	658	2600	HONEST
DOS-RPL-08	47	HON	658	2586	HONEST
DOS-RPL-08	48	HON	658	2586	HONEST
DOS-RPL-08	49	HON	658	2600	HONEST
DOS-RPL-08	50	HON	642	2586	HONEST
DOS-RPL-08	51	HON	650	2600	HONEST
DOS-RPL-08	52	HON	658	2586	HONEST
DOS-RPL-08	53	HON	642	2600	HONEST
DOS-RPL-08	54	HON	642	2586	HONEST
DOS-RPL-08	55	HON	650	2586	HONEST
DOS-RPL-08	56	HON	642	2586	HONEST
DOS-RPL-08	57	HON	642	2600	HONEST
DOS-RPL-08	58	HON	642	2600	HONEST
DOS-RPL-08	59	HON	658	2614	HONEST
DOS-RPL-09	0	HON	642	2586	HONEST
DOS-RPL-09	1	HON	658	2600	HONEST
DOS-RPL-09	2	HON	650	2586	HONEST
DOS-RPL-09	3	HON	642	2586	HONEST
DOS-RPL-09	4	HON	642	2586	HONEST
DOS-RPL-09	5	HON	650	2614	HONEST
DOS-RPL-09	6	HON	642	2614	HONEST
DOS-RPL-09	7	HON	650	2614	HONEST
DOS-RPL-09	8	HON	642	2586	HONEST
DOS-RPL-09	9	HON	650	2586	HONEST
DOS-RPL-09	10	HON	642	2600	HONEST
DOS-RPL-09	11	HON	642	2614	HONEST
DOS-RPL-09	12	HON	642	2586	HONEST
DOS-RPL-09	13	HON	650	2614	HONEST
DOS-RPL-09	14	HON	650	2600	HONEST
DOS-RPL-09	15	HON	658	2586	HONEST
DOS-RPL-09	16	HON	658	2614	HONEST
DOS-RPL-09	17	HON	642	2600	HONEST
DOS-RPL-09	18	HON	658	2586	HONEST
DOS-RPL-09	19	HON	650	2600	HONEST
DOS-RPL-09	20	RPL	642	2586	FALSE
DOS-RPL-09	21	RPL	658	2600	FALSE
DOS-RPL-09	22	RPL	650	2586	FALSE
DOS-RPL-09	23	RPL	642	2586	FALSE
DOS-RPL-09	24	RPL	642	2586	FALSE
DOS-RPL-09	25	RPL	650	2614	FALSE
DOS-RPL-09	26	RPL	642	2614	FALSE
DOS-RPL-09	27	RPL	650	2614	FALSE
DOS-RPL-09	28	RPL	642	2586	FALSE
DOS-RPL-09	29	RPL	650	2586	FALSE
DOS-RPL-09	30	RPL	642	2600	FALSE
DOS-RPL-09	31	RPL	642	2614	FALSE
DOS-RPL-09	32	RPL	642	2586	FALSE
DOS-RPL-09	33	RPL	650	2614	FALSE
DOS-RPL-09	34	RPL	650	2600	FALSE
DOS-RPL-09	35	RPL	658	2586	FALSE
DOS-RPL-09	36	RPL	658	2614	FALSE
DOS-RPL-09	37	RPL	642	2600	FALSE
DOS-RPL-09	38	RPL	658	2586	FALSE
DOS-RPL-09	39	RPL	650	2600	FALSE
DOS-RPL-09	40	HON	642	2586	HONEST
DOS-RPL-09	41	HON	658	2600	HONEST
DOS-RPL-09	42	HON	650	2586	HONEST
DOS-RPL-09	43	HON	642	2586	HONEST
DOS-RPL-09	44	HON	642	2586	HONEST
DOS-RPL-09	45	HON	650	2614	HONEST
DOS-RPL-09	46	HON	642	2614	HONEST
DOS-RPL-09	47	HON	650	2614	HONEST
DOS-RPL-09	48	HON	642	2586	HONEST
DOS-RPL-09	49	HON	650	2586	HONEST
DOS-RPL-09	50	HON	642	2600	HONEST
DOS-RPL-09	51	HON	642	2614	HONEST
DOS-RPL-09	52	HON	642	2586	HONEST
DOS-RPL-09	53	HON	650	2614	HONEST
DOS-RPL-09	54	HON	650	2600	HONEST
DOS-RPL-09	55	HON	658	2586	HONEST
DOS-RPL-09	56	HON	658	2614	HONEST
DOS-RPL-09	57	HON	642	2600	HONEST
DOS-RPL-09	58	HON	658	2586	HONEST
DOS-RPL-09	59	HON	650	2600	HONEST
DOS-RPL-10	0	HON	642	2600	HONEST
DOS-RPL-10	1	HON	658	2614	HONEST
DOS-RPL-10	2	HON	658	2614	HONEST
DOS-RPL-10	3	HON	658	2586	HONEST
DOS-RPL-10	4	HON	642	2614	HONEST
DOS-RPL-10	5	HON	642	2600	HONEST
DOS-RPL-10	6	HON	650	2600	HONEST
DOS-RPL-10	7	HON	658	2614	HONEST
DOS-RPL-10	8	HON	642	2600	HONEST
DOS-RPL-10	9	HON	658	2586	HONEST
DOS-RPL-10	10	HON	650	2586	HONEST
