ep	step	cls	conf	meas	truth
NOV-S01	79	NOV	710	2604	HONEST
NOV-S01	80	NOV	710	2604	HONEST
NOV-S01	81	NOV	726	2618	HONEST
NOV-S01	82	NOV	718	2604	HONEST
NOV-S01	83	NOV	710	2604	HONEST
NOV-S01	84	NOV	710	2604	HONEST
NOV-S01	85	NOV	718	2632	HONEST
NOV-S01	86	NOV	710	2632	HONEST
NOV-S01	87	NOV	718	2632	HONEST
NOV-S01	88	NOV	710	2604	HONEST
NOV-S02	0	HON	642	2600	HONEST
NOV-S02	1	HON	658	2614	HONEST
NOV-S02	2	HON	658	2614	HONEST
NOV-S02	3	HON	658	2586	HONEST
NOV-S02	4	HON	642	2614	HONEST
NOV-S02	5	HON	642	2600	HONEST
NOV-S02	6	HON	650	2600	HONEST
NOV-S02	7	HON	658	2614	HONEST
NOV-S02	8	HON	642	2600	HONEST
NOV-S02	9	HON	658	2586	HONEST
NOV-S02	10	HON	650	2586	HONEST
NOV-S02	11	HON	642	2586	HONEST
NOV-S02	12	HON	658	2600	HONEST
NOV-S02	13	HON	650	2600	HONEST
NOV-S02	14	HON	642	2614	HONEST
NOV-S02	15	NOV	718	2618	HONEST
NOV-S02	16	NOV	710	2618	HONEST
NOV-S02	17	NOV	726	2604	HONEST
NOV-S02	18	NOV	718	2618	HONEST
NOV-S02	19	NOV	718	2604	HONEST
NOV-S02	20	NOV	726	2604	HONEST
NOV-S02	21	NOV	718	2632	HONEST
NOV-S02	22	NOV	710	2604	HONEST
NOV-S02	23	NOV	710	2632	HONEST
NOV-S02	24	NOV	710	2618	HONEST
NOV-S02	25	NOV	718	2604	HONEST
NOV-S02	26	NOV	718	2604	HONEST
NOV-S02	27	NOV	726	2632	HONEST
NOV-S02	28	NOV	726	2618	HONEST
NOV-S02	29	NOV	726	2604	HONEST
NOV-S02	30	NOV	726	2604	HONEST
NOV-S02	31	NOV	726	2618	HONEST
NOV-S02	32	NOV	710	2604	HONEST
NOV-S02	33	NOV	718	2618	HONEST
NOV-S02	34	NOV	726	2604	HONEST
NOV-S02	35	NOV	710	2618	HONEST
NOV-S02	36	NOV	710	2604	HONEST
NOV-S02	37	NOV	718	2604	HONEST
NOV-S02	38	NOV	710	2604	HONEST
NOV-S02	39	NOV	710	2618	HONEST
NOV-S02	40	NOV	710	2618	HONEST
NOV-S02	41	NOV	726	2632	HONEST
NOV-S02	42	NOV	726	2632	HONEST
NOV-S02	43	NOV	726	2604	HONEST
NOV-S02	44	NOV	710	2632	HONEST
NOV-S02	45	NOV	710	2618	HONEST
NOV-S02	46	NOV	718	2618	HONEST
NOV-S02	47	NOV	726	2632	HONEST
NOV-S02	48	NOV	710	2618	HONEST
NOV-S02	49	NOV	726	2604	HONEST
NOV-S02	50	NOV	718	2604	HONEST
NOV-S02	51	NOV	710	2604	HONEST
NOV-S02	52	NOV	726	2618	HONEST
NOV-S02	53	NOV	718	2618	HONEST
NOV-S02	54	NOV	710	2632	HONEST
NOV-S02	55	NOV	718	2632	HONEST
NOV-S02	56	NOV	710	2632	HONEST
NOV-S02	57	NOV	710	2632	HONEST
NOV-S02	58	NOV	726	2632	HONEST
NOV-S02	59	NOV	710	2604	HONEST
NOV-S02	60	NOV	726	2618	HONEST
NOV-S02	61	NOV	718	2632	HONEST
NOV-S02	62	NOV	710	2604	HONEST
NOV-S02	63	NOV	710	2604	HONEST
NOV-S02	64	NOV	726	2618	HONEST
NOV-S02	65	NOV	718	2604	HONEST
NOV-S02	66	NOV	710	2604	HONEST
NOV-S02	67	NOV	710	2604	HONEST
NOV-S02	68	NOV	718	2632	HONEST
NOV-S02	69	NOV	710	2632	HONEST
NOV-S02	70	NOV	718	2632	HONEST
NOV-S02	71	NOV	710	2604	HONEST
NOV-S02	72	NOV	718	2604	HONEST
NOV-S02	73	NOV	710	2618	HONEST
NOV-S02	74	NOV	710	2632	HONEST
NOV-S02	75	NOV	710	2604	HONEST
NOV-S02	76	NOV	718	2632	HONEST
NOV-S02	77	NOV	718	2618	HONEST
NOV-S02	78	NOV	726	2604	HONEST
NOV-S02	79	NOV	726	2632	HONEST
NOV-S02	80	NOV	710	2618	HONEST
NOV-S02	81	NOV	726	2604	HONEST
NOV-S02	82	NOV	718	2618	HONEST
NOV-S02	83	NOV	718	2604	HONEST
NOV-S02	84	NOV	726	2604	HONEST
NOV-S02	85	NOV	718	2632	HONEST
NOV-S02	86	NOV	710	2604	HONEST
NOV-S02	87	NOV	710	2632	HONEST
NOV-S02	88	NOV	710	2618	HONEST
NOV-S03	0	HON	642	2614	HONEST
NOV-S03	1	HON	658	2614	HONEST
NOV-S03	2	HON	642	2586	HONEST
NOV-S03	3	HON	658	2600	HONEST
NOV-S03	4	HON	650	2614	HONEST
NOV-S03	5	HON	642	2586	HONEST
NOV-S03	6	HON	642	2586	HONEST
NOV-S03	7	HON	658	2600	HONEST
NOV-S03	8	HON	650	2586	HONEST
NOV-S03	9	HON	642	2586	HONEST
NOV-S03	10	HON	642	2586	HONEST
NOV-S03	11	HON	650	2614	HONEST
NOV-S03	12	HON	642	2614	HONEST
NOV-S03	13	HON	650	2614	HONEST
NOV-S03	14	HON	642	2586	HONEST
NOV-S03	15	NOV	718	2618	HONEST
NOV-S03	16	NOV	718	2618	HONEST
NOV-S03	17	NOV	726	2604	HONEST
NOV-S03	18	NOV	710	2618	HONEST
NOV-S03	19	NOV	710	2604	HONEST
NOV-S03	20	NOV	718	2604	HONEST
NOV-S03	21	NOV	710	2604	HONEST
NOV-S03	22	NOV	710	2618	HONEST
NOV-S03	23	NOV	710	2618	HONEST
NOV-S03	24	NOV	726	2632	HONEST
NOV-S03	25	NOV	726	2632	HONEST
NOV-S03	26	NOV	726	2604	HONEST
NOV-S03	27	NOV	710	2632	HONEST
NOV-S03	28	NOV	710	2618	HONEST
NOV-S03	29	NOV	718	2618	HONEST
NOV-S03	30	NOV	726	2632	HONEST
NOV-S03	31	NOV	710	2618	HONEST
NOV-S03	32	NOV	726	2604	HONEST
NOV-S03	33	NOV	718	2604	HONEST
NOV-S03	34	NOV	710	2604	HONEST
NOV-S03	35	NOV	726	2618	HONEST
NOV-S03	36	NOV	718	2618	HONEST
NOV-S03	37	NOV	710	2632	HONEST
NOV-S03	38	NOV	718	2632	HONEST
NOV-S03	39	NOV	710	2632	HONEST
NOV-S03	40	NOV	710	2632	HONEST
NOV-S03	41	NOV	726	2632	HONEST
NOV-S03	42	NOV	710	2604	HONEST
NOV-S03	43	NOV	726	2618	HONEST
NOV-S03	44	NOV	718	2632	HONEST
NOV-S03	45	NOV	710	2604	HONEST
NOV-S03	46	NOV	710	2604	HONEST
NOV-S03	47	NOV	726	2618	HONEST
NOV-S03	48	NOV	718	2604	HONEST
NOV-S03	49	NOV	710	2604	HONEST
NOV-S03	50	NOV	710	2604	HONEST
NOV-S03	51	NOV	718	2632	HONEST
NOV-S03	52	NOV	710	2632	HONEST
NOV-S03	53	NOV	718	2632	HONEST
NOV-S03	54	NOV	710	2604	HONEST
NOV-S03	55	NOV	718	2604	HONEST
NOV-S03	56	NOV	710	2618	HONEST
NOV-S03	57	NOV	710	2632	HONEST
NOV-S03	58	NOV	710	2604	HONEST
NOV-S03	59	NOV	718	2632	HONEST
NOV-S03	60	NOV	718	2618	HONEST
NOV-S03	61	NOV	726	2604	HONEST
NOV-S03	62	NOV	726	2632	HONEST
NOV-S03	63	NOV	710	2618	HONEST
NOV-S03	64	NOV	726	2604	HONEST
NOV-S03	65	NOV	718	2618	HONEST
NOV-S03	66	NOV	718	2604	HONEST
NOV-S03	67	NOV	726	2604	HONEST
NOV-S03	68	NOV	718	2632	HONEST
NOV-S03	69	NOV	710	2604	HONEST
NOV-S03	70	NOV	710	2632	HONEST
NOV-S03	71	NOV	710	2618	HONEST
NOV-S03	72	NOV	718	2604	HONEST
NOV-S03	73	NOV	718	2604	HONEST
NOV-S03	74	NOV	726	2632	HONEST
NOV-S03	75	NOV	726	2618	HONEST
NOV-S03	76	NOV	726	2604	HONEST
NOV-S03	77	NOV	726	2604	HONEST
NOV-S03	78	NOV	726	2618	HONEST
NOV-S03	79	NOV	710	2604	HONEST
NOV-S03	80	NOV	718	2618	HONEST
NOV-S03	81	NOV	726	2604	HONEST
NOV-S03	82	NOV	710	2618	HONEST
NOV-S03	83	NOV	710	2604	HONEST
NOV-S03	84	NOV	718	2604	HONEST
NOV-S03	85	NOV	710	2604	HONEST
NOV-S03	86	NOV	710	2618	HONEST
NOV-S03	87	NOV	710	2618	HONEST
NOV-S03	88	NOV	726	2632	HONEST
NOV-S04	0	HON	642	2614	HONEST
NOV-S04	1	HON	642	2586	HONEST
NOV-S04	2	HON	650	2614	HONEST
NOV-S04	3	HON	650	2600	HONEST
NOV-S04	4	HON	658	2586	HONEST
NOV-S04	5	HON	658	2614	HONEST
NOV-S04	6	HON	642	2600	HONEST
NOV-S04	7	HON	658	2586	HONEST
NOV-S04	8	HON	650	2600	HONEST
NOV-S04	9	HON	650	2586	HONEST
NOV-S04	10	HON	658	2586	HONEST
NOV-S04	11	HON	650	2614	HONEST
NOV-S04	12	HON	642	2586	HONEST
NOV-S04	13	HON	642	2614	HONEST
NOV-S04	14	HON	642	2600	HONEST
NOV-S04	15	NOV	718	2618	HONEST
NOV-S04	16	NOV	718	2604	HONEST
NOV-S04	17	NOV	710	2604	HONEST
NOV-S04	18	NOV	726	2618	HONEST
NOV-S04	19	NOV	718	2618	HONEST
NOV-S04	20	NOV	710	2632	HONEST
NOV-S04	21	NOV	718	2632	HONEST
NOV-S04	22	NOV	710	2632	HONEST
NOV-S04	23	NOV	710	2632	HONEST
NOV-S04	24	NOV	726	2632	HONEST
NOV-S04	25	NOV	710	2604	HONEST
NOV-S04	26	NOV	726	2618	HONEST
NOV-S04	27	NOV	718	2632	HONEST
NOV-S04	28	NOV	710	2604	HONEST
NOV-S04	29	NOV	710	2604	HONEST
NOV-S04	30	NOV	726	2618	HONEST
NOV-S04	31	NOV	718	2604	HONEST
NOV-S04	32	NOV	710	2604	HONEST
NOV-S04	33	NOV	710	2604	HONEST
NOV-S04	34	NOV	718	2632	HONEST
NOV-S04	35	NOV	710	2632	HONEST
NOV-S04	36	NOV	718	2632	HONEST
NOV-S04	37	NOV	710	2604	HONEST
NOV-S04	38	NOV	718	2604	HONEST
NOV-S04	39	NOV	710	2618	HONEST
NOV-S04	40	NOV	710	2632	HONEST
NOV-S04	41	NOV	710	2604	HONEST
NOV-S04	42	NOV	718	2632	HONEST
NOV-S04	43	NOV	718	2618	HONEST
NOV-S04	44	NOV	726	2604	HONEST
NOV-S04	45	NOV	726	2632	HONEST
NOV-S04	46	NOV	710	2618	HONEST
NOV-S04	47	NOV	726	2604	HONEST
NOV-S04	48	NOV	718	2618	HONEST
NOV-S04	49	NOV	718	2604	HONEST
NOV-S04	50	NOV	726	2604	HONEST
NOV-S04	51	NOV	718	2632	HONEST
NOV-S04	52	NOV	710	2604	HONEST
NOV-S04	53	NOV	710	2632	HONEST
NOV-S04	54	NOV	710	2618	HONEST
NOV-S04	55	NOV	718	2604	HONEST
NOV-S04	56	NOV	718	2604	HONEST
NOV-S04	57	NOV	726	2632	HONEST
NOV-S04	58	NOV	726	2618	HONEST
NOV-S04	59	NOV	726	2604	HONEST
NOV-S04	60	NOV	726	2604	HONEST
NOV-S04	61	NOV	726	2618	HONEST
NOV-S04	62	NOV	710	2604	HONEST
NOV-S04	63	NOV	718	2618	HONEST
NOV-S04	64	NOV	726	2604	HONEST
NOV-S04	65	NOV	710	2618	HONEST
NOV-S04	66	NOV	710	2604	HONEST
NOV-S04	67	NOV	718	2604	HONEST
NOV-S04	68	NOV	710	2604	HONEST
NOV-S04	69	NOV	710	2618	HONEST
NOV-S04	70	NOV	710	2618	HONEST
NOV-S04	71	NOV	726	2632	HONEST
NOV-S04	72	NOV	726	2632	HONEST
NOV-S04	73	NOV	726	2604	HONEST
NOV-S04	74	NOV	710	2632	HONEST
NOV-S04	75	NOV	710	2618	HONEST
NOV-S04	76	NOV	718	2618	HONEST
NOV-S04	77	NOV	726	2632	HONEST
NOV-S04	78	NOV	710	2618	HONEST
NOV-S04	79	NOV	726	2604	HONEST
NOV-S04	80	NOV	718	2604	HONEST
NOV-S04	81	NOV	710	2604	HONEST
NOV-S04	82	NOV	726	2618	HONEST
NOV-S04	83	NOV	718	2618	HONEST
NOV-S04	84	NOV	710	2632	HONEST
NOV-S04	85	NOV	718	2632	HONEST
NOV-S04	86	NOV	710	2632	HONEST
NOV-S04	87	NOV	710	2632	HONEST
NOV-S04	88	NOV	726	2632	HONEST
NOV-S05	0	HON	658	2614	HONEST
NOV-S05	1	HON	658	2600	HONEST
NOV-S05	2	HON	658	2586	HONEST
NOV-S05	3	HON	658	2586	HONEST
NOV-S05	4	HON	658	2600	HONEST
NOV-S05	5	HON	642	2586	HONEST
NOV-S05	6	HON	650	2600	HONEST
NOV-S05	7	HON	658	2586	HONEST
NOV-S05	8	HON	642	2600	HONEST
NOV-S05	9	HON	642	2586	HONEST
NOV-S05	10	HON	650	2586	HONEST
NOV-S05	11	HON	642	2586	HONEST
NOV-S05	12	HON	642	2600	HONEST
NOV-S05	13	HON	642	2600	HONEST
NOV-S05	14	HON	658	2614	HONEST
NOV-S05	15	NOV	718	2618	HONEST
NOV-S05	16	NOV	710	2604	HONEST
NOV-S05	17	NOV	718	2632	HONEST
NOV-S05	18	NOV	710	2632	HONEST
NOV-S05	19	NOV	718	2632	HONEST
NOV-S05	20	NOV	710	2604	HONEST
NOV-S05	21	NOV	718	2604	HONEST
NOV-S05	22	NOV	710	2618	HONEST
NOV-S05	23	NOV	710	2632	HONEST
NOV-S05	24	NOV	710	2604	HONEST
NOV-S05	25	NOV	718	2632	HONEST
NOV-S05	26	NOV	718	2618	HONEST
NOV-S05	27	NOV	726	2604	HONEST
NOV-S05	28	NOV	726	2632	HONEST
NOV-S05	29	NOV	710	2618	HONEST
NOV-S05	30	NOV	726	2604	HONEST
NOV-S05	31	NOV	718	2618	HONEST
NOV-S05	32	NOV	718	2604	HONEST
NOV-S05	33	NOV	726	2604	HONEST
NOV-S05	34	NOV	718	2632	HONEST
NOV-S05	35	NOV	710	2604	HONEST
NOV-S05	36	NOV	710	2632	HONEST
NOV-S05	37	NOV	710	2618	HONEST
NOV-S05	38	NOV	718	2604	HONEST
NOV-S05	39	NOV	718	2604	HONEST
NOV-S05	40	NOV	726	2632	HONEST
NOV-S05	41	NOV	726	2618	HONEST
NOV-S05	42	NOV	726	2604	HONEST
NOV-S05	43	NOV	726	2604	HONEST
NOV-S05	44	NOV	726	2618	HONEST
NOV-S05	45	NOV	710	2604	HONEST
NOV-S05	46	NOV	718	2618	HONEST
NOV-S05	47	NOV	726	2604	HONEST
NOV-S05	48	NOV	710	2618	HONEST
NOV-S05	49	NOV	710	2604	HONEST
NOV-S05	50	NOV	718	2604	HONEST
NOV-S05	51	NOV	710	2604	HONEST
NOV-S05	52	NOV	710	2618	HONEST
NOV-S05	53	NOV	710	2618	HONEST
NOV-S05	54	NOV	726	2632	HONEST
NOV-S05	55	NOV	726	2632	HONEST
NOV-S05	56	NOV	726	2604	HONEST
NOV-S05	57	NOV	710	2632	HONEST
NOV-S05	58	NOV	710	2618	HONEST
NOV-S05	59	NOV	718	2618	HONEST
NOV-S05	60	NOV	726	2632	HONEST
NOV-S05	61	NOV	710	2618	HONEST
NOV-S05	62	NOV	726	2604	HONEST
NOV-S05	63	NOV	718	2604	HONEST
NOV-S05	64	NOV	710	2604	HONEST
NOV-S05	65	NOV	726	2618	HONEST
NOV-S05	66	NOV	718	2618	HONEST
NOV-S05	67	NOV	710	2632	HONEST
NOV-S05	68	NOV	718	2632	HONEST
NOV-S05	69	NOV	710	2632	HONEST
NOV-S05	70	NOV	710	2632	HONEST
NOV-S05	71	NOV	726	2632	HONEST
NOV-S05	72	NOV	710	2604	HONEST
NOV-S05	73	NOV	726	2618	HONEST
NOV-S05	74	NOV	718	2632	HONEST
NOV-S05	75	NOV	710	2604	HONEST
NOV-S05	76	NOV	710	2604	HONEST
NOV-S05	77	NOV	726	2618	HONEST
NOV-S05	78	NOV	718	2604	HONEST
NOV-S05	79	NOV	710	2604	HONEST
NOV-S05	80	NOV	710	2604	HONEST
NOV-S05	81	NOV	718	2632	HONEST
NOV-S05	82	NOV	710	2632	HONEST
NOV-S05	83	NOV	718	2632	HONEST
NOV-S05	84	NOV	710	2604	HONEST
NOV-S05	85	NOV	718	2604	HONEST
NOV-S05	86	NOV	710	2618	HONEST
NOV-S05	87	NOV	710	2632	HONEST
NOV-S05	88	NOV	710	2604	HONEST
NOV-S06	0	HON	642	2586	HONEST
NOV-S06	1	HON	658	2600	HONEST
NOV-S06	2	HON	650	2614	HONEST
NOV-S06	3	HON	642	2586	HONEST
NOV-S06	4	HON	642	2586	HONEST
NOV-S06	5	HON	658	2600	HONEST
NOV-S06	6	HON	650	2586	HONEST
NOV-S06	7	HON	642	2586	HONEST
NOV-S06	8	HON	642	2586	HONEST
NOV-S06	9	HON	650	2614	HONEST
NOV-S06	10	HON	642	2614	HONEST
NOV-S06	11	HON	650	2614	HONEST
NOV-S06	12	HON	642	2586	HONEST
NOV-S06	13	HON	650	2586	HONEST
NOV-S06	14	HON	642	2600	HONEST
NOV-S06	15	NOV	704	2642	HONEST
NOV-S06	16	NOV	696	2642	HONEST
NOV-S06	17	NOV	696	2628	HONEST
NOV-S06	18	NOV	704	2628	HONEST
NOV-S06	19	NOV	696	2628	HONEST
NOV-S06	20	NOV	696	2642	HONEST
NOV-S06	21	NOV	696	2642	HONEST
NOV-S06	22	NOV	712	2656	HONEST
NOV-S06	23	NOV	712	2656	HONEST
NOV-S06	24	NOV	712	2628	HONEST
NOV-S06	25	NOV	696	2656	HONEST
NOV-S06	26	NOV	696	2642	HONEST
NOV-S06	27	NOV	704	2642	HONEST
NOV-S06	28	NOV	712	2656	HONEST
NOV-S06	29	NOV	696	2642	HONEST
NOV-S06	30	NOV	712	2628	HONEST
NOV-S06	31	NOV	704	2628	HONEST
NOV-S06	32	NOV	696	2628	HONEST
NOV-S06	33	NOV	712	2642	HONEST
NOV-S06	34	NOV	704	2642	HONEST
NOV-S06	35	NOV	696	2656	HONEST
NOV-S06	36	NOV	704	2656	HONEST
NOV-S06	37	NOV	696	2656	HONEST
NOV-S06	38	NOV	696	2656	HONEST
NOV-S06	39	NOV	712	2656	HONEST
NOV-S06	40	NOV	696	2628	HONEST
NOV-S06	41	NOV	712	2642	HONEST
NOV-S06	42	NOV	704	2656	HONEST
NOV-S06	43	NOV	696	2628	HONEST
NOV-S06	44	NOV	696	2628	HONEST
NOV-S06	45	NOV	712	2642	HONEST
NOV-S06	46	NOV	704	2628	HONEST
NOV-S06	47	NOV	696	2628	HONEST
NOV-S06	48	NOV	696	2628	HONEST
NOV-S06	49	NOV	704	2656	HONEST
NOV-S06	50	NOV	696	2656	HONEST
NOV-S06	51	NOV	704	2656	HONEST
NOV-S06	52	NOV	696	2628	HONEST
NOV-S06	53	NOV	704	2628	HONEST
NOV-S06	54	NOV	696	2642	HONEST
NOV-S06	55	NOV	696	2656	HONEST
NOV-S06	56	NOV	696	2628	HONEST
NOV-S06	57	NOV	704	2656	HONEST
NOV-S06	58	NOV	704	2642	HONEST
NOV-S06	59	NOV	712	2628	HONEST
NOV-S06	60	NOV	712	2656	HONEST
NOV-S06	61	NOV	696	2642	HONEST
NOV-S06	62	NOV	712	2628	HONEST
NOV-S06	63	NOV	704	2642	HONEST
NOV-S06	64	NOV	704	2628	HONEST
NOV-S06	65	NOV	712	2628	HONEST
NOV-S06	66	NOV	704	2656	HONEST
NOV-S06	67	NOV	696	2628	HONEST
NOV-S06	68	NOV	696	2656	HONEST
NOV-S06	69	NOV	696	2642	HONEST
NOV-S06	70	NOV	704	2628	HONEST
NOV-S06	71	NOV	704	2628	HONEST
NOV-S06	72	NOV	712	2656	HONEST
NOV-S06	73	NOV	712	2642	HONEST
NOV-S06	74	NOV	712	2628	HONEST
NOV-S06	75	NOV	712	2628	HONEST
NOV-S06	76	NOV	712	2642	HONEST
NOV-S06	77	NOV	696	2628	HONEST
NOV-S06	78	NOV	704	2642	HONEST
NOV-S06	79	NOV	712	2628	HONEST
NOV-S06	80	NOV	696	2642	HONEST
NOV-S06	81	NOV	696	2628	HONEST
NOV-S06	82	NOV	704	2628	HONEST
NOV-S06	83	NOV	696	2628	HONEST
NOV-S06	84	NOV	696	2642	HONEST
NOV-S06	85	NOV	696	2642	HONEST
NOV-S06	86	NOV	712	2656	HONEST
NOV-S06	87	NOV	712	2656	HONEST
NOV-S06	88	NOV	712	2628	HONEST
NOV-S07	0	HON	650	2614	HONEST
NOV-S07	1	HON	650	2600	HONEST
NOV-S07	2	HON	658	2586	HONEST
NOV-S07	3	HON	658	2614	HONEST
NOV-S07	4	HON	642	2600	HONEST
NOV-S07	5	HON	658	2586	HONEST
NOV-S07	6	HON	650	2600	HONEST
NOV-S07	7	HON	650	2586	HONEST
NOV-S07	8	HON	658	2586	HONEST
NOV-S07	9	HON	650	2614	HONEST
NOV-S07	10	HON	642	2586	HONEST
NOV-S07	11	HON	642	2614	HONEST
NOV-S07	12	HON	642	2600	HONEST
NOV-S07	13	HON	650	2586	HONEST
NOV-S07	14	HON	650	2586	HONEST
NOV-S07	15	NOV	704	2642	HONEST
NOV-S07	16	NOV	712	2642	HONEST
NOV-S07	17	NOV	704	2642	HONEST
NOV-S07	18	NOV	696	2656	HONEST
NOV-S07	19	NOV	704	2656	HONEST
NOV-S07	20	NOV	696	2656	HONEST
NOV-S07	21	NOV	696	2656	HONEST
NOV-S07	22	NOV	712	2656	HONEST
NOV-S07	23	NOV	696	2628	HONEST
NOV-S07	24	NOV	712	2642	HONEST
NOV-S07	25	NOV	704	2656	HONEST
NOV-S07	26	NOV	696	2628	HONEST
NOV-S07	27	NOV	696	2628	HONEST
NOV-S07	28	NOV	712	2642	HONEST
NOV-S07	29	NOV	704	2628	HONEST
NOV-S07	30	NOV	696	2628	HONEST
NOV-S07	31	NOV	696	2628	HONEST
NOV-S07	32	NOV	704	2656	HONEST
NOV-S07	33	NOV	696	2656	HONEST
NOV-S07	34	NOV	704	2656	HONEST
NOV-S07	35	NOV	696	2628	HONEST
NOV-S07	36	NOV	704	2628	HONEST
NOV-S07	37	NOV	696	2642	HONEST
NOV-S07	38	NOV	696	2656	HONEST
NOV-S07	39	NOV	696	2628	HONEST
NOV-S07	40	NOV	704	2656	HONEST
NOV-S07	41	NOV	704	2642	HONEST
NOV-S07	42	NOV	712	2628	HONEST
NOV-S07	43	NOV	712	2656	HONEST
NOV-S07	44	NOV	696	2642	HONEST
NOV-S07	45	NOV	712	2628	HONEST
NOV-S07	46	NOV	704	2642	HONEST
NOV-S07	47	NOV	704	2628	HONEST
NOV-S07	48	NOV	712	2628	HONEST
NOV-S07	49	NOV	704	2656	HONEST
NOV-S07	50	NOV	696	2628	HONEST
NOV-S07	51	NOV	696	2656	HONEST
NOV-S07	52	NOV	696	2642	HONEST
NOV-S07	53	NOV	704	2628	HONEST
NOV-S07	54	NOV	704	2628	HONEST
NOV-S07	55	NOV	712	2656	HONEST
NOV-S07	56	NOV	712	2642	HONEST
NOV-S07	57	NOV	712	2628	HONEST
NOV-S07	58	NOV	712	2628	HONEST
NOV-S07	59	NOV	712	2642	HONEST
NOV-S07	60	NOV	696	2628	HONEST
NOV-S07	61	NOV	704	2642	HONEST
NOV-S07	62	NOV	712	2628	HONEST
NOV-S07	63	NOV	696	2642	HONEST
NOV-S07	64	NOV	696	2628	HONEST
NOV-S07	65	NOV	704	2628	HONEST
NOV-S07	66	NOV	696	2628	HONEST
NOV-S07	67	NOV	696	2642	HONEST
NOV-S07	68	NOV	696	2642	HONEST
NOV-S07	69	NOV	712	2656	HONEST
NOV-S07	70	NOV	712	2656	HONEST
NOV-S07	71	NOV	712	2628	HONEST
NOV-S07	72	NOV	696	2656	HONEST
NOV-S07	73	NOV	696	2642	HONEST
NOV-S07	74	NOV	704	2642	HONEST
NOV-S07	75	NOV	712	2656	HONEST
NOV-S07	76	NOV	696	2642	HONEST
