TRAP-C1-002	4	4	2	1000	800	4
TRAP-C1-003	4	4	2	1000	800	4
TRAP-C1-004	4	4	2	1000	800	4
TRAP-C1-005	4	4	2	1000	800	4
TRAP-C1-006	4	4	2	1000	800	4
TRAP-C2-001	4	4	2	1000	800	4
TRAP-C2-002	4	4	2	1000	800	4
TRAP-C2-003	4	4	2	1000	800	4
TRAP-C2-004	4	4	2	1000	800	4
TRAP-C2-005	4	4	2	1000	800	4
TRAP-C2-006	4	4	2	1000	800	4
TRAP-CV-001	4	4	2	1000	800	4
TRAP-CV-002	4	4	2	1000	800	4
TRAP-CV-003	4	4	2	1000	800	4
TRAP-CV-004	4	4	2	1000	800	4
TRAP-CH-001	4	4	2	1000	800	4
TRAP-CH-002	4	4	2	1000	800	4
TRAP-CH-003	4	4	2	1000	800	4
TRAP-C7-001	4	4	2	1000	800	4
TRAP-C7-002	4	4	2	1000	800	4
TRAP-C7-003	4	4	2	1000	800	4
TRAP-C7-004	4	4	2	1000	800	4
TRAP-C7-005	4	4	2	1000	800	4
TRAP-C5a	4	2	2	1000	500	2
TRAP-C5b	4	2	2	1000	500	2
TRAP-C5c	4	2	2	1000	500	2
TRAP-C5d	4	2	2	1000	500	2
TRAP-C5e	4	2	2	1000	500	2
TRAP-C5f	4	2	2	1000	500	2
TRAP-C3-001	4	2	2	1000	500	2
TRAP-C3-002	4	2	2	1000	500	2
TRAP-C3-003	4	2	2	1000	500	2
TRAP-C3-004	4	2	2	1000	500	2
TRAP-C3-005	4	2	2	1000	500	2
TRAP-C3-006	4	2	2	1000	500	2
TRAP-C4-001	4	4	2	1000	700	4
TRAP-C4-002	4	4	2	1000	700	4
TRAP-C4-003	4	4	2	1000	700	4
TRAP-C4-004	4	4	2	1000	700	4
TRAP-C4-005	4	4	2	1000	700	4
TRAP-C4-006	4	4	2	1000	700	4
TRAP-C6-001	4	4	6	1000	400	4
TRAP-C6-002	4	4	6	1000	400	4
TRAP-C6-003	4	4	6	1000	400	4
TRAP-C6-004	4	4	6	1000	400	4
TRAP-C6-005	4	4	6	1000	400	4
