172|896|12935|1|1|0
173|822|6952|1|1|0
174|891|12314|1|1|0
175|880|11052|1|1|0
176|823|7014|1|1|0
177|909|15149|1|1|0
178|777|5236|1|1|0
179|924|18269|1|1|0
180|754|4617|1|1|0
181|800|6004|1|1|0
182|834|7538|1|1|0
183|820|6855|1|1|0
184|824|7052|1|1|0
185|852|8691|1|1|0
186|902|13813|1|1|0
187|923|18190|1|1|0
188|872|10255|1|1|0
189|746|4425|1|1|0
190|719|3857|1|1|0
191|720|3867|1|1|0
192|828|7261|1|1|0
193|872|10255|1|1|0
194|850|8549|1|1|0
195|844|8170|1|1|0
196|734|4146|1|1|0
197|891|12351|1|1|0
198|784|5476|1|1|0
199|862|9435|1|1|0
200|805|6199|1|1|0
201|830|7370|1|1|0
202|814|6603|1|1|0
203|822|6937|1|1|0
204|735|4179|1|1|0
205|818|6768|1|1|0
206|705|3588|1|1|0
207|788|5603|1|1|0
208|831|7413|1|1|0
209|842|8004|1|1|0
210|707|3633|1|1|0
211|701|3523|1|1|0
212|853|8725|1|1|0
213|873|10314|1|1|0
214|742|4335|1|1|0
215|724|3942|1|1|0
216|909|15051|1|1|0
217|711|3708|1|1|0
218|814|6596|1|1|0
219|909|15135|1|1|0
220|822|6950|1|1|0
221|864|9544|1|1|0
222|804|6165|1|1|0
223|878|10861|1|1|0
224|722|3914|1|1|0
225|789|5636|1|1|0
226|859|9154|1|1|0
227|817|6732|1|1|0
228|895|12877|1|1|0
229|813|6560|1|1|0
230|803|6123|1|1|0
231|853|8725|1|1|0
232|876|10662|1|1|0
233|890|12180|1|1|0
234|893|12645|1|1|0
235|776|5218|1|1|0
236|900|13643|1|1|0
237|746|4408|1|1|0
238|861|9345|1|1|0
239|717|3816|1|1|0
240|862|9444|1|1|0
241|915|16320|1|1|0
242|909|15115|1|1|0
243|864|9543|1|1|0
244|719|3849|1|1|0
245|889|12022|1|1|0
246|875|21036|1|1|0
247|724|7874|1|1|0
248|869|20050|1|1|0
249|883|22646|1|1|0
250|871|20429|1|1|0
251|842|16004|1|1|0
252|855|17778|1|1|0
253|870|20250|1|1|0
254|870|20211|1|1|0
255|887|23583|1|1|0
256|823|14016|1|1|0
257|865|19229|1|1|0
258|728|8046|0|0|0
259|712|7434|0|0|0
260|869|19971|1|1|0
261|853|17543|1|1|0
262|884|22881|1|1|0
263|863|19005|1|1|0
264|778|10520|1|1|0
265|828|14498|1|1|0
266|889|24167|1|1|0
267|798|11923|1|1|0
268|802|12185|0|0|0
269|828|14490|1|1|0
270|892|24910|1|1|0
271|860|18458|1|1|0
272|783|10856|1|1|0
273|820|13710|0|1|0
274|862|18881|1|1|0
275|887|23683|1|1|0
276|780|10667|1|1|0
277|855|17823|1|1|0
278|878|21614|1|1|0
279|887|23576|1|1|0
280|826|14265|0|1|0
281|881|22385|1|1|0
282|746|8812|0|0|0
283|793|11536|1|1|0
284|884|23083|1|1|0
285|854|17571|1|1|0
286|882|22487|1|1|0
287|864|19171|1|1|0
288|881|22413|1|1|0
289|872|20572|1|1|0
290|873|20648|1|1|0
291|847|16715|1|1|0
292|831|14838|1|1|0
293|848|16774|1|1|0
294|733|8264|0|1|0
295|740|8562|0|1|0
296|806|12465|1|1|0
297|734|8311|0|0|0
298|873|20730|1|1|0
299|758|9446|1|1|0
300|890|24314|1|1|0
301|869|19968|1|1|0
302|884|22972|1|1|0
303|774|10298|1|1|0
304|876|21240|1|1|0
305|839|15738|1|1|0
306|877|21532|1|1|0
307|870|20117|1|1|0
308|859|18304|1|1|0
309|851|17228|1|1|0
310|883|22845|1|1|0
311|788|11204|0|1|0
312|843|16194|0|1|0
313|803|12305|1|1|0
314|869|20061|1|1|0
315|872|20439|1|1|0
316|891|24713|1|1|0
317|753|9180|1|1|0
318|730|8139|0|0|0
319|779|10630|1|1|0
320|707|7262|0|1|0
321|781|10734|1|1|0
322|872|20501|1|1|0
323|884|23044|1|1|0
324|872|20614|1|1|0
325|860|18581|1|1|0
326|761|9593|1|1|0
327|874|20941|1|1|0
328|883|22777|1|1|0
329|753|9170|0|1|0
330|855|17750|1|1|0
331|774|10280|1|1|0
332|836|15295|1|1|0
333|889|24101|1|1|0
334|854|17667|1|1|0
335|878|21777|1|1|0
336|731|8194|0|1|0
337|850|17099|1|1|0
338|810|12873|1|1|0
339|873|20809|1|1|0
340|771|10122|1|1|0
341|812|12961|1|1|0
342|836|15364|0|1|0
343|773|10235|0|1|0
344|725|7925|0|0|0
345|758|9428|0|1|0
346|892|24876|1|1|0
347|795|11684|1|1|0
348|876|21210|1|1|0
349|740|8555|1|1|0
350|856|17909|1|1|0
351|787|11140|1|1|0
352|870|20166|1|1|0
353|879|21903|1|1|0
354|882|22544|1|1|0
355|879|21861|1|1|0
356|791|11407|1|1|0
357|879|21970|1|1|0
358|879|21911|1|1|0
359|743|8712|1|1|0
360|862|18768|1|1|0
361|860|18535|1|1|0
362|873|20643|1|1|0
363|886|23473|1|1|0
364|886|23364|1|1|0
365|873|20776|1|1|0
366|870|20199|1|1|0
367|884|22984|1|1|0
368|803|12296|1|1|0
369|874|20930|1|1|0
370|873|20799|1|1|0
371|816|13328|1|1|0
372|779|10630|0|1|0
373|736|8399|1|1|0
374|762|9653|0|1|0
375|798|11867|1|1|0
376|888|23862|1|1|0
377|889|24158|1|1|0
378|882|22438|1|1|0
379|756|9321|0|1|0
380|777|10456|1|1|0
381|828|14456|0|1|0
382|847|16640|1|1|0
383|767|9910|1|1|0
384|876|21278|1|1|0
385|823|14023|1|1|0
386|886|23409|1|1|0
387|886|23343|1|1|0
388|855|17797|1|1|0
389|814|13186|1|1|0
390|866|19446|1|1|0
391|887|23644|1|1|0
392|886|23407|1|1|0
393|753|9167|1|1|0
394|878|21669|1|1|0
395|882|22599|1|1|0
396|850|17077|1|1|0
397|838|15531|1|1|0
398|887|23666|1|1|0
399|749|8980|1|1|0
400|857|18077|1|1|0
401|761|9581|1|1|0
402|885|23093|1|1|0
403|762|9648|1|1|0
404|747|8888|1|1|0
405|847|16634|1|1|0
406|833|14992|1|1|0
407|830|14667|1|1|0
408|819|13597|1|1|0
409|885|23151|1|1|0
410|878|21792|1|1|0
411|862|18814|1|1|0
412|745|8778|0|1|0
413|847|16671|1|1|0
414|792|11443|1|1|0
415|840|15779|1|1|0
416|774|10294|0|1|0
417|879|21840|1|1|0
418|888|23790|1|1|0
419|792|11435|1|1|0
420|782|10811|1|1|0
421|837|15472|1|1|0
422|877|21422|1|1|0
423|756|9328|1|1|0
424|739|8502|1|1|0
425|845|16469|1|1|0
426|838|15621|0|1|0
427|830|14653|0|1|0
428|700|7021|1|1|0
429|847|16637|1|1|0
430|881|22316|1|1|0
431|750|9012|0|1|0
432|791|11367|1|1|0
433|799|11973|1|1|0
434|841|15946|1|1|0
435|855|17734|1|1|0
436|789|11278|0|1|0
437|862|18786|1|1|0
438|821|13766|0|1|0
439|889|24194|1|1|0
440|843|16113|1|1|0
441|788|11151|0|1|0
442|869|20000|1|1|0
443|881|22332|1|1|0
444|794|11602|0|1|0
445|722|7798|0|0|0
446|889|24140|1|1|0
447|750|9037|0|1|0
448|849|16889|1|1|0
449|889|24099|1|1|0
450|880|22013|1|1|0
451|886|23426|1|1|0
452|877|21467|1|1|0
453|891|24728|1|1|0
454|864|19108|1|1|0
455|817|13428|1|1|0
456|890|24281|1|1|0
457|871|20397|1|1|0
458|822|13912|1|1|0
459|792|11428|0|1|0
460|764|9736|1|1|0
461|833|15004|1|1|0
462|853|17518|1|1|0
463|878|21644|1|1|0
464|864|19155|1|1|0
465|861|18651|1|1|0
466|800|12059|1|1|0
467|877|21551|1|1|0
468|779|10622|0|1|0
469|880|22032|1|1|0
470|884|23012|1|1|0
471|804|12344|0|1|0
472|864|19210|1|1|0
473|808|12678|0|1|0
474|791|11408|1|1|0
475|848|16812|1|1|0
476|871|20407|1|1|0
477|885|23190|1|1|0
478|877|21437|1|1|0
479|873|20789|1|1|0
480|868|19728|1|1|0
481|702|7101|0|1|0
482|886|23548|1|1|0
483|881|22397|1|1|0
484|884|23002|1|1|0
485|825|14230|1|1|0
486|853|17425|1|1|0
487|874|20889|1|1|0
488|811|12911|1|1|0
489|862|18850|0|1|0
490|843|16155|1|1|0
491|746|8815|1|1|0
492|769|9994|1|1|0
493|732|8206|0|0|0
494|771|10117|0|1|0
495|771|10108|1|1|0
496|835|15286|1|1|0
497|718|7653|1|1|0
498|724|7879|0|1|0
499|871|20322|1|1|0
500|837|15493|1|1|0
501|849|16880|1|1|0
502|889|24105|1|1|0
503|884|23033|1|1|0
504|842|16100|1|1|0
505|851|17170|1|1|0
506|871|20338|1|1|0
507|870|20203|1|1|0
508|837|15498|1|1|0
509|817|13468|1|1|0
510|728|8034|1|1|0
511|754|9243|1|1|0
512|887|23580|1|1|0
513|890|24296|1|1|0
514|834|15149|1|1|0
515|886|23334|1|1|0
516|752|9123|0|1|0
517|776|10447|0|1|0
518|880|22170|1|1|0
519|874|20846|1|1|0
520|767|9893|0|0|0
521|850|17082|1|1|0
522|886|23376|1|1|0
523|885|23094|1|1|0
524|854|17673|1|1|0
525|796|11770|1|1|0
526|878|21784|1|1|0
527|862|18741|1|1|0
528|814|13132|1|1|0
529|723|7838|1|1|0
530|754|9234|0|1|0
531|769|10028|0|1|0
532|846|16519|0|1|0
533|768|9977|0|1|0
534|804|12337|0|1|0
535|828|14529|1|1|0
536|747|8876|0|1|0
537|868|19830|1|1|0
538|700|7009|0|1|0
539|714|7493|0|0|0
540|828|14449|1|1|0
541|743|8716|0|1|0
542|740|8542|0|1|0
543|768|9979|1|1|0
544|855|17762|1|1|0
545|886|23377|1|1|0
546|828|14455|1|1|0
547|861|18674|1|1|0
548|850|17047|1|1|0
549|849|16968|1|1|0
550|830|14677|1|1|0
551|859|18348|1|1|0
552|885|23162|1|1|0
553|784|10907|0|1|0
554|806|12474|0|1|0
555|759|9471|1|1|0
556|876|21341|1|1|0
557|859|18306|1|1|0
558|871|20271|1|1|0
559|864|19178|1|1|0
560|881|22330|1|1|0
561|700|7027|0|1|0
562|813|13072|1|1|0
563|852|17292|1|1|0
564|780|10665|1|1|0
565|784|10926|1|1|0
566|889|24210|1|1|0
567|844|16333|0|1|0
568|833|15043|1|1|0
569|844|16254|0|1|0
570|719|7703|0|0|0
571|872|20561|1|1|0
572|739|8510|0|1|0
573|842|16042|1|1|0
574|850|17109|0|1|0
575|804|12383|1|1|0
576|891|24627|1|1|0
577|745|8770|0|0|0
578|886|23503|1|1|0
579|856|17899|1|1|0
580|707|7246|0|1|0
581|856|17836|0|1|0
582|796|11714|1|1|0
583|700|7006|0|1|0
584|763|9669|0|1|0
585|793|11502|1|1|0
586|776|10432|1|1|0
587|764|9744|1|1|0
588|795|11638|0|1|0
589|829|14616|1|1|0
590|830|14743|1|1|0
591|877|21422|1|1|0
592|856|17845|1|1|0
593|859|18405|1|1|0
594|801|12093|1|1|0
595|891|24540|1|1|0
596|882|22435|1|1|0
597|788|11218|1|1|0
598|720|7752|0|1|0
599|850|17037|1|1|0
600|733|8248|0|1|0
601|869|20055|1|1|0
602|755|9278|1|1|0
603|866|19530|1|1|0
604|837|15495|1|1|0
605|743|8709|0|1|0
606|853|17462|1|1|0
607|801|12130|0|1|0
608|755|9266|0|1|0
609|866|19433|1|1|0
610|749|8977|1|1|0
611|891|24734|1|1|0
612|882|22544|1|1|0
613|847|16681|1|1|0
614|782|10804|1|1|0
615|836|15314|0|1|0
616|864|19135|1|1|0
617|787|11108|0|1|0
618|799|11930|1|1|0
619|878|21611|1|1|0
620|775|10340|1|1|0
621|859|18386|0|1|0
622|859|18386|1|1|0
623|781|10704|0|1|0
624|858|18193|1|1|0
625|756|9331|1|1|0
626|824|14133|0|1|0
627|819|13601|0|1|0
628|878|21781|1|1|0
629|849|16927|0|1|0
630|783|10873|1|1|0
631|713|7454|1|1|0
632|811|12883|1|1|0
633|883|22711|1|1|0
634|719|7703|1|1|0
635|860|18528|1|1|0
636|757|9360|1|1|0
637|861|18611|1|1|0
638|751|9094|0|1|0
639|888|24005|1|1|0
640|881|22247|1|1|0
641|879|21918|1|1|0
642|870|20130|1|1|0
643|748|8906|1|1|0
644|751|9060|1|1|0
645|825|14187|1|1|0
646|886|23405|1|1|0
647|832|14876|0|1|0
648|745|8804|0|0|0
649|874|20980|1|1|0
650|870|20207|1|1|0
651|880|22156|1|1|0
652|781|10723|1|1|0
653|740|8574|0|1|0
654|860|18516|1|1|0
655|797|11821|1|1|0
656|867|19567|1|1|0
657|725|7918|1|1|0
658|856|17904|0|1|0
659|865|19244|1|1|0
660|810|12802|0|1|0
661|893|25057|1|1|0
662|880|22192|1|1|0
663|853|17464|1|1|0
664|872|20486|1|1|0
665|835|15194|0|1|0
666|884|22865|1|1|0
667|814|13141|1|1|0
668|802|12228|1|1|0
669|838|15523|1|1|0
670|891|24747|1|1|0
671|886|23453|1|1|0
672|862|18845|1|1|0
673|850|17114|1|1|0
674|878|21743|1|1|0
675|879|21869|1|1|0
676|805|12449|1|1|0
677|875|21121|1|1|0
678|837|15418|1|1|0
679|776|10412|1|1|0
680|771|10151|0|0|0
681|853|17435|1|1|0
682|875|21101|1|1|0
683|869|19943|1|1|0
684|858|18269|1|1|0
685|891|24563|1|1|0
686|825|711|0|0|0
687|716|379|0|0|0
688|812|649|0|0|0
689|701|352|0|0|0
690|704|358|0|0|0
691|805|622|0|0|0
692|885|1161|0|0|0
693|790|566|0|0|0
694|873|10398|0|0|0
695|928|19528|0|0|0
696|881|11113|0|0|0
697|771|5062|0|0|0
698|886|11763|0|0|0
699|911|15544|0|0|0
700|873|10367|0|0|0
701|759|4746|0|0|0
702|845|8193|0|0|0
703|754|4613|0|0|0
704|791|5706|0|0|0
705|756|4657|0|0|0
706|830|7345|0|0|0
707|889|12117|0|0|0
708|790|5670|0|0|0
709|863|18898|0|0|0
710|974|114971|0|0|0
711|874|20854|0|0|0
712|982|164110|0|0|0
713|975|121120|0|0|0
714|987|227888|0|0|0
715|912|31140|0|0|0
716|984|193857|0|0|0
717|896|25989|0|0|0
718|980|154395|0|0|0
719|986|212559|0|0|0
720|981|158034|0|0|0
721|904|28541|0|0|0
722|973|109196|0|0|0
723|848|16862|0|0|0
724|969|96626|0|0|0
725|984|189154|0|0|0
726|975|119869|0|0|0
727|911|30963|0|0|0
728|978|139566|0|0|0
729|934|43068|0|0|0
730|973|108132|0|0|0
731|981|155049|0|0|0
732|970|100247|0|0|0
733|926|37966|0|0|0
734|971|102467|0|0|0
735|913|31631|0|0|0
736|981|160420|0|0|0
737|985|208008|0|0|0
738|985|203932|0|0|0
739|820|685|0|0|0
740|716|380|0|0|0
741|807|631|0|0|0
742|701|353|0|0|0
743|804|618|0|0|0
744|879|1098|0|0|0
745|782|539|0|0|0
746|878|10836|0|0|0
747|928|19405|0|0|0
748|879|10986|0|0|0
749|770|5025|0|0|0
750|887|11868|0|0|0
751|912|15654|0|0|0
752|873|10323|0|0|0
753|760|4754|0|0|0
754|845|8212|0|0|0
755|763|4832|0|0|0
756|782|5397|0|0|0
757|748|4464|0|0|0
758|827|7195|0|0|0
759|890|12197|0|0|0
760|788|5603|0|0|0
761|862|18892|0|0|0
762|974|114973|0|0|0
763|874|20847|0|0|0
764|982|164111|0|0|0
765|975|121150|0|0|0
766|987|227885|0|0|0
767|912|31156|0|0|0
768|984|193851|0|0|0
769|896|26050|0|0|0
770|980|154395|0|0|0
771|986|212558|0|0|0
772|981|158014|0|0|0
773|904|28565|0|0|0
774|973|109186|0|0|0
775|848|16860|0|0|0
776|969|96613|0|0|0
777|984|189125|0|0|0
778|975|119878|0|0|0
779|911|30941|0|0|0
780|978|139562|0|0|0
781|934|43085|0|0|0
782|973|108158|0|0|0
783|981|155039|0|0|0
784|970|100237|0|0|0
785|926|37948|0|0|0
786|971|102464|0|0|0
787|913|31648|0|0|0
788|981|160415|0|0|0
789|985|208006|0|0|0
790|985|203936|0|0|0
791|869|10026|1|1|0
792|756|4671|1|1|0
793|935|21679|1|0|0
794|928|19472|1|0|0
795|710|3690|1|1|0
796|857|9020|1|1|0
797|858|9071|1|1|0
798|948|27397|1|1|0
799|740|8568|1|1|0
800|741|8624|0|0|0
801|722|7828|0|1|0
802|726|7977|1|1|0
803|751|9087|0|1|0
804|823|14025|1|1|0
805|778|10567|0|1|0
806|782|10789|1|1|0
807|812|12963|1|1|0
808|823|14003|1|1|0
809|800|12073|1|1|0
810|717|7635|1|1|0
811|818|13527|1|1|0
812|815|13296|1|1|0
813|790|11319|1|1|0
814|817|13480|0|1|0
815|801|12138|1|1|0
816|812|12981|1|1|0
817|765|9768|1|1|0
818|715|7558|0|0|0
819|728|8032|1|1|0
820|827|14344|1|1|0
821|772|10186|1|1|0
822|727|8015|0|1|0
823|753|9169|1|1|0
824|749|8956|1|1|0
825|824|14125|1|1|0
826|796|11742|1|1|0
827|802|12205|1|1|0
828|817|13415|1|1|0
829|792|11460|1|1|0
830|814|13149|1|1|0
831|730|8119|1|1|0
832|777|10503|0|1|0
833|746|8818|0|1|0
834|830|14708|1|1|0
835|822|13880|1|1|0
836|827|14407|1|1|0
837|798|11904|1|1|0
838|733|8265|0|0|0
839|828|14463|1|1|0
840|793|11533|1|1|0
841|789|11255|1|1|0
842|722|7826|1|1|0
843|781|10702|1|1|0
844|786|11082|1|1|0
845|832|14891|1|1|0
846|778|10573|1|1|0
847|776|10435|1|1|0
848|718|7676|0|0|0
849|807|12547|1|1|0
850|810|12844|0|1|0
851|811|12920|0|1|0
852|832|14924|1|1|0
853|753|9187|0|1|0
854|754|9220|0|1|0
855|802|12182|0|1|0
856|772|10185|0|1|0
857|767|9926|1|1|0
858|774|10326|1|1|0
859|825|14226|1|1|0
860|830|14723|1|1|0
861|739|8513|1|1|0
862|772|10209|1|1|0
863|769|9992|1|1|0
864|773|10254|0|1|0
865|719|7702|0|0|0
866|827|14378|1|1|0
867|764|9741|0|1|0
868|767|9931|1|1|0
869|829|14582|1|1|0
870|804|12347|1|1|0
871|804|12328|1|1|0
872|803|12282|1|1|0
873|831|14764|1|1|0
874|773|10268|1|1|0
875|741|8589|1|1|0
876|784|10926|1|1|0
877|774|10288|1|1|0
878|832|14953|1|1|0
879|813|13060|1|1|0
880|803|12292|0|1|0
881|822|13929|0|1|0
882|826|14282|1|1|0
883|818|13519|1|1|0
884|813|13093|1|1|0
885|794|11612|1|1|0
886|788|11193|1|1|0
887|749|8979|0|1|0
888|759|9452|1|1|0
889|711|7383|1|1|0
890|815|13253|1|1|0
891|810|12808|1|1|0
892|733|8263|1|1|0
893|816|13331|0|1|0
894|830|14679|1|1|0
895|830|14680|1|1|0
896|804|12322|1|1|0
897|727|8009|1|1|0
898|795|11654|1|1|0
899|801|12132|1|1|0
900|782|10782|0|1|0
901|787|11142|0|1|0
902|779|10616|0|0|0
903|811|12890|1|1|0
904|824|14073|0|1|0
905|730|8126|1|1|0
906|778|10568|0|1|0
907|782|10777|0|1|0
908|815|13277|1|1|0
909|785|11013|0|1|0
910|736|8397|1|1|0
911|777|10483|1|1|0
912|763|9698|1|1|0
913|813|13078|0|1|0
914|823|14044|1|1|0
915|828|14457|1|1|0
916|753|9191|0|1|0
917|818|13508|1|1|0
918|734|8303|0|1|0
919|833|15006|0|1|0
920|809|12710|1|1|0
921|817|13476|1|1|0
922|784|10912|1|1|0
923|732|8227|1|1|0
924|826|14248|1|1|0
925|821|13782|0|1|0
926|773|10272|1|1|0
927|809|12768|0|1|0
928|736|8399|0|1|0
929|820|13706|1|1|0
930|820|13759|1|1|0
931|732|8210|1|1|0
932|806|12492|1|1|0
933|732|8229|1|1|0
934|706|7210|1|1|0
935|794|11608|1|1|0
936|752|9101|1|1|0
937|725|7947|0|0|0
938|759|9483|0|1|0
939|801|12150|0|1|0
940|779|10592|0|1|0
941|824|14121|0|1|0
942|822|13922|1|1|0
943|825|14165|1|1|0
944|822|13906|0|1|0
945|773|10234|0|0|0
946|747|8866|1|1|0
947|797|11820|1|1|0
948|794|11623|0|1|0
949|707|7256|0|1|0
950|757|9358|1|1|0
951|773|10267|0|1|0
952|748|8936|0|0|0
953|723|7854|1|1|0
954|809|12760|1|1|0
955|744|8719|0|1|0
956|802|12217|1|1|0
957|764|9721|0|1|0
958|740|8550|1|1|0
959|821|13851|0|1|0
960|807|12564|1|1|0
961|740|8544|1|1|0
962|790|11315|0|1|0
963|760|9512|1|1|0
964|762|9640|1|1|0
965|830|14658|1|1|0
966|768|9977|1|1|0
967|799|11941|1|1|0
968|788|11174|1|1|0
969|820|13716|1|1|0
970|830|14676|1|1|0
971|761|9578|1|1|0
972|740|8555|1|1|0
973|820|13700|1|1|0
974|751|9090|0|1|0
975|700|7031|0|1|0
976|761|9581|1|1|0
977|834|15088|0|1|0
978|820|13672|1|1|0
979|794|11624|1|1|0
980|811|12912|1|1|0
981|818|13544|1|1|0
982|786|11035|1|1|0
983|760|9539|1|1|0
984|726|7952|0|1|0
985|757|9364|1|1|0
986|794|11633|1|1|0
987|812|12996|0|1|0
988|751|9089|0|0|0
989|802|12202|1|1|0
990|813|13107|1|1|0
991|758|9397|1|1|0
992|816|13355|1|1|0
993|762|9616|0|1|0
994|705|7195|0|0|0
995|703|7128|0|1|0
996|825|14232|0|1|0
997|808|12657|1|1|0
998|832|14960|1|1|0
999|786|552|1|1|0
1000|775|517|1|1|0
1001|796|588|1|1|0
1002|791|568|1|1|0
1003|774|514|1|1|0
1004|738|423|1|1|0
1005|756|466|1|1|0
1006|781|538|1|1|0
1007|789|561|1|1|0
1008|786|552|1|1|0
1009|749|449|1|1|0
1010|766|493|1|1|0
1011|783|544|1|1|0
1012|781|538|1|1|0
1013|807|629|1|1|0
1014|814|658|1|1|0
1015|810|643|1|1|0
1016|729|404|1|1|0
1017|749|448|1|1|0
1018|869|999|1|1|0
1019|769|501|1|1|0
1020|785|549|1|1|0
1021|782|541|1|1|0
1022|808|635|1|1|0
1023|736|420|1|1|0
1024|803|613|1|1|0
1025|810|640|1|1|0
1026|742|433|1|1|0
1027|745|440|1|1|0
1028|758|471|1|1|0
1029|811|646|1|1|0
1030|736|420|1|1|0
1031|784|547|1|1|0
1032|743|435|1|1|0
1033|812|649|1|1|0
1034|774|516|1|1|0
1035|741|431|1|1|0
1036|729|404|1|1|0
1037|738|424|1|1|0
1038|776|521|1|1|0
1039|793|578|1|1|0
1040|798|593|1|1|0
1041|770|503|1|1|0
1042|800|602|1|1|0
1043|805|623|1|1|0
1044|802|608|1|1|0
1045|787|556|1|1|0
1046|745|439|1|1|0
1047|777|525|1|1|0
1048|801|605|1|1|0
1049|809|639|1|1|0
1050|793|578|1|1|0
1051|802|609|1|1|0
1052|823|702|1|1|0
1053|823|702|1|1|0
1054|823|702|1|1|0
1055|823|702|1|1|0
1056|823|702|1|1|0
1057|823|702|1|1|0
1058|823|702|1|1|0
1059|823|702|1|1|0
1060|823|702|1|1|0
1061|823|702|1|1|0
1062|823|702|1|1|0
1063|823|702|1|1|0
1064|823|702|1|1|0
1065|823|702|1|1|0
1066|823|702|1|1|0
1067|823|702|1|1|0
1068|823|702|1|1|0
1069|823|702|1|1|0
1070|823|702|1|1|0
1071|823|702|1|1|0
1072|823|702|1|1|0
1073|823|702|1|1|0
1074|823|702|1|1|0
1075|823|702|1|1|0
1076|823|702|1|1|0
1077|823|702|1|1|0
1078|823|702|1|1|0
1079|823|702|1|1|0
1080|823|702|1|1|0
1081|823|702|1|1|0
