73|722|3673|1|1|0|1
74|723|3674|1|1|0|1
75|724|3675|1|1|0|1
76|725|3676|1|1|0|1
77|726|3677|1|1|0|1
78|727|3678|1|1|0|1
79|728|3679|1|1|0|1
80|729|3680|1|1|0|1
81|730|3681|1|1|0|1
82|731|3682|1|1|0|1
83|732|3683|1|1|0|1
84|733|3684|1|1|0|1
85|734|3685|1|1|0|1
86|735|3686|1|1|0|1
87|736|3687|1|1|0|1
88|737|3688|1|1|0|1
89|738|3689|1|1|0|1
90|739|3690|1|1|0|1
91|740|3691|1|1|0|1
92|741|3692|1|1|0|1
93|742|3693|1|1|0|1
94|743|3694|1|1|0|1
95|744|3695|1|1|0|1
96|745|3696|1|1|0|1
97|746|3697|1|1|0|1
98|747|3698|1|1|0|1
99|748|3699|1|1|0|1
100|749|3700|1|1|0|1
101|750|3701|1|1|0|1
102|700|3702|1|1|0|1
103|701|3703|1|1|0|1
104|702|3704|1|1|0|1
105|703|3705|1|1|0|1
106|704|3706|1|1|0|1
107|705|3707|1|1|0|1
108|706|3708|1|1|0|1
109|707|3709|1|1|0|1
110|708|3710|1|1|0|1
111|709|3711|1|1|0|1
112|710|3712|1|1|0|1
113|711|3713|1|1|0|1
114|712|3714|1|1|0|1
115|713|3715|1|1|0|1
116|714|3716|1|1|0|1
117|715|3717|1|1|0|1
118|716|3718|1|1|0|1
119|717|3719|1|1|0|1
120|718|3720|1|1|0|1
121|719|3721|1|1|0|1
122|720|3722|1|1|0|1
123|721|3723|1|1|0|1
124|722|3724|1|1|0|1
125|723|3725|1|1|0|1
126|724|3726|1|1|0|1
127|725|3727|1|1|0|1
128|726|3728|1|1|0|1
129|727|3729|1|1|0|1
130|728|3730|1|1|0|1
131|729|3731|1|1|0|1
132|730|3732|1|1|0|1
133|731|3733|1|1|0|1
134|732|3734|1|1|0|1
135|733|3735|1|1|0|1
136|734|3736|1|1|0|1
137|735|3737|1|1|0|1
138|736|3738|1|1|0|1
139|737|3739|1|1|0|1
140|738|3740|1|1|0|1
141|739|3741|1|1|0|1
142|740|3742|1|1|0|1
143|741|3743|1|1|0|1
144|742|3744|1|1|0|1
145|743|3745|1|1|0|1
146|744|3746|1|1|0|1
147|745|3747|1|1|0|1
148|746|3748|1|1|0|1
149|747|3749|1|1|0|1
150|748|3750|1|1|0|1
151|749|3751|1|1|0|1
152|750|3752|1|1|0|1
153|700|3753|1|1|0|1
154|701|3754|1|1|0|1
155|702|3755|1|1|0|1
156|703|3756|1|1|0|1
157|704|3757|1|1|0|1
158|705|3758|1|1|0|1
159|706|3759|1|1|0|1
160|707|3760|1|1|0|1
161|708|3761|1|1|0|1
162|709|3762|1|1|0|1
163|710|3763|1|1|0|1
164|711|3764|1|1|0|1
165|712|3765|1|1|0|1
166|713|3766|1|1|0|1
167|714|3767|1|1|0|1
168|715|3768|1|1|0|1
169|716|3769|1|1|0|1
170|717|3770|1|1|0|1
171|718|3771|1|1|0|1
172|719|3772|1|1|0|1
173|720|3773|1|1|0|1
174|721|3774|1|1|0|1
175|722|3775|1|1|0|1
176|723|3776|1|1|0|1
177|724|3777|1|1|0|1
178|725|3778|1|1|0|1
179|726|3779|1|1|0|1
180|727|3780|1|1|0|1
181|728|3781|1|1|0|1
182|729|3782|1|1|0|1
183|730|3783|1|1|0|1
184|731|3784|1|1|0|1
185|732|3785|1|1|0|1
186|733|3786|1|1|0|1
187|734|3787|1|1|0|1
188|735|3788|1|1|0|1
189|736|3789|1|1|0|1
190|737|3790|1|1|0|1
191|738|3791|1|1|0|1
192|739|3792|1|1|0|1
193|740|3793|1|1|0|1
194|741|3794|1|1|0|1
195|742|3795|1|1|0|1
196|743|3796|1|1|0|1
197|744|3797|1|1|0|1
198|745|3798|1|1|0|1
199|746|3799|1|1|0|1
200|747|3800|1|1|0|1
201|748|3801|1|1|0|1
202|749|3802|1|1|0|1
203|750|3803|1|1|0|1
204|700|3804|1|1|0|1
205|701|3805|1|1|0|1
206|702|3806|1|1|0|1
207|703|3807|1|1|0|1
208|704|3808|1|1|0|1
209|705|3809|1|1|0|1
210|706|3810|1|1|0|1
211|707|3811|1|1|0|1
212|708|3812|1|1|0|1
213|709|3813|1|1|0|1
214|710|3814|1|1|0|1
215|711|3815|1|1|0|1
216|712|3816|1|1|0|1
217|713|3817|1|1|0|1
218|714|3818|1|1|0|1
219|715|3819|1|1|0|1
220|716|3820|1|1|0|1
221|717|3821|1|1|0|1
222|718|3822|1|1|0|1
223|719|3823|1|1|0|1
224|720|3824|1|1|0|1
225|721|3825|1|1|0|1
226|722|3826|1|1|0|1
227|723|3827|1|1|0|1
228|724|3828|1|1|0|1
229|725|3829|1|1|0|1
230|726|3830|1|1|0|1
231|727|3831|1|1|0|1
232|728|3832|1|1|0|1
233|729|3833|1|1|0|1
234|730|3834|1|1|0|1
235|731|3835|1|1|0|1
236|732|3836|1|1|0|1
237|733|3837|1|1|0|1
238|734|3838|1|1|0|1
239|735|3839|1|1|0|1
240|736|3840|1|1|0|1
241|737|3841|1|1|0|1
242|738|3842|1|1|0|1
243|739|3843|1|1|0|1
244|740|3844|1|1|0|1
245|741|3845|1|1|0|1
246|742|3846|1|1|0|1
247|743|3847|1|1|0|1
248|744|3848|1|1|0|1
249|745|3849|1|1|0|1
250|746|3850|1|1|0|1
251|747|3851|1|1|0|1
252|748|3852|1|1|0|1
253|749|3853|1|1|0|1
254|750|3854|1|1|0|1
255|700|3855|1|1|0|1
256|701|3856|1|1|0|1
257|702|3857|1|1|0|1
258|703|3858|1|1|0|1
259|704|3859|1|1|0|1
260|705|3860|1|1|0|1
261|706|3861|1|1|0|1
262|707|3862|1|1|0|1
263|708|3863|1|1|0|1
264|709|3864|1|1|0|1
265|710|3865|1|1|0|1
266|711|3866|1|1|0|1
267|712|3867|1|1|0|1
268|713|3868|1|1|0|1
269|714|3869|1|1|0|1
270|715|3870|1|1|0|1
271|716|3871|1|1|0|1
272|717|3872|1|1|0|1
273|718|3873|1|1|0|1
274|719|3874|1|1|0|1
275|720|3875|1|1|0|1
276|721|3876|1|1|0|1
277|722|3877|1|1|0|1
278|723|3878|1|1|0|1
279|724|3879|1|1|0|1
280|725|3880|1|1|0|1
281|726|3881|1|1|0|1
282|727|3882|1|1|0|1
283|728|3883|1|1|0|1
284|729|3884|1|1|0|1
285|730|3885|1|1|0|1
286|731|3886|1|1|0|1
287|732|3887|1|1|0|1
288|733|3888|1|1|0|1
289|734|3889|1|1|0|1
290|735|3890|1|1|0|1
291|736|3891|1|1|0|1
292|737|3892|1|1|0|1
293|738|3893|1|1|0|1
294|739|3894|1|1|0|1
295|740|3895|1|1|0|1
296|741|3896|1|1|0|1
297|742|3897|1|1|0|1
298|743|3898|1|1|0|1
299|744|3899|1|1|0|1
300|745|3900|1|1|0|1
301|746|3901|1|1|0|1
302|747|3902|1|1|0|1
303|748|3903|1|1|0|1
304|749|3904|1|1|0|1
305|750|3905|1|1|0|1
306|700|3906|1|1|0|1
307|701|3907|1|1|0|1
308|702|3908|1|1|0|1
309|703|3909|1|1|0|1
310|704|3910|1|1|0|1
311|705|3911|1|1|0|1
312|706|3912|1|1|0|1
313|707|3913|1|1|0|1
314|708|3914|1|1|0|1
315|709|3915|1|1|0|1
316|710|3916|1|1|0|1
317|711|3917|1|1|0|1
318|712|3918|1|1|0|1
319|713|3919|1|1|0|1
320|714|3920|1|1|0|1
321|715|3921|1|1|0|1
322|716|3922|1|1|0|1
323|717|3923|1|1|0|1
324|718|3924|1|1|0|1
325|719|3925|1|1|0|1
326|720|3926|1|1|0|1
327|721|3927|1|1|0|1
328|722|3928|1|1|0|1
329|723|3929|1|1|0|1
330|724|3930|1|1|0|1
331|725|3931|1|1|0|1
332|726|3932|1|1|0|1
333|727|3933|1|1|0|1
334|728|3934|1|1|0|1
335|729|3935|1|1|0|1
336|730|3936|1|1|0|1
337|731|3937|1|1|0|1
338|732|3938|1|1|0|1
339|733|3939|1|1|0|1
340|734|3940|1|1|0|1
341|735|3941|1|1|0|1
342|736|3942|1|1|0|1
343|737|3943|1|1|0|1
344|738|3944|1|1|0|1
345|739|3945|1|1|0|1
346|740|3946|1|1|0|1
347|741|3947|1|1|0|1
348|742|3948|1|1|0|1
349|743|3949|1|1|0|1
350|744|3950|1|1|0|1
351|745|3951|1|1|0|1
352|746|3952|1|1|0|1
353|747|3953|1|1|0|1
354|748|3954|1|1|0|1
355|749|3955|1|1|0|1
356|750|3956|1|1|0|1
357|700|3957|1|1|0|1
358|701|3958|1|1|0|1
359|702|3959|1|1|0|1
360|703|3960|1|1|0|1
361|704|3961|1|1|0|1
362|705|3962|1|1|0|1
363|706|3963|1|1|0|1
364|707|3964|1|1|0|1
365|708|3965|1|1|0|1
366|709|3966|1|1|0|1
367|710|3967|1|1|0|1
368|711|3968|1|1|0|1
369|712|3969|1|1|0|1
370|713|3970|1|1|0|1
371|714|3971|1|1|0|1
372|715|3972|1|1|0|1
373|716|3973|1|1|0|1
374|717|3974|1|1|0|1
375|718|3975|1|1|0|1
376|719|3976|1|1|0|1
377|720|3977|1|1|0|1
378|721|3978|1|1|0|1
379|722|3979|1|1|0|1
380|723|3980|1|1|0|1
381|724|3981|1|1|0|1
382|725|3982|1|1|0|1
383|726|3983|1|1|0|1
384|727|3984|1|1|0|1
385|728|3985|1|1|0|1
386|729|3986|1|1|0|1
387|730|3987|1|1|0|1
388|731|3988|1|1|0|1
389|732|3989|1|1|0|1
390|733|3990|1|1|0|1
391|734|3991|1|1|0|1
392|735|3992|1|1|0|1
393|736|3993|1|1|0|1
394|737|3994|1|1|0|1
395|738|3995|1|1|0|1
396|739|3996|1|1|0|1
397|740|3997|1|1|0|1
398|741|3998|1|1|0|1
399|742|3999|1|1|0|1
400|743|4000|1|1|0|1
401|744|3600|1|1|0|1
402|745|3601|1|1|0|1
403|746|3602|1|1|0|1
404|747|3603|1|1|0|1
405|748|3604|1|1|0|1
406|749|3605|1|1|0|1
407|750|3606|1|1|0|1
408|700|3607|1|1|0|1
409|701|3608|1|1|0|1
410|702|3609|1|1|0|1
411|703|3610|1|1|0|1
412|704|3611|1|1|0|1
413|705|3612|1|1|0|1
414|706|3613|1|1|0|1
415|707|3614|1|1|0|1
416|708|3615|1|1|0|1
417|709|3616|1|1|0|1
418|710|3617|1|1|0|1
419|711|3618|1|1|0|1
420|712|3619|1|1|0|1
421|713|3620|1|1|0|1
422|714|3621|1|1|0|1
423|715|3622|1|1|0|1
424|716|3623|1|1|0|1
425|717|3624|1|1|0|1
426|718|3625|1|1|0|1
427|719|3626|1|1|0|1
428|720|3627|1|1|0|1
429|721|3628|1|1|0|1
430|722|3629|1|1|0|1
431|723|3630|1|1|0|1
432|724|3631|1|1|0|1
433|725|3632|1|1|0|1
434|726|3633|1|1|0|1
435|727|3634|1|1|0|1
436|728|3635|1|1|0|1
437|729|3636|1|1|0|1
438|730|3637|1|1|0|1
439|731|3638|1|1|0|1
440|732|3639|1|1|0|1
441|733|3640|1|1|0|1
442|734|3641|1|1|0|1
443|735|3642|1|1|0|1
444|736|3643|1|1|0|1
445|737|3644|1|1|0|1
446|738|3645|1|1|0|1
447|739|3646|1|1|0|1
448|740|3647|1|1|0|1
449|741|3648|1|1|0|1
450|742|3649|1|1|0|1
451|743|3650|1|1|0|1
452|744|3651|1|1|0|1
453|745|3652|1|1|0|1
454|746|3653|1|1|0|1
455|747|3654|1|1|0|1
456|748|3655|1|1|0|1
457|749|3656|1|1|0|1
458|750|3657|1|1|0|1
459|700|3658|1|1|0|1
460|701|3659|1|1|0|1
461|702|3660|1|1|0|1
462|703|3661|1|1|0|1
463|704|3662|1|1|0|1
464|705|3663|1|1|0|1
465|706|3664|1|1|0|1
466|707|3665|1|1|0|1
467|708|3666|1|1|0|1
468|709|3667|1|1|0|1
469|710|3668|1|1|0|1
470|711|3669|1|1|0|1
471|712|3670|1|1|0|1
472|713|3671|1|1|0|1
473|714|3672|1|1|0|1
474|715|3673|1|1|0|1
475|716|3674|1|1|0|1
476|717|3675|1|1|0|1
477|718|3676|1|1|0|1
478|719|3677|1|1|0|1
479|720|3678|1|1|0|1
480|721|3679|1|1|0|1
481|722|3680|1|1|0|1
482|723|3681|1|1|0|1
483|724|3682|1|1|0|1
484|725|3683|1|1|0|1
485|726|3684|1|1|0|1
486|727|3685|1|1|0|1
487|728|3686|1|1|0|1
488|729|3687|1|1|0|1
489|730|3688|1|1|0|1
490|731|3689|1|1|0|1
491|732|3690|1|1|0|1
492|733|3691|1|1|0|1
493|734|3692|1|1|0|1
494|735|3693|1|1|0|1
495|736|3694|1|1|0|1
496|737|3695|1|1|0|1
497|738|3696|1|1|0|1
498|739|3697|1|1|0|1
499|740|3698|1|1|0|1
500|927|19123|1|1|0|0
501|746|442|1|1|0|0
502|823|700|1|1|0|0
503|708|364|0|0|0|0
504|816|669|1|1|0|0
505|732|411|1|1|0|0
506|791|569|1|1|0|0
507|709|367|1|1|0|0
508|818|676|0|0|0|0
509|800|602|1|1|0|0
510|816|666|1|1|0|0
511|792|572|1|1|0|0
512|844|814|1|1|0|0
513|731|408|1|1|0|0
514|839|782|1|1|0|0
515|776|521|1|1|0|0
516|766|492|1|1|0|0
517|707|363|1|1|0|0
518|798|595|1|1|0|0
519|759|473|1|1|0|0
520|820|684|1|1|0|0
521|704|357|1|1|0|0
522|752|457|0|0|0|0
523|752|456|1|1|0|0
524|713|373|1|1|0|0
525|842|805|1|1|0|0
526|741|430|1|1|0|0
527|730|407|1|1|0|0
528|838|781|1|1|0|0
529|773|513|1|1|0|0
530|702|354|1|1|0|0
531|753|459|1|1|0|0
532|817|672|1|1|0|0
533|838|781|1|1|0|0
534|811|645|0|0|0|0
535|810|642|1|1|0|0
536|812|652|1|1|0|0
537|771|506|1|1|0|0
538|780|533|0|0|0|0
539|760|477|1|1|0|0
540|816|666|1|1|0|0
541|777|524|1|1|0|0
542|816|666|1|1|0|0
543|716|380|1|1|0|0
544|784|545|1|1|0|0
545|789|563|1|1|0|0
546|839|783|1|1|0|0
547|752|457|1|1|0|0
548|833|750|1|1|0|0
549|843|811|1|1|0|0
550|702|355|1|1|0|0
551|811|645|1|1|0|0
552|708|365|1|1|0|0
553|755|463|1|1|0|0
554|702|354|1|1|0|0
555|805|621|1|1|0|0
556|721|388|1|1|0|0
557|716|380|1|1|0|0
558|740|427|1|1|0|0
559|810|642|0|1|0|0
560|792|573|1|1|0|0
561|832|746|1|1|0|0
562|711|370|1|1|0|0
563|824|707|1|1|0|0
564|728|403|1|1|0|0
565|814|6600|1|1|0|0
566|846|8265|1|1|0|0
567|911|15354|1|1|0|0
568|853|8757|1|1|0|0
569|908|14931|1|1|0|0
570|878|10837|1|1|0|0
571|885|11633|1|1|0|0
572|887|11836|1|1|0|0
573|747|4449|1|1|0|0
574|836|7657|1|1|0|0
575|879|10962|1|1|0|0
576|877|10759|1|1|0|0
577|842|8041|1|1|0|0
578|845|8234|1|1|0|0
579|739|4267|1|1|0|0
580|857|9007|1|1|0|0
581|891|12370|1|1|0|0
582|836|7694|1|1|0|0
583|798|5949|1|1|0|0
584|837|7733|1|1|0|0
585|827|7212|1|1|0|0
586|889|12130|1|1|0|0
587|848|8371|1|1|0|0
588|871|10150|1|1|0|0
589|839|7825|1|1|0|0
590|841|7934|1|1|0|0
591|886|11674|1|1|0|0
592|842|8052|1|1|0|0
593|919|17201|1|1|0|0
594|868|9876|1|1|0|0
595|857|9019|1|1|0|0
596|777|5246|1|1|0|0
597|882|11272|1|1|0|0
598|804|6167|1|1|0|0
599|876|10684|1|1|0|0
600|879|10943|1|1|0|0
601|825|7087|1|1|0|0
602|869|9968|1|1|0|0
603|792|5723|1|1|0|0
604|899|13401|1|1|0|0
605|771|5053|1|1|0|0
606|802|6099|1|1|0|0
607|850|8526|1|1|0|0
608|906|14608|1|1|0|0
609|898|13245|1|1|0|0
610|888|11942|1|1|0|0
611|899|13355|1|1|0|0
612|877|10745|1|1|0|0
613|764|4874|1|1|0|0
614|700|3506|1|1|0|0
615|898|13241|1|1|0|0
616|723|3932|1|1|0|0
617|706|3605|1|1|0|0
618|838|7793|1|1|0|0
619|903|13985|1|1|0|0
620|858|9088|1|1|0|0
621|880|11054|1|1|0|0
622|850|8514|1|1|0|0
623|878|10798|1|1|0|0
624|828|7269|1|1|0|0
625|897|13129|1|1|0|0
626|720|3860|1|1|0|0
627|751|4530|1|1|0|0
