trial_id	task	split	family	fixture	truth
r211g_r2a_colorconst_0048	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0048.img	SAME_SURFACE
r211g_r2a_colorconst_0050	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0050.img	SAME_SURFACE
r211g_r2a_colorconst_0052	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0052.img	SAME_SURFACE
r211g_r2a_colorconst_0054	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0054.img	SAME_SURFACE
r211g_r2a_colorconst_0056	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0056.img	SAME_SURFACE
r211g_r2a_colorconst_0058	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0058.img	SAME_SURFACE
r211g_r2a_colorconst_0060	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0060.img	SAME_SURFACE
r211g_r2a_colorconst_0062	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0062.img	SAME_SURFACE
r211g_r2a_colorconst_0064	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0064.img	SAME_SURFACE
r211g_r2a_colorconst_0066	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0066.img	SAME_SURFACE
r211g_r2a_colorconst_0068	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0068.img	SAME_SURFACE
r211g_r2a_colorconst_0070	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0070.img	SAME_SURFACE
r211g_r2a_colorconst_0072	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0072.img	SAME_SURFACE
r211g_r2a_colorconst_0074	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0074.img	SAME_SURFACE
r211g_r2a_colorconst_0076	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0076.img	SAME_SURFACE
r211g_r2a_colorconst_0078	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0078.img	SAME_SURFACE
r211g_r2a_colorconst_0080	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0080.img	SAME_SURFACE
r211g_r2a_colorconst_0082	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0082.img	SAME_SURFACE
r211g_r2a_colorconst_0084	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0084.img	SAME_SURFACE
r211g_r2a_colorconst_0086	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0086.img	SAME_SURFACE
r211g_r2a_colorconst_0088	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0088.img	SAME_SURFACE
r211g_r2a_colorconst_0090	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0090.img	SAME_SURFACE
r211g_r2a_colorconst_0092	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0092.img	SAME_SURFACE
r211g_r2a_colorconst_0094	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0094.img	SAME_SURFACE
r211g_r2a_colorconst_0096	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0096.img	SAME_SURFACE
r211g_r2a_colorconst_0098	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0098.img	SAME_SURFACE
r211g_r2a_colorconst_0100	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0100.img	SAME_SURFACE
r211g_r2a_colorconst_0102	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0102.img	SAME_SURFACE
r211g_r2a_colorconst_0104	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0104.img	SAME_SURFACE
r211g_r2a_colorconst_0106	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0106.img	SAME_SURFACE
r211g_r2a_colorconst_0108	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0108.img	SAME_SURFACE
r211g_r2a_colorconst_0110	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0110.img	SAME_SURFACE
r211g_r2a_colorconst_0112	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0112.img	SAME_SURFACE
r211g_r2a_colorconst_0114	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0114.img	SAME_SURFACE
r211g_r2a_colorconst_0116	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0116.img	SAME_SURFACE
r211g_r2a_colorconst_0118	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0118.img	SAME_SURFACE
r211g_r2a_colorconst_0120	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0120.img	SAME_SURFACE
r211g_r2a_colorconst_0122	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0122.img	SAME_SURFACE
r211g_r2a_colorconst_0124	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0124.img	SAME_SURFACE
r211g_r2a_colorconst_0126	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0126.img	SAME_SURFACE
r211g_r2a_colorconst_0128	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0128.img	SAME_SURFACE
r211g_r2a_colorconst_0130	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0130.img	SAME_SURFACE
r211g_r2a_colorconst_0132	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0132.img	SAME_SURFACE
r211g_r2a_colorconst_0134	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0134.img	SAME_SURFACE
r211g_r2a_colorconst_0136	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0136.img	SAME_SURFACE
r211g_r2a_colorconst_0138	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0138.img	SAME_SURFACE
r211g_r2a_colorconst_0140	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0140.img	SAME_SURFACE
r211g_r2a_colorconst_0142	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0142.img	SAME_SURFACE
r211g_r2a_colorconst_0144	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0144.img	SAME_SURFACE
r211g_r2a_colorconst_0146	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0146.img	SAME_SURFACE
r211g_r2a_colorconst_0148	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0148.img	SAME_SURFACE
r211g_r2a_colorconst_0150	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0150.img	SAME_SURFACE
r211g_r2a_colorconst_0152	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0152.img	SAME_SURFACE
r211g_r2a_colorconst_0154	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0154.img	SAME_SURFACE
r211g_r2a_colorconst_0156	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0156.img	SAME_SURFACE
r211g_r2a_colorconst_0158	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0158.img	SAME_SURFACE
r211g_r2a_colorconst_0160	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0160.img	SAME_SURFACE
r211g_r2a_colorconst_0162	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0162.img	SAME_SURFACE
r211g_r2a_colorconst_0164	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0164.img	SAME_SURFACE
r211g_r2a_colorconst_0166	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0166.img	SAME_SURFACE
r211g_r2a_colorconst_0168	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0168.img	SAME_SURFACE
r211g_r2a_colorconst_0170	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0170.img	SAME_SURFACE
r211g_r2a_colorconst_0172	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0172.img	SAME_SURFACE
r211g_r2a_colorconst_0174	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0174.img	SAME_SURFACE
r211g_r2a_colorconst_0176	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0176.img	SAME_SURFACE
r211g_r2a_colorconst_0178	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0178.img	SAME_SURFACE
r211g_r2a_colorconst_0180	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0180.img	SAME_SURFACE
r211g_r2a_colorconst_0182	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0182.img	SAME_SURFACE
r211g_r2a_colorconst_0184	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0184.img	SAME_SURFACE
r211g_r2a_colorconst_0186	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0186.img	SAME_SURFACE
r211g_r2a_colorconst_0188	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0188.img	SAME_SURFACE
r211g_r2a_colorconst_0190	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0190.img	SAME_SURFACE
r211g_r2a_colorconst_0192	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0192.img	SAME_SURFACE
r211g_r2a_colorconst_0194	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0194.img	SAME_SURFACE
r211g_r2a_colorconst_0196	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0196.img	SAME_SURFACE
r211g_r2a_colorconst_0198	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0198.img	SAME_SURFACE
r211g_r2a_colorconst_0200	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0200.img	SAME_SURFACE
r211g_r2a_colorconst_0202	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0202.img	SAME_SURFACE
r211g_r2a_colorconst_0204	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0204.img	SAME_SURFACE
r211g_r2a_colorconst_0206	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0206.img	SAME_SURFACE
r211g_r2a_colorconst_0208	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0208.img	SAME_SURFACE
r211g_r2a_colorconst_0210	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0210.img	SAME_SURFACE
r211g_r2a_colorconst_0212	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0212.img	SAME_SURFACE
r211g_r2a_colorconst_0214	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0214.img	SAME_SURFACE
r211g_r2a_colorconst_0216	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0216.img	SAME_SURFACE
r211g_r2a_colorconst_0218	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0218.img	SAME_SURFACE
r211g_r2a_colorconst_0220	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0220.img	SAME_SURFACE
r211g_r2a_colorconst_0222	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0222.img	SAME_SURFACE
r211g_r2a_colorconst_0224	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0224.img	SAME_SURFACE
r211g_r2a_colorconst_0226	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0226.img	SAME_SURFACE
r211g_r2a_colorconst_0228	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0228.img	SAME_SURFACE
r211g_r2a_colorconst_0230	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0230.img	SAME_SURFACE
r211g_r2a_colorconst_0232	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0232.img	SAME_SURFACE
r211g_r2a_colorconst_0234	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0234.img	SAME_SURFACE
r211g_r2a_colorconst_0236	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0236.img	SAME_SURFACE
r211g_r2a_colorconst_0238	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0238.img	SAME_SURFACE
r211g_r2a_colorconst_0240	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0240.img	SAME_SURFACE
r211g_r2a_colorconst_0242	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0242.img	SAME_SURFACE
r211g_r2a_colorconst_0244	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0244.img	SAME_SURFACE
r211g_r2a_colorconst_0246	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0246.img	SAME_SURFACE
r211g_r2a_colorconst_0248	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0248.img	SAME_SURFACE
r211g_r2a_colorconst_0250	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0250.img	SAME_SURFACE
r211g_r2a_colorconst_0252	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0252.img	SAME_SURFACE
r211g_r2a_colorconst_0254	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0254.img	SAME_SURFACE
r211g_r2a_colorconst_0256	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0256.img	SAME_SURFACE
r211g_r2a_colorconst_0258	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0258.img	SAME_SURFACE
r211g_r2a_colorconst_0260	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0260.img	SAME_SURFACE
r211g_r2a_colorconst_0262	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0262.img	SAME_SURFACE
r211g_r2a_colorconst_0264	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0264.img	SAME_SURFACE
r211g_r2a_colorconst_0266	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0266.img	SAME_SURFACE
r211g_r2a_colorconst_0268	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0268.img	SAME_SURFACE
r211g_r2a_colorconst_0270	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0270.img	SAME_SURFACE
r211g_r2a_colorconst_0272	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0272.img	SAME_SURFACE
r211g_r2a_colorconst_0274	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0274.img	SAME_SURFACE
r211g_r2a_colorconst_0276	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0276.img	SAME_SURFACE
r211g_r2a_colorconst_0278	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0278.img	SAME_SURFACE
r211g_r2a_colorconst_0280	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0280.img	SAME_SURFACE
r211g_r2a_colorconst_0282	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0282.img	SAME_SURFACE
r211g_r2a_colorconst_0284	colorconst	adversarial	R2A-CCN-1	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/fixtures/r2a_colorconst_0284.img	SAME_SURFACE
