# train_dismin log — F25 DISMIN TRAIN-COORD (frozen spec, literal)
ncells_training_released=4222
A	init	obj=3880000000	v12=0	mccn=0	mccd=3880	v3bad=1
A	sw2	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw2	p1	try50	obj3589871470	dobj-290128530	v12125	v2veto1	v3bad1	acc0
A	sw2	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw2	p2	try50	obj3864405353	dobj-15594647	v12177	v2veto1	v3bad1	acc0
A	sw2	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw2	p3	try50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw2	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw2	p4	try50	obj3768168907	dobj-111831093	v12116	v2veto1	v3bad1	acc0
A	sw2	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sweep2	accepted=0	best=3880000000
A	sw3	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
A	sw3	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw3	p1	try50	obj3589871470	dobj-290128530	v12125	v2veto1	v3bad1	acc0
A	sw3	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw3	p2	try50	obj3864405353	dobj-15594647	v12177	v2veto1	v3bad1	acc0
A	sw3	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw3	p3	try50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw3	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw3	p4	try50	obj3768168907	dobj-111831093	v12116	v2veto1	v3bad1	acc0
A	sw3	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sweep3	accepted=0	best=3880000000
A	sw4	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
A	sw4	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw4	p1	try50	obj3589871470	dobj-290128530	v12125	v2veto1	v3bad1	acc0
A	sw4	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw4	p2	try50	obj3864405353	dobj-15594647	v12177	v2veto1	v3bad1	acc0
A	sw4	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw4	p3	try50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw4	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw4	p4	try50	obj3768168907	dobj-111831093	v12116	v2veto1	v3bad1	acc0
A	sw4	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sweep4	accepted=0	best=3880000000
A	sw5	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
A	sw5	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw5	p1	try50	obj3589871470	dobj-290128530	v12125	v2veto1	v3bad1	acc0
A	sw5	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw5	p2	try50	obj3864405353	dobj-15594647	v12177	v2veto1	v3bad1	acc0
A	sw5	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw5	p3	try50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw5	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw5	p4	try50	obj3768168907	dobj-111831093	v12116	v2veto1	v3bad1	acc0
A	sw5	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sweep5	accepted=0	best=3880000000
A	sw6	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
A	sw6	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw6	p1	try50	obj3589871470	dobj-290128530	v12125	v2veto1	v3bad1	acc0
A	sw6	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw6	p2	try50	obj3864405353	dobj-15594647	v12177	v2veto1	v3bad1	acc0
A	sw6	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw6	p3	try50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw6	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw6	p4	try50	obj3768168907	dobj-111831093	v12116	v2veto1	v3bad1	acc0
A	sw6	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sweep6	accepted=0	best=3880000000
A	sw7	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
A	sw7	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw7	p1	try50	obj3589871470	dobj-290128530	v12125	v2veto1	v3bad1	acc0
A	sw7	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw7	p2	try50	obj3864405353	dobj-15594647	v12177	v2veto1	v3bad1	acc0
A	sw7	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw7	p3	try50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw7	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sw7	p4	try50	obj3768168907	dobj-111831093	v12116	v2veto1	v3bad1	acc0
A	sw7	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
A	sweep7	accepted=0	best=3880000000
A	final	p0=0	p1=0	p2=0	p3=0	p4=0
B	init	obj=3880000000	v12=0	mccn=0	mccd=3880	v3bad=1
B	sw0	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
B	sw0	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw0	p1	try50	obj3598437290	dobj-281562710	v12177	v2veto1	v3bad1	acc0
B	sw0	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw0	p2	try50	obj3650044831	dobj-229955169	v120	v2veto1	v3bad1	acc0
B	sw0	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw0	p3	try50	obj3686475000	dobj-193525000	v120	v2veto1	v3bad1	acc0
B	sw0	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw0	p4	try50	obj3879940900	dobj-59100	v120	v2veto1	v3bad1	acc0
B	sw0	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sweep0	accepted=0	best=3880000000
B	sw1	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
B	sw1	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw1	p1	try50	obj3598437290	dobj-281562710	v12177	v2veto1	v3bad1	acc0
B	sw1	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw1	p2	try50	obj3650044831	dobj-229955169	v120	v2veto1	v3bad1	acc0
B	sw1	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw1	p3	try50	obj3686475000	dobj-193525000	v120	v2veto1	v3bad1	acc0
B	sw1	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw1	p4	try50	obj3879940900	dobj-59100	v120	v2veto1	v3bad1	acc0
B	sw1	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sweep1	accepted=0	best=3880000000
B	sw2	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
B	sw2	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw2	p1	try50	obj3598437290	dobj-281562710	v12177	v2veto1	v3bad1	acc0
B	sw2	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw2	p2	try50	obj3650044831	dobj-229955169	v120	v2veto1	v3bad1	acc0
B	sw2	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw2	p3	try50	obj3686475000	dobj-193525000	v120	v2veto1	v3bad1	acc0
B	sw2	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw2	p4	try50	obj3879940900	dobj-59100	v120	v2veto1	v3bad1	acc0
B	sw2	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sweep2	accepted=0	best=3880000000
B	sw3	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
B	sw3	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw3	p1	try50	obj3598437290	dobj-281562710	v12177	v2veto1	v3bad1	acc0
B	sw3	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw3	p2	try50	obj3650044831	dobj-229955169	v120	v2veto1	v3bad1	acc0
B	sw3	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw3	p3	try50	obj3686475000	dobj-193525000	v120	v2veto1	v3bad1	acc0
B	sw3	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw3	p4	try50	obj3879940900	dobj-59100	v120	v2veto1	v3bad1	acc0
B	sw3	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sweep3	accepted=0	best=3880000000
B	sw4	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
B	sw4	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw4	p1	try50	obj3598437290	dobj-281562710	v12177	v2veto1	v3bad1	acc0
B	sw4	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw4	p2	try50	obj3650044831	dobj-229955169	v120	v2veto1	v3bad1	acc0
B	sw4	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw4	p3	try50	obj3686475000	dobj-193525000	v120	v2veto1	v3bad1	acc0
B	sw4	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw4	p4	try50	obj3879940900	dobj-59100	v120	v2veto1	v3bad1	acc0
B	sw4	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sweep4	accepted=0	best=3880000000
B	sw5	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
B	sw5	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw5	p1	try50	obj3598437290	dobj-281562710	v12177	v2veto1	v3bad1	acc0
B	sw5	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw5	p2	try50	obj3650044831	dobj-229955169	v120	v2veto1	v3bad1	acc0
B	sw5	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw5	p3	try50	obj3686475000	dobj-193525000	v120	v2veto1	v3bad1	acc0
B	sw5	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw5	p4	try50	obj3879940900	dobj-59100	v120	v2veto1	v3bad1	acc0
B	sw5	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sweep5	accepted=0	best=3880000000
B	sw6	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
B	sw6	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw6	p1	try50	obj3598437290	dobj-281562710	v12177	v2veto1	v3bad1	acc0
B	sw6	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw6	p2	try50	obj3650044831	dobj-229955169	v120	v2veto1	v3bad1	acc0
B	sw6	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw6	p3	try50	obj3686475000	dobj-193525000	v120	v2veto1	v3bad1	acc0
B	sw6	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw6	p4	try50	obj3879940900	dobj-59100	v120	v2veto1	v3bad1	acc0
B	sw6	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sweep6	accepted=0	best=3880000000
B	sw7	p0	try50	obj3502555000	dobj-377445000	v120	v2veto1	v3bad1	acc0
B	sw7	p0	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw7	p1	try50	obj3598437290	dobj-281562710	v12177	v2veto1	v3bad1	acc0
B	sw7	p1	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw7	p2	try50	obj3650044831	dobj-229955169	v120	v2veto1	v3bad1	acc0
B	sw7	p2	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw7	p3	try50	obj3686475000	dobj-193525000	v120	v2veto1	v3bad1	acc0
B	sw7	p3	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sw7	p4	try50	obj3879940900	dobj-59100	v120	v2veto1	v3bad1	acc0
B	sw7	p4	try-50	obj3880000000	dobj0	v120	v2veto1	v3bad1	acc0
B	sweep7	accepted=0	best=3880000000
B	final	p0=0	p1=0	p2=0	p3=0	p4=0
veto_rate_training=0/4222
# delta grid (ascending, strict-greater wins, ties->smaller)
delta=0	score=0	v3bad=1	take=0
delta=50	score=194000	v3bad=1	take=0
delta=100	score=388000	v3bad=1	take=0
delta=150	score=582000	v3bad=1	take=0
delta=200	score=776000	v3bad=1	take=0
delta=250	score=970000	v3bad=1	take=0
delta=300	score=1164000	v3bad=1	take=0
delta=350	score=1358000	v3bad=1	take=0
delta=400	score=1552000	v3bad=1	take=0
delta=450	score=1746000	v3bad=1	take=0
delta=500	score=1940000	v3bad=1	take=0
delta_star=0	score=-1
